stop_id,distance_from_largest_betweenness_centroid,distance_from_largest_betweenness_medoid,distance_from_landuse_centroid
1417,4.643,4.679,3.058
1418,4.697,4.733,3.116
1419,4.437,4.473,2.801
1420,4.457,4.494,2.741
1421,4.155,4.192,2.745
1422,4.086,4.124,2.527
1423,4.019,4.056,2.255
1424,3.955,3.993,2.037
1425,1.873,1.836,6.299
1426,9.437,9.454,6.967
1427,2.854,2.886,1.898
1428,2.919,2.949,1.885
1429,3.289,3.326,1.146
1430,6.096,6.094,6.532
1431,1.715,1.726,3.735
1432,1.749,1.76,3.729
1433,1.638,1.64,4.126
1434,1.673,1.675,4.139
1435,1.485,1.478,4.502
1436,1.526,1.519,4.503
1437,1.412,1.398,4.741
1439,6.041,6.037,6.688
1440,6.16,6.121,10.443
1441,6.148,6.109,10.43
1442,6.159,6.12,10.414
1443,6.148,6.109,10.414
1444,6.16,6.122,10.385
1445,6.144,6.106,10.376
1446,6.086,6.048,10.292
1447,6.017,6.011,6.79
1448,3.296,3.315,2.952
1449,5.925,5.887,10.07
1450,6.118,6.08,10.331
1452,3.072,3.08,5.733
1453,3.197,3.203,5.895
1454,3.21,3.213,6.073
1455,3.186,3.19,6.069
1456,3.227,3.235,5.876
1457,3.296,3.298,6.227
1458,3.279,3.281,6.222
1459,3.681,3.678,6.808
1460,3.638,3.635,6.798
1461,4.026,4.022,7.171
1462,4.034,4.03,7.191
1463,4.201,4.197,7.286
1464,4.191,4.187,7.29
1465,4.461,4.457,7.476
1466,4.447,4.443,7.477
1467,4.728,4.725,7.701
1468,4.686,4.683,7.674
1469,4.864,4.861,7.826
1470,4.977,4.973,7.943
1471,5.084,5.08,8.04
1472,5.357,5.352,8.334
1473,5.358,5.353,8.345
1474,5.564,5.558,8.602
1475,5.544,5.538,8.585
1476,5.832,5.824,8.997
1477,5.793,5.785,8.953
1478,5.985,5.974,9.26
1479,5.965,5.955,9.24
1480,6.059,6.048,9.405
1481,6.044,6.032,9.395
1482,6.173,6.16,9.611
1483,6.17,6.156,9.622
1484,6.369,6.355,9.881
1486,6.667,6.705,2.924
1487,7.09,7.129,3.255
1488,7.33,7.369,3.449
1489,7.566,7.605,3.723
1490,7.496,7.534,3.783
1491,7.478,7.517,3.771
1492,7.512,7.55,4.023
1493,7.495,7.533,4.01
1494,7.461,7.499,4.191
1495,7.415,7.453,4.124
1496,7.398,7.436,4.237
1497,7.383,7.421,4.226
1498,7.42,7.457,4.421
1499,7.397,7.435,4.4
1500,7.446,7.483,4.57
1501,7.59,7.628,4.706
1502,7.601,7.638,4.725
1503,7.688,7.725,4.755
1504,7.728,7.765,4.787
1505,7.881,7.918,4.91
1506,7.914,7.951,4.947
1507,7.935,7.972,5.045
1508,7.921,7.958,5.027
1509,7.946,7.982,5.18
1510,7.92,7.957,5.158
1511,7.951,7.988,5.265
1512,7.924,7.961,5.249
1513,7.867,7.903,5.334
1514,7.861,7.897,5.32
1515,7.7,7.736,5.205
1516,7.671,7.707,5.174
1517,7.837,7.872,5.418
1518,7.807,7.843,5.389
1520,7.944,7.979,5.561
1522,8.213,8.248,5.971
1523,7.954,7.989,5.727
1524,7.453,7.49,4.553
1525,7.436,7.475,3.586
1526,7.301,7.34,3.463
1527,7.071,7.109,3.276
1530,6.5,6.539,2.88
1531,6.465,6.503,2.84
1532,6.455,6.494,2.962
1533,6.418,6.457,2.957
1535,6.503,6.541,3.299
1537,6.729,6.767,3.717
1539,6.842,6.88,3.906
1542,7.41,7.447,4.602
1543,7.427,7.463,4.64
1544,8.165,8.203,4.83
1545,8.175,8.212,4.851
1546,8.526,8.564,5.177
1547,8.498,8.536,5.162
1548,8.743,8.781,5.439
1549,8.745,8.783,5.456
1550,8.635,8.671,5.992
1551,8.599,8.635,5.968
1552,8.789,8.825,6.055
1553,8.839,8.876,6.086
1554,9.099,9.136,6.282
1555,9.104,9.14,6.292
1556,9.238,9.275,6.386
1557,3.286,3.305,2.968
1558,9.217,9.254,6.229
1559,9.208,9.245,6.233
1562,2.917,2.934,4.981
1563,9.202,9.239,6.125
1565,8.653,8.691,5.66
1566,4.625,4.662,2.832
1567,0.114,0.137,4.348
1568,4.808,4.845,2.795
1569,5.053,5.091,2.822
1570,5.037,5.074,2.85
1571,5.395,5.432,2.901
1572,5.67,5.707,3.003
1573,5.648,5.685,3.208
1574,5.626,5.664,3.192
1575,5.782,5.819,3.522
1576,5.831,5.867,3.613
1577,5.93,5.966,3.779
1578,5.893,5.929,3.764
1579,6.052,6.088,3.981
1580,6.03,6.066,3.977
1581,6.33,6.365,4.382
1582,6.302,6.337,4.371
1583,6.549,6.585,4.491
1584,6.552,6.587,4.512
1585,6.919,6.954,4.888
1587,7.288,7.323,5.164
1588,7.289,7.324,5.17
1589,7.565,7.6,5.405
1590,7.574,7.609,5.424
1591,7.928,7.962,5.736
1592,7.849,7.884,5.674
1593,8.201,8.236,5.946
1594,8.454,8.489,6.097
1595,8.732,8.77,5.693
1596,8.713,8.75,5.684
1597,9.12,9.157,6.079
1598,8.379,8.414,6.062
1599,5.419,5.456,2.993
1600,4.793,4.83,2.822
1602,8.146,8.185,4.279
1604,8.185,8.223,4.387
1605,8.175,8.213,4.38
1606,8.384,8.422,4.648
1607,8.379,8.417,4.651
1608,8.641,8.679,4.903
1609,8.628,8.666,4.882
1610,8.571,8.61,4.957
1611,8.544,8.582,4.937
1612,8.742,8.78,5.302
1614,8.624,8.662,5.329
1615,8.559,8.596,5.342
1616,8.547,8.585,5.331
1617,8.546,8.583,5.429
1618,8.533,8.57,5.417
1619,8.448,8.485,5.543
1620,8.432,8.469,5.528
1621,8.373,8.41,5.618
1622,8.355,8.392,5.607
1623,8.319,8.355,5.679
1624,8.308,8.344,5.661
1625,8.803,8.839,6.194
1626,8.794,8.83,6.192
1627,9.055,9.09,6.51
1628,9.058,9.094,6.521
1629,9.265,9.3,6.767
1630,9.242,9.277,6.747
1631,9.24,9.275,6.846
1632,9.304,9.339,6.875
1633,9.109,9.143,6.746
1634,9.128,9.162,6.766
1635,9.03,9.065,6.656
1636,8.752,8.79,5.41
1637,8.903,8.942,5.355
1638,8.895,8.933,5.224
1639,8.617,8.655,5.044
1640,8.059,8.098,4.113
1643,6.168,6.205,3.891
1644,6.144,6.181,3.893
1645,6.523,6.56,4.135
1646,6.505,6.542,4.126
1647,6.598,6.634,4.314
1648,6.578,6.614,4.271
1649,6.62,6.655,4.483
1650,6.608,6.643,4.465
1651,6.741,6.777,4.643
1652,6.73,6.765,4.649
1653,6.972,7.007,4.709
1654,6.959,6.995,4.712
1655,7.145,7.181,4.825
1656,7.214,7.25,4.864
1657,7.432,7.468,4.993
1658,7.439,7.475,5.009
1659,7.795,7.831,5.354
1661,7.904,7.94,5.377
1663,8.105,8.141,5.51
1664,8.05,8.086,5.496
1665,8.611,8.649,5.292
1666,4.933,4.969,3.244
1667,4.891,4.927,3.224
1668,5.09,5.126,3.313
1669,5.092,5.128,3.328
1670,5.294,5.33,3.391
1671,5.282,5.319,3.397
1672,5.521,5.556,3.656
1673,5.463,5.498,3.634
1674,5.805,5.841,3.713
1675,5.782,5.818,3.745
1676,5.918,5.955,3.697
1677,5.933,5.969,3.723
1678,6.234,6.271,3.696
1679,6.245,6.281,3.723
1680,6.582,6.619,3.937
1681,6.577,6.614,3.944
1682,6.998,7.035,4.31
1683,6.959,6.996,4.281
1684,4.802,4.831,4.69
1685,4.853,4.881,4.745
1686,4.904,4.933,4.712
1687,5.119,5.149,4.737
1688,5.121,5.151,4.767
1689,5.32,5.351,4.765
1690,5.322,5.352,4.793
1691,5.53,5.561,4.811
1692,5.546,5.576,4.838
1693,5.741,5.772,4.812
1694,5.752,5.783,4.954
1696,5.917,5.948,5.002
1697,6.248,6.28,5.042
1698,6.231,6.263,5.052
1699,6.537,6.57,5.166
1700,6.541,6.574,5.189
1701,6.725,6.758,5.076
1703,6.697,6.731,4.887
1704,6.694,6.728,4.921
1705,6.986,7.021,5.018
1706,7.003,7.037,5.065
1709,7.56,7.594,5.496
1710,7.516,7.55,5.465
1711,7.853,7.887,5.732
1712,7.827,7.861,5.717
1713,8.127,8.161,6.113
1715,8.299,8.333,6.34
1716,8.565,8.598,6.639
1717,8.588,8.622,6.675
1718,8.745,8.778,6.875
1719,8.759,8.792,6.899
1720,8.914,8.947,6.953
1721,8.934,8.968,6.962
1722,9.118,9.152,7.003
1723,9.115,9.148,7.015
1724,9.044,9.078,6.861
1725,9.112,9.146,6.89
1726,9.183,9.218,6.891
1727,9.201,9.236,6.909
1728,7.243,7.282,2.984
1729,9.0,9.035,6.598
1730,8.904,8.94,6.48
1731,8.898,8.934,6.488
1732,7.998,8.036,4.225
1733,7.99,8.029,4.268
1734,8.08,8.119,4.49
1735,8.051,8.089,4.46
1736,8.143,8.182,4.673
1737,8.116,8.154,4.645
1738,9.091,9.126,6.571
1739,8.75,8.787,5.684
1740,8.744,8.781,5.687
1741,9.066,9.103,5.935
1742,9.066,9.104,5.943
1743,9.323,9.36,6.14
1744,9.367,9.404,6.185
1745,9.609,9.646,6.358
1746,9.602,9.64,6.355
1748,9.844,9.881,6.574
1749,9.716,9.754,6.374
1750,2.702,2.729,4.093
1751,9.843,9.881,6.417
1752,9.854,9.892,6.445
1753,9.859,9.897,6.39
1757,10.188,10.226,6.762
1758,10.2,10.238,6.779
1759,10.19,10.228,6.677
1760,10.227,10.265,6.714
1761,10.031,10.069,6.468
1762,10.046,10.084,6.477
1763,9.805,9.843,6.179
1765,2.254,2.282,3.974
1766,2.262,2.29,3.988
1767,2.5,2.531,3.743
1768,2.493,2.523,3.767
1769,2.636,2.668,3.551
1770,2.638,2.67,3.577
1771,2.8,2.834,3.363
1772,2.825,2.858,3.423
1773,1.484,1.516,3.773
1774,2.733,2.769,2.939
1776,7.589,7.627,4.163
1777,7.513,7.551,4.234
1778,7.76,7.798,4.462
1780,7.826,7.864,4.539
1781,7.803,7.841,4.672
1782,7.787,7.825,4.655
1783,7.785,7.823,4.784
1784,7.748,7.785,4.768
1785,7.94,7.977,5.123
1786,8.038,8.075,5.163
1787,6.382,6.344,10.73
1788,6.378,6.34,10.728
1789,6.23,6.191,10.547
1790,6.226,6.187,10.546
1793,6.058,6.019,10.343
1794,6.047,6.009,10.334
1795,5.853,5.815,10.106
1796,5.854,5.815,10.111
1797,5.478,5.439,9.674
1798,5.425,5.387,9.617
1799,5.27,5.232,9.435
1800,5.27,5.231,9.438
1801,5.525,5.494,8.777
1803,5.549,5.521,8.515
1804,5.536,5.508,8.514
1805,5.259,5.233,8.117
1806,5.271,5.245,8.103
1807,5.399,5.375,8.109
1808,5.389,5.364,8.097
1809,5.59,5.567,8.112
1810,5.565,5.542,8.099
1813,6.098,6.079,8.141
1814,6.103,6.084,8.096
1815,6.168,6.15,8.068
1820,6.043,6.032,7.365
1821,6.027,6.016,7.374
1822,6.212,6.206,6.963
1823,6.203,6.197,7.004
1824,5.837,5.831,6.647
1825,5.826,5.82,6.691
1826,5.847,5.843,6.511
1827,5.805,5.801,6.458
1828,5.893,5.89,6.385
1829,5.842,5.839,6.35
1831,5.982,5.981,6.306
1835,6.339,6.339,6.415
1836,6.986,7.023,2.588
1837,7.662,7.699,3.253
1838,7.692,7.729,3.282
1839,7.547,7.583,3.114
1840,7.583,7.619,3.149
1841,7.748,7.784,3.319
1842,7.756,7.792,3.327
1843,7.91,7.946,3.491
1844,7.921,7.957,3.501
1845,8.024,8.059,3.616
1846,8.157,8.193,3.758
1847,8.178,8.214,3.778
1848,8.33,8.365,3.949
1849,8.344,8.379,3.96
1850,8.449,8.485,4.046
1851,8.642,8.678,4.235
1852,8.644,8.68,4.219
1853,8.472,8.508,4.055
1855,5.338,5.376,2.482
1856,5.47,5.508,2.468
1857,5.543,5.581,2.631
1858,5.585,5.622,2.959
1859,5.379,5.416,2.925
1860,5.165,5.203,2.809
1861,5.066,5.104,2.47
1862,3.444,3.48,2.837
1865,2.401,2.438,2.754
1866,11.473,11.511,7.183
1868,2.907,2.944,2.607
1869,3.132,3.17,2.564
1870,3.33,3.367,2.549
1875,2.207,2.221,4.887
1876,2.178,2.192,4.879
1877,2.128,2.137,5.114
1878,2.11,2.119,5.103
1879,2.084,2.089,5.284
1880,2.078,2.085,5.193
1881,2.017,2.02,5.338
1882,2.002,2.006,5.315
1883,1.91,1.909,5.405
1884,1.903,1.903,5.368
1886,1.965,1.983,4.609
1887,1.755,1.777,4.348
1890,4.536,4.573,2.722
1891,6.94,6.912,11.127
1893,3.126,3.164,2.094
1894,3.101,3.14,2.107
1895,3.174,3.212,2.487
1896,3.567,3.605,2.344
1897,3.536,3.573,2.242
1898,3.863,3.901,2.26
1899,3.842,3.88,2.149
1900,4.16,4.198,2.217
1901,4.146,4.184,2.104
1902,4.366,4.404,2.209
1903,4.469,4.507,2.1
1904,4.672,4.71,2.233
1905,4.75,4.788,2.142
1906,5.005,5.043,2.309
1907,4.999,5.037,2.207
1908,5.162,5.201,2.264
1909,5.254,5.292,2.326
1910,5.435,5.473,2.405
1911,5.447,5.485,2.383
1912,5.443,5.481,2.231
1913,5.465,5.504,2.256
1914,6.777,6.816,2.933
1915,6.964,7.002,3.072
1916,6.992,7.031,3.099
1917,7.187,7.225,3.163
1918,1.433,1.454,4.336
1919,1.396,1.411,4.553
1920,1.069,1.091,4.279
1921,0.951,0.973,4.295
1922,0.746,0.768,4.301
1923,0.733,0.756,4.285
1924,0.395,0.42,4.322
1925,0.407,0.434,4.289
1926,0.742,0.722,5.045
1927,1.008,0.984,5.324
1928,1.108,1.08,5.457
1929,1.042,1.016,5.385
1930,0.868,0.836,5.283
1931,1.263,1.231,5.669
1932,1.255,1.223,5.664
1933,1.466,1.432,5.884
1934,1.451,1.417,5.872
1935,2.285,2.249,6.719
1936,2.398,2.362,6.831
1938,2.56,2.524,6.993
1939,2.606,2.57,7.04
1940,4.544,4.582,2.719
1941,2.786,2.749,7.218
1942,2.804,2.767,7.236
1943,2.878,2.842,7.308
1944,2.868,2.832,7.301
1945,3.019,2.985,7.436
1946,3.101,3.067,7.511
1947,3.312,3.28,7.698
1948,3.337,3.304,7.729
1949,3.516,3.483,7.914
1950,3.544,3.51,7.945
1951,3.727,3.693,8.131
1952,3.746,3.712,8.151
1953,3.984,3.95,8.397
1955,4.169,4.135,8.588
1957,4.343,4.308,8.767
1958,4.544,4.509,8.972
1959,4.691,4.656,9.121
1960,4.82,4.785,9.24
1961,4.528,4.494,8.94
1962,4.372,4.338,8.778
1963,4.24,4.206,8.656
1964,0.782,0.746,5.216
1965,0.939,0.903,5.192
1966,0.875,0.837,5.235
1967,1.143,1.11,5.254
1968,1.139,1.106,5.229
1969,1.443,1.41,5.45
1970,1.424,1.392,5.413
1971,0.928,0.894,5.098
1973,0.491,0.453,4.862
1976,0.72,0.694,5.084
1977,1.466,1.449,4.851
1978,1.469,1.453,4.82
1979,2.035,2.019,5.062
1980,2.083,2.069,4.98
1981,2.099,2.086,4.902
1983,2.231,2.223,4.69
1984,2.426,2.42,4.675
1985,11.26,11.282,8.176
1988,2.604,2.605,4.29
1989,3.249,3.248,4.664
1990,3.363,3.359,4.965
1991,3.386,3.382,4.966
1992,3.58,3.573,5.229
1993,3.574,3.568,5.199
1994,3.698,3.692,5.308
1995,4.034,4.028,5.43
1996,4.272,4.265,5.677
1997,4.553,4.545,5.902
1998,4.541,4.533,5.875
1999,4.805,4.797,6.107
2000,4.786,4.778,6.076
2001,4.921,4.916,5.975
2004,1.32,1.351,3.823
2006,3.607,3.645,1.197
2007,3.727,3.765,0.969
2008,3.732,3.771,0.992
2009,3.936,3.973,0.684
2011,4.141,4.178,0.427
2013,4.311,4.348,0.257
2014,4.372,4.409,0.216
2015,4.512,4.549,0.13
2016,4.556,4.593,0.154
2017,4.732,4.769,0.299
2018,4.774,4.81,0.34
2020,4.941,4.978,0.52
2021,4.985,5.021,0.565
2022,5.405,5.441,0.98
2024,6.022,6.058,1.613
2025,6.001,6.037,1.589
2026,6.363,6.399,1.946
2027,6.612,6.648,2.192
2029,6.837,6.873,2.419
2030,6.819,6.854,2.398
2033,7.409,7.445,3.0
2034,7.358,7.393,2.946
2035,7.715,7.75,3.309
2036,7.701,7.737,3.294
2037,7.957,7.992,3.553
2038,7.968,8.003,3.563
2039,8.43,8.465,4.022
2040,8.494,8.529,4.088
2041,8.651,8.686,4.24
2042,8.722,8.758,4.301
2043,8.564,8.599,4.14
2044,0.145,0.181,4.33
2045,0.132,0.137,4.396
2046,0.415,0.41,4.391
2047,0.352,0.348,4.388
2048,0.677,0.678,4.271
2049,0.604,0.606,4.267
2050,0.989,0.989,4.224
2051,0.99,0.992,4.191
2052,1.203,1.2,4.316
2053,1.291,1.288,4.331
2055,1.481,1.475,4.436
2056,1.451,1.483,3.758
2057,1.85,1.833,5.034
2058,1.913,1.895,5.092
2059,2.162,2.143,5.291
2061,2.413,2.392,5.566
2062,5.876,5.911,1.528
2063,2.719,2.698,5.75
2064,2.98,2.959,5.933
2065,2.964,2.943,5.911
2066,3.295,3.274,6.119
2067,3.295,3.274,6.105
2068,3.627,3.606,6.365
2069,3.617,3.596,6.342
2070,3.875,3.853,6.598
2071,3.823,3.802,6.536
2072,4.059,4.038,6.698
2073,4.022,4.001,6.664
2074,4.183,4.162,6.764
2075,4.324,4.304,6.877
2076,4.309,4.288,6.854
2077,4.419,4.399,6.895
2078,4.412,4.392,6.873
2079,4.658,4.638,7.078
2080,4.648,4.629,7.051
2081,4.664,4.643,7.193
2082,4.688,4.667,7.22
2083,4.569,4.546,7.2
2084,4.623,4.601,7.22
2085,4.452,4.429,7.212
2086,4.471,4.447,7.229
2087,4.357,4.332,7.22
2088,4.316,4.292,7.179
2091,2.444,2.422,5.612
2094,2.71,2.686,5.924
2095,3.584,3.56,6.553
2096,3.7,3.676,6.65
2097,3.83,3.805,6.791
2098,3.842,3.818,6.788
2099,4.056,4.033,6.891
2100,4.041,4.017,6.869
2101,4.264,4.242,6.964
2102,4.258,4.236,6.946
2103,4.477,4.454,7.152
2104,4.503,4.48,7.165
2105,4.381,4.356,7.243
2106,4.456,4.43,7.42
2107,4.472,4.446,7.423
2108,8.451,8.474,5.396
2109,4.438,4.411,7.529
2111,3.354,3.383,4.037
2112,10.385,10.404,7.646
2113,5.033,5.005,8.105
2114,4.976,4.948,8.051
2115,1.615,1.636,4.38
2116,5.719,5.758,2.209
2118,5.551,5.582,1.835
2119,5.391,5.423,1.693
2120,5.156,5.187,1.616
2121,5.119,5.151,1.454
2122,5.347,5.378,1.662
2123,5.448,5.48,1.662
2124,1.698,1.698,4.197
2125,1.592,1.593,4.164
2126,1.581,1.581,4.205
2127,1.386,1.388,4.144
2128,1.312,1.313,4.174
2129,0.992,0.996,4.133
2130,0.999,1.001,4.173
2131,4.395,4.434,1.672
2132,4.621,4.66,1.598
2133,4.914,4.953,1.482
2134,5.132,5.171,1.493
2135,5.106,5.145,1.516
2136,5.354,5.392,1.512
2137,5.356,5.395,1.534
2138,5.616,5.655,1.665
2139,5.637,5.676,1.705
2140,5.869,5.907,1.885
2141,5.825,5.863,1.866
2142,6.165,6.203,2.115
2143,6.178,6.216,2.134
2144,6.423,6.461,2.335
2145,6.426,6.465,2.345
2146,6.658,6.696,2.546
2147,6.658,6.697,2.551
2148,6.847,6.885,2.679
2149,6.862,6.901,2.707
2150,7.107,7.146,2.9
2151,7.051,7.089,2.851
2153,2.208,2.241,2.294
2154,1.915,1.946,2.643
2155,1.942,1.974,2.628
2156,1.689,1.719,2.918
2157,1.714,1.744,2.907
2158,1.599,1.625,3.101
2159,1.6,1.627,3.077
2160,1.764,1.788,3.098
2161,1.782,1.806,3.071
2162,1.97,1.991,3.121
2163,1.969,1.991,3.087
2164,2.171,2.192,3.051
2165,2.188,2.209,3.026
2166,2.418,2.439,2.913
2167,2.387,2.409,2.903
2168,2.807,2.83,2.691
2169,2.82,2.842,2.666
2171,1.314,1.352,3.212
2172,1.019,1.058,3.481
2173,1.042,1.08,3.452
2174,0.602,0.64,3.858
2175,0.632,0.671,3.821
2176,0.228,0.265,4.207
2177,0.244,0.281,4.19
2178,0.079,0.117,4.357
2179,6.995,6.957,11.415
2180,7.022,6.984,11.443
2181,7.273,7.236,11.698
2182,7.255,7.218,11.679
2183,7.428,7.391,11.858
2184,2.705,2.681,5.927
2185,2.641,2.616,5.909
2186,2.797,2.771,6.153
2188,2.842,2.813,6.352
2189,2.745,2.716,6.256
2190,2.873,2.842,6.49
2191,2.764,2.733,6.386
2192,2.908,2.875,6.669
2193,2.921,2.889,6.644
2194,3.247,3.213,7.04
2195,3.118,3.086,6.782
2196,3.371,3.339,7.007
2197,3.37,3.339,6.992
2198,3.764,3.733,7.306
2199,3.709,3.677,7.251
2200,4.004,3.973,7.474
2201,3.969,3.938,7.438
2202,4.201,4.17,7.592
2203,4.177,4.147,7.561
2204,4.37,4.34,7.773
2205,4.504,4.472,7.964
2206,4.728,4.696,8.175
2207,4.585,4.554,7.983
2208,4.427,4.397,7.825
2209,4.283,4.252,7.712
2210,0.981,0.987,4.082
2211,0.94,0.946,4.094
2212,1.22,1.235,3.742
2213,1.178,1.193,3.763
2214,1.524,1.551,3.164
2215,2.219,2.252,2.306
2216,2.175,2.208,2.341
2217,2.372,2.406,2.135
2218,2.34,2.374,2.158
2219,2.619,2.654,1.861
2220,2.575,2.61,1.9
2221,2.834,2.87,1.629
2222,2.845,2.88,1.612
2223,3.254,3.29,1.188
2224,3.228,3.264,1.211
2225,1.955,1.991,2.486
2226,1.999,2.034,2.444
2227,2.18,2.216,2.255
2228,2.176,2.212,2.259
2229,2.443,2.48,1.991
2230,2.431,2.468,2.005
2232,2.75,2.787,1.695
2233,3.125,3.162,1.34
2234,3.096,3.134,1.374
2236,3.551,3.589,0.99
2238,3.723,3.76,0.865
2239,3.973,4.011,0.689
2240,3.96,3.997,0.726
2241,4.252,4.29,0.6
2242,4.267,4.305,0.64
2243,4.515,4.553,0.633
2244,4.515,4.552,0.671
2246,1.928,1.937,5.045
2248,1.705,1.721,4.647
2250,1.939,1.952,4.815
2252,2.359,2.37,5.113
2253,2.691,2.702,5.356
2254,2.681,2.691,5.367
2255,4.463,4.463,7.291
2256,4.488,4.488,7.323
2257,4.726,4.723,7.656
2258,4.699,4.696,7.665
2259,4.747,4.742,7.844
2260,4.735,4.73,7.83
2261,7.95,7.911,12.225
2262,4.71,4.702,7.995
2263,5.577,5.567,8.862
2264,5.56,5.55,8.846
2265,5.518,5.506,8.919
2266,5.49,5.478,8.916
2267,3.203,3.165,7.535
2268,5.61,5.595,9.154
2269,5.815,5.803,9.225
2270,5.825,5.813,9.24
2271,5.92,5.907,9.386
2272,5.896,5.883,9.359
2273,6.048,6.033,9.581
2274,6.069,6.054,9.615
2275,6.275,6.26,9.861
2276,6.267,6.251,9.857
2277,6.4,6.385,9.942
2278,1.753,1.756,4.085
2279,1.885,1.893,3.819
2280,3.333,3.333,4.624
2281,3.326,3.326,4.608
2282,3.68,3.682,4.609
2283,3.673,3.675,4.584
2284,4.074,4.078,4.596
2286,3.98,3.983,4.614
2287,3.965,3.968,4.59
2288,4.403,4.402,5.254
2289,4.419,4.418,5.249
2290,4.662,4.66,5.473
2291,4.666,4.664,5.458
2292,4.937,4.935,5.68
2293,4.957,4.955,5.701
2294,4.931,4.927,5.915
2296,3.079,3.098,4.944
2298,4.878,4.883,7.251
2301,6.011,6.012,8.514
2302,5.48,5.483,7.924
2303,5.346,5.347,7.967
2304,3.442,3.477,1.125
2305,5.421,5.419,8.211
2306,5.228,5.225,8.091
2307,3.381,3.415,1.179
2308,0.371,0.369,4.597
2309,0.535,0.53,4.713
2310,2.221,2.21,6.027
2311,2.244,2.233,6.045
2312,2.234,2.227,5.869
2313,2.259,2.252,5.886
2316,2.667,2.669,5.803
2317,2.707,2.712,5.64
2318,2.728,2.736,5.495
2320,2.58,2.586,5.502
2321,2.559,2.563,5.617
2322,2.566,2.567,5.806
2323,2.642,2.638,6.058
2324,7.188,7.179,10.289
2325,6.787,6.776,10.047
2326,6.797,6.789,9.864
2330,4.171,4.198,2.042
2331,4.201,4.228,2.034
2332,4.573,4.598,2.346
2333,4.579,4.604,2.317
2334,4.963,4.988,2.539
2335,4.985,5.01,2.528
2336,5.34,5.365,2.761
2337,5.301,5.326,2.717
2338,5.723,5.735,4.579
2339,5.717,5.73,4.568
2340,5.948,5.961,4.702
2341,5.914,5.927,4.668
2342,6.196,6.21,4.79
2343,6.158,6.172,4.766
2344,6.144,6.159,4.536
2345,6.321,6.337,4.612
2348,6.834,6.851,4.811
2349,6.855,6.872,4.831
2350,6.755,6.771,4.942
2351,6.774,6.79,4.973
2352,6.677,6.692,5.041
2353,6.693,6.707,5.065
2354,6.432,6.446,4.884
2355,1.21,1.203,5.154
2356,1.223,1.215,5.184
2357,1.527,1.524,5.275
2358,1.551,1.547,5.31
2359,1.978,1.978,5.447
2360,1.941,1.94,5.463
2361,2.142,2.143,5.495
2362,2.191,2.192,5.523
2363,2.407,2.412,5.463
2364,2.411,2.416,5.492
2365,2.414,2.424,5.223
2366,2.449,2.459,5.231
2367,2.734,2.745,5.318
2369,3.415,3.449,1.216
2370,3.687,3.72,1.142
2371,3.217,3.252,1.29
2372,3.463,3.497,1.144
2373,3.776,3.81,1.039
2374,4.368,4.403,0.702
2376,4.376,4.412,0.377
2377,4.474,4.509,0.356
2378,4.55,4.586,0.309
2379,4.759,4.795,0.437
2380,4.744,4.779,0.399
2381,5.026,5.062,0.619
2383,5.025,5.064,2.06
2384,4.997,5.036,2.062
2385,5.106,5.144,2.495
2386,5.256,5.294,2.853
2388,5.898,5.935,1.572
2389,4.306,4.338,3.928
2390,4.314,4.348,3.69
2391,4.354,4.387,3.718
2392,4.385,4.419,3.464
2393,4.39,4.424,3.576
2394,4.688,4.723,3.328
2395,4.685,4.721,3.357
2396,5.443,5.479,3.661
2397,5.419,5.454,3.651
2398,5.754,5.79,3.859
2399,5.753,5.789,3.879
2400,5.9,5.936,3.832
2401,5.906,5.942,3.846
2402,6.379,6.417,3.7
2403,6.391,6.429,3.72
2405,3.827,3.848,5.156
2406,3.828,3.848,5.176
2407,4.111,4.133,5.242
2408,4.144,4.165,5.269
2409,4.485,4.508,5.351
2410,4.458,4.48,5.365
2411,4.773,4.796,5.46
2412,4.672,4.695,5.437
2413,4.779,4.804,5.203
2414,4.783,4.808,5.215
2415,4.978,5.004,5.198
2416,4.978,5.004,5.158
2417,4.795,4.824,4.79
2418,4.816,4.844,4.792
2419,3.861,3.89,4.222
2420,0.291,0.277,4.643
2421,0.543,0.511,4.963
2423,2.583,2.548,7.011
2424,2.708,2.674,7.122
2425,2.72,2.686,7.135
2426,2.903,2.87,7.287
2427,2.887,2.854,7.278
2428,3.106,3.075,7.452
2429,3.11,3.079,7.461
2430,3.334,3.306,7.622
2431,3.292,3.262,7.597
2434,3.691,3.664,7.898
2436,3.832,3.806,8.028
2437,3.904,3.877,8.098
2438,4.064,4.038,8.248
2439,4.406,4.38,8.588
2440,4.37,4.344,8.557
2441,4.582,4.555,8.759
2442,4.577,4.551,8.759
2443,4.894,4.867,9.069
2444,4.877,4.85,9.057
2445,5.005,4.979,9.184
2446,5.134,5.108,9.296
2447,5.154,5.127,9.323
2448,5.217,5.192,9.314
2449,5.232,5.207,9.331
2450,5.445,5.419,9.553
2451,5.417,5.391,9.523
2452,5.549,5.523,9.69
2453,5.765,5.74,9.881
2454,5.787,5.761,9.89
2455,5.553,5.527,9.682
2456,6.036,6.011,10.113
2457,6.064,6.039,10.14
2458,6.183,6.159,10.226
2459,6.197,6.173,10.241
2460,6.0,5.976,10.014
2461,6.031,6.007,10.042
2462,6.073,6.05,10.035
2463,6.091,6.069,10.056
2464,4.097,4.072,8.246
