stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality
1353,4.575,0.8167,52,1.239,8.566,6.364,3,35,25,4,131,11,51,31,77,0,13,3,1,74,6,6,15,9,2.898,1.677,3026,Herrera Oria - Camino Fuencarral,40.47695,-3.73311,619,0.0007861253642593079,0.001942690626517727,0.08508264462809917,0.021600763929509947
1354,6.25,0.6945,91,2.004,8.503,6.032,5,60,40,8,188,17,117,54,119,1,26,13,2,104,6,27,22,26,3.154,3.096,3027,Herrera Oria - Islas Marquesas,40.47843,-3.72681,2010,0.0020555136326225695,0.0024283632831471587,0.09121920964026227,0.02378774529099253
1355,6.105,0.6462,94,1.48,8.577,5.941,5,56,39,8,177,16,110,51,109,3,33,15,2,127,8,38,29,48,3.623,2.482,3028,Herrera Oria - Gómez De La Serna,40.48007,-3.7236,2021,0.002195565664020494,0.003399708596406022,0.091199007839837,0.02073027105649835
1356,6.408,0.6078,110,2.437,8.607,5.804,6,62,43,10,191,17,133,60,125,3,38,20,4,119,8,52,31,56,3.422,2.986,3029,Herrera Oria - Isla De Arosa,40.4813,-3.71989,2027,0.007789587129435672,0.0029140359397765905,0.09799162383399962,0.043259085929448854
1357,6.103,0.7193,89,1.798,8.669,5.813,5,57,35,8,185,16,116,50,109,4,37,19,4,114,9,65,30,59,3.392,2.711,3030,Herrera Oria - Isla De Arosa,40.48209,-3.71901,2027,0.007789587129435672,0.0029140359397765905,0.09799162383399962,0.043259085929448854
1358,5.682,0.5929,103,2.823,8.577,5.661,6,59,44,10,178,17,137,58,126,5,43,30,6,132,10,82,39,80,3.469,2.2130000000000005,3031,Isla De Arosa,40.48167,-3.71698,2028,0.0014018805037090277,0.0009713453132588635,0.08936631944444444,0.001305412441440319
1359,5.724,0.5754,111,2.551,8.501,5.504,6,58,46,10,176,18,135,58,128,5,47,35,5,118,10,109,36,98,3.187,2.5370000000000004,3032,Fermín Caballero - Betanzos,40.48147,-3.71453,2031,0.0004444890146767025,0.001942690626517727,0.08230732331307963,0.0015217289549995935
1360,6.494,0.6099,98,2.507,8.524,5.513,5,67,52,8,208,19,128,63,132,5,47,36,5,115,10,103,34,95,3.145,3.3489999999999998,3033,Fermín Caballero - Betanzos,40.48172,-3.71433,2031,0.0004444890146767025,0.001942690626517727,0.08230732331307963,0.0015217289549995935
1361,6.471,0.668,92,2.599,8.598,5.677,5,56,34,9,198,17,119,56,109,5,43,30,5,121,9,81,36,80,3.266,3.205,3034,Isla De Arosa,40.48187,-3.71698,2028,0.0014018805037090277,0.0009713453132588635,0.08936631944444444,0.001305412441440319
1362,4.33,0.6376,79,1.397,8.229,5.222,5,58,44,8,153,15,134,44,121,5,51,41,5,116,12,115,37,111,3.088,1.242,3035,Betanzos - Avenida De La Ilustración,40.47928,-3.71274,2040,0.00013939910557746974,0.0009713453132588635,0.07678538131642737,8.526648355062896e-05
1363,4.882,0.7136,80,1.452,8.221,5.206,5,57,42,7,155,17,125,53,122,5,51,42,5,113,11,115,37,111,3.099,1.7829999999999995,3036,Betanzos - Avenida De La Ilustración,40.47925,-3.7125,2040,0.00013939910557746974,0.0009713453132588635,0.07678538131642737,8.526648355062896e-05
1364,5.461,0.598,109,1.613,8.049,5.033,5,65,48,9,161,17,151,45,129,6,47,39,4,112,13,117,35,109,3.092,2.369,3037,Parque De La Vaguada,40.47784,-3.71149,2062,0.0003742904222924196,0.001942690626517727,0.08293724321276082,0.0013865503809914075
1365,7.145,0.4346,126,3.423,8.074,5.028,9,86,72,10,222,21,155,69,142,5,47,40,4,110,13,119,36,112,3.004,4.141,3038,Parque De La Vaguada,40.47817,-3.71094,2062,0.0003742904222924196,0.001942690626517727,0.08293724321276082,0.0013865503809914075
1366,5.124,0.6492,114,1.604,8.06,4.924,6,61,47,9,160,18,160,47,126,6,48,43,7,106,11,116,31,113,2.986,2.1379999999999995,3039,Junta Municipal Fuencarral,40.47841,-3.70871,2064,0.0013878465318904007,0.001942690626517727,0.0892037085174595,0.005519809642252593
1367,6.573,0.5477,120,3.077,8.084,4.942,7,77,67,10,205,19,159,60,144,6,47,42,6,104,11,113,30,112,2.979,3.5940000000000003,3040,Junta Municipal Fuencarral,40.47863,-3.70871,2064,0.0013878465318904007,0.001942690626517727,0.0892037085174595,0.005519809642252593
1368,5.258,0.5602,113,1.876,8.088,4.787,6,60,56,9,146,18,168,56,125,6,46,45,7,89,10,113,32,110,3.382,1.876,3041,Monforte De Lemos - La Vaguada,40.47921,-3.7048,2067,0.0054261932338808974,0.0024283632831471587,0.09589679102044618,0.0064817849581565905
1369,3.991,0.6402,59,1.014,8.106,4.865,5,57,43,7,146,14,130,42,122,6,47,41,7,93,10,115,33,110,3.147,0.8440000000000003,3042,Barrio Del Pilar,40.47917,-3.70639,2066,0.0018453575340286123,0.0014570179698882952,0.08848682796854183,0.000167004735146688
1370,5.286,0.4778,105,1.945,8.169,4.774,8,60,55,9,135,17,198,53,143,5,39,31,8,85,9,98,28,84,3.221,2.0649999999999995,3043,Monforte De Lemos - Finisterre,40.48018,-3.70275,2067,0.0054261932338808974,0.0024283632831471587,0.09589679102044618,0.0064817849581565905
1371,5.096,0.6526,108,1.959,8.179,4.792,6,60,46,9,159,18,161,48,125,5,42,32,8,85,9,104,30,87,3.281,1.815,3044,Monforte De Lemos - Finisterre,40.48025,-3.70299,2067,0.0054261932338808974,0.0024283632831471587,0.09589679102044618,0.0064817849581565905
1372,5.712,0.4047,95,2.282,8.425,4.966,11,58,49,9,118,18,222,53,139,4,33,26,7,71,9,89,24,74,2.951,2.7609999999999997,3045,Pedro Rico - Finisterre,40.48257,-3.7021,2041,0.0121369953055599,0.0009713453132588635,0.09761069498435575,0.0016919733670524813
1373,5.791,0.2508,97,3.195,8.488,4.947,11,53,46,9,116,17,215,45,121,3,31,21,6,79,8,90,21,58,2.901,2.8900000000000006,3046,Pedro Rico - Arzobispo Morcillo,40.48333,-3.69999,2044,0.0658609047960356,0.0024283632831471587,0.10751396793901102,0.0040204205515072
1374,6.905,0.4019,124,4.578,8.67,5.116,11,66,63,11,132,20,269,59,145,2,25,16,6,59,10,68,25,51,2.937,3.9680000000000004,3047,Narcís Monturiol,40.48496,-3.70026,2042,0.1135658942406837,0.001942690626517727,0.11845587389253251,0.009139612144498415
1375,4.937,0.437,85,1.9,8.613,5.057,8,60,52,9,116,16,212,50,139,3,25,17,6,66,9,73,27,53,2.931,2.0060000000000002,3048,Narcís Monturiol,40.48446,-3.70001,2042,0.1135658942406837,0.001942690626517727,0.11845587389253251,0.009139612144498415
1376,8.44,0.3458,147,7.122,8.847,5.22,11,73,73,13,166,21,287,72,154,1,24,24,6,58,8,47,26,42,2.988,5.452,3049,Barrio Del Pilar,40.48668,-3.69861,2018,0.5358903376701282,0.009713453132588635,0.13259917568263782,0.20362471881552988
1377,5.488,0.4977,94,1.929,8.865,5.293,6,50,38,9,127,17,130,50,104,2,24,23,6,54,7,48,26,45,2.999,2.4890000000000003,3050,Fermín Caballero - Sangenjo,40.48671,-3.70043,2017,0.1262226336352724,0.0024283632831471587,0.11845587389253251,0.01170630127745874
1378,5.232,0.4631,96,1.932,8.673,5.22,6,49,35,9,134,15,127,53,105,4,23,13,5,61,7,71,24,49,2.66,2.572,3051,Patones - Sangenjo,40.48471,-3.70327,2015,0.045066646682061375,0.0014570179698882952,0.10773899848254932,0.011553988821974042
1379,5.252,0.5854,99,2.193,8.447,4.896,7,60,46,8,139,16,177,54,125,4,29,20,6,77,8,91,21,57,2.799,2.453,3052,López Aguado - Arzobispo Morcillo,40.48299,-3.69956,2044,0.0658609047960356,0.0024283632831471587,0.10751396793901102,0.0040204205515072
1380,5.291,0.6203,99,2.104,8.365,4.92,5,58,45,9,157,18,157,53,124,5,34,25,8,77,8,89,25,72,2.984,2.3070000000000004,3053,López Aguado - Finisterre,40.48201,-3.70225,2041,0.0121369953055599,0.0009713453132588635,0.09761069498435575,0.0016919733670524813
1381,5.905,0.0346,73,1.41,4.415,2.806,28,135,154,27,88,41,663,73,348,12,77,80,17,47,26,323,40,179,3.499,2.406,3054,Cuatro Caminos,40.44544,-3.70418,1809,0.00473273443894727,0.0029140359397765905,0.11596080198242847,0.033793197274293064
1382,3.152,0.1135,30,0.899,4.205,2.813,26,86,94,21,52,28,551,57,203,18,87,82,20,49,30,379,42,196,3.611,-0.4590000000000001,3055,Bravo Murillo - Cristóbal Bordiú,40.44345,-3.70425,1768,0.0009121814824665122,0.0014570179698882952,0.10538977325075498,0.004603393659724025
1383,2.591,0.2789,32,0.337,3.656,2.905,34,81,85,16,32,29,629,49,193,30,102,101,24,43,29,554,59,231,3.618,-1.0269999999999997,3056,Canal,40.43821,-3.70434,1772,0.00010374804959670335,0.0024283632831471587,0.09083289218281278,0.003126292663510615
1384,2.122,0.3909,25,0.276,3.499,2.959,34,66,79,15,30,27,592,42,181,32,99,113,23,44,32,598,68,233,3.608,-1.4860000000000002,3057,Bravo Murillo - Donoso Cortés,40.43667,-3.70444,1787,1.8625639610663772e-05,0.0009713453132588635,0.08347861341982567,0.0005792075424421908
1386,4.287,0.2998,47,1.239,3.201,2.849,54,121,154,24,44,43,968,78,291,46,107,122,25,36,34,752,65,253,3.676,0.6109999999999998,3058,Álvarez De Castro - Eloy Gonzalo,40.43449,-3.70201,1790,6.60022344090686e-05,0.0024283632831471587,0.09134466084024666,0.0051210980787885435
1387,3.841,0.2461,39,1.597,3.299,2.812,40,111,138,23,42,33,772,71,255,36,96,112,23,41,31,616,63,224,3.486,0.355,3059,Álvarez De Castro - Eloy Gonzalo,40.43542,-3.70203,1790,6.60022344090686e-05,0.0024283632831471587,0.09134466084024666,0.0051210980787885435
1393,1.842,0.3097,21,0.173,1.922,3.026,32,55,68,11,24,25,569,42,147,67,86,110,11,32,42,1147,47,216,3.651,-1.8089999999999997,3060,Salesas,40.42411,-3.69471,1477,0.00017809319100529577,0.0009713453132588635,0.09978675971697198,0.00029293263389081807
1395,2.262,0.7005,20,0.189,3.45,2.815,25,69,79,17,32,21,425,41,162,31,95,100,23,38,29,571,62,213,3.533,-1.271,3061,Glorieta Álvarez De Castro,40.43669,-3.70266,1786,3.5142667638508047e-05,0.0014570179698882952,0.08438870445510062,0.00030083465863795194
1396,1.923,0.7388,22,0.229,9.146,6.63,0,3,7,0,38,1,11,7,5,1,2,7,1,21,1,35,5,10,1.651,0.272,3062,Deyanira - Euterpe,40.4436,-3.59287,235,9.435556617160122e-05,0.0009713453132588635,0.0776600158412854,0.0015858799430537637
1397,2.846,0.0341,32,0.427,3.7,2.557,11,64,66,8,42,22,279,34,153,24,81,71,18,42,26,423,39,164,3.429,-0.5829999999999997,3063,Santa Engracia - Bretón De Los Herreros,40.43952,-3.70053,1777,0.00017908089545165095,0.0014570179698882952,0.09582092330603127,0.001404793480488157
1398,3.74,0.1935,47,0.685,3.968,2.596,14,86,94,16,62,28,386,46,216,20,87,80,16,43,25,396,49,175,3.664,0.07600000000000007,3064,Metro Ríos Rosas,40.44182,-3.70151,1770,0.00093055817181682,0.001942690626517727,0.10536820019446293,0.006237265682346547
1399,4.479,0.1968,63,1.029,4.24,2.665,14,97,110,14,74,33,402,49,225,14,78,72,12,43,27,331,40,162,3.44,1.0390000000000001,3065,Santa Engracia - María De Guzmán,40.44415,-3.70254,1769,0.0009647391873197354,0.0009713453132588635,0.1047997149692065,0.00025425389165299175
1400,1.963,0.7241,23,0.175,9.198,6.687,0,5,8,0,42,1,11,10,7,1,2,7,1,20,1,34,5,10,1.693,0.27,3066,Deyanira - Euterpe,40.44362,-3.59219,235,9.435556617160122e-05,0.0009713453132588635,0.0776600158412854,0.0015858799430537637
1401,10.305,0.3395,145,9.877,0.077,4.47,105,164,208,15,218,64,1240,110,274,43,51,73,3,47,16,351,26,79,3.264,7.041,3067,Estación De Atocha,40.40669,-3.68909,1675,0.04915130872683707,0.006313744536182613,0.14824681402548778,0.5362911117674126
1402,5.799,0.5686,83,1.553,0.436,4.495,50,95,133,10,133,32,477,66,166,23,50,65,6,66,10,223,29,83,3.105,2.6940000000000004,3068,Basílica De Atocha,40.40548,-3.68507,1671,0.009011157694052132,0.0014570179698882952,0.12929356357927788,0.004266949306406783
1403,5.671,0.5595,66,1.901,0.434,4.465,67,95,143,9,112,34,805,59,171,22,49,62,7,57,9,217,31,82,3.052,2.619,3069,Basílica De Atocha,40.40573,-3.68495,1671,0.009011157694052132,0.0014570179698882952,0.12929356357927788,0.004266949306406783
1404,4.622,0.5136,66,1.037,0.857,4.568,22,72,79,9,130,22,220,53,119,19,46,58,8,90,13,163,37,92,3.51,1.112,3070,Metro Menéndez Pelayo,40.40402,-3.68048,1681,0.001965828332135347,0.001942690626517727,0.11495087092451987,0.002134880979881048
1405,4.853,0.5463,70,1.633,0.75,4.511,40,77,108,8,113,21,348,52,126,19,47,57,8,79,12,171,37,89,3.368,1.4849999999999999,3071,Metro Menéndez Pelayo,40.40468,-3.68148,1681,0.001965828332135347,0.001942690626517727,0.11495087092451987,0.002134880979881048
1406,4.533,0.6346,54,0.996,1.073,4.65,19,77,72,8,142,20,186,58,124,16,49,56,7,99,10,131,38,99,3.244,1.2890000000000001,3072,Junta Municipal Retiro,40.40301,-3.67828,1648,0.0007454789342176366,0.0014570179698882952,0.1056547619047619,6.495845672354402e-05
1407,4.508,0.5202,77,0.597,1.081,4.629,26,67,76,8,115,17,259,39,101,17,50,55,7,97,10,131,38,99,3.24,1.2679999999999998,3073,Junta Municipal Retiro,40.40318,-3.67808,1648,0.0007454789342176366,0.0014570179698882952,0.1056547619047619,6.495845672354402e-05
1408,5.151,0.3775,70,0.9,1.365,4.794,18,87,77,8,162,27,185,64,134,12,56,62,8,112,15,146,37,107,3.37,1.7809999999999997,3074,Pacífico,40.40148,-3.67544,1649,0.0011438654457373832,0.001942690626517727,0.1087748956627397,0.0018189366008261843
1409,4.843,0.5191,72,1.342,1.353,4.764,23,81,79,8,143,24,218,58,126,12,56,62,8,108,15,144,38,107,3.396,1.447,3075,Pacífico,40.40175,-3.67542,1649,0.0011438654457373832,0.001942690626517727,0.1087748956627397,0.0018189366008261843
1410,5.317,0.4588,80,0.924,1.715,4.979,18,89,74,8,166,27,164,74,129,12,57,54,6,106,20,136,45,107,3.333,1.984,3076,Ciudad De Barcelona - Seco,40.39969,-3.67201,1651,0.00021983143317749166,0.0009713453132588635,0.09859222371193258,0.0004963349394114136
1411,5.041,0.5064,78,1.165,1.715,4.959,20,82,72,8,154,23,183,64,122,12,57,54,6,101,20,133,44,105,3.266,1.7750000000000004,3077,Ciudad De Barcelona - Seco,40.39987,-3.67188,1651,0.00021983143317749166,0.0009713453132588635,0.09859222371193258,0.0004963349394114136
1412,2.072,0.7374,24,0.279,9.449,6.989,0,3,7,0,38,1,16,7,5,1,3,7,1,21,1,34,6,10,1.935,0.137,3078,Deyanira - Pirra,40.44317,-3.58864,188,1.7231663246868564e-05,0.0009713453132588635,0.07255364882483527,0.0006992874189513113
1414,4.555,0.5251,62,0.944,4.736,3.516,16,78,96,18,69,28,335,52,172,2,33,37,14,38,13,136,32,92,2.484,2.0709999999999997,3079,Guzmán El Bueno,40.44618,-3.71253,1808,3.9249645455587215e-05,0.0024283632831471587,0.09090909090909091,0.012748996447938093
1415,4.9,0.55,62,1.209,4.732,3.397,11,80,94,17,75,29,332,54,182,8,54,72,16,58,25,223,41,139,3.542,1.3580000000000005,3080,Ibáñez Ibero,40.44661,-3.71109,1807,0.0001606243368480526,0.0014570179698882952,0.09810835278982227,0.017251813318634724
1416,4.265,0.5878,59,1.223,4.762,3.395,10,57,75,16,66,21,266,39,134,8,56,74,15,58,25,224,44,138,3.552,0.7129999999999996,3081,Ibáñez Ibero,40.44692,-3.71104,1807,0.0001606243368480526,0.0014570179698882952,0.09810835278982227,0.017251813318634724
1417,6.049,0.5081,81,1.573,4.643,3.058,16,109,126,24,91,39,470,75,268,8,70,74,12,61,25,268,43,129,3.632,2.4170000000000003,3082,Cruz Roja,40.44691,-3.70705,1811,0.0008592880956701607,0.0014570179698882952,0.10588840318848033,0.021132506804521046
1418,5.312,0.3145,76,1.448,4.697,3.116,10,77,93,17,91,31,313,55,178,8,62,80,12,65,25,259,44,126,3.623,1.689,3083,Cruz Roja,40.44726,-3.70769,1811,0.0008592880956701607,0.0014570179698882952,0.10588840318848033,0.021132506804521046
1419,6.408,0.149,83,1.283,4.437,2.801,29,144,171,30,95,43,749,84,373,14,74,84,15,49,26,323,41,184,3.56,2.8480000000000003,3084,Cuatro Caminos,40.44566,-3.70411,1809,0.00473273443894727,0.0029140359397765905,0.11596080198242847,0.033793197274293064
1420,5.459,0.1412,73,1.178,4.457,2.741,20,116,128,19,87,41,501,58,279,15,81,90,13,52,28,329,41,188,3.583,1.8759999999999994,3085,Cuatro Caminos,40.44601,-3.70338,1809,0.00473273443894727,0.0029140359397765905,0.11596080198242847,0.033793197274293064
1421,2.877,0.4146,29,0.325,4.155,2.745,19,70,56,16,37,19,376,37,136,19,86,81,20,48,29,378,44,192,3.602,-0.7250000000000001,3086,Cristóbal Bordiú - Santa Engracia,40.44317,-3.70343,1768,0.0009121814824665122,0.0014570179698882952,0.10538977325075498,0.004603393659724025
1422,2.632,0.4886,26,0.409,4.086,2.527,11,56,38,5,32,14,268,31,72,16,76,63,11,41,22,313,39,142,3.294,-0.6619999999999999,3087,Alenza,40.44305,-3.70085,1771,0.0002788599932735667,0.0009713453132588635,0.09571846962019431,6.0065942800775406e-05
1423,3.227,0.3391,36,0.735,4.019,2.255,12,64,42,8,40,18,316,38,98,13,68,52,9,49,20,301,34,119,3.28,-0.052999999999999936,3088,Cristóbal Bordiú - Alonso Cano,40.44293,-3.69761,1542,0.0007247438136323995,0.0009713453132588635,0.10359748427672956,0.0004471625109597912
1424,5.069,0.3025,68,1.423,3.955,2.037,17,93,60,17,53,30,461,63,158,12,66,36,10,40,16,289,43,90,3.335,1.734,3089,San Juan De La Cruz,40.44263,-3.695,1541,0.003975615194443734,0.0029140359397765905,0.11515015938705889,0.017896752567586223
1425,8.227,0.1826,115,6.356,1.873,6.299,28,108,103,2,251,30,361,91,136,12,44,32,2,94,11,149,35,61,3.346,4.881,3090,Legazpi,40.39085,-3.69519,1452,0.0038392225785630605,0.003885381253035454,0.12154663518299882,0.04404506789703934
1426,1.926,0.7609,24,0.155,9.437,6.967,0,3,8,0,40,1,11,8,5,1,3,7,1,22,1,34,6,10,1.879,0.04699999999999993,3091,Deyanira - Pirra,40.44334,-3.5889,188,1.7231663246868564e-05,0.0009713453132588635,0.07255364882483527,0.0006992874189513113
1427,7.383,0.139,135,3.58,2.854,1.898,26,165,118,27,151,37,635,93,255,9,91,61,21,73,20,320,47,115,3.925,3.458,3092,Manuel Becerra,40.42753,-3.66903,1947,0.011068395589691606,0.004371053909664886,0.12003731125750598,0.038327925152307714
1428,6.79,0.0902,131,2.631,2.919,1.885,14,156,107,29,130,35,535,81,219,7,88,60,18,78,18,294,47,119,3.895,2.895,3093,Manuel Becerra,40.42773,-3.66814,1947,0.011068395589691606,0.004371053909664886,0.12003731125750598,0.038327925152307714
1429,6.541,0.4556,127,2.515,3.289,1.146,15,148,110,28,97,43,523,79,215,4,85,57,18,48,19,316,44,112,3.644,2.8970000000000002,3094,Hospital De La Princesa,40.43476,-3.67533,1955,0.005671068631479691,0.0029140359397765905,0.11245221190606226,0.016787483206431433
1430,2.503,0.2878,32,0.523,6.096,6.532,1,9,20,3,63,4,26,13,17,2,11,21,3,84,4,37,16,21,3.064,-0.5609999999999999,3095,Cordel De Pavones - Juglares,40.40179,-3.61814,518,1.2845776020233124e-05,0.0014570179698882952,0.08395857119556353,0.00015035833015491435
1431,6.685,0.5336,95,5.801,1.715,3.735,32,118,124,16,186,29,408,76,179,4,52,48,8,105,16,144,48,101,3.367,3.3179999999999996,3096,Nazaret,40.41091,-3.67005,1613,0.002604721802538162,0.001942690626517727,0.11691556413605134,0.012220026852525002
1432,5.698,0.2681,80,2.17,1.749,3.729,18,110,96,17,160,27,371,68,181,3,51,46,9,105,16,137,46,94,3.36,2.3380000000000005,3097,Nazaret,40.41097,-3.66965,1613,0.002604721802538162,0.001942690626517727,0.11691556413605134,0.012220026852525002
1433,7.422,0.6572,103,5.643,1.638,4.126,45,122,139,14,219,33,453,86,172,8,51,58,10,105,16,131,41,101,3.186,4.236,3098,Metro Conde De Casal,40.40738,-3.67037,1481,0.013094594507017776,0.004371053909664886,0.13164961636828645,0.09819866246397016
1434,8.159,0.4883,119,7.351,1.673,4.139,42,143,150,15,224,38,520,99,209,8,52,59,10,106,18,128,40,103,3.26,4.899000000000001,3099,Metro Conde De Casal,40.40727,-3.66995,1481,0.013094594507017776,0.004371053909664886,0.13164961636828645,0.09819866246397016
1435,4.908,0.3406,66,1.629,1.485,4.502,27,80,86,8,147,22,257,61,137,10,49,53,7,96,12,125,40,97,2.955,1.9530000000000003,3100,Doctor Esquerdo - Cavanilles,40.404,-3.67268,1478,0.0025329812396894576,0.0014570179698882952,0.11676969318890716,0.002297115648986615
1436,5.769,0.6263,85,7.807,1.526,4.503,31,97,105,15,169,24,330,63,146,11,54,59,7,104,15,128,40,99,3.127,2.6420000000000003,3101,Doctor Esquerdo - Cavanilles,40.40398,-3.67219,1478,0.0025329812396894576,0.0014570179698882952,0.11676969318890716,0.002297115648986615
1437,4.843,0.277,64,0.875,1.412,4.741,17,78,72,8,151,23,182,58,128,10,55,60,8,107,15,141,38,105,3.28,1.5630000000000002,3102,Pacífico,40.40191,-3.67454,1649,0.0011438654457373832,0.001942690626517727,0.1087748956627397,0.0018189366008261843
1439,2.529,0.3909,31,0.502,6.041,6.688,1,9,21,3,59,3,25,12,18,1,8,19,3,87,3,31,10,16,2.978,-0.4490000000000003,3103,Cordel De Pavones - Pinillas,40.39913,-3.61923,521,9.635247654813839e-06,0.0014570179698882952,0.08494224422442244,0.0001747199668539345
1440,7.486,0.2045,130,5.047,6.16,10.443,8,73,50,2,231,22,118,99,79,1,36,20,1,116,11,46,37,43,3.335,4.151,3104,Martínez Seco - Villaverde Cruce,40.35168,-3.69122,406,0.0014673466382995836,0.003885381253035454,0.10765450172539998,0.02297433151855616
1441,7.64,0.2062,137,5.374,6.148,10.43,8,73,50,2,240,22,118,99,81,2,34,20,1,115,10,44,38,43,3.292,4.348,3105,Martínez Seco - Villaverde Cruce,40.35179,-3.69111,406,0.0014673466382995836,0.003885381253035454,0.10765450172539998,0.02297433151855616
1442,7.843,0.1747,132,4.673,6.159,10.414,8,75,50,2,232,22,121,101,80,1,31,19,1,103,10,41,40,39,3.202,4.641,3106,Martínez Seco - Benita López,40.35168,-3.689,406,0.0014673466382995836,0.003885381253035454,0.10765450172539998,0.02297433151855616
1443,7.583,0.202,136,5.302,6.148,10.414,8,73,50,2,236,22,118,99,79,1,31,19,1,102,9,40,38,39,3.0,4.583,3107,Martínez Seco - Benita López,40.35178,-3.68985,406,0.0014673466382995836,0.003885381253035454,0.10765450172539998,0.02297433151855616
1444,7.937,0.1702,133,4.796,6.16,10.385,8,76,50,2,233,22,121,104,80,1,26,17,1,98,7,31,32,31,3.178,4.759,3108,Martínez Seco - Diamante,40.35171,-3.68676,406,0.0014673466382995836,0.003885381253035454,0.10765450172539998,0.02297433151855616
1445,7.581,0.2057,134,5.302,6.144,10.376,8,73,50,2,236,22,118,99,79,1,28,18,1,99,7,33,33,35,3.114,4.4670000000000005,3109,Martínez Seco - Diamante,40.35184,-3.68726,406,0.0014673466382995836,0.003885381253035454,0.10765450172539998,0.02297433151855616
1446,7.937,0.1702,133,4.796,6.086,10.292,8,76,50,2,233,22,121,104,80,1,22,16,1,92,7,26,31,17,3.036,4.901,3110,Campos Ibáñez - Martínez Seco,40.35243,-3.68541,406,0.0014673466382995836,0.003885381253035454,0.10765450172539998,0.02297433151855616
1447,3.186,0.3443,38,0.764,6.017,6.79,1,12,24,3,73,5,28,17,19,1,9,19,3,79,3,25,11,17,2.97,0.21599999999999975,3111,Cordel De Pavones - José Prat,40.39751,-3.61987,522,7.761843100035714e-06,0.0009713453132588635,0.08493523636663641,0.0
