stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,Unnamed: 29,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,Unnamed: 0,weighted_gini_walk,weighted_gini_multi,weighted_net_income_hh_walk,weighted_net_income_hh_multi
2518,4.328,0.624,28,1.297,3.747,5.863,4,61,29,1,107,26,58,57,34,377,3,34,20,0,81,14,30,31,17,230,3.207,1.1210000000000004,4052,Benjamín Palencia - Humanes,40.39456,-3.64871,1552,3.772091641702578e-05,0.0009713453132588,0.0881912022957981,0.0009113777105426,1495,29.954513,30.069152,27910.0,28151.0
2520,3.492,0.4248,23,0.798,4.117,6.037,2,40,21,0,106,19,45,43,27,303,3,35,13,0,92,16,27,32,13,231,3.277,0.2149999999999998,4054,Malgrat De Mar,40.39416,-3.64424,1558,8.692707203774362e-06,0.0009713453132588,0.0827705418877633,0.0001792090165938,1498,29.197527,28.907609,28261.0,28840.0
2522,5.888,0.1473,40,2.666,4.386,6.282,2,65,45,0,153,23,75,67,53,483,3,34,20,0,91,12,28,32,13,233,3.165,2.723,4056,Pablo Neruda - Malgrat De Mar,40.39261,-3.64162,1564,4.2934065135650846e-05,0.0019426906265177,0.0899912587412587,0.0075617808287697,1500,29.056075,29.16548,27902.0,28594.0
2524,4.68,0.1749,31,1.459,4.444,6.406,2,55,34,0,126,22,55,59,31,384,2,33,20,0,83,13,28,34,15,228,3.034,1.646,4058,Andaluces - Pablo Neruda,40.39142,-3.64152,1563,7.585127227351894e-06,0.0009713453132588,0.0826343460288156,0.0034332479031389,1502,29.03883,28.932813,27572.0,28252.0
2526,4.321,0.1457,30,1.46,4.692,6.608,2,47,34,0,115,19,51,44,24,336,1,29,16,0,65,9,29,30,14,193,2.532,1.7889999999999997,4060,Andaluces - Rafael Alberti,40.39029,-3.63897,901,1.4481988016246296e-06,0.0014570179698882,0.0765626743018629,0.0025937104535117,1504,28.751953,28.982899,27431.0,28259.0
2528,2.244,0.4091,17,0.613,4.871,6.631,2,25,15,0,63,9,29,31,14,188,1,20,14,0,54,7,26,22,12,156,1.912,0.3320000000000003,4062,San Claudio - Fernández Hijicos,40.39103,-3.63629,899,6.449911606295028e-08,0.0009713453132588,0.0668072680077871,4.719850890470668e-07,1506,28.666225,28.348168,27644.0,27389.0
2530,2.455,0.4166,19,0.767,4.925,6.758,1,28,19,0,58,11,38,29,15,199,1,21,12,0,51,7,26,21,13,152,1.912,0.5430000000000001,4064,Andaluces - San Claudio,40.38976,-3.63628,900,1.1829969641223589e-07,0.0009713453132588,0.0672612047563047,9.368904017584272e-05,1509,28.658378,28.604387,27498.0,27669.0
2532,4.513,0.2566,32,1.783,4.702,6.726,3,48,33,0,110,19,58,44,34,349,1,30,19,0,59,10,37,30,14,200,2.593,1.92,4066,Rafael Alberti - San Claudio,40.38888,-3.63969,902,6.27059166914002e-07,0.0014570179698882,0.0721014112126623,0.0011911783959977,1511,28.808589,29.309393,27313.0,28380.0
2536,4.231,0.7316,20,1.158,2.34,6.66,25,83,82,1,165,25,194,77,120,772,10,50,50,1,101,16,104,40,69,441,3.187,1.044,4069,Santa María De La Cabeza - Parque Bomberos,40.39177,-3.70849,624,0.0025224702280562,0.0014570179698882,0.1083855345580881,0.0001316312255732,1514,32.518378,32.036938,32708.0,33316.0
2538,5.409,0.7171,28,1.965,2.713,6.99,12,92,70,1,196,30,150,82,93,726,6,51,48,1,124,19,80,38,58,425,3.326,2.083,4071,Puente De Los Capuchinos,40.39009,-3.71254,1089,0.0063510477270636,0.0024283632831471,0.1196745132229003,0.076166635177145,1516,33.241645,32.590416,29979.0,30510.0
2540,5.938,0.55,34,2.54,3.054,7.322,14,91,62,2,193,34,113,85,97,691,7,51,47,1,129,21,63,45,59,423,3.333,2.6049999999999995,4073,Santa María De La Cabeza - Zújar,40.38788,-3.71534,1091,0.0014616560129599,0.0009713453132588,0.1077728343365611,0.0,1518,33.276569,33.362958,29200.0,28560.0
2547,9.374,0.3654,63,4.654,4.238,8.098,9,130,87,6,303,57,206,130,116,1044,7,67,46,2,113,26,117,54,57,489,3.797,5.577,4077,Oca - Matilde Hernández,40.38971,-3.73412,1210,4.7631037428891074e-05,0.0014570179698882,0.086042624320936,0.0024200686774871,1522,33.306279,32.800945,27933.0,29102.0
2551,8.011,0.3478,52,4.294,4.481,8.178,8,119,86,5,270,42,197,109,102,938,7,59,44,3,96,18,112,45,57,441,3.631,4.379999999999999,4081,Valvanera - Algodre,40.3919,-3.73859,1207,3.6218391502606367e-05,0.0014570179698882,0.0924811354653251,0.0053036246240804,1527,33.182423,32.759568,28138.0,29718.0
2553,8.534,0.3454,58,4.7,4.622,8.216,8,125,94,6,234,43,235,109,116,970,5,53,47,4,82,20,117,47,60,435,3.851,4.683000000000001,4083,Metro Carpetana,40.39334,-3.74109,1208,0.0001578345329476,0.0024283632831471,0.1008078335373317,0.0143742597674302,1529,32.908649,32.339801,28757.0,30346.0
2554,8.653,0.5126,54,5.889,4.734,8.173,17,138,120,8,219,47,277,123,146,1095,4,53,45,3,82,15,118,46,46,412,3.604,5.049,4084,Los Cármenes,40.39595,-3.74354,1213,0.0007929707913752,0.0024283632831471,0.1107703894986012,0.02461641717556,1530,32.216812,32.12466,29543.0,31120.0
2556,5.581,0.5127,30,4.052,4.905,8.069,14,75,80,4,139,21,162,69,75,639,2,41,32,2,91,12,69,41,29,319,3.261,2.3200000000000003,4086,Concejal Francisco Jiménez - Alhambra,40.40056,-3.74688,1214,0.0006121303673556,0.0009713453132588,0.1101069518716577,0.0039004948894902,1532,31.744613,31.723306,31575.0,31691.0
2558,4.289,0.349,24,2.059,5.139,8.277,3,59,49,4,118,14,115,50,54,466,1,41,31,2,89,8,55,37,36,300,3.046,1.243,4088,Concejal Francisco Jiménez - Carboneras,40.40021,-3.7496,906,0.000107896139478,0.0009713453132588,0.0994157693979045,0.0029521195172316,1534,31.121538,31.363089,33119.0,32083.0
2559,7.574,0.5145,46,4.358,1.573,3.715,133,175,244,20,86,72,2031,93,378,3232,90,87,148,3,34,44,1554,31,199,2190,3.209,4.365,4089,Virgen De Los Peligros - Caballero De Gracia,40.41917,-3.69966,1831,0.0043990148923205,0.0019426906265177,0.123441247002398,0.028442226538193,1535,40.664547,40.355123,41634.0,46868.0
2568,4.027,0.2298,26,1.132,3.196,6.509,6,63,26,1,81,23,47,58,32,337,4,50,22,1,70,19,26,50,25,267,3.445,0.5820000000000003,4097,Martínez De La Riva - Puerto Bonaigua,40.38614,-3.66398,1348,8.605449131611946e-05,0.0014570179698882,0.0957718963672729,0.0063031950199196,1544,32.235357,32.352229,27091.0,27486.0
2569,4.542,0.0793,32,1.315,3.4,6.763,5,62,26,1,85,24,46,61,29,339,4,47,14,0,69,17,13,56,17,237,3.516,1.0259999999999998,4098,Martínez De La Riva - Candilejas,40.38386,-3.6637,1392,0.0004447564378846,0.0019426906265177,0.1052766131506289,0.0085589941183505,1545,31.53541,31.290491,27505.0,27613.0
2571,3.11,0.5007,16,1.019,8.636,4.882,1,14,9,4,55,6,62,18,18,187,1,5,6,2,41,2,37,3,9,106,2.953,0.157,4100,Partenón - Ribera Del Sena,40.46321,-3.6189,796,0.0005823980612594,0.0009713453132588,0.0930495300072306,0.0084905874393416,1548,33.756382,31.982288,61099.0,52112.0
2572,3.423,0.2572,22,0.728,3.562,6.966,4,49,23,1,67,21,35,53,25,278,4,42,13,0,72,15,13,50,11,220,3.433,-0.0099999999999997,4101,Candilejas - Pablo Neruda,40.38203,-3.66361,1391,8.35929889794826e-05,0.0009713453132588,0.0954655044510385,0.0005030128643731,1549,31.056986,32.094262,27826.0,28005.0
2574,3.305,0.3793,19,0.866,3.792,7.167,3,48,24,0,67,18,35,50,24,269,5,38,13,0,67,13,12,44,11,203,3.37,-0.0649999999999999,4103,Palomeras Bajas - Romeo Y Julieta,40.38032,-3.66207,1374,4.4922900219565885e-05,0.0014570179698882,0.0886086844257003,0.0001076727903204,1551,30.609981,31.46314,27950.0,28553.0
2575,2.698,0.4595,20,0.538,3.956,7.238,3,33,20,0,54,13,20,35,16,194,5,34,14,0,66,14,14,43,9,199,3.234,-0.536,4104,Palomeras Bajas - Mogambo,40.3799,-3.65967,1376,0.0001072488881399,0.0019426906265177,0.0967666134035153,0.0018126691038546,1552,30.339619,29.494243,28007.0,28747.0
2576,3.044,0.3877,21,1.186,4.122,7.363,5,39,20,0,63,12,19,45,16,219,4,30,12,0,58,11,13,38,8,174,3.12,-0.076,4105,Palomeras Bajas - Cenicienta,40.37893,-3.65814,1377,7.219593804573985e-05,0.0024283632831471,0.0886201256778858,6.696681771762795e-05,1553,29.921638,29.668214,28288.0,28392.0
2579,1.966,0.574,13,0.478,4.18,7.301,3,27,8,0,43,10,11,25,9,136,5,32,16,0,60,9,14,39,5,180,3.085,-1.119,4108,Mogambo - La Violetera,40.37978,-3.65589,1385,0.0001254164964801,0.0014570179698882,0.0969991049135535,0.0003399826592678,1556,29.578702,30.554377,28683.0,29782.0
2586,3.802,0.2585,27,1.14,4.379,6.671,4,45,30,0,78,19,47,54,29,306,2,39,22,0,65,13,36,34,18,229,3.18,0.6219999999999999,4115,Pablo Neruda - Luis Buñuel,40.38793,-3.64462,1566,1.2712867659661018e-06,0.0009713453132588,0.0765512882477599,0.0001383267850473,1564,29.216997,29.877644,27477.0,28146.0
2588,5.011,0.3487,38,1.798,1.678,4.921,61,92,144,5,119,50,1000,66,155,1692,59,71,129,5,70,45,1066,42,138,1625,3.09,1.9210000000000005,4117,Plaza De La Cebada,40.41089,-3.70888,1874,0.0004722162721837,0.003399708596406,0.1033842136975296,0.0034938259038345,1566,36.750677,34.699608,37234.0,39522.0
2598,8.512,0.2832,50,2.857,3.138,1.516,52,196,145,39,92,57,991,125,343,2040,6,67,38,21,31,22,313,47,103,648,3.558,4.954000000000001,4126,Diego De León - Velázquez,40.43517,-3.68407,1765,0.0008249990825876,0.0019426906265177,0.1001995230911479,0.0027673109639127,1576,40.495632,39.023006,66524.0,59946.0
2604,4.787,0.6485,33,2.063,4.163,5.856,2,50,42,2,170,20,80,62,81,509,2,33,16,0,96,12,24,33,17,233,3.101,1.686,4132,Arroyo Fontarrón - Tacona,40.39646,-3.64265,1560,0.0003107369584396,0.0014570179698882,0.0973982970671712,0.0001788536056048,1583,28.988477,29.22971,29425.0,35301.0
2605,4.049,0.6709,28,1.496,3.059,4.744,1,43,36,0,138,18,64,44,66,410,3,38,28,0,89,14,43,36,44,295,2.922,1.1270000000000002,4133,El Bosco - Maruja García Romero,40.40387,-3.65388,1580,0.0024032758057227,0.0009713453132588,0.1164461033819703,0.0021394077562576,1584,30.449434,29.693438,31111.0,32653.0
2606,5.08,0.6815,33,1.852,3.299,5.037,3,63,50,1,168,24,97,64,90,560,2,44,33,0,90,14,48,37,57,325,3.309,1.771,4134,El Bosco - Pérez De Ayala,40.40171,-3.65145,1585,0.0009877759373548,0.0014570179698882,0.1052013079910075,0.0036495361242265,1585,29.926989,29.92532,30852.0,34253.0
2608,6.706,0.7825,42,4.125,3.737,5.563,15,83,85,3,218,26,204,79,139,852,2,39,20,0,82,11,44,34,35,267,3.398,3.3080000000000003,4136,El Bosco - Pío Felipe,40.39781,-3.64737,1554,0.0013146298347849,0.0024283632831471,0.106601087237898,0.0023242156216193,1587,29.5391,30.135983,29435.0,37740.0
2610,6.908,0.3344,52,4.532,4.498,6.068,3,69,63,2,230,23,104,69,96,659,1,26,16,0,112,11,26,33,16,241,3.163,3.745000000000001,4137,Fuente Carrantona - Arroyo Fontarrón,40.39574,-3.63881,1557,0.0002273315706426,0.0019426906265177,0.0984649227679212,0.0103348497134063,1589,28.774943,28.955281,30180.0,32045.0
2612,8.193,0.8702,50,4.903,5.832,7.142,41,115,139,13,216,33,413,96,185,1251,0,4,16,2,43,0,24,4,17,110,1.916,6.276999999999999,4139,Mediterráneo - Democracia,40.39106,-3.62424,296,0.0009067269602736,0.0038853812530354,0.1080442881880673,0.037221863626908,1591,30.107511,30.524342,40193.0,40461.0
2619,5.334,0.5063,30,8.985,7.182,8.346,4,44,46,5,136,11,103,56,77,482,1,13,10,2,42,2,14,13,7,104,1.896,3.438,4146,Avenida Santa Eugenia 13,40.38568,-3.60981,318,3.851859144071111e-05,0.0009713453132588,0.090283258791546,0.0029279382270766,1598,28.135928,28.909374,37626.0,38037.0
2620,2.148,0.368,20,0.752,7.273,8.465,2,17,15,2,57,3,27,18,8,149,1,15,11,2,47,3,18,16,10,123,2.316,-0.1679999999999997,4147,Castrillo De Aza,40.38473,-3.60912,320,3.847646870850971e-05,0.0009713453132588,0.0902634693788084,0.001944767133305,1600,28.215918,28.068248,36767.0,38416.0
2621,2.335,0.427,21,0.846,7.17,8.462,2,17,15,2,63,3,29,18,8,157,2,19,13,3,52,3,34,25,16,167,2.389,-0.0539999999999998,4148,Avenida Santa Eugenia - Castrillo De Aza,40.3837,-3.61093,323,7.013254268572586e-06,0.0009713453132588,0.082987384627786,0.0010005609626665,1601,28.466549,28.08464,35638.0,38385.0
2623,1.028,,4,0.587,7.442,8.519,0,8,8,0,28,0,16,6,7,73,1,11,9,1,40,2,13,13,6,96,2.38,-1.352,4150,Mediterráneo - Castrillo De Aza,40.38569,-3.60657,321,0.0002483534157328,0.0014570179698882,0.0978426154723436,0.0,1603,28.025403,28.452172,39023.0,37473.0
2628,4.263,0.7913,23,1.816,5.561,8.304,3,46,48,2,97,12,99,37,48,392,2,19,16,3,65,6,39,19,18,187,2.806,1.457,4153,Camino De Campamento - Villagarcía,40.40627,-3.75526,1195,2.798085617116117e-06,0.0009713453132588,0.077339142846411,6.045342348877848e-06,1606,31.417495,31.625022,34336.0,34477.0
2630,3.867,0.695,22,1.48,5.771,8.534,1,40,37,2,94,11,70,40,40,335,0,18,15,0,66,4,28,19,16,166,2.833,1.0339999999999998,4155,Camino De Campamento - Colonia Lourdes,40.40534,-3.7577,1093,5.175567274568876e-06,0.0009713453132588,0.0776453729542197,2.7756461136723668e-05,1609,31.205654,31.864778,36126.0,33854.0
2632,6.675,0.7584,41,4.529,5.961,8.763,6,70,61,5,126,21,151,60,80,580,0,21,15,0,65,5,28,16,20,170,3.415,3.26,4157,Camino De Campamento - San Roberto,40.40409,-3.75987,893,2.740100991067835e-05,0.0043710539096648,0.084161046392806,0.0051215393544219,1611,31.304906,31.683988,35391.0,33600.0
2636,1.367,0.4663,8,0.228,6.849,9.759,1,8,10,0,15,1,15,7,11,68,1,21,20,2,33,8,45,19,33,182,3.287,-1.92,4160,Carretera De Boadilla - Mirlo,40.39928,-3.76979,1129,1.3831863825427174e-06,0.0009713453132588,0.07647452087357,4.275834813558821e-05,1614,31.596537,32.437709,33077.0,30825.0
2637,1.558,0.3624,8,0.307,7.132,10.003,2,14,15,1,22,6,30,11,20,121,0,15,15,1,29,5,37,13,31,146,3.267,-1.709,4161,Carretera De Boadilla - Galicia,40.39931,-3.77316,1118,3.1366392433261186e-06,0.0009713453132588,0.0813930505593548,0.0007754982621686,1615,32.123185,31.772175,32451.0,32625.0
2638,1.633,0.4216,8,0.329,7.317,10.165,2,14,17,1,22,6,37,11,21,131,1,11,13,1,25,2,32,12,23,120,3.26,-1.6269999999999998,4162,Carretera De Boadilla - Centro Cultural,40.39932,-3.77536,1117,1.69325663831124e-05,0.0009713453132588,0.0884336210969376,0.0017278967454243,1616,32.352654,31.751762,32313.0,33053.0
2640,7.264,0.201,39,3.674,7.265,10.243,4,71,62,5,170,26,132,83,124,677,2,16,18,3,32,5,45,16,36,173,3.265,3.999,4163,Colonia Jardín,40.39643,-3.7742,1114,9.578586305945328e-05,0.0038853812530354,0.0969808299185153,0.0303331050971838,1618,31.854705,30.965418,33043.0,32751.0
2641,2.626,0.3589,12,1.313,7.514,10.526,2,23,29,2,39,8,57,21,43,224,1,11,13,1,20,2,31,7,21,107,2.693,-0.0670000000000001,4164,Sanchidrián,40.39479,-3.7768,484,1.6890633547859058e-05,0.0009713453132588,0.0884184308841843,0.0009713453132588,1619,32.224954,31.744178,32420.0,33067.0
2643,1.456,0.5077,7,0.238,7.78,10.768,2,14,17,1,19,6,36,11,21,127,1,8,11,1,18,1,17,8,16,81,2.737,-1.281,4166,Gran Capitán,40.3945,-3.77992,2144,2.892243351622196e-06,0.0004856726566294,0.0812389031367133,0.0,1621,32.173729,31.744178,31333.0,33067.0
2644,1.092,0.9607,5,0.084,6.95,9.939,0,12,16,0,20,3,25,8,17,101,2,21,25,3,35,8,46,20,36,196,3.218,-2.126,4167,Villaviciosa - Galicia,40.39717,-3.77059,1126,1.7720165168901017e-05,0.0009713453132588,0.0885781888578188,0.0012307639767752,1622,31.493018,32.705062,33066.0,31616.0
2645,1.096,0.8897,5,0.145,6.737,9.719,0,12,16,0,42,3,22,9,16,120,1,28,27,2,44,10,58,20,40,230,3.224,-2.128,4168,Villaviciosa - Carabias,40.39803,-3.76823,1127,7.730363003496095e-06,0.0009713453132588,0.0827838533290447,0.0004980240627421,1623,31.390968,32.595727,33039.0,32210.0
2646,5.386,0.3605,33,2.391,7.579,11.669,4,38,49,3,119,22,82,57,74,448,2,14,19,1,43,6,30,21,26,162,2.635,2.7510000000000003,4169,La Peseta,40.36263,-3.75741,833,1.0146806578728262e-06,0.0009713453132588,0.0723853049745122,0.0022554975418868,1624,29.157334,29.817589,35791.0,33932.0
2653,6.903,0.3298,43,4.675,7.561,3.651,8,80,99,16,117,27,351,57,155,910,5,20,27,4,49,10,104,14,38,271,2.902,4.001,4172,Cuatro Torres,40.47533,-3.68646,2099,0.0486172625269579,0.0014570179698882,0.1133498486099642,0.0002276493159253,1628,33.052357,32.462405,47402.0,44366.0
2654,4.666,0.5335,28,2.002,7.75,3.808,5,45,59,8,82,17,228,33,99,576,4,17,22,3,44,8,86,13,33,230,2.518,2.148000000000001,4173,Castellana - Manuel Caldeiro,40.47702,-3.6858,2097,0.0422904461173076,0.0014570179698882,0.106117610678761,0.0001845191459362,1629,32.941165,33.502422,45453.0,42727.0
2659,3.586,0.2855,24,1.113,7.442,3.492,6,45,52,9,59,14,233,27,92,537,5,16,23,7,41,9,102,13,39,255,2.872,0.714,4178,Mauricio Legendre - Estación De Chamartín,40.47421,-3.685,2096,0.0196535827136103,0.0009713453132588,0.1028471528471528,2.008765093545247e-05,1634,33.627084,35.600537,49072.0,48927.0
2662,4.388,0.6057,31,1.466,8.709,4.681,5,27,34,4,60,15,126,30,47,348,2,14,18,2,24,9,30,14,14,127,2.474,1.914,4181,Llano Castellano - Francisco Sancha,40.48561,-3.68401,1421,0.0343178201584762,0.0014570179698882,0.1062764529782182,0.0130622793766005,1638,32.026219,32.252696,35511.0,39939.0
2666,4.307,0.6182,29,1.362,9.13,5.126,5,27,34,4,61,14,122,28,47,342,2,13,18,2,32,10,34,20,14,145,2.604,1.7030000000000003,4184,Llano Castellano - Valdegovia,40.48946,-3.68549,537,0.0060739189679043,0.0009713453132588,0.0962239461631928,0.0118215862372247,1641,32.351955,31.811239,32009.0,40682.0
2668,4.453,0.561,29,1.306,9.266,5.268,5,31,37,5,68,15,131,29,59,380,2,13,18,1,38,10,35,22,14,153,2.867,1.5860000000000003,4186,Llano Castellano - Herrera Oria,40.4907,-3.68591,536,0.0013575547155004,0.0014570179698882,0.0882933104631217,0.0116212673402023,1643,32.265931,31.352567,33028.0,41689.0
2670,3.777,0.7657,25,0.898,9.479,5.493,5,25,30,4,53,14,118,23,44,316,2,15,17,1,36,10,37,27,14,159,3.093,0.6840000000000002,4188,Nuestra Señora De Valverde - Islas Jarvi,40.49264,-3.68671,539,0.0002382479244092,0.0009713453132588,0.0812036598832623,0.0106328800860523,1645,32.297538,32.144827,33930.0,35120.0
2672,3.475,0.6955,23,1.01,9.762,5.788,1,24,26,2,51,13,83,26,38,264,2,11,9,1,33,8,27,22,13,126,3.142,0.3330000000000002,4190,Nuestra Señora De Valverde - Sumatra,40.49521,-3.68759,729,4.181189331256184e-05,0.0009713453132588,0.0751624443308753,0.0096709744745744,1647,32.442484,32.048464,36206.0,33636.0
2674,3.833,0.6575,25,1.101,9.997,6.003,1,25,27,2,60,14,85,30,39,283,1,10,5,0,29,7,21,20,13,106,2.867,0.9660000000000002,4192,Nuestra Señora Valverde - Manuel Villarta,40.49732,-3.68696,730,7.338060297979038e-06,0.0009713453132588,0.0699531154447238,0.0087081248929183,1649,32.691525,32.269892,37277.0,35415.0
2676,3.312,0.6788,21,0.798,10.116,6.11,1,20,21,2,51,12,70,29,22,228,1,10,5,0,29,7,20,20,13,105,2.799,0.5129999999999999,4194,Fuente De La Carra,40.49838,-3.68654,732,1.2890223623404622e-06,0.0009713453132588,0.0654149193035963,0.0077443313410842,1651,32.707224,32.519921,37784.0,36692.0
2678,2.966,0.6286,19,0.67,10.067,6.113,1,16,12,1,49,11,51,25,18,184,1,11,5,0,34,7,21,22,13,114,2.894,0.072,4196,Afueras A Valverde,40.49797,-3.68899,733,2.331842826131246e-07,0.0014570179698882,0.061426014319809,0.0067824257296063,1653,32.511173,32.531083,39090.0,36510.0
2682,2.022,0.4747,14,0.323,10.373,6.439,0,10,7,0,30,7,22,19,12,107,1,12,4,0,36,6,25,21,17,122,2.783,-0.7610000000000001,4200,Plaza Tres Olivos,40.50073,-3.69035,727,4.092255283335166e-08,0.0009713453132588,0.0578891138101664,0.0048472868645133,1658,32.407728,32.517071,43273.0,35660.0
2684,1.757,0.3936,13,0.258,10.361,6.482,0,8,4,0,25,6,18,18,11,90,0,14,6,0,46,7,29,23,21,146,2.895,-1.138,4202,Campo De Calatrava,40.50059,-3.69291,726,7.1818430713710315e-09,0.0009713453132588,0.0547344356425115,0.0038797174319668,1660,32.306967,32.550921,46740.0,36621.0
2686,1.569,0.3861,11,0.235,9.972,6.111,0,8,4,0,20,5,14,17,11,79,1,13,6,1,46,7,23,25,18,140,3.037,-1.468,4204,Anastasia López - Braille,40.49708,-3.69295,734,1.2615180985551291e-09,0.0009713453132588,0.051903201411646,0.0029112040292423,1662,32.372599,32.440846,42888.0,38359.0
2688,1.358,0.4961,10,0.218,9.848,5.999,0,8,3,0,17,5,11,17,11,72,0,11,5,1,38,6,21,24,14,120,2.747,-1.3889999999999998,4206,Braille - Molins De Rey,40.49596,-3.69319,731,2.2798737721377507e-10,0.0014570179698882,0.0493480970185025,0.0019422186414286,1664,32.457938,32.3678,40951.0,37995.0
2690,1.095,0.5075,7,0.151,9.84,6.063,0,6,2,0,16,2,10,14,5,55,1,13,7,1,39,7,23,25,14,130,2.881,-1.7859999999999998,4208,Braille - Caldas De Estrach,40.49579,-3.69612,737,3.881423905860786e-11,0.0004856726566294,0.0470284591841396,0.0,1667,32.827574,32.3678,45668.0,37995.0
2691,1.194,0.5528,8,0.185,9.943,6.172,0,6,2,0,16,2,10,14,5,55,0,12,8,1,44,6,18,24,14,127,2.757,-1.5630000000000002,4209,Fuencarral,40.4967,-3.6966,736,3.881423905860786e-11,0.0004856726566294,0.0470284591841396,0.0,1668,32.777421,32.440846,45338.0,38359.0
2693,6.889,0.3705,43,2.802,4.427,2.368,18,131,128,29,96,42,530,95,280,1349,10,73,55,9,46,20,272,38,129,652,3.405,3.4840000000000004,4210,Fernández Villaverde - Ponzano,40.44649,-3.69892,1799,0.019999599663641,0.0029140359397765,0.1280552273151315,0.0387387689721839,1669,35.928475,36.438781,50201.0,58596.0
2698,8.013,0.0952,49,3.223,3.986,1.05,18,157,106,32,100,44,581,126,228,1392,13,61,38,13,45,18,188,65,76,517,3.546,4.4670000000000005,4215,Joaquín Costa - Velázquez,40.44281,-3.68326,1968,0.0049407462170237,0.0029140359397765,0.116577963990488,0.0112889890746118,1674,38.519211,37.30051,62468.0,58012.0
2706,4.381,0.145,23,2.187,4.701,4.08,9,66,78,16,49,18,334,49,146,765,8,34,48,14,40,11,164,30,84,433,3.118,1.2630000000000003,4222,Isaac Peral - Julián Romea,40.44309,-3.7192,887,2.182574567387208e-06,0.0009713453132588,0.0825250501002004,0.0016085225654582,1682,33.992981,34.739638,58968.0,54391.0
2709,4.817,0.1227,25,1.999,4.955,4.131,9,75,101,17,68,25,344,56,177,872,4,24,29,12,41,10,114,28,67,329,2.932,1.885,4224,Marqués De Comillas,40.44549,-3.71982,889,8.764666942035768e-06,0.0019426906265177,0.0860246500940045,0.0094966837036392,1684,34.359171,35.191523,60372.0,54975.0
2713,4.034,0.1825,25,1.443,5.119,3.911,5,43,56,14,55,14,194,42,104,527,4,28,38,12,51,16,97,28,67,341,3.336,0.698,4228,Juan XXIII,40.44838,-3.71698,888,8.447199218254656e-06,0.0014570179698882,0.0849142197294622,0.0034963216206147,1689,34.518613,33.865435,50224.0,58179.0
2714,3.677,0.4956,19,1.016,2.863,3.419,2,52,38,3,92,16,66,43,68,380,0,25,12,0,51,8,17,27,17,157,2.253,1.424,4229,Félix Rodríguez De La Fuente,40.41549,-3.65771,895,3.010492750751379e-05,0.0009713453132588,0.0886544671689989,0.0036020349102128,1690,29.960733,29.88049,43398.0,34021.0
2716,3.404,0.4047,20,0.902,2.87,3.682,1,41,33,0,89,13,50,37,57,321,0,27,20,0,63,8,37,32,36,223,2.766,0.6379999999999999,4231,García Tapia - Diego Valderrábano,40.41323,-3.65677,894,6.539892081302366e-06,0.0009713453132588,0.082425940752602,0.003037752533989,1692,29.67689,29.914325,45592.0,33904.0
2718,4.906,0.1654,36,1.519,3.108,3.881,2,64,46,1,129,20,82,52,91,487,1,34,21,0,64,9,42,34,47,252,3.227,1.6789999999999998,4233,García Tapia - Media Legua,40.41223,-3.65362,1592,8.215065065054264e-06,0.0019426906265177,0.083607422747391,0.0127955957127481,1694,29.627862,29.792664,41595.0,34422.0
2720,4.132,0.5239,26,0.997,3.181,4.074,1,50,40,0,129,15,56,45,70,406,1,36,25,0,69,10,43,34,51,269,3.008,1.1239999999999997,4235,Arroyo Belincoso - Vinateros,40.41072,-3.65245,1604,1.5625177387109228e-06,0.0009713453132588,0.0774176567904948,0.0003565663789032,1697,29.725941,29.53423,38156.0,35296.0
2722,3.535,0.7347,27,0.961,3.534,4.403,1,46,37,1,130,13,48,42,64,382,1,39,30,0,78,11,48,38,59,304,2.939,0.5960000000000001,4237,Vinateros - Marroquina,40.40899,-3.64807,1607,3.879629273892946e-06,0.0009713453132588,0.0814091412304286,0.0009706837159478,1699,29.320813,29.517793,36608.0,35239.0
2726,4.278,0.6047,28,1.217,3.354,4.256,1,52,39,0,144,15,52,48,70,421,1,37,27,0,73,10,46,31,54,279,2.876,1.4019999999999997,4241,Vinateros - Señor De La Elipa,40.40966,-3.65026,1605,9.300404653548542e-07,0.0009713453132588,0.0764120834261114,0.0002100045201965,1703,29.51049,29.48891,36436.0,35093.0
2732,3.926,0.4389,24,0.943,3.986,0.465,8,71,61,11,81,18,188,58,94,590,10,65,59,11,63,14,159,44,87,512,3.082,0.8440000000000003,4247,Corazón De María - Padre Xifré,40.4404,-3.67166,1883,0.0004946799410344,0.0014570179698882,0.0902595125372611,0.0009422270316984,1710,34.472902,33.790978,53419.0,53478.0
