Unnamed: 0,stop_id,stop_name,stop_lat,stop_lon,clust,geometry
4846,3421,Santiago De Compostela - Pintor Llorens,40.48178,-3.70811,2036,POINT (-3.70811 40.48178)
4847,3423,Ruperto Chapí,40.4329,-3.72739,2142,POINT (-3.72739 40.4329)
4849,3425,Club De Campo,40.437805,-3.741835,149,POINT (-3.74148 40.43778)
4851,3427,Vía De Las Dos Castillas,40.44959,-3.762715,59,POINT (-3.76227 40.44938)
4859,3435,Húmera - Vía Láctea,40.4494625,-3.782835,97,POINT (-3.78236 40.44975)
4872,3452,Darío Aparicio - Cabo Cañaveral,40.465514999999996,-3.7660549999999997,65,POINT (-3.766 40.46554)
4874,3454,Darío Aparicio - Tapia De Casariego,40.468590000000006,-3.7671900000000003,64,POINT (-3.76714 40.46858)
4876,3456,Darío Aparicio 35,40.47063,-3.76903,63,POINT (-3.76901 40.47068)
4878,3458,Darío Aparicio - Viñas Del Pardo,40.47209,-3.77069,62,POINT (-3.77069 40.47213)
4880,3460,Valdemarín - Lavadero,40.470595,-3.7732900000000003,61,POINT (-3.7733 40.47074)
4882,3462,Valdemarín - Cisne,40.470255,-3.77845,87,POINT (-3.77846 40.47041)
4884,3464,Polígono Industrial La Resina,40.3322,-3.70104,379,POINT (-3.70104 40.3322)
4890,3470,Cementerio De Aravaca,40.465464999999995,-3.78663,119,POINT (-3.78677 40.46565)
4892,3472,Camino De La Zarzuela - Cabellera Berenice,40.468875,-3.791105,90,POINT (-3.79111 40.46894)
4894,3476,Príncipe De Viana - Arenas Navarro,40.469605,-3.79698,83,POINT (-3.79705 40.46967)
4896,3478,Príncipe De Viana - Miravalles,40.46933,-3.7996800000000004,85,POINT (-3.79971 40.4694)
4899,3482,Resina - San Erasmo,40.335915,-3.706035,373,POINT (-3.7058 40.33581)
4900,3483,Lasarte - Zumarraga,40.47119,-3.81387,78,POINT (-3.81387 40.47119)
4902,3485,Guecho - Ibaiondo,40.473,-3.81578,72,POINT (-3.81578 40.473)
4904,3487,Provincias Vascongadas,40.47505,-3.82303,58,POINT (-3.82303 40.47505)
4906,3489,Paradores - Venta Vieja,40.47714,-3.83014,54,POINT (-3.83014 40.47714)
4908,3491,Avenida De Casaquemada,40.47664,-3.83603,50,POINT (-3.83603 40.47664)
4909,3492,Amorebieta - Deusto,40.46934,-3.80367,84,POINT (-3.80382 40.46934)
4912,3495,José Prat - Ladera De Los Almendros,40.398354999999995,-3.625745,493,POINT (-3.62574 40.39794)
4921,3506,Alcalá - Cronos,40.442655,-3.62066,927,POINT (-3.62068 40.44255)
4923,3508,Avenida Quinta,40.44766,-3.59654,233,POINT (-3.59654 40.44766)
4924,3509,Avenida Quinta - Calle Diez,40.4456,-3.59673,238,POINT (-3.59673 40.4456)
4925,3510,Calle Once - Avenida Segunda,40.444869999999995,-3.594485,236,POINT (-3.59466 40.44455)
4928,3516,Nanclares De Oca - Arcaute,40.443754999999996,-3.580265,209,POINT (-3.58016 40.44405)
4929,3518,Nanclares De Oca - Aramayona,40.44487,-3.57834,207,POINT (-3.57834 40.44487)
4930,3524,Fuentelviejo,40.448235,-3.570755,194,POINT (-3.57069 40.44844)
4931,3526,Diciembre - Febrero,40.44673,-3.56938,195,POINT (-3.56938 40.44673)
4932,3527,Fin De Semana,40.44417333333333,-3.5698433333333335,193,POINT (-3.56971 40.44421)
4935,3531,Avenida Segunda - Calle Ocho,40.44695,-3.59415,237,POINT (-3.59415 40.44695)
4937,3534,Alcalá - Santa Leonor,40.439260000000004,-3.633115,2134,POINT (-3.63294 40.43941)
4939,3536,Carabela - Balandro,40.45548,-3.5892,242,POINT (-3.5892 40.45548)
4941,3539,Aeropuerto T1 - Salidas,40.46417,-3.5708233333333332,184,POINT (-3.57071 40.46403)
4943,3542,Aeropuerto T2 - Llegadas,40.469249999999995,-3.57038,183,POINT (-3.56992 40.46948)
4944,3544,Félix Candela - Gutiérrez Mellado,40.49689,-3.61989,142,POINT (-3.61989 40.49686)
4946,3546,Zodiaco,40.47676,-3.576035,189,POINT (-3.57598 40.47679)
4948,3548,Acuario,40.475125,-3.579905,215,POINT (-3.57994 40.4751)
4952,3552,Ciudad De Frías - Bascuñuelos,40.338025,-3.71463,370,POINT (-3.71402 40.338)
4963,3565,Roger De Flor,40.393425,-3.7337350000000002,1221,POINT (-3.73368 40.39372)
4973,3575,Estación De Aravaca,40.448946666666664,-3.7851200000000005,96,POINT (-3.78518 40.4481)
4975,3578,Chantada - Cándido Mateos,40.47315666666666,-3.7180433333333327,2049,POINT (-3.71816 40.47337)
4979,3582,Machupichu - Silvano,40.462505,-3.6351324999999997,600,POINT (-3.63553 40.46228)
4981,3584,Machupichu - Florencio Castillo,40.45974,-3.6274699999999998,558,POINT (-3.62741 40.45959)
4983,3586,Machupichu - Papa Negro,40.457629999999995,-3.624815,557,POINT (-3.62498 40.45764)
4988,3594,Avenida De Burgos - Yuca,40.47765,-3.67537,970,POINT (-3.67537 40.47765)
4995,3602,Avenida De Burgos 93,40.49398,-3.67,937,POINT (-3.67 40.49398)
4996,3603,Pi Y Margall - Ana De Austria,40.49409,-3.664785,939,POINT (-3.66495 40.49398)
4998,3605,Pi Y Margall - Isabel De Valois,40.492235,-3.661855,936,POINT (-3.66199 40.4921)
5000,3607,Ana De Austria - Princesa De Éboli,40.492715000000004,-3.659165,935,POINT (-3.65899 40.49264)
5005,3616,San Eustaquio - Laguna Del Marquesado,40.33432,-3.7013749999999996,382,POINT (-3.70116 40.33432)
5012,3625,Santuario Valverde - Monasterio Silos,40.5042,-3.70907,722,POINT (-3.70907 40.5042)
5013,3626,Monasterio Escorial - Avenida Montecarmelo,40.50451,-3.69917,716,POINT (-3.69917 40.50451)
5014,3627,Monasterio Escorial - Monasterio Huelgas,40.50464,-3.70643,723,POINT (-3.70643 40.50464)
5015,3628,Monasterio Escorial - Montesclaros,40.50436,-3.7024,714,POINT (-3.7024 40.50436)
5019,3632,Jacobeo - Pinar De San José,40.36551,-3.7609649999999997,839,POINT (-3.76104 40.3654)
5021,3634,Monasterio Huelgas - Monasterio Paular,40.50168,-3.7070550000000004,720,POINT (-3.70692 40.50171)
5023,3636,Cañada Real De Merinas,40.453665,-3.581715,204,POINT (-3.58224 40.45369)
5030,3657,Parque Plata Y Castañar,40.35028,-3.71781,432,POINT (-3.71781 40.35028)
5031,3658,Aquitania - Nuremberg,40.41891,-3.61748,1545,POINT (-3.61748 40.41891)
5032,3659,Fernández Caro - Francisco Luján,40.44212,-3.64735,1908,POINT (-3.64735 40.44212)
5033,3660,Fernández Caro - Agastia,40.44321,-3.64643,1909,POINT (-3.64643 40.44321)
5036,3663,Congosto,40.37067666666667,-3.61828,334,POINT (-3.61829 40.3715)
5037,3664,Samaranch - Fernando Higueras,40.48675,-3.61404,138,POINT (-3.6138 40.48659)
5039,3668,Carretera De Castilla - Iese,40.45157,-3.76386,60,POINT (-3.76386 40.45157)
5041,3671,Santo Domingo Calzada - Castiello De Jaca,40.508086666666664,-3.6773899999999995,841,POINT (-3.677 40.5082)
5042,3672,Arcaute,40.443574999999996,-3.57786,206,POINT (-3.57786 40.44347)
5044,3674,Yécora - Invierno,40.44377,-3.57539,211,POINT (-3.5753 40.44375)
5045,3676,Yécora - Nanclares De Oca,40.446039999999996,-3.57425,212,POINT (-3.57417 40.44601)
5047,3678,Yécora - Fuentelviejo,40.448080000000004,-3.57378,213,POINT (-3.57369 40.44825)
5049,3682,Gardenias,40.4642975,-3.7057450000000003,2075,POINT (-3.70561 40.4647)
5051,3684,Avenida Guindalera - Camilo José Cela,40.44114666666667,-3.6660166666666663,1941,POINT (-3.66637 40.44135)
5063,3726,Óbolo,40.3708,-3.74123,1279,POINT (-3.74123 40.3708)
5072,3740,Parque Lineal Del Manzanares,40.37237,-3.68112,173,POINT (-3.68112 40.37237)
5073,3741,Parque Lineal Del Manzanares,40.37379,-3.68065,174,POINT (-3.68065 40.37379)
5082,3763,Ronda Comunicación - Edificio Norte 1,40.517205000000004,-3.66547,848,POINT (-3.66537 40.51721)
5083,3765,Ronda Comunicación - Edificio Oeste 2,40.51512,-3.66599,849,POINT (-3.66599 40.51512)
5086,3768,Valcarlos - San Millán De La Cogolla,40.502945,-3.667135,874,POINT (-3.66727 40.50303)
5088,3770,San Millán De La Cogolla - Atapuerca,40.50385,-3.66926,875,POINT (-3.66915 40.50426)
5090,3772,Camino De Santiago - San Millán Cogolla,40.50574,-3.6725399999999997,858,POINT (-3.67192 40.50614)
5092,3774,Camino De Santiago - San Juan De Ortega,40.50363,-3.6734799999999996,862,POINT (-3.67371 40.50376)
5094,3776,Camino De Santiago - Atapuerca,40.50047,-3.67465,865,POINT (-3.67465 40.50047)
5097,3787,Camino De Santiago - Atapuerca,40.49955,-3.67475,866,POINT (-3.67509 40.49963)
5098,3789,Castiello De Jaca - Puente La Reina,40.501615,-3.67563,863,POINT (-3.6758 40.50155)
5099,3790,Castiello De Jaca - Puente La Reina,40.50288,-3.67584,864,POINT (-3.67584 40.50288)
5100,3791,Castiello De Jaca - Burguete,40.50577,-3.6769,859,POINT (-3.6769 40.50577)
5101,3792,Castiello De Jaca - Burguete,40.50479,-3.67697,860,POINT (-3.67697 40.50479)
5114,3810,Avenida De La Aviación - Mirabel,40.375659999999996,-3.78126,1228,POINT (-3.7814 40.37561)
5116,3812,Imperial - Polideportivo,40.407975,-3.71726,1858,POINT (-3.71711 40.408)
5122,3819,Feria De Madrid - Puerta Norte,40.47087500000001,-3.6129800000000003,166,POINT (-3.61287 40.47093)
5125,3822,Metro Mirasierra,40.490165000000005,-3.716245,689,POINT (-3.71609 40.49027)
5126,3823,Ventisquero De La Condesa - Clínica Cemtro,40.494315,-3.717695,703,POINT (-3.71744 40.4942)
5128,3826,Castellana - Ravel,40.47216,-3.68722,2102,POINT (-3.68722 40.47216)
5129,3827,Minerva - Avenida De Las Comunidades,40.394310000000004,-3.60851,487,POINT (-3.60832 40.39425)
5132,3833,Las Águilas,40.382075,-3.7788399999999998,1247,POINT (-3.77872 40.38208)
5134,3835,Fuente Del Tiro - Fuente De Lima,40.383570000000006,-3.780525,1249,POINT (-3.78052 40.38369)
5136,3837,Fuente Del Tiro - Paseo De Extremadura,40.38434,-3.78198,1250,POINT (-3.78198 40.38434)
5137,3838,Parque Europa,40.38283,-3.7822,1244,POINT (-3.7822 40.38283)
5139,3844,Mercamadrid - Pescados,40.36004,-3.6625866666666664,178,POINT (-3.66305 40.36028)
5140,3847,Cerro Milano - La Gavia,40.36734,-3.615945,304,POINT (-3.61599 40.36728)
5142,3849,Ensanche De Vallecas - Peñaranda,40.368812500000004,-3.6092975,308,POINT (-3.60941 40.36839)
5144,3851,Ensanche De Vallecas - Gutiérrez Maroto,40.36580333333333,-3.6032666666666664,157,POINT (-3.6032 40.36529)
5145,3853,Metro Las Suertes,40.363925,-3.599845,161,POINT (-3.60002 40.36372)
5147,3855,Ensanche De Vallecas - Antonio Gades,40.362449999999995,-3.5968299999999997,158,POINT (-3.59719 40.36231)
5151,3861,Paraninfo - Derecho,40.45236,-3.7297849999999997,767,POINT (-3.72991 40.45193)
5152,3862,Paraninfo,40.45216,-3.73499,541,POINT (-3.73499 40.45216)
5153,3863,Paraninfo - Informática,40.45319,-3.73361,542,POINT (-3.73361 40.45319)
5159,3873,Tierra De Melide - Atapuerca,40.507785,-3.665025,851,POINT (-3.66472 40.50804)
5161,3875,Villablanca - Gran Vía Del Este,40.404035,-3.59602,495,POINT (-3.59588 40.40381)
5163,3877,Carretera De Boadilla - Villaviciosa,40.39917,-3.76769,1128,POINT (-3.76769 40.39917)
5164,3878,Anoeta - Arechavaleta,40.35265,-3.69653,411,POINT (-3.69653 40.35265)
5166,3881,Carretera De Alcobendas - Bercianos,40.5135,-3.6784350000000003,532,POINT (-3.67918 40.5132)
5169,3884,Tomás Redondo - Ribera Del Loira,40.46906249999999,-3.62672,564,POINT (-3.62687 40.46942)
5170,3885,Tomás Redondo - Juan Zaragueta,40.47144,-3.6287599999999998,565,POINT (-3.62866 40.47148)
5172,3887,Tomás Redondo - Vía De Los Poblados,40.47276,-3.63155,569,POINT (-3.63161 40.47282)
5174,3889,Vía De Los Poblados,40.473974999999996,-3.6334150000000003,570,POINT (-3.63334 40.47403)
5176,3891,Vía De Los Poblados - Cristalia,40.47564,-3.63578,576,POINT (-3.63578 40.47564)
5179,3894,Fuerzas Armadas - Pi Y Margall,40.484655000000004,-3.64186,475,POINT (-3.64187 40.48468)
5200,3921,Avenida Manzanares - San Pompeyo,40.40068,-3.72217,1502,POINT (-3.72217 40.40068)
5201,3922,Avenida Manzanares - San Cándido,40.39969,-3.7213700000000003,1501,POINT (-3.7208 40.39973)
5202,3923,Avenida Manzanares,40.39933,-3.71913,1503,POINT (-3.71913 40.39933)
5205,3926,Colonia Banesto,40.46587,-3.65792,748,POINT (-3.65792 40.46587)
5211,3935,Ensanche Vallecas,40.35984,-3.59124,155,POINT (-3.59124 40.35984)
5217,3943,Esfinge - Canal Del Bósforo,40.441464999999994,-3.60867,1043,POINT (-3.60879 40.44125)
5218,3944,Barrio Canillejas,40.44025,-3.60781,1044,POINT (-3.60781 40.44025)
5219,3945,Fenelón - Las Musas,40.43848,-3.60884,1056,POINT (-3.60884 40.43848)
5221,3947,Centro De Salud Ensanche Vallecas,40.36877499999999,-3.6238099999999998,332,POINT (-3.62337 40.36843)
5223,3949,Granja San Ildefonso - Batres,40.36716,-3.620595,330,POINT (-3.62049 40.36701)
5224,3950,Granja San Ildefonso - La Gavia,40.36606,-3.61814,305,POINT (-3.61814 40.36606)
5225,3951,Peñaranda - Puentedey,40.366885,-3.611155,307,POINT (-3.61106 40.36684)
5229,3955,Las Suertes - Peñaranda,40.37105,-3.607315,306,POINT (-3.60734 40.371)
5231,3957,La Gavia - Centro Comercial,40.3679,-3.6012766666666667,156,POINT (-3.60109 40.3679)
5232,3959,Las Suertes - Cañada Del Santísimo,40.366330000000005,-3.597705,162,POINT (-3.59776 40.36625)
5233,3964,Ensanche De Vallecas - Embalse De Pinilla,40.3612,-3.59505,164,POINT (-3.59505 40.3612)
5234,3965,Metro Valdecarros,40.36028,-3.59248,154,POINT (-3.59265 40.36005)
5240,3972,La Gavia - Villamayor De Santiago,40.375780000000006,-3.609445,309,POINT (-3.60961 40.37586)
5242,3975,La Gavia - Las Suertes,40.373504999999994,-3.61137,310,POINT (-3.61154 40.37358)
5244,3977,La Gavia - Ensanche De Vallecas,40.37111,-3.613385,312,POINT (-3.61355 40.37118)
5246,3979,Metro La Gavia,40.369835,-3.6119,311,POINT (-3.61212 40.36959)
5248,3984,Carretera De Alcobendas - Isabel Colbrand,40.51577,-3.67144,846,POINT (-3.67144 40.51577)
5249,3985,Carretera De Alcobendas - M40,40.5168,-3.66975,845,POINT (-3.66975 40.5168)
5250,3986,Vía Lusitana - Braganza,40.38386,-3.7210066666666664,1176,POINT (-3.72103 40.38373)
5252,3988,Vía Lusitana - Coimbra,40.38227,-3.723515,1179,POINT (-3.7236 40.38236)
5254,3990,Vía Lusitana - Faro,40.380915,-3.72523,1169,POINT (-3.72536 40.381)
5256,3992,Vía Lusitana - Carrero Juan Ramón,40.37835,-3.72834,1171,POINT (-3.72844 40.37845)
5261,3997,Marqués De Viana - Genciana,40.463355,-3.703605,2073,POINT (-3.70345 40.46314)
5263,3999,Marqués De Viana - Gladiolo,40.462455,-3.7019,2072,POINT (-3.70187 40.46227)
5265,4001,Metro Tetuán,40.460816666666666,-3.6981750000000004,1727,POINT (-3.69868 40.46072)
5276,4014,Rivas - Boyer,40.400755000000004,-3.591845,498,POINT (-3.59201 40.40072)
5278,4016,Rivas - Forjas,40.39837,-3.588785,289,POINT (-3.58889 40.39827)
5280,4018,Rivas - Avenida Del Parque,40.396215,-3.5856149999999998,270,POINT (-3.5855 40.39632)
5289,4033,Samaranch - Fernández Ordoñez,40.491785,-3.610665,141,POINT (-3.61046 40.4918)
5291,4035,Mercado San Fernando,40.4076,-3.7039,1646,POINT (-3.7039 40.4076)
5292,4036,Embajadores - Centro Mayores,40.40918,-3.70548,1647,POINT (-3.70548 40.40918)
5295,4039,Canalejas,40.416264999999996,-3.700605,1830,POINT (-3.70076 40.41627)
5297,4041,Santa Ana,40.41439,-3.70023,1868,POINT (-3.70023 40.41439)
5299,4043,Magdalena,40.41208,-3.70173,1877,POINT (-3.70173 40.41208)
5300,4044,San Carlos,40.41058,-3.70171,1878,POINT (-3.70171 40.41058)
5301,4045,Lavapiés,40.40861,-3.70115,1644,POINT (-3.70115 40.40861)
5304,4048,Néctar - Esfinge,40.44357,-3.60991,1045,POINT (-3.60991 40.44357)
5306,4050,Pirotecnia - Ahumados,40.397375,-3.59646,482,POINT (-3.59702 40.39733)
5308,4052,Marqués De Salamanca,40.43194,-3.67945,1446,POINT (-3.67945 40.43194)
5309,4053,Deyanira - Campezo,40.442765,-3.583995,208,POINT (-3.58425 40.44283)
5310,4055,Escuelas Aguirre - Casa Árabe,40.4219,-3.68257,1469,POINT (-3.68257 40.4219)
5314,4060,Miguel Servet,40.40714,-3.70118,1645,POINT (-3.70118 40.40714)
5315,4061,Hospital Infanta Leonor - Acceso Principal,40.38711333333334,-3.6166066666666663,297,POINT (-3.61726 40.38731)
5316,4062,Hospital Infanta Leonor,40.38754,-3.61915,298,POINT (-3.61915 40.38754)
5320,4071,Cabeza Mesada - Puerto Porzuna,40.37401,-3.62583,341,POINT (-3.62583 40.37401)
5321,4073,Valderrebollo - Ecobulevar,40.37171,-3.62757,338,POINT (-3.62757 40.37171)
5322,4074,Valderrebollo - Centro Alzheimer,40.37285,-3.62771,336,POINT (-3.62761 40.37306)
5323,4075,Cabezamesada - Tineo,40.37435000000001,-3.62751,337,POINT (-3.6272 40.37463)
5324,4076,Cabeza Mesada - Puerto Porzuna,40.37314,-3.62514,340,POINT (-3.62514 40.37314)
5330,4084,Carabanchel Alto,40.3631175,-3.7408675000000002,803,POINT (-3.74168 40.36319)
5334,4091,La Peseta - Vía Lusitana,40.363675,-3.744185,805,POINT (-3.74409 40.3635)
5339,4100,Avenida Del Planetario,40.389275,-3.68718,771,POINT (-3.68712 40.38919)
5341,4102,Rafael Alberti - San Claudio,40.391785,-3.63768,898,POINT (-3.63755 40.39165)
5346,4113,Orovilla - Silvina,40.36583,-3.692335,631,POINT (-3.69241 40.36576)
5349,4118,Paseo De La Esperanza - Vallejo Nájera,40.40209,-3.705195,1431,POINT (-3.70504 40.40167)
5350,4119,Paseo De La Esperanza - Gargantilla,40.398736666666665,-3.7028466666666664,1632,POINT (-3.70348 40.399)
5352,4121,Arganda - Puente Praga,40.3973,-3.704495,1631,POINT (-3.70447 40.39744)
5354,4123,Cobos De Segovia,40.40519,-3.71892,1495,POINT (-3.71892 40.40519)
5356,4129,Valverde,40.422015,-3.7022399999999998,1835,POINT (-3.70175 40.42204)
5357,4130,San Ildefonso,40.423995,-3.70237,1828,POINT (-3.70247 40.42379)
5358,4131,Corredera,40.42284,-3.70397,1836,POINT (-3.70397 40.42284)
5359,4132,Pez - Jesús Del Valle,40.4239,-3.70542,1838,POINT (-3.70542 40.4239)
5362,4135,Comendadoras,40.42613,-3.70946,1854,POINT (-3.70932 40.42648)
5363,4136,Conde Duque,40.428444999999996,-3.7096400000000003,1829,POINT (-3.70952 40.4282)
5364,4137,Princesa - Centro Comercial,40.42961,-3.71465,1849,POINT (-3.71465 40.42961)
5365,4138,Santa Cruz Marcenado,40.42955,-3.71269,1845,POINT (-3.71269 40.42955)
5367,4140,Centro Cultural Conde Duque,40.42707,-3.71084,1855,POINT (-3.71084 40.42707)
5370,4143,Plaza Del Rastrillo,40.42548,-3.70414,1827,POINT (-3.70414 40.42548)
5380,4158,Valhondo - Tornado,40.470879999999994,-3.594615,222,POINT (-3.59448 40.47087)
5384,4164,Playa De América,40.473605,-3.58753,226,POINT (-3.58744 40.47358)
5386,4166,Playa De Riazor,40.47549,-3.5854049999999997,221,POINT (-3.58535 40.47546)
5390,4170,Bahía De La Concha,40.46732,-3.5943300000000002,245,POINT (-3.59425 40.46734)
5392,4173,Instituto Raúl Vázquez,40.367835,-3.663945,182,POINT (-3.66395 40.36778)
5395,4179,Lima - Santiago Bernabéu,40.45222,-3.68949,1744,POINT (-3.68949 40.45222)
5401,4185,Thaler - Centro Comercial,40.36526,-3.7384199999999996,1288,POINT (-3.73839 40.36541)
5405,4190,Pico Ocejón - Ana Teresa,40.46053,-3.79027,127,POINT (-3.79027 40.46053)
5408,4195,Avenida De Canillejas - Rusia,40.423925,-3.61151,1035,POINT (-3.61166 40.42389)
5414,4207,Robledal,40.40964,-3.74463,1183,POINT (-3.74463 40.40964)
5417,4217,Blanco Argibay - Moquetas,40.46602,-3.70125,2113,POINT (-3.70125 40.46602)
5420,4220,Ingeniero Herrera - Príncipe Carlos,40.4921025,-3.6530275000000003,909,POINT (-3.65275 40.49216)
5424,4229,Tribunal,40.426545000000004,-3.7003700000000004,1826,POINT (-3.70006 40.42667)
5426,4232,Pintor Rosales,40.430279999999996,-3.723145,1754,POINT (-3.72283 40.42995)
5430,4237,Carretera De Villaverde - Puebla Sanabria,40.352540000000005,-3.70824,360,POINT (-3.70832 40.35249)
5432,4239,General Ricardos - Comandante Fontanes,40.39487,-3.7212300000000003,1219,POINT (-3.72134 40.39495)
5438,4264,Paseo De La Dirección - Jaramagos,40.47,-3.70475,2115,POINT (-3.70475 40.47)
5440,4266,Samaranch - Fina De Calderón,40.49404,-3.617375,144,POINT (-3.61765 40.4942)
5442,4268,Gutiérrez Mellado - Secundino Zuazo,40.49483,-3.62,145,POINT (-3.61986 40.49521)
5444,4270,Caléndula,40.48195,-3.63112,470,POINT (-3.63112 40.48195)
5445,4273,Arroyo Del Monte - Ventisquero Condesa,40.49538,-3.7200100000000003,704,POINT (-3.72027 40.4954)
5447,4278,Telecomunicación Y Topografía,40.39017,-3.6299,293,POINT (-3.6299 40.39017)
5448,4279,Colegio Educación Especial Vallecas,40.38819,-3.63104,292,POINT (-3.63104 40.38819)
5449,4280,Instituto Palomeras - Vallecas,40.3872,-3.62948,291,POINT (-3.62948 40.3872)
5450,4281,Polideportivo Campus Sur,40.388345,-3.62732,290,POINT (-3.62695 40.38859)
5454,4285,Paraninfo - Telecomunicaciones,40.45214,-3.72774,769,POINT (-3.72774 40.45214)
5455,4287,Escuela De Caminos,40.44793,-3.7315449999999997,761,POINT (-3.73156 40.448)
5457,4289,Filosofía B,40.448875,-3.733885,751,POINT (-3.73361 40.44931)
5466,4306,Séneca - Antonio De Nebrija,40.43588,-3.72787,2138,POINT (-3.72787 40.43588)
5468,4308,Puente De San Fernando,40.459,-3.74831,2156,POINT (-3.74831 40.459)
5471,4312,Ganados Del Salobral,40.340085,-3.67542,354,POINT (-3.67495 40.33988)
5473,4314,Butarque,40.33961,-3.67897,355,POINT (-3.67897 40.33961)
5476,4318,Rafael De León,40.36609,-3.60014,163,POINT (-3.60014 40.36609)
5479,4321,Las Suertes - Antonio Gades,40.364580000000004,-3.594215,159,POINT (-3.59458 40.36466)
5480,4322,Cardenal Tarancón - Pilar Madariaga,40.36426,-3.58941,152,POINT (-3.58941 40.36426)
5481,4323,Acanto,40.39558,-3.6744,1663,POINT (-3.6744 40.39558)
5484,4326,Gran Vía Del Sureste - Las Suertes,40.362030000000004,-3.590165,151,POINT (-3.59041 40.36216)
5486,4331,Jefatura Provincial Tráfico,40.45307,-3.65385,1921,POINT (-3.65385 40.45307)
5490,4340,Joan Maragall - Ine,40.46413,-3.69146,2110,POINT (-3.69146 40.46413)
5491,4341,El Bosco - Humanes,40.39553,-3.64445,1562,POINT (-3.64445 40.39553)
5493,4353,Indalecio Prieto - Camino Viejo Vicálvaro,40.40528,-3.61932,511,POINT (-3.61932 40.40528)
5494,4354,Blanco Argibay - Paseo De La Dirección,40.46819,-3.70807,2078,POINT (-3.708 40.46824)
5499,4361,Juan Esplandiú 9,40.41857,-3.6619349999999997,1587,POINT (-3.66222 40.41852)
5501,4363,Parque Roma,40.416664999999995,-3.66317,1586,POINT (-3.66355 40.41672)
5502,4364,Valdebebas,40.49814,-3.61172,146,POINT (-3.61172 40.49814)
5511,4373,Centro De Salud Pavones,40.39949333333333,-3.6296533333333336,1519,POINT (-3.6292 40.39909)
5519,4381,Plaza De Las Olivas,40.445435,-3.6256399999999998,931,POINT (-3.62543 40.44533)
5520,4382,Isabel Colbrand - Palas De Rey,40.51196,-3.67368,857,POINT (-3.67368 40.51196)
5521,4383,Fuerzas Armadas - Haro Tecglen,40.485645000000005,-3.631565,459,POINT (-3.6316 40.48561)
5523,4385,Plaza Ensidesa,40.443799999999996,-3.62469,932,POINT (-3.62493 40.44386)
5524,4386,Los Molinos,40.447508,-3.62629,929,POINT (-3.62641 40.44738)
5525,4387,Isidro González Velázquez,40.48301,-3.62697,461,POINT (-3.62697 40.48301)
5534,4397,Félix Candela,40.4969,-3.61529,140,POINT (-3.6153 40.49695)
5538,4402,Pradera De Vaquerizas,40.49092,-3.7222850000000003,706,POINT (-3.7222 40.49099)
5540,4404,Senda Del Infante - Olga Ramos,40.492245,-3.7240349999999998,707,POINT (-3.72397 40.49232)
5543,4407,Suecia - Rumanía,40.42204,-3.6090999999999998,1034,POINT (-3.60901 40.42197)
5545,4409,Suecia - Francfort,40.422915,-3.606685,1039,POINT (-3.60664 40.42285)
5549,4413,Suecia - Bucarest,40.42653,-3.604405,1040,POINT (-3.60425 40.42663)
5551,4415,Suecia - Manchester,40.429762499999995,-3.60498,1047,POINT (-3.60491 40.42916)
5553,4417,Suecia - Catania,40.43215,-3.60578,1049,POINT (-3.60564 40.43222)
5558,4423,Canal Del Bósforo - Avenida De Canillejas,40.439655,-3.6141449999999997,1029,POINT (-3.61423 40.43971)
5565,4430,López De Aranda - Tampico,40.44381,-3.635735,811,POINT (-3.63568 40.44375)
5567,4432,Tampico,40.445155,-3.635715,812,POINT (-3.63582 40.44543)
5571,4436,Pradera De Corralillos,40.48844,-3.7187566666666663,695,POINT (-3.71844 40.48847)
5573,4441,Alberique - Comisaría,40.4294,-3.617435,1058,POINT (-3.61741 40.4293)
5575,4443,Julia García Boután - Niza,40.43015,-3.60662,1046,POINT (-3.60643 40.43006)
5579,4447,Sofía - Manchester,40.42987,-3.60169,614,POINT (-3.60183 40.42983)
5581,4449,Sofía - Budapest,40.427719999999994,-3.6011949999999997,615,POINT (-3.60134 40.42764)
5584,4454,Gutierre De Cetina - Alcalá,40.43361,-3.64421,2128,POINT (-3.64421 40.43361)
5585,4455,Vital Aza - Ezequiel Solana,40.43109,-3.64446,2005,POINT (-3.64446 40.43109)
5588,4458,Gandhi - Luis Ruiz,40.42436,-3.634055,1996,POINT (-3.63411 40.42426)
5590,4460,Gandhi - José Arcones Gil,40.425345,-3.6312499999999996,1977,POINT (-3.63082 40.42563)
5591,4462,Ascao,40.430035000000004,-3.641315,1139,POINT (-3.64141 40.42984)
5595,4477,Galileo,40.43517,-3.71043,1103,POINT (-3.71043 40.43517)
5596,4478,Vallehermoso - Donoso Cortés,40.43604,-3.7084,1105,POINT (-3.7084 40.43604)
5597,4479,Vallehermoso - Cea Bermúdez,40.43804,-3.70826,1113,POINT (-3.70826 40.43804)
5598,4481,Toledo - Pasillo Verde,40.40297,-3.71305,1825,POINT (-3.71305 40.40297)
5602,4486,Cementerio De Fuencarral,40.50676,-3.70073,724,POINT (-3.70073 40.50676)
5603,4488,Valcarlos - Puente La Reina,40.50005,-3.67057,870,POINT (-3.67072 40.50014)
5612,4497,Avenida De Canillejas - Fenelón,40.43657,-3.61263,1055,POINT (-3.61263 40.43657)
5613,4499,Senda Del Rey,40.43547,-3.73426,1529,POINT (-3.73426 40.43547)
5615,4501,Isabel Colbrand - Molinaseca,40.51081,-3.67659,844,POINT (-3.67659 40.51081)
