stop_id,clust,stop_lat,stop_lon,stop_name,geometry
1434114,318,60.1901975,25.025678499999998,Herttoniemenranta,POINT (25.025627 60.190465)
1431186,321,60.19132,25.01852,Kipparlahti,POINT (25.01852 60.19132)
1434185,347,60.18813,25.02985,Suolakivenkuja,POINT (25.02984 60.18818)
1431102,319,60.19172,25.02131,Kipparlahti,POINT (25.02131 60.19172)
1420117,390,60.1888,25.01113,Tupasaari,POINT (25.01154 60.18864)
1434101,320,60.19212,25.02393,Kipparlahti,POINT (25.02393 60.19212)
1433108,362,60.19382,25.03673,Puusepänportti,POINT (25.03673 60.19382)
1420136,391,60.189673,25.013165,Rantatöyry,POINT (25.013165 60.189673)
1433107,378,60.196002,25.03878,Työnjohtajankatu,POINT (25.03878 60.196002)
1431180,323,60.19873,25.03652,Konemestarinkatu,POINT (25.03652 60.19873)
1431104,364,60.194977,25.031100999999996,Herttoniem,POINT (25.03007 60.19447)
1431133,370,60.209255999999996,25.0379755,Siilitie 9,POINT (25.037957 60.209329)
1432152,325,60.194585000000004,25.058230000000002,Satumaanpolku,POINT (25.05887 60.19461)
1432151,327,60.19416,25.05217,Roihuvuorentie,POINT (25.05217 60.19416)
1432157,326,60.195305000000005,25.05343,Porolahden koulu,POINT (25.0535 60.19536)
1432112,328,60.197797666666666,25.055167666666666,Keijukaistenpolku,POINT (25.054813 60.197833)
1433156,343,60.193115,25.046315,Porolahti,POINT (25.04621 60.19313)
1432154,330,60.197495,25.052206,Tuhkimontie,POINT (25.052206 60.197495)
1432161,352,60.20079,25.05962,Vuorenpeikontie,POINT (25.05972 60.20088)
1432116,329,60.19635,25.050907,Jättiläisenpolku,POINT (25.050907 60.19635)
1440103,331,60.190275,25.05432,Kummeltie,POINT (25.05435 60.19022)
1440105,335,60.190545,25.05883,Leppisaarenkuja,POINT (25.05932 60.19054)
1432110,332,60.195755000000005,25.06333,Ruonasalmi,POINT (25.06393 60.19561)
1440109,333,60.19371,25.06513,Mäntypaadentie,POINT (25.06513 60.19371)
1440107,334,60.191825,25.062415,Pellonperäntie,POINT (25.06243 60.19178)
1456197,336,60.2124,25.04932,Levytie,POINT (25.04932 60.2124)
1456198,337,60.2107,25.04788,Laippatie,POINT (25.04788 60.2107)
1456194,340,60.209743,25.053734,Pulttitie,POINT (25.05373 60.20997)
1456107,338,60.209875,25.058595,Roihupelto,POINT (25.05867 60.20955)
1453105,393,60.209174999999995,25.066677499999997,Ratasmyllyntie,POINT (25.06718 60.20879)
1456153,339,60.209323,25.056896,Roihupelto,POINT (25.056896 60.209323)
1433120,369,60.206599999999995,25.053215,Pikkupurontie,POINT (25.05334 60.20661)
1432122,358,60.20643,25.05716,Prinsessantie,POINT (25.0571 60.20641)
1456196,341,60.21155,25.05357,Tulppatie,POINT (25.05357 60.21155)
1440101,342,60.18997,25.049370000000003,Väylänsuu,POINT (25.04989 60.18986)
1434154,363,60.19273,25.03804,Linnanrakentajantie,POINT (25.03804 60.19273)
1434177,346,60.189036,25.0371725,Kerttulinkuja,POINT (25.037202 60.188834)
1434179,349,60.1869685,25.0358095,Killingholmankuja,POINT (25.035663 60.186889)
1434172,350,60.187968,25.03367,Sorsavuorenkatu,POINT (25.03367 60.187968)
1433113,361,60.19232066666667,25.034768,Laivalahdenportti,POINT (25.03487 60.19352)
1434183,348,60.186854,25.030976000000003,Reginankuja,POINT (25.030746 60.18699)
1432180,351,60.201805,25.065199999999997,Kreijarinkuja,POINT (25.0658 60.20174)
1432178,353,60.20197,25.061725,Roihuvuoren kirkko,POINT (25.06185 60.20195)
1455158,503,60.20294,25.073415,Tulisuonkuja,POINT (25.07329 60.20285)
1432107,354,60.203431,25.059791333333333,Prinssintie,POINT (25.060594 60.203773)
1432126,356,60.203497,25.062618,Roihuvuoren vanhaink,POINT (25.062618 60.203497)
1432124,357,60.206237,25.062354,Ammattikoulu,POINT (25.062354 60.206237)
1432105,355,60.204896500000004,25.061792500000003,Punahilkantie,POINT (25.062643 60.20473)
1434153,359,60.19236,25.04061,Linnanrakentajantie,POINT (25.04061 60.19236)
1433166,344,60.191559999999996,25.04508,Johan Sederholmin t.,POINT (25.04492 60.19182)
1434169,360,60.19133,25.03976,Linnanrakentajantie,POINT (25.03976 60.19133)
1431141,365,60.19795,25.03163,Herttoniemen kirkko,POINT (25.03163 60.19795)
1431154,367,60.197587,25.02811,Mäenlaskijantie,POINT (25.02811 60.197587)
1431129,372,60.20603675000001,25.044629,Siiliti,POINT (25.044421 60.206496)
1420601,386,60.188769,25.007153,Kulosaari,POINT (25.007153 60.188769)
1431143,368,60.20195,25.031660000000002,Majavatie,POINT (25.03197 60.20234)
1431142,366,60.19926,25.03136,Herttoniemen kirkko,POINT (25.03136 60.19926)
1431145,375,60.204425,25.034275,Eränkävijäntori,POINT (25.03467 60.20462)
1431131,377,60.2072735,25.0403095,Kettukuja,POINT (25.041517 60.206978)
1453104,508,60.20976973333334,25.077112066666665,Itäkesku,POINT (25.0766 60.21008)
1431147,374,60.20566,25.03633,Kettutie,POINT (25.03667 60.20579)
1431151,376,60.207427,25.037170500000002,Hertton.terv.as.,POINT (25.036953 60.207202)
1420101,379,60.18561,24.99588,Hopeasalmenranta,POINT (24.99588 60.18556)
1100109,908,60.186459333333325,24.982767666666664,Kalasatam,POINT (24.98293 60.186482)
1420105,380,60.18415,25.005564999999997,Kalliokaivonmäki,POINT (25.00604 60.18404)
1420107,384,60.18356,25.012205,Lars Sonckin tie,POINT (25.01273 60.1835)
1420123,385,60.187737999999996,25.008032999999998,Kulosaari,POINT (25.007994 60.187739)
1420115,382,60.18642,24.99894,Kulosaari,POINT (24.99894 60.18642)
1420116,383,60.18756,25.00164,Kulosaari,POINT (25.00164 60.18756)
1420109,387,60.1866,25.01566,Risto Rytin tie,POINT (25.01566 60.1866)
1420112,389,60.18839,25.015173333333333,Tupasaarentie,POINT (25.01494 60.1883)
1420127,392,60.185983,25.01179,Tupavuori,POINT (25.01179 60.185983)
1100133,910,60.18797125,24.97688625,Kalasatam,POINT (24.97647 60.18831)
1420110,388,60.18561,25.01493,Risto Rytin tie,POINT (25.01493 60.18561)
1453154,394,60.213055,25.067805,Metrovarikko,POINT (25.06794 60.21346)
1453151,395,60.21598,25.063435,Kauppamyllyntie,POINT (25.06341 60.21594)
1454118,430,60.21833,25.058584500000002,Mamsellimyllynkatu,POINT (25.058152 60.218648)
1473103,396,60.23574,25.12693,Saanatunturintie,POINT (25.12657 60.23597)
1473101,398,60.2320775,25.12875,Kaunispääntie,POINT (25.12882 60.23339)
1473105,418,60.236985000000004,25.12063,Pyhätunturintie,POINT (25.11995 60.23705)
1473116,420,60.23863,25.122559,Saariselänt. palv.t.,POINT (25.122559 60.23863)
1473168,399,60.232215,25.133555,Kallvikintie,POINT (25.13321 60.2323)
1532118,607,60.2214535,25.13421466666667,Kallvikintie,POINT (25.133173 60.220471)
1600201,1167,60.2431,25.14191,Westerkulla,POINT (25.14191 60.2431)
1473111,400,60.229345,25.13385,Fallpakankuja,POINT (25.13386 60.22977)
1541149,602,60.22464,25.13834,Neitsytsaarentie,POINT (25.1384 60.22453)
1454111,402,60.224914999999996,25.07913,Liikuntamylly,POINT (25.07936 60.225)
1454116,408,60.221145,25.08171,Kukkaniityntie,POINT (25.08186 60.22127)
1454100,470,60.22814657142857,25.072294428571432,Kurkimäki,POINT (25.071988 60.228233)
1454110,403,60.224793399999996,25.0762814,Myllypuron terv.as.,POINT (25.076062 60.225707)
1454115,404,60.223577,25.082731000000003,Lallukankuja,POINT (25.082989 60.223549)
1454123,409,60.22148,25.07873,Alakiventie 5,POINT (25.07862 60.22169)
1471109,458,60.23612844444444,25.082248777777778,Kontul,POINT (25.08146 60.23621)
1454109,549,60.222925,25.069883,Yläkiventie,POINT (25.069883 60.222925)
1471164,406,60.225494,25.083088,Karjatanhuanpolku,POINT (25.083088 60.225494)
1471123,405,60.227000000000004,25.084159999999997,Häyhäntie,POINT (25.08458 60.22723)
1471114,407,60.224607,25.084945,Lallukantie,POINT (25.084945 60.224607)
1471125,437,60.22981,25.08912,Humikkalankuja,POINT (25.08912 60.22981)
1471129,475,60.229659999999996,25.09953,Linnanherrantie,POINT (25.09946 60.22999)
1453109,492,60.217635,25.083645,Arhotie,POINT (25.08378 60.21775)
1451127,524,60.2209305,25.110667499999998,Itäväylä,POINT (25.110713 60.220948)
1451190,525,60.22014,25.10786,Riskutie,POINT (25.10815 60.22011)
1455164,411,60.205765,25.088715,Kissankellontie,POINT (25.08853 60.2056)
1455162,412,60.204040000000006,25.08559,Marjaniemi,POINT (25.0858 60.2043)
1455108,531,60.205801,25.09397475,Koivuniementie,POINT (25.094463 60.204917)
1455161,505,60.20354,25.07957,Puolaharju,POINT (25.07957 60.20354)
1471143,413,60.24253,25.075200000000002,Sakara,POINT (25.07526 60.24255)
1471145,415,60.245125,25.077705,Kontulankaari 11,POINT (25.07744 60.2449)
1471136,443,60.239666666666665,25.07453,Kivikonkaari,POINT (25.07401 60.23977)
1471135,416,60.24573,25.08023,Rapolantie,POINT (25.08023 60.24573)
1471147,417,60.24645,25.0829,Rapolantie,POINT (25.0829 60.24645)
1473107,486,60.236869999999996,25.11626,Siltapolku,POINT (25.11624 60.23693)
1472101,488,60.238186909090906,25.10879681818182,Mellunmäk,POINT (25.10849 60.2383)
1473114,419,60.239352,25.119588,Saariselän palvelut.,POINT (25.119588 60.239352)
1474114,421,60.231779,25.058842,Kivijatatie,POINT (25.05878 60.23164)
1474109,422,60.233448,25.056732,Kivijatapolku,POINT (25.056732 60.233448)
1474101,469,60.232997499999996,25.0625045,Kurkimäentie,POINT (25.0628 60.23361)
1454103,423,60.226926000000006,25.0540155,Hallainvuorentie,POINT (25.054034 60.226939)
1454105,424,60.228081,25.0543945,Hallainvuori,POINT (25.054394 60.228059)
1454101,428,60.2247,25.05451,Myllärintie,POINT (25.054735 60.224618)
1454131,425,60.229580999999996,25.0528695,Latokartanonsilmukka,POINT (25.052542 60.229615)
1454129,426,60.229595,25.055472,Kivikontie,POINT (25.055331 60.229685)
1474116,427,60.23120925,25.054932,Kivikontie,POINT (25.054796 60.231238)
1362102,555,60.23248575,25.0480265,Von Daehnin katu,POINT (25.048672 60.232588)
1474121,556,60.236942,25.045093,Kivikonlaita,POINT (25.045093 60.236942)
1454147,432,60.22353,25.05775,Orpaanporras,POINT (25.05775 60.22353)
1454156,429,60.220055,25.05745,Kolsintie,POINT (25.05752 60.21997)
1454149,431,60.22195,25.057855,Neulapadontie,POINT (25.05776 60.22198)
1454148,433,60.22447,25.05881,Orpaanporras,POINT (25.05881 60.22447)
1454145,472,60.227154999999996,25.06351,Myllymatkantie,POINT (25.06296 60.227)
1454106,474,60.22482,25.063323,Myllymatkantie,POINT (25.063323 60.22482)
1474105,434,60.238745,25.067275000000002,Varustuksentie,POINT (25.06735 60.23879)
1474103,435,60.237089000000005,25.06722166666667,Järkälekuja,POINT (25.06766 60.23707)
1474107,444,60.24039500000001,25.071060000000003,Linnoituksentie,POINT (25.07194 60.24025)
1471157,436,60.230745,25.085485,Naapurintie,POINT (25.0857 60.23065)
1471126,438,60.2287,25.0882,Humikkalankuja,POINT (25.0882 60.2287)
1471111,456,60.232599,25.088465499999998,Naapurinpolku,POINT (25.088397 60.232415)
1471119,463,60.23214333333333,25.080616666666668,Porttitie,POINT (25.08019 60.23294)
1471122,439,60.243549,25.0879785,Paneliantie,POINT (25.087752 60.243524)
1471151,440,60.241627,25.0863255,Leikkikuja,POINT (25.08644 60.24156)
1471108,441,60.243212,25.084866,Kontukuja,POINT (25.084866 60.243212)
1472125,447,60.2428465,25.092632000000002,Koskenhaantie,POINT (25.092677 60.242837)
1472106,448,60.2441,25.092507,Koskenhaantie,POINT (25.092507 60.2441)
1471105,450,60.238814500000004,25.0848145,Ostoskuja,POINT (25.084705 60.23883)
1471149,451,60.238965,25.086550000000003,Ostostie,POINT (25.0862 60.23947)
1471133,442,60.2381965,25.071939,Keinutie,POINT (25.071928 60.238443)
1471139,457,60.23796,25.078425,Kaarikuja,POINT (25.07866 60.23797)
1471155,445,60.23607,25.0716,Kiikku,POINT (25.0716 60.23607)
1472123,446,60.240933,25.0920395,Kekomäentie,POINT (25.092224 60.241189)
1472121,453,60.23874825,25.090073,Rekipellontie,POINT (25.089358 60.238601)
1472104,483,60.242114333333326,25.100973999999997,Vesalantie,POINT (25.100387 60.242326)
1472107,449,60.243747,25.094923,Koskenhaantie,POINT (25.094923 60.243747)
1471153,452,60.237977,25.08401,Kontulan terveysas.,POINT (25.08401 60.237977)
1471116,455,60.23749,25.09319,Kontulankuja,POINT (25.09319 60.23749)
1472197,478,60.23892,25.095875,Kiiliänkuja,POINT (25.09608 60.23892)
1472113,480,60.23717,25.098965,Tanhuantie,POINT (25.09838 60.23732)
1471161,460,60.23459,25.086745,Naapurintie,POINT (25.086745 60.23459)
1471118,459,60.23638,25.08713,Kontul,POINT (25.08713 60.23638)
1471173,462,60.23344,25.078110000000002,Keinulaudantie,POINT (25.07833 60.23353)
1471184,461,60.233352,25.0718265,Keinupolku,POINT (25.071645 60.233521)
1471171,465,60.23189325,25.07559625,Kurkiauranpolku,POINT (25.07625 60.23145)
1471120,464,60.23377,25.08125,Porttitie,POINT (25.08125 60.23377)
1471182,467,60.2329575,25.066383000000002,Veteraanikuja,POINT (25.066393 60.232998)
1471180,468,60.231215,25.06475,Kuovipolku,POINT (25.06444 60.23153)
1471177,471,60.22891,25.067615,Harmaahaikarankuja,POINT (25.06757 60.22886)
1454136,473,60.228565,25.065237,Myllytuvantie,POINT (25.065237 60.228565)
1454107,490,60.225975,25.067763,Tuulimyllyntie,POINT (25.067763 60.225975)
1472131,476,60.232985,25.099415,Ohralantie,POINT (25.09953 60.23329)
1472105,477,60.232535,25.102188,Ohralankuja,POINT (25.102188 60.232535)
1472133,479,60.235165,25.10061,Untamalantie,POINT (25.1004 60.23512)
1472115,481,60.233329,25.104922,Lupajantie,POINT (25.104922 60.233329)
1472100,484,60.239759,25.103019,Aarteenetsijäntie,POINT (25.102835 60.23998)
1472110,482,60.240860999999995,25.1004705,Paneliantie,POINT (25.100391 60.240835)
1472128,485,60.239,25.10109,Tuukkalantie,POINT (25.10109 60.239)
1473124,487,60.2385525,25.113684499999998,Luostonkuja,POINT (25.113694 60.238533)
1473110,489,60.23737,25.11256,Pallaksentie,POINT (25.11256 60.23737)
1451181,491,60.224595,25.09747,Helytie,POINT (25.09775 60.22455)
1451179,500,60.223195000000004,25.09347,Soraharjuntie,POINT (25.09368 60.22361)
1451183,520,60.224725,25.10181,Riskutie,POINT (25.10201 60.22473)
1453122,507,60.21348,25.08321,Korsholmantie,POINT (25.08321 60.21348)
1453123,493,60.218238,25.085768,Arhotie,POINT (25.085768 60.218238)
1453103,514,60.2171175,25.089555,Orvokkitie,POINT (25.089523 60.217003)
1451123,494,60.2197025,25.114694,Muinaislinnanpolku,POINT (25.114695 60.219729)
1451116,495,60.218334999999996,25.114015000000002,Uiskotie,POINT (25.11394 60.21833)
1451109,497,60.220283,25.118178,Linnavuorentie,POINT (25.118178 60.220283)
1451114,528,60.216375,25.111060000000002,Pyötsaarenkuja,POINT (25.11116 60.21641)
1451108,496,60.218413,25.117833,Varjakanvalkama,POINT (25.117833 60.218413)
1451110,498,60.218927,25.120188,Varjakanvalkama,POINT (25.120188 60.218927)
1451125,499,60.22135,25.094275,Inkeroistentie,POINT (25.09444 60.22132)
1451175,521,60.219781999999995,25.1002875,Valkealantie,POINT (25.100155 60.219834)
1451111,501,60.218599499999996,25.0933095,Nyytorpinpolku,POINT (25.093377 60.218557)
1452112,513,60.216465,25.096615,Rantakartanontie,POINT (25.09736 60.2166)
1455129,502,60.207795000000004,25.082085,Asiakkaankatu,POINT (25.0823 60.2078)
1455109,511,60.20635,25.07659,Kauppakartanonkuja,POINT (25.07659 60.20635)
1455131,544,60.20914,25.08701,Kauppakartanonkatu,POINT (25.08738 60.20916)
1455171,509,60.20428666666667,25.07653666666667,Marjaniementie,POINT (25.07685 60.20428)
1455160,504,60.20324,25.08139,Puolaharju,POINT (25.08139 60.20324)
1455112,530,60.203269500000005,25.095098999999998,Niittyranta,POINT (25.095087 60.203288)
1453117,506,60.21170333333333,25.08098766666667,Puotinharju,POINT (25.08114 60.21156)
1453119,515,60.214725,25.08823,Vanhanlinnantie,POINT (25.08826 60.21466)
1453121,518,60.21472,25.08581,Vanhanlinnantie,POINT (25.08581 60.21472)
1455101,510,60.207535,25.07546,Itäpolku,POINT (25.0753 60.2075)
1455110,512,60.2067,25.07833,Kauppakartanonkuja,POINT (25.07833 60.2067)
1453138,517,60.21533,25.09017,Puotil,POINT (25.09017 60.21533)
1451113,522,60.21813,25.103229999999996,Karhulantie,POINT (25.10204 60.21841)
1451118,527,60.223525,25.10517,Sormuspolku,POINT (25.10517 60.223525)
1451121,523,60.220048,25.104584,Lappeentie,POINT (25.104584 60.220048)
1451119,526,60.221682,25.107668,Vartiokyläntie,POINT (25.107668 60.221682)
1451102,541,60.21482,25.1082865,Ruotsinsalmentie,POINT (25.108286 60.214802)
1451139,543,60.214920000000006,25.104210000000002,Kuutsalontie,POINT (25.10371 60.21484)
1452143,529,60.212424999999996,25.09662,Puotilan ostoskeskus,POINT (25.09675 60.21244)
1452137,538,60.213525000000004,25.099585,Leikkimäki,POINT (25.09955 60.21347)
1452133,545,60.210865,25.09239,Rusthollarinkuja,POINT (25.09252 60.21087)
1452103,533,60.208345,25.095859333333333,Meripellontie,POINT (25.095008 60.208799)
1452141,532,60.210237500000005,25.097986499999998,Klaavuntie,POINT (25.09811 60.2102)
1452169,535,60.207813,25.101287,Puotilantie,POINT (25.101287 60.207813)
1452108,539,60.2110025,25.1024405,Juorumäki,POINT (25.102749 60.211068)
1452100,536,60.208607,25.103713,Juorumäenkuja,POINT (25.103713 60.208607)
1452110,537,60.21186,25.1054545,Puotinkylän kartano,POINT (25.105433 60.211812)
1452113,540,60.213298,25.102478499999997,Puotilan leikkiniitt,POINT (25.102558 60.213303)
1451100,542,60.214281,25.106245,Puotilantie,POINT (25.106332 60.214263)
1473191,550,60.232995,25.122397,Rukatunturintie,POINT (25.122397 60.232995)
1362147,554,60.234215000000006,25.04502,Metsänhoitajankatu,POINT (25.04546 60.234)
1362151,557,60.23057,25.0436,Von Daehnin katu 14,POINT (25.0436 60.23057)
1454128,558,60.2197,25.07435,Alakiventie,POINT (25.07435 60.2197)
1548100,559,60.21917,25.172825000000003,Voimalaitokset,POINT (25.1732 60.21917)
1548104,560,60.2215,25.17535,Hansaterminaali,POINT (25.17535 60.2215)
1542137,567,60.217055,25.16438,Käärmeniementie,POINT (25.1638 60.2176)
1548108,562,60.22231,25.1734,Komentosilta,POINT (25.1734 60.22231)
1548105,561,60.22379,25.171195,Rahtarinaukio,POINT (25.17079 60.22386)
1548112,569,60.220652,25.159942,Niinilahti,POINT (25.159942 60.220652)
1543139,563,60.21264,25.1707,Majakanvartijankatu,POINT (25.17106 60.21246)
1542103,564,60.2136135,25.1679885,Satamakaari,POINT (25.16823 60.21407)
1543149,565,60.21165,25.17465,Konttialue,POINT (25.17499 60.21314)
1542102,573,60.210102,25.162402,Itäreimarintie,POINT (25.162402 60.210102)
1543141,566,60.21065,25.17753,Eteläloisto,POINT (25.17753 60.21065)
1543148,615,60.21435,25.18174,Sataman portti C,POINT (25.18174 60.21435)
1542136,568,60.221142,25.161385,Niinilahti,POINT (25.161385 60.221142)
1541130,583,60.22181,25.15238,Niinisaarentie,POINT (25.15238 60.22181)
1541186,570,60.2109175,25.124402,Rastilantie 17,POINT (25.124432 60.210867)
1541194,571,60.2120965,25.1263965,Rastilantie 11,POINT (25.12635 60.212043)
1541159,574,60.2096595,25.130254,Lokipolku,POINT (25.12993 60.209697)
1531122,609,60.21332919047619,25.13407919047619,Koukkusaarentie,POINT (25.134118 60.216697)
1542101,572,60.21077,25.163977,Itäreimarintie,POINT (25.163977 60.21077)
1541174,588,60.208223333333336,25.157563333333332,Aurinkolahti,POINT (25.15843 60.20854)
1541123,575,60.210634999999996,25.14938,Vuosaarentie,POINT (25.14971 60.21104)
1541126,584,60.213505,25.14768,Punakiventie,POINT (25.1474 60.21359)
1531102,593,60.20847529411764,25.143680764705877,Vuosaar,POINT (25.144662 60.206732)
1541176,576,60.207660000000004,25.151825000000002,Vuotie,POINT (25.15195 60.20762)
1531155,577,60.20211,25.153145000000002,G. Pauligin katu,POINT (25.15305 60.20211)
1531153,589,60.20316,25.15908,Aurinkotuulenkatu,POINT (25.15899 60.20318)
1531157,596,60.202405,25.14967,Ivan Falinin kuja,POINT (25.14968 60.20242)
1541166,578,60.20295,25.139625000000002,Vedenottamontie,POINT (25.14019 60.20297)
1531159,595,60.204088500000005,25.14577216666667,Aurinkol. puistotie,POINT (25.14703 60.20403)
1545101,1166,60.189967,25.135518,Sofia,POINT (25.135518 60.189967)
1541156,580,60.20366,25.13648,Kaivonkatsojanpuisto,POINT (25.13639 60.20388)
1541133,581,60.222486,25.149237999999997,Porslahdentie,POINT (25.15061 60.22233)
1541129,582,60.22125,25.15398,Niinisaarentie,POINT (25.15398 60.22125)
1532107,586,60.219756,25.145969500000003,Isonvillasaarentie,POINT (25.14541 60.220418)
1541127,585,60.216065,25.14763,Lokkisaarentie,POINT (25.14786 60.21637)
1531117,590,60.205078166666674,25.156137666666666,Sumukuja,POINT (25.156383 60.205137)
1531111,591,60.200596000000004,25.1452025,Kallahti,POINT (25.145418 60.200158)
1545103,592,60.199849,25.143384,Hiekkajaalanpolku,POINT (25.143384 60.199849)
1545106,594,60.2019875,25.1426005,Leikosaarenraitti,POINT (25.142788 60.202555)
1541185,600,60.22182,25.140423,Pohj. ostoskeskus,POINT (25.140423 60.22182)
1532115,603,60.2200275,25.1278225,Rantakiventie,POINT (25.127712 60.219952)
1532113,606,60.22065175,25.12995275,Melatie,POINT (25.12927 60.221195)
1532117,614,60.217976,25.125623,Rantakiventie,POINT (25.125623 60.217976)
1532111,604,60.2221895,25.132164000000003,Kurkimoisio,POINT (25.131903 60.222205)
1531107,605,60.218613000000005,25.129393,Merikorttitie,POINT (25.12939 60.218662)
1531109,613,60.216127,25.128913,Merikorttikuja,POINT (25.128913 60.216127)
1541118,608,60.22372,25.13634,Mustalahdentie,POINT (25.13634 60.22372)
1532101,610,60.211752,25.137133,Satamasaarentie,POINT (25.137133 60.211752)
1532100,611,60.20718,25.136948,Tyynylaavankuja,POINT (25.136948 60.20718)
1531110,612,60.212913,25.139195,Vuosaaren kirkko,POINT (25.139195 60.212913)
1454192,616,60.220467,25.064765,Myllypadontie,POINT (25.064765 60.220467)
1354100,1066,60.254996000000006,24.917685499999997,Paloheinän maja,POINT (24.917668 60.255023)
1174112,618,60.206775,24.929434999999998,Veturitie,POINT (24.92968 60.20661)
1171150,877,60.2085,24.91885,Ilmalan seisake,POINT (24.91885 60.2085)
1173132,903,60.20767,24.940579999999997,Ilmattarentie,POINT (24.9413 60.20781)
1240107,619,60.20961,24.964084999999997,Kumpula,POINT (24.96435 60.20952)
1240104,620,60.208364800000005,24.967073799999998,Intiankatu,POINT (24.96735 60.20869)
1250105,1137,60.212965,24.959115,Joukolan puisto,POINT (24.95926 60.2129)
1240106,621,60.20699,24.967438,Sumatrantie,POINT (24.967438 60.20699)
1240133,624,60.205355,24.96339,A.I. Virtasen aukio,POINT (24.96385 60.20488)
1230109,623,60.20334449999999,24.96617466666667,Kumpulan kampus,POINT (24.9673 60.20312)
1230409,622,60.20404,24.968969,Kumtähdenkenttä,POINT (24.969158 60.2041)
1230405,630,60.20700633333333,24.974682,Arabiankatu,POINT (24.974597 60.206955)
1230113,629,60.205705,24.97232,Kokkosaarenkatu,POINT (24.97209 60.20548)
1210163,884,60.198665,24.968925,Haukilahdenkatu,POINT (24.96938 60.19824)
1220105,958,60.198533399999995,24.961832400000002,Paavalinkirkko,POINT (24.96205 60.19842)
1220104,959,60.196220000000004,24.962543333333333,Vallilan varikko,POINT (24.96272 60.19551)
1270102,625,60.21284,24.978805,Annalantie,POINT (24.97844 60.21252)
1230101,626,60.210234,24.976613,Kaironkatu,POINT (24.976613 60.210234)
1270104,636,60.217158,24.981087,Tekniikan museo,POINT (24.981087 60.217158)
1230103,631,60.208175,24.974890000000002,Arabia,POINT (24.97474 60.20808)
1230102,627,60.21121,24.97757,Kaironkatu,POINT (24.97757 60.21121)
1232102,628,60.209603,24.979491,Arabianranta,POINT (24.979491 60.209603)
1230407,632,60.208016,24.978066,Arabianranta,POINT (24.978066 60.208016)
1361103,633,60.21896,24.98699,Viikinranta,POINT (24.98699 60.21896)
1270105,635,60.21658,24.97958,Tekniikan museo,POINT (24.98016 60.21611)
1351132,637,60.255857000000006,24.929964,Sysiniitty,POINT (24.930532 60.255822)
1352143,650,60.25638,24.94599,Torpparinmäentie,POINT (24.94599 60.25638)
1203409,638,60.154171500000004,24.919409,Länsiterm. T1,POINT (24.919259 60.15407)
1203405,993,60.16005849999999,24.9210575,Huutokonttori,POINT (24.920807 60.160225)
1250429,639,60.215165,24.94883,Metsolantie,POINT (24.949 60.21519)
1250103,902,60.2127894,24.9435126,Käpylänaukio,POINT (24.9439 60.21246)
1332107,640,60.23894,24.91321,Niittyluhdantie,POINT (24.91321 60.23894)
1332106,668,60.235883,24.902414999999998,Venäläinen koulu,POINT (24.90215 60.23566)
1332108,641,60.23891,24.91547,Niittyluhdantie,POINT (24.91547 60.23891)
1341120,1105,60.23953,24.92802,Muurimestarintie,POINT (24.92814 60.23948)
1341108,1107,60.24109,24.92844,Pakilantie,POINT (24.92844 60.24109)
1341109,642,60.240725,24.916203,Niittyluhdantie,POINT (24.916203 60.240725)
1341135,643,60.244077,24.916928,Suovatie,POINT (24.916928 60.244077)
1341139,869,60.245666,24.931415,Rohkatie,POINT (24.931484 60.245676)
1351125,644,60.2557455,24.9376685,Kuusmiehentie,POINT (24.937717 60.255681)
1351122,1157,60.252795,24.94063,Rakovalkeantie,POINT (24.94031 60.25289)
1352145,645,60.262325000000004,24.951405,Fallintori,POINT (24.95158 60.26233)
1352138,649,60.26032,24.95306,Viskaalintie 32,POINT (24.95306 60.26032)
1353122,646,60.25699,24.95927,Tuomarinkyläntie,POINT (24.95927 60.25699)
1352139,648,60.259275,24.95347,Asessorintie,POINT (24.95366 60.25954)
1352136,654,60.257239999999996,24.951585,Käräjätuvantie,POINT (24.95164 60.25723)
1353120,652,60.25465,24.95468,Yhdyskunnantie,POINT (24.95468 60.25465)
1352134,655,60.25608,24.949845,Sihteerintie,POINT (24.95008 60.25605)
1352144,651,60.25706,24.94409,Torpparinmäentie,POINT (24.94409 60.25706)
1352119,656,60.255037,24.94895,Kuusmiehenkaari,POINT (24.94895 60.255037)
1341103,1151,60.244235,24.946985,Sysimiehentie,POINT (24.94666 60.24432)
1463117,657,60.23393,24.862,Konalan puisto,POINT (24.862 60.23393)
1320119,826,60.2387,24.85418,Ruosilanpolku,POINT (24.85418 60.2387)
1463118,658,60.23293,24.86311,Konalan puisto,POINT (24.86311 60.23293)
1294124,867,60.227442499999995,24.87313,Marttila,POINT (24.87358 60.227)
1331108,661,60.23538,24.87,Pelimannintie 23,POINT (24.87 60.23538)
1331106,788,60.23692716666667,24.877620833333335,Klaneettitie,POINT (24.87644 60.23635)
1150128,663,60.188395,24.88935,Heikinniementie,POINT (24.88912 60.18844)
1150126,978,60.187380000000005,24.89585,Ruutikellarit,POINT (24.89573 60.18742)
1150130,664,60.18854,24.88575,Seurasaari,POINT (24.88575 60.18854)
1332109,666,60.238316499999996,24.8971545,Venäläinen koulu,POINT (24.897169 60.238753)
1332111,675,60.241344999999995,24.89425,Raitamaantie,POINT (24.89447 60.24143)
