"","stop_id","weighted_net_income_hh_multi","weighted_net_income_hh_walk","percent_change_income","log_change_income","weighted_gini_multi","weighted_gini_walk","percent_change_gini","log_change_gini","area","ellipticity","number_of_accessible_stops","concave_area","distance_betweenness","distance_from_landuse_centroid","cultural_institutions_multimodal","drugstores_multimodal","groceries_multimodal","healthcare_multimodal","parks_multimodal","religious_organizations_multimodal","restaurants_multimodal","schools_multimodal","services_multimodal","cultural_institutions_walk15","drugstores_walk15","groceries_walk15","healthcare_walk15","parks_walk15","religious_organizations_walk15","restaurants_walk15","schools_walk15","services_walk15","walk_area","area_difference","stop_name","stop_lat","stop_lon","cluster","eigenvector_centrality","degree_centrality","closeness_centrality","betweenness_centrality","cultural_institutions_multimod_d","drugstores_multimodal_d","groceries_multimodal_d","healthcare_multimodal_d","parks_multimodal_d","religious_organ_multimod_d","restaurants_multimodal_d","schools_multimodal_d","services_multimodal_d","cultural_institutions_walk15_d","drugstores_walk15_d","groceries_walk15_d","healthcare_walk15_d","parks_walk15_d","religious_organizations_walk15_d","restaurants_walk15_d","schools_walk15_d","services_walk15_d","multimod_sum","walk_sum","gini_diff","access_diff"
"738","1744",50683.9740220285,60398.8966747675,-16.0846028447362,-0.175361071411122,30.1825967187992,31.5757490719092,-4.41209597256845,-0.0451239008456523,3.135,0.094,40,0.622,9.367,6.185,1,28,17,5,103,10,60,34,57,2,21,11,4,63,5,27,25,25,3.003,0.132,"Ruber Internacional",40.48955,-3.71425,692,0.0004703848152434,0.0009713453132588,0.0831851971557853,0.0002104194079406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.39315235311003,0
"739","1745",65268.7984180502,70535.2501989844,-7.466411143474,-0.0775984846095761,30.9909188957002,32.9631378261404,-5.98310434171157,-0.0616956788239522,3.277,0.1127,36,0.667,9.609,6.358,2,18,14,7,72,4,40,26,42,1,13,6,4,52,4,18,26,14,3.101,0.176,"Cerro Del Castañar",40.49193,-3.71338,688,0.0012831196375651,0.0014570179698882,0.0888534069822638,0.0007527965105458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.97221893044017,0
"740","1746",58921.1491767257,71479.740355338,-17.5694415175285,-0.193213962452721,30.7840204600418,33.072121617741,-6.91851942293221,-0.0716949411799939,3.033,0.3254,33,0.784,9.602,6.355,1,23,16,5,66,5,32,28,40,1,12,5,4,52,4,18,26,14,3.058,-0.0249999999999999,"Cerro Del Castañar",40.49185,-3.71348,688,0.0012831196375651,0.0014570179698882,0.0888534069822638,0.0007527965105458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-2.28810115769917,0
"741","1748",63952.5451778566,76860.3533670364,-16.7938444513002,-0.183848855937346,31.3306221606098,35.0865487215099,-10.7047478243349,-0.113221866644871,2.746,0.3659,31,0.711,9.844,6.574,1,17,14,4,48,5,26,27,37,1,8,5,4,42,3,15,21,10,2.983,-0.237,"Moralzarzal",40.49401,-3.7139,686,0.0012146861512075,0.0009713453132588,0.0881647683480345,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-3.75592656090005,0
"742","1749",62373.3043232765,76813.0478090133,-18.7985555808689,-0.208237150565726,30.7441217652046,34.770685912901,-11.5803414341114,-0.123075859100633,3.893,0.2914,45,1.091,9.716,6.374,4,25,18,8,100,5,51,31,51,1,10,6,4,39,3,14,21,11,2.953,0.94,"La Masó - Moralzarzal",40.49328,-3.71103,687,0.0058514037597916,0.0019426906265177,0.0961116556971479,0.0024349781452744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-4.02656414769642,0
"743","175",48873.6644231137,46842.0844443328,4.33708278117992,0.042456652438034,36.6618922420652,37.0143546312866,-0.952231621305668,-0.00956794334777713,4.656,0.6287,74,1.139,3.05,4.056,55,104,157,13,52,33,940,58,238,49,92,152,13,40,26,908,57,232,3.182,1.474,"Mártires De Alcalá",40.42776,-3.71359,1847,9.89525145470386e-06,0.0014570179698882,0.0916659246727807,0.0073338126291931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.35246238922133,0
"744","1750",47048.4416967003,45878.1991567837,2.55075953595625,0.0251877049968367,36.5675224111938,37.8637680519735,-3.42344596818899,-0.0348341861149301,8.046,0.3887,125,4.912,2.702,4.093,86,141,208,19,100,58,1425,82,318,61,100,160,12,48,38,1123,55,243,3.669,4.377,"Plaza De España",40.42474,-3.71181,1853,0.0002265787838964,0.003399708596406,0.105866625533446,0.0190114772550928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.29624564077972,0
"745","1751",69807.4382133407,77269.8976783613,-9.65765413082774,-0.101563888983738,31.6062155616111,35.5049027920886,-10.9807010409452,-0.116316997526261,4.142,0.0328,42,1.172,9.843,6.417,1,20,13,5,89,6,49,32,40,1,4,5,4,33,3,8,19,10,2.652,1.49,"La Masó - Nuria",40.49474,-3.70882,687,0.0058514037597916,0.0019426906265177,0.0961116556971479,0.0024349781452744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-3.89868723047747,0
"746","1752",67118.8021637566,77405.8721726074,-13.2897798579307,-0.142598429770862,31.4683759608913,35.3403018662606,-10.9561200694378,-0.116040904829086,3.243,0.2458,35,0.581,9.854,6.445,1,17,13,4,72,4,39,28,37,1,6,6,4,34,3,8,19,11,2.734,0.509,"La Masó - Nuria",40.49476,-3.70943,687,0.0058514037597916,0.0019426906265177,0.0961116556971479,0.0024349781452744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-3.87192590536929,0
"747","1753",69792.2941052125,76352.0839830704,-8.59150076285062,-0.0898317223857101,31.5600361949295,35.6638850621537,-11.5070157389532,-0.122246911003025,4.255,0.0846,43,1.221,9.859,6.39,1,21,14,5,92,6,54,32,42,1,4,5,3,36,2,6,16,6,2.583,1.672,"La Masó - Marbella",40.49506,-3.70742,687,0.0058514037597916,0.0019426906265177,0.0961116556971479,0.0024349781452744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-4.10384886722421,0
"748","1757",71266.7896824408,78482.8617217649,-9.19445580986365,-0.0964498428821556,31.9601182590389,35.388783578544,-9.6885650559176,-0.101906100757578,3.776,0.4167,44,0.647,10.188,6.762,0,16,13,4,88,3,56,21,25,1,6,5,3,49,2,19,13,9,2.766,1.01,"Costa Brava - Marbella",40.49772,-3.7102,710,0.0262945249396823,0.0009713453132588,0.112390829694323,0.0018474753794977,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,-3.42866531950512,-1
"749","1758",75181.9482496354,78694.1972441264,-4.46316134796475,-0.0456582678344108,33.0914454443916,35.3603425672385,-6.41650209845262,-0.0663161225186528,3.15,0.6784,29,1.34,10.2,6.779,0,11,6,2,81,3,35,15,12,1,6,5,2,49,2,19,13,9,2.684,0.466,"Costa Brava - Marbella",40.49779,-3.71046,710,0.0262945249396823,0.0009713453132588,0.112390829694323,0.0018474753794977,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,-2.26889712284689,-1
"750","1759",73247.5810470085,76645.5631214335,-4.43337087763499,-0.0453464946267552,33.0948626588165,34.9307769237236,-5.25586438834754,-0.0539902372217366,3.795,0.2553,37,1.024,10.19,6.677,1,13,11,4,80,4,45,26,19,1,5,5,2,47,2,19,15,9,2.5,1.295,"Costa Brava - Fuenfría",40.49811,-3.70714,711,0.0299905087125834,0.0009713453132588,0.112427650977394,0.0012894093540355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.83591426490711,0
"751","1760",71156.792699166,77491.6155838025,-8.17484941681951,-0.0852839543906422,32.0996349545569,34.8647780589456,-7.93105035607466,-0.0826324369870884,3.829,0.4054,49,0.805,10.227,6.714,0,16,13,4,88,3,57,22,27,1,5,5,2,49,2,19,14,9,2.477,1.352,"Costa Brava - Fuenfría",40.49843,-3.70727,711,0.0299905087125834,0.0009713453132588,0.112427650977394,0.0012894093540355,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,-2.76514310438864,-1
"752","1761",70370.1676941054,72781.3602918427,-3.31292598553917,-0.0336904634619437,32.326845114177,35.5198917957273,-8.98946060960241,-0.0941948687006709,3.651,0.3866,43,1.179,10.031,6.468,1,13,13,5,80,4,44,26,27,1,3,5,1,38,2,14,18,7,2.443,1.208,"Costa Brava - La Masó",40.49691,-3.70477,709,0.0266581861817179,0.0014570179698882,0.105190558904669,0.0032924394205988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-3.19304668155031,0
"753","1762",74063.092603283,72907.8188088928,1.58456776414939,0.0157214455343754,33.4745565235293,35.0864227277959,-4.5939884404051,-0.0470285952676461,3.804,0.5125,41,1.597,10.046,6.477,1,13,8,4,78,4,44,24,18,1,5,7,1,45,2,17,16,10,2.581,1.223,"Costa Brava - La Masó",40.49706,-3.70462,709,0.0266581861817179,0.0014570179698882,0.105190558904669,0.0032924394205988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.61186620426661,0
"754","1763",65906.479946609,61049.2663493675,7.95621943996018,0.0765555833933217,31.4964005365816,34.0126187133478,-7.39789605138144,-0.0768583237666575,2.768,0.7269,30,0.721,9.805,6.179,0,11,14,4,63,4,48,21,27,1,7,7,2,32,2,10,18,8,2.585,0.183,"Centro Universitario Villanueva",40.49513,-3.70173,728,0.120735307207486,0.0014570179698882,0.117195059479765,0.0029446064461347,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,-2.51621817676618,-1
"755","17643",88132.7663280577,89731,-1.78113881706692,-0.0179719199979357,43.599607908249,43.3430773913303,0.591860413146291,0.00590115799802353,1.73,0.9306,17,0.161,11.467,11.414,0,3,4,0,7,1,12,4,1,0,3,4,0,13,0,10,2,1,1.788,-0.058,"Rafael Botí - Avenida Navacerrada",40.46294,-3.80364,68,2.50017402246629e-05,0.0024283632831471,0.090889026220535,0.0223623202995294,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,7,6,0.256530516918644,1
"756","17644",79159.1303468665,89731,-11.7817361370468,-0.125356171135944,36.6986732389485,43.4829776361139,-15.6022074981609,-0.169628939919713,2.302,0.8705,26,0.746,11.471,11.41,0,5,8,0,16,1,16,2,7,0,2,4,0,12,0,11,2,0,1.607,0.695,"Rafael Botí - Avenida Navacerrada",40.46312,-3.80355,68,2.50017402246629e-05,0.0024283632831471,0.090889026220535,0.0223623202995294,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,7,5,-6.78430439716541,2
"757","1765",48926.9178777492,42822.366857317,14.255519880002,0.133267156667294,38.6745336148913,39.1129113579475,-1.12080059457684,-0.0112712889394905,5.18,0.5238,100,1.581,2.254,3.974,93,135,208,18,54,56,1684,79,313,83,95,181,10,41,49,1598,55,236,3.474,1.706,"San Bernardo - Estrella",40.42217,-3.70768,1841,0.0008268981938355,0.0014570179698882,0.113268786445153,0.022962861898651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.438377743056186,0
"758","1766",45858.5281267025,42779.7819207664,7.19673188525909,0.0694955760389271,38.173973510721,39.0863550440595,-2.33427121129601,-0.0236194685312756,5.448,0.5567,103,1.063,2.262,3.988,93,131,206,15,77,59,1707,74,290,81,93,177,9,40,48,1542,55,227,3.411,2.037,"Santo Domingo",40.42214,-3.70786,1841,0.0008268981938355,0.0014570179698882,0.113268786445153,0.022962861898651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.912381533338426,0
"759","1767",48203.9986054779,44949.306273263,7.24080659316173,0.0699066487348369,38.4771528525763,38.421071115753,0.14596609411109,0.00145859667160187,4.326,0.4001,75,1.381,2.5,3.743,76,124,185,22,46,49,1417,68,308,68,109,170,18,46,40,1376,59,273,3.483,0.843,"Noviciado",40.42528,-3.70732,1852,0.0002189003181634,0.0029140359397765,0.103832576903681,0.0056111908440915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.0560817368233089,0
"760","1768",46912.3036074302,44819.6432242729,4.66906970384786,0.04563346994246,38.1850623195666,38.5143199632817,-0.854896682659942,-0.00858571885465362,4.99,0.3079,72,1.458,2.493,3.767,84,127,199,15,65,59,1563,74,287,74,110,174,18,46,40,1462,58,265,3.583,1.407,"Noviciado",40.42509,-3.7075,1852,0.0002189003181634,0.0029140359397765,0.103832576903681,0.0056111908440915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.329257643715131,0
"761","17688",67911.6814186983,67770.1680932856,0.208813596593004,0.00208595884025332,37.0836837406441,38.2095233547296,-2.94648955349026,-0.0299077055021585,3.952,0.7129,61,1.326,10.153,10.053,0,9,11,2,52,3,21,17,15,0,8,7,2,41,3,11,17,10,3.076,0.876,"Pico Ocejón - Osa Mayor",40.45934,-3.78815,129,1.83808793189907e-06,0.003399708596406,0.0759778597785977,0.0086800785322926,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,8,-1.12583961408553,0
"762","1769",49016.5501500887,45303.6384171939,8.19561488351829,0.0787706517242541,38.4357042555832,37.9414027680508,1.30280235170606,0.0129438887704437,4.03,0.4138,58,0.591,2.636,3.551,70,123,169,22,45,49,1283,74,313,71,108,167,18,42,45,1291,67,278,3.527,0.503,"San Bernardo - Dos De Mayo",40.42727,-3.70635,1709,4.02820626506052e-05,0.0009713453132588,0.0957852623743952,0.0012634612661017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.494301487532432,0
"763","177",51878.392570106,51825.2362645002,0.102568380652429,0.00102515815229485,34.5272994543171,36.1182790322185,-4.40491524106705,-0.0450487819080276,1.289,0.497,8,0.066,3.495,3.619,13,35,37,11,24,8,148,19,79,38,102,117,22,43,26,638,60,245,3.524,-2.235,"Blasco De Garay - Centro Mayores",40.43396,-3.71147,1101,3.72536438703072e-07,0.0009713453132588,0.0780485955801523,0.0005976103776054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.59097957790132,0
"764","1770",46085.0981763693,45208.3101949706,1.93943984550034,0.0192087239656065,38.4448860978317,37.9405312202904,1.32933003655882,0.0132057197514599,3.928,0.2026,60,1.014,2.638,3.577,74,107,172,17,48,48,1346,65,270,72,105,166,18,42,44,1286,64,270,3.49,0.438,"San Bernardo - Dos De Mayo",40.42716,-3.70662,1709,4.02820626506052e-05,0.0009713453132588,0.0957852623743952,0.0012634612661017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.504354877541296,0
"765","1771",51071.2507578209,47382.9596459004,7.78400323551673,0.0749590684839801,38.4699086162923,37.8609604528385,1.60838012604656,0.0159558273104501,4.868,0.4449,75,0.688,2.8,3.363,72,138,188,22,54,53,1392,84,340,64,115,162,22,46,42,1201,76,305,3.764,1.104,"Metro San Bernardo",40.4294,-3.70544,1782,1.69515271556001e-05,0.0014570179698882,0.0904856075587783,0.0034918510251359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.608948163453803,0
"766","1772",49753.8281644665,47223.0028004219,5.35930629981448,0.0522062873308635,38.4863727078497,37.6961877252016,2.09619335623121,0.020745255002969,4.676,0.3438,78,0.76,2.825,3.423,80,140,192,21,48,53,1500,78,333,62,115,169,21,44,43,1205,77,306,3.734,0.942,"Metro San Bernardo",40.42933,-3.70621,1782,1.69515271556001e-05,0.0014570179698882,0.0904856075587783,0.0034918510251359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.790184982648121,0
"767","1773",52028.0849432578,40738.4221179798,27.7125677390813,0.244611988332217,40.2506261903055,40.4059920914626,-0.384512031793218,-0.00385253179785006,5.575,0.5603,76,1.988,1.484,3.773,106,124,162,11,68,54,1654,47,244,96,96,173,4,40,53,1708,41,218,3.622,1.953,"Sevilla",40.41833,-3.69942,1832,0.0233970469229955,0.0053423992229237,0.13758770464417,0.172619413796366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.15536590115709,0
"768","1774",50412.0039628281,50487.8713673757,-0.150268574397711,-0.00150381590852974,38.5374122760726,38.6137755475671,-0.197761732468957,-0.00197957539179523,4.435,0.4736,68,0.725,2.733,2.939,69,129,172,23,47,51,1307,73,325,63,106,133,21,42,43,1027,61,271,3.764,0.671,"Luchana",40.43044,-3.70042,1781,0.0001006755071647,0.0019426906265177,0.0927602829211154,0.0019678223622159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.076363271494543,0
"769","1776",36667.0429010477,39522.0412979093,-7.22381310049566,-0.0749801858114412,29.2376766155669,30.3178849535546,-3.56294094935223,-0.0362796282598933,2.035,0.718,22,0.192,7.589,4.163,3,34,34,3,66,9,77,23,76,6,34,49,5,90,13,129,29,61,3.192,-1.157,"Sinesio Delgado - Finisterre",40.47522,-3.69945,2008,0.001307343057709,0.0009713453132588,0.0885858107817407,0.0008754408078633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-1.0802083379877,0
"770","1777",37494.2779246243,36692.3844927276,2.18544922327305,0.0216191061390238,30.8163490080428,30.465195808473,1.15263726442904,0.0114604500927832,3.341,0.7076,34,0.722,7.513,4.234,8,47,69,5,89,16,180,32,107,5,46,56,5,91,14,116,34,86,3.519,-0.178,"Ginzo De Limia - Ferrol",40.47423,-3.70256,2038,0.0016666408456981,0.0019426906265177,0.0893701983593037,0.0082067882101299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.351153199569733,0
"771","1778",37211.7495620047,39768.5464779764,-6.42919377852471,-0.0664517504984742,30.5481709384371,29.4826547885334,3.61404411355145,0.0355026955913534,3.222,0.7696,37,0.944,7.76,4.462,5,50,68,5,85,17,163,34,110,7,44,53,8,100,13,103,30,103,3.424,-0.202,"Metro Barrio Del Pilar",40.47639,-3.70333,2045,0.0003428441505779,0.0014570179698882,0.0830208459336317,0.0019785479668036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1.06551614990369,0
"772","1780",37117.1768984947,40484.9729126766,-8.31863225262869,-0.0868510144225247,29.8695718916666,29.2993247206415,1.9462809346709,0.0192758310601786,2.859,0.7448,38,0.539,7.826,4.539,6,40,49,5,100,10,112,28,89,6,46,52,8,102,14,107,30,106,3.479,-0.62,"Metro Barrio Del Pilar",40.47693,-3.7039,2045,0.0003428441505779,0.0014570179698882,0.0830208459336317,0.0019785479668036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.570247171025162,0
"773","1781",37616.8633700422,39161.2038891253,-3.943547096906,-0.0402341162806384,29.84189931109,28.9969507863099,2.91392198789039,0.0287227439867882,3.617,0.4401,47,0.601,7.803,4.672,6,44,48,5,125,11,111,33,94,6,44,43,5,98,10,113,29,100,3.047,0.57,"Fernández Almagro - Ferrol",40.47624,-3.70746,2013,6.61277908791816e-05,0.0009713453132588,0.0780574721358708,0.0012254240519243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.84494852478004,0
"774","1782",36619.2677496339,39110.8214096213,-6.37049688599595,-0.0658246479615104,30.2486616282203,29.0267040890546,4.20977020131787,0.0412357028638074,2.977,0.7701,33,0.723,7.787,4.655,5,46,54,5,90,11,140,29,91,6,43,44,5,98,11,112,28,102,3.077,-0.1,"Fernández Almagro - Ferrol",40.47611,-3.70734,2013,6.61277908791816e-05,0.0009713453132588,0.0780574721358708,0.0012254240519243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1.22195753916574,0
"775","1783",38228.0114003865,39029.9440083946,-2.05465989865537,-0.0207606169880929,30.0085876838096,29.0864220561599,3.17043335845556,0.0312121275462675,4.284,0.3849,57,1.406,7.785,4.784,8,57,60,6,142,12,129,40,111,6,42,41,4,106,11,110,35,98,3.092,1.192,"Fernández Almagro - Betanzos",40.47561,-3.7103,2055,4.55641408528896e-05,0.0019426906265177,0.0741527712752548,0.0018554670709496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.922165627649669,0
"776","1784",37683.7151428486,38901.6994722737,-3.13092832947631,-0.0318098958462214,30.2281754819157,29.2432969650495,3.36787783553734,0.0331240685908823,4.392,0.3959,53,1.442,7.748,4.768,9,59,67,7,150,12,142,39,110,6,47,46,4,110,10,113,38,102,3.327,1.065,"Fernández Almagro - Betanzos",40.47522,-3.71056,2055,4.55641408528896e-05,0.0019426906265177,0.0741527712752548,0.0018554670709496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.984878516866264,0
"777","1785",40508.3986029567,38108.4741414223,6.29761362952557,0.0610726497148333,29.5808048662736,29.6180442664161,-0.125732137502025,-0.00125811246671411,4.467,0.5982,67,1.275,7.94,5.123,6,61,54,5,162,14,123,44,104,5,47,44,5,113,10,106,36,101,3.282,1.185,"Barrio Del Pilar",40.47606,-3.71534,2058,0.0001043020598719,0.0014570179698882,0.0778803237763824,0.0007597916055753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.037239400142461,0
"778","1786",42957.5048228911,38282.3496930718,12.2122993162705,0.115222420667322,29.3285915797644,29.4862207566532,-0.534585894169873,-0.00536019917568919,5.543,0.5942,92,2.449,8.038,5.163,6,72,60,7,197,17,142,56,136,5,49,39,4,114,11,110,36,103,3.143,2.4,"Monforte De Lemos - Ganapanes",40.47713,-3.71464,2057,0.0005057840875977,0.0024283632831471,0.0837979732204631,0.0043699335920754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.157629176888857,0
"779","1787",30132.0042754531,28950.1639498577,4.08232688299259,0.0400120046437362,30.853103446307,30.647355401445,0.671340290759106,0.0066909683703764,7.149,0.1189,117,3.885,6.382,10.73,8,75,52,2,230,22,125,98,79,1,33,33,1,118,10,51,46,53,3.47,3.679,"Alcocer - Virgen Desamparados",40.34999,-3.69768,399,0.0003268162782874,0.0014570179698882,0.0975228532183962,0.0020730254039101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.205748044862037,0
"780","1788",29145.9034482189,28895.9237752219,0.865103586725796,0.00861383008154304,30.4162245240712,30.6773408082309,-0.85116987744143,-0.00854813015837526,6.625,0.4618,107,3.242,6.378,10.728,3,58,49,2,202,17,77,84,67,1,34,32,1,118,10,50,43,52,3.416,3.209,"Alcocer - Virgen Desamparados",40.35004,-3.69786,399,0.0003268162782874,0.0014570179698882,0.0975228532183962,0.0020730254039101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,-0.261116284159709,0
"781","1789",30193.5241296021,29636.0477639606,1.88107527050015,0.0186360183519225,30.9618695232158,30.2601874339172,2.31882928957702,0.0229235295592699,7.526,0.1963,136,5.268,6.23,10.547,8,73,50,2,234,22,118,99,79,1,39,25,1,139,12,48,40,47,3.549,3.977,"Alcocer - Escoriaza",40.35115,-3.69433,406,0.0014673466382995,0.0038853812530354,0.1076545017254,0.0229743315185561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.701682089298576,0
"782","1790",29772.7360801825,29624.1302157546,0.501637899055781,0.00500383888127874,30.8267016472549,30.2581211615336,1.87910043285878,0.0186166344106335,9.233,0.0634,152,6.881,6.226,10.546,9,82,58,2,264,25,135,112,84,1,38,25,1,138,12,50,39,47,3.493,5.74,"Alcocer - Villaverde Cruce",40.3512,-3.69461,406,0.0014673466382995,0.0038853812530354,0.1076545017254,0.0229743315185561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.568580485721313,0
"783","1793",29267.8172212435,29985.9032021202,-2.39474521089629,-0.024238853966076,30.6478420190971,29.9760448490931,2.24111344036878,0.0221636950392737,5.819,0.2066,102,2.96,6.058,10.343,2,55,41,2,194,17,61,79,62,2,35,20,1,120,10,44,37,43,3.339,2.48,"Carretera De Vallecas - Sáhara",40.3526,-3.69123,405,0.0003410908301637,0.0014570179698882,0.097361452619633,0.0076030337803223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.671797170003998,0
"784","1794",29948.899523617,30013.3305252589,-0.214674614627365,-0.00214905370887413,30.8913852556817,29.9828429601493,3.03020729802029,0.0298520339829757,7.782,0.123,133,4.531,6.047,10.334,8,79,55,2,246,22,128,109,83,2,34,20,1,122,10,44,37,43,3.317,4.465,"Carretera De Vallecas - Sáhara",40.3527,-3.69136,405,0.0003410908301637,0.0014570179698882,0.097361452619633,0.0076030337803223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.908542295532406,0
"785","1795",30232.501824742,30062.2761122499,0.566243593321166,0.00564646460557845,30.5324002298492,29.9263722129699,2.02506342087338,0.0200483169244952,4.371,0.4255,72,1.608,5.853,10.106,2,42,32,1,153,13,48,58,56,2,33,18,1,114,10,39,37,42,3.259,1.112,"Carretera De Vallecas - Villafuerte",40.35444,-3.68855,402,6.23591864746073e-05,0.0014570179698882,0.0889032815198618,0.0066556417103325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.606028016879268,0
"786","1796",29465.0391713967,30068.2238171862,-2.00605346513588,-0.0202644792777747,30.5556239214503,29.932308193058,2.08241784887448,0.0206103191514974,5.334,0.3717,101,1.862,5.854,10.111,2,50,43,2,178,16,60,71,63,2,33,18,1,115,10,39,37,43,3.282,2.052,"Carretera De Vallecas - Villafuerte",40.35443,-3.68889,402,6.23591864746073e-05,0.0014570179698882,0.0889032815198618,0.0066556417103325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.623315728392356,0
"787","1797",30470.2460403728,30816.5249668461,-1.12367934686297,-0.011300403194157,30.403805110996,29.8763017585659,1.76562466363122,0.0175021858933102,3.846,0.2474,50,1.222,5.478,9.674,2,35,21,1,124,9,43,40,34,2,24,12,1,99,8,24,28,23,2.725,1.121,"Carretera De Vallecas - Unanimidad",40.35797,-3.68463,426,4.73222703864307e-06,0.0019426906265177,0.0761380024405576,0.0017600921655565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.527503352430127,0
"788","1798",29750.2808976486,31009.070061634,-4.05942248988227,-0.0414411704397147,30.5848609163164,29.9108340096766,2.25345407092891,0.0222843890090482,4.765,0.3941,85,1.524,5.425,9.617,2,50,41,1,169,15,60,69,61,2,24,11,1,99,7,19,27,20,2.723,2.042,"Carretera De Vallecas - Unanimidad",40.35846,-3.68438,426,4.73222703864307e-06,0.0019426906265177,0.0761380024405576,0.0017600921655565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.674026906639845,0
"789","1799",30808.498330686,31694.0765937904,-2.79414438998964,-0.0283392334348875,30.1754564935931,29.7423603311621,1.4561593552385,0.0144565916515878,3.87,0.2254,41,1.544,5.27,9.435,2,26,18,1,117,8,41,34,27,2,19,9,1,93,4,17,26,15,2.804,1.066,"Carretera De Vallecas - Avenida Rosales",40.35998,-3.68283,416,9.12041374057278e-07,0.0014570179698882,0.0718673647469459,0.0012978374234958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0.43309616243096,0
