stop_id,stop_name,stop_lat,stop_lon,clust,geometry
F03015,Közvágóhíd tér,47.5722555,19.1247005,1806,POINT (19.124481 47.572287)
F03017,Kovácsi Kálmán tér,47.574191,19.121965,1804,POINT (19.121692 47.573971)
F03019,Géza fejedelem tér,47.56841849999999,19.117490500000002,1823,POINT (19.118105 47.568337)
F03023,Dal utca,47.5668645,19.121737500000002,1824,POINT (19.120974 47.567292)
F03025,Csobogós utca,47.569542,19.126896,1820,POINT (19.126896 47.569542)
F03028,"Rákospalota, Kossuth utca",47.5675945,19.126277,1822,POINT (19.12536 47.567577)
F03030,"Rákospalota, Kossuth utca",47.567236,19.124562,1821,POINT (19.124562 47.567236)
F03032,Sportcentrum,47.574654,19.135052,1797,POINT (19.135052 47.574654)
F03034,"Kossuth utca, lakótelep",47.5652535,19.129389500000002,1816,POINT (19.129862 47.565568)
F03035,"Kossuth utca, lakótelep",47.566693,19.128827,1817,POINT (19.128827 47.566693)
F03036,Juhos utca,47.564491,19.127455,1818,POINT (19.127455 47.564491)
F03038,Epres sor,47.561993,19.123376333333336,1825,POINT (19.123625 47.562182)
F03041,Cserba Elemér út,47.559441,19.127692,1813,POINT (19.127692 47.559441)
F03042,Telek utca,47.559231,19.131279,1811,POINT (19.131279 47.559231)
F03043,Rákosmező utca 39.,47.56086,19.130219,1812,POINT (19.130219 47.56086)
F03045,Széchenyi tér,47.564662,19.120975,1826,POINT (19.121135 47.564833)
F03047,"Rákospalota, Széchenyi tér",47.563349,19.120694,1827,POINT (19.120694 47.563349)
F03048,Hubay Jenő tér,47.562905,19.117925,1831,POINT (19.117925 47.562905)
F03049,Deák utca,47.5637185,19.1156425,1830,POINT (19.115667 47.563941)
F03051,Fő út,47.563735,19.1131025,1862,POINT (19.112916 47.563645)
F03053,Hubay Jenő tér,47.562301,19.114916666666662,1829,POINT (19.114669 47.562673)
F03056,Beller Imre utca,47.5613575,19.1181755,1828,POINT (19.117498 47.561556)
F03062,Bezerédj Pál utca,47.557098499999995,19.125947,1814,POINT (19.126292 47.556833)
F03064,Pöltenberg Ernő utca,47.5536225,19.1319345,811,POINT (19.131656 47.553852)
F03066,Szerencs utca,47.553109,19.111765,788,POINT (19.111792 47.553307)
F03068,Eötvös utca 74.,47.5557125,19.112859999999998,790,POINT (19.112973 47.555811)
F03070,Rákos úti szakrendelő,47.554144,19.11904766666667,786,POINT (19.118951 47.554621)
F03071,Rákos úti szakrendelő,47.553326,19.118391,787,POINT (19.118391 47.553326)
F03074,Istvántelek vasútállomás,47.5509175,19.1075075,805,POINT (19.107401 47.55085)
F03076,Dugonics utca,47.5507035,19.110546499999998,806,POINT (19.110726 47.550825)
F03078,Pázmány Péter utca,47.5486595,19.107172499999997,804,POINT (19.107013 47.548826)
F03080,Patyolat utca,47.5471295,19.1095155,809,POINT (19.109615 47.547116)
F03084,Wysocki utca,47.546216,19.111009,810,POINT (19.111009 47.546216)
F03086,Széchenyi út,47.5439785,19.114905,799,POINT (19.114885 47.544217)
F03088,Rákos út,47.5417615,19.1076565,801,POINT (19.107457 47.541955)
F03090,Perczel Mór utca,47.5390125,19.1121975,802,POINT (19.11266 47.538768)
F03094,Pestújhelyi tér,47.534189999999995,19.1245455,833,POINT (19.124333 47.534087)
F03096,Sztárai Mihály tér,47.539872,19.1286685,830,POINT (19.128765 47.540083)
