stop_id,multimodal_gini
F01112,0.1691
F01115,0.1605
F01116,0.1766
F01117,0.1602
F01118,0.1567
F01119,0.1624
F01120,0.1594
F01121,0.1545
F01122,0.1549
F01123,0.1361
F01124,0.1595
F01125,0.1631
F01126,0.1664
F01127,0.1499
F01128,0.1541
F01129,0.1611
F01130,0.1547
F01131,0.1586
F01134,0.1619
F01135,0.1627
F01136,0.1626
F01137,0.1606
F01138,0.1559
F01139,0.1553
F01140,0.1593
F01141,0.1617
F01142,0.1571
F01143,0.1648
F01144,0.1656
F01145,0.1635
F01146,0.1613
F01149,0.1645
F01150,0.1641
F01151,0.1693
F01159,0.1704
F01160,0.1699
F01161,0.187
F01162,0.1649
F01163,0.1693
F01164,0.1794
F01165,0.1797
F01166,0.1943
F01168,0.1781
F01169,0.1772
F01170,0.1882
F01171,0.2047
F01172,0.1576
F01173,0.1488
F01174,0.1888
F01175,0.2176
F01176,0.1717
F01177,0.1684
F01180,0.1578
F01181,0.1575
F01182,0.1722
F01183,0.1622
F01184,0.1631
F01185,0.1737
F01186,0.1686
F01187,0.1615
F01191,0.1697
F01192,0.1624
F01194,0.1663
F01197,0.1783
F01199,0.1747
F01200,0.1693
F01201,0.1732
F01204,0.1891
F01205,0.1796
F01207,0.1876
F01208,0.1666
F01209,0.1638
F01210,0.1684
F01211,0.1657
F01212,0.1646
F01213,0.1609
F01214,0.164
F01215,0.1648
F01218,0.1549
F01219,0.164
F01220,0.163
F01221,0.1694
F01222,0.1681
F01223,0.1719
F01224,0.1678
F01225,0.1685
F01226,0.1609
F01227,0.1679
F01228,0.16
F01229,0.1564
F01234,0.1565
F01235,0.16
F01236,0.1592
F01237,0.1588
F01240,0.1679
F01241,0.1585
F01245,0.1645
F01246,0.1733
F01248,0.1657
F01249,0.1696
F01250,0.17
F01251,0.1613
F01258,0.1678
F01260,0.1652
F01263,0.1657
F01264,0.1485
F01265,0.163
F01266,0.166
F01267,0.1564
F01270,0.1684
F01271,0.1998
F01274,0.1834
F01275,0.1725
F01278,0.1664
F01279,0.1845
F01280,0.1648
F01281,0.1748
F01286,0.1455
F01294,0.1744
F01296,0.1716
F01298,0.1717
F01300,0.1702
F01301,0.1745
F01302,0.1745
F01303,0.1659
F01309,0.165
F01310,0.1736
F01311,0.1737
F01314,0.1687
F01316,0.1841
F01317,0.1849
F01319,0.1861
F01321,0.1791
F01322,0.1863
F01323,0.1772
F01328,0.1591
F01329,0.1693
F01330,0.1617
F01331,0.1701
F01332,0.1653
F01333,0.1604
F01334,0.1652
F01337,0.206
F01339,0.1779
F01340,0.2094
F01341,0.1716
F01342,0.1293
F01343,0.2149
F01345,0.1992
F01346,0.2123
F01349,0.1849
F01350,0.1716
F01351,0.1807
F01352,0.1555
F01355,0.1758
F01356,0.1808
F01357,0.1724
F01358,0.1956
F01359,0.1441
F01360,0.1447
F01363,0.127
F01364,0.1208
F01365,0.1382
F01366,0.1497
F01367,0.1393
F01368,0.1224
F01369,0.1299
F01370,0.1792
F01371,0.1798
F01373,0.1965
F01374,0.1869
F01376,0.2028
F01378,0.1596
F01379,0.1581
F01380,0.1689
F01381,0.13
F01382,0.1271
F01384,0.1741
F01386,0.1741
F01387,0.1739
F01388,0.1707
F01390,0.191
F01391,0.1581
F01393,0.1357
F01394,0.1364
F01395,0.1413
F01396,0.1977
F01397,0.1693
F01398,0.1289
F01399,0.1365
F01400,0.2183
F01401,0.1683
F01403,0.197
F01407,0.1528
F01408,0.1204
F01411,0.1764
F01412,0.1808
F01413,0.1306
F01414,0.1956
F01417,0.1835
F01418,0.1559
F01419,0.1878
F01420,0.1898
F01421,0.1731
F01422,0.1769
F01423,0.1885
F01424,0.1817
F01425,0.1856
F01426,0.1892
F01427,0.177
F01428,0.1849
F01429,0.1435
F01430,0.1437
F01431,0.1525
F01432,0.1596
F01434,0.1719
F01435,0.1634
F01436,0.1673
F01437,0.1652
F01439,0.1675
F01440,0.1705
F01441,0.1691
F01442,0.1778
F01443,0.1732
F01444,0.1789
F01445,0.1709
F01446,0.1674
F01447,0.1728
F01448,0.1669
F01449,0.1687
F01450,0.1674
F01451,0.1589
F01452,0.1643
F01453,0.1654
F01454,0.1576
F01455,0.1653
F01456,0.1801
F01457,0.1625
F01458,0.176
F01459,0.1619
F01461,0.1574
F01462,0.1598
F01463,0.159
F01464,0.1645
F01465,0.1412
F01466,0.1483
F01467,0.1208
F01468,0.1238
F01469,0.1204
F01470,0.1208
F01471,0.1208
F01474,0.1848
F01475,0.1892
F01476,0.1245
F01477,0.1626
F01478,0.1316
F01479,0.127
F01481,0.1416
F01482,0.1413
F01483,0.1325
F01484,0.1409
F01485,0.135
F01486,0.1339
F01487,0.1271
F01488,0.1238
F01491,0.1341
F01492,0.144
F01495,0.1254
F01496,0.142
F01497,0.1369
F01498,0.1382
F01499,0.1448
F01500,0.1365
F01502,0.1328
F01503,0.1393
F01504,0.1299
F01506,0.1298
F01507,0.1277
F01508,0.1314
F01511,0.1431
F01512,0.1645
F01513,0.1586
F01514,0.199
F01515,0.1987
F01518,0.204
F01519,0.2007
F01525,0.139
F01526,0.1479
F01530,0.1451
F01531,0.1329
F01532,0.1509
F01533,0.1594
F01534,0.1722
F01535,0.1304
F01536,0.1311
F01537,0.1621
F01538,0.1455
F01539,0.1735
F01540,0.1581
F01545,0.1732
F01546,0.1411
F01547,0.1429
F01548,0.1395
F01549,0.1676
F01550,0.1394
F01551,0.1433
F01552,0.1373
F01553,0.1018
F01554,0.0954
F01555,0.1291
F01556,0.1346
F01557,0.139
F01558,0.1341
F01559,0.1529
F01560,0.1614
F01561,0.1855
F01562,0.1414
F01563,0.1612
F01564,0.1684
F01565,0.1619
F01566,0.1611
F01567,0.1655
F01568,0.1536
F01569,0.1563
F01570,0.1475
F01571,0.1604
F01572,0.1601
F01574,0.1515
F01575,0.1498
F01576,0.1479
F01577,0.1507
F01578,0.1475
F01579,0.1334
F01580,0.1389
F01581,0.14
F01582,0.148
F01583,0.1434
F01584,0.1395
F01585,0.1397
F01586,0.1353
F01587,0.1443
F01588,0.1349
F01589,0.1371
F01590,0.1298
F01591,0.1361
F01592,0.1339
F01593,0.144
F01594,0.1456
F01595,0.1395
F01596,0.1418
F01597,0.1404
F01600,0.1361
F01601,0.1624
F01602,0.1399
F01603,0.1407
F01604,0.1636
F01605,0.1546
F01606,0.1729
F01608,0.0954
F01609,0.1288
F01610,0.1517
F01611,0.1137
F01612,0.1425
F01613,0.149
F01614,0.1584
F01615,0.1448
F01616,0.1474
F01617,0.1502
F01618,0.1418
F01619,0.1442
F01620,0.1511
F01621,0.1472
F01622,0.1386
F01623,0.1491
F01624,0.1488
F01625,0.1466
F01626,0.1494
F01628,0.1481
F01629,0.1438
F01630,0.1448
F01631,0.133
F01636,0.1496
F01637,0.175
F01638,0.1465
F01639,0.1542
F01640,0.1537
F01641,0.1488
F01642,0.1529
F01644,0.1419
F01645,0.1506
F01646,0.1479
F01647,0.1434
F01648,0.1506
F01649,0.1478
F01650,0.1512
F01652,0.1503
F01653,0.1487
F01655,0.1411
F01658,0.1439
F01659,0.1423
F01660,0.1421
F01661,0.1508
F01662,0.1395
F01664,0.1466
F01665,0.1393
F01666,0.1398
F01667,0.1315
F01668,0.1427
F01669,0.1306
F01670,0.1348
F01671,0.1314
F01672,0.1358
F01673,0.1465
F01674,0.1422
F01676,0.1453
F01677,0.1379
F01678,0.1495
F01679,0.1421
F01681,0.1361
F01682,0.1472
F01683,0.1428
F01684,0.1353
F01685,0.1341
F01686,0.1342
F01687,0.1367
F01688,0.1343
F01689,0.134
F01690,0.1357
F01691,0.1421
F01692,0.1387
F01693,0.1392
F01694,0.1431
F01695,0.1364
F01696,0.1318
F01697,0.1382
F01698,0.1372
F01699,0.1317
F01700,0.1395
F01701,0.1297
F01703,0.1407
F01704,0.1299
F01705,0.1393
F01706,0.1516
F01707,0.1511
F01708,0.1562
F01709,0.1524
F01710,0.1415
F01711,0.1504
F01712,0.1442
F01713,0.1582
F01714,0.1369
F01715,0.1618
F01716,0.1617
F01717,0.1673
F01718,0.154
F01719,0.1546
F01720,0.1581
F01721,0.1564
F01722,0.1558
F01723,0.1488
F01724,0.139
F01725,0.1518
F01726,0.1597
F01727,0.157
F01728,0.1496
F01729,0.1725
F01730,0.1433
F01731,0.1725
F01732,0.1655
F01733,0.1569
F01734,0.1899
F01735,0.1471
F01736,0.1601
F01737,0.1482
F01738,0.1352
F01739,0.1349
F01741,0.1476
F01744,0.1626
F01745,0.168
F01746,0.1455
F01756,0.1284
F01757,0.1307
F01769,0.1214
F01770,0.1243
F01771,0.13
F01772,0.1147
F01773,0.1285
F01774,0.1317
F01775,0.1378
F01776,0.15
F01777,0.1502
F01778,0.141
F01779,0.1196
F01780,0.1378
F01781,0.1297
F01782,0.1459
F01783,0.1335
F01784,0.1234
F01785,0.1137
F01786,0.1137
F01787,0.1288
F01788,0.1374
F01789,0.1319
F01790,0.1293
F01791,0.1343
F01794,0.1558
F01795,0.1486
F01796,0.1409
F01797,0.1699
F01798,0.1782
F01799,0.1738
F01800,0.1502
F01803,0.1501
F01804,0.1442
F01805,0.1431
F01806,0.1468
F01807,0.1451
F01808,0.1568
F01810,0.1441
F01811,0.1392
F01812,0.1711
F01813,0.1331
F01814,0.1197
F01815,0.1425
F01816,0.1288
F01817,0.1549
F01818,0.1464
F01819,0.1478
F01822,0.149
F01823,0.1469
F01824,0.1473
F01825,0.147
F01826,0.149
F01827,0.1483
F01829,0.1399
F01830,0.1381
F01831,0.1331
F01832,0.1371
F01833,0.1552
F01834,0.1454
F01835,0.1546
F01836,0.1465
F01837,0.1383
F01838,0.1307
F01839,0.1334
F01840,0.1403
F01841,0.1357
F01842,0.1412
F01843,0.1324
F01844,0.1327
F01845,0.13
F01846,0.1577
F01847,0.1534
F01848,0.1726
F01849,0.1562
F01850,0.1221
F01851,0.1229
F01852,0.1212
F01853,0.1331
F01854,0.1314
F01855,0.1349
F01856,0.1725
F01857,0.1782
F01858,0.1449
F01859,0.0954
F01860,0.1268
F01861,0.1427
F01862,0.147
F01863,0.1256
F01864,0.167
F01865,0.1537
F01866,0.1499
F01867,0.146
F01868,0.0999
F01869,0.0954
F01870,0.1587
F01872,0.1432
F01873,0.0954
F01874,0.0954
F01875,0.0954
F01880,0.194
F01881,0.1908
F01883,0.1874
F01885,0.2163
F01886,0.2272
F01888,0.1956
F01889,0.2236
F01890,0.2236
F01891,0.1956
F01892,0.1956
F01893,0.1735
F01894,0.1744
F01895,0.1696
F01896,0.159
F01897,0.1815
F01898,0.1795
F01899,0.1488
F01900,0.1501
F01901,0.1708
F01902,0.1871
F01903,0.1901
F01904,0.1866
F01905,0.1901
F01908,0.1327
F01909,0.1518
F01913,0.1322
F01914,0.1536
F01915,0.1596
F01916,0.1481
F01917,0.1558
F01918,0.1463
F01919,0.1441
F01920,0.1439
F01921,0.1417
F01922,0.1462
F01923,0.1402
F01924,0.1669
F01925,0.1442
F01926,0.1694
F01927,0.1417
F01928,0.189
F01929,0.1407
F01930,0.1749
F01931,0.1893
F01932,0.1495
F01933,0.1958
F01934,0.2097
F01935,0.1495
F01936,0.1495
F01937,0.1564
F01938,0.163
F01939,0.1579
F01940,0.1583
F01941,0.1515
F01942,0.1586
F01943,0.1676
F01944,0.1644
F01945,0.1604
F01946,0.1465
F01947,0.1498
F01948,0.1438
F01951,0.1388
F01952,0.1424
F01955,0.1272
F01956,0.126
F01958,0.1217
F01959,0.1344
F01960,0.1347
F01962,0.1495
F01964,0.1485
F01965,0.1478
F01966,0.1517
F01967,0.142
F01968,0.1556
F01969,0.1511
F01972,0.1603
F01973,0.1629
F01974,0.1595
F01975,0.1304
F01976,0.1497
F01977,0.0893
F01980,0.135
F01981,0.1035
F01984,0.0951
F01985,0.1578
F01986,0.101
F01988,0.1469
F01989,0.1433
F01990,0.141
F01991,0.1732
F01992,0.1556
F01995,0.1315
F01997,0.1312
F01998,0.1345
F01999,0.1339
F02000,0.1295
F02003,0.1048
F02004,0.1161
F02006,0.1298
F02007,0.1157
F02009,0.1123
F02010,0.1217
F02013,0.1322
F02014,0.1206
F02016,0.1538
F02017,0.1207
F02019,0.1404
F02020,0.1537
F02021,0.1502
F02022,0.1455
F02024,0.1501
F02025,0.1709
F02026,0.1646
F02027,0.1753
F02028,0.1829
F02029,0.1534
F02030,0.1967
F02031,0.1922
F02032,0.1188
F02033,0.1341
F02034,0.1367
F02035,0.1402
F02038,0.1431
F02039,0.1244
F02040,0.1124
F02042,0.1361
F02044,0.1428
F02046,0.1426
F02047,0.1244
F02048,0.136
F02051,0.118
F02052,0.1372
F02053,0.1434
F02054,0.1398
F02055,0.1413
F02056,0.1905
F02057,0.1751
F02058,0.1762
F02059,0.1413
F02060,0.2044
F02061,0.1905
F02062,0.2001
F02063,0.1972
F02064,0.2021
F02065,0.2001
F02066,0.207
F02067,0.2021
F02068,0.207
F02071,0.1423
F02072,0.2048
F02073,0.1453
F02074,0.2048
F02075,0.1451
F02076,0.2026
F02077,0.1475
F02078,0.1762
F02079,0.1476
F02080,0.1453
F02081,0.1468
F02082,0.1558
F02083,0.1472
F02084,0.1476
F02085,0.1524
F02086,0.1496
F02087,0.1501
F02088,0.1508
F02089,0.1509
F02090,0.1477
F02091,0.149
F02092,0.1501
F02093,0.1501
F02094,0.1469
F02095,0.1467
F02096,0.1571
F02097,0.156
F02098,0.1544
F02099,0.1534
F02100,0.1567
F02101,0.1593
F02102,0.1585
F02103,0.1518
F02104,0.1593
F02105,0.158
F02106,0.1823
F02107,0.1597
F02108,0.1593
F02109,0.183
F02110,0.1892
F02111,0.177
F02112,0.1853
F02113,0.1649
F02114,0.1482
F02115,0.1401
F02116,0.1244
F02119,0.1465
F02120,0.1238
F02121,0.1492
F02122,0.1019
F02123,0.1337
F02124,0.103
F02126,0.1427
F02127,0.1331
F02128,0.1483
F02129,0.1189
F02130,0.1609
F02131,0.1615
F02132,0.1623
F02133,0.1615
F02134,0.1819
F02135,0.1615
F02136,0.183
F02137,0.1609
F02138,0.1623
F02142,0.2052
F02143,0.216
F02144,0.216
F02145,0.2025
F02146,0.1386
F02147,0.1224
F02148,0.1799
F02149,0.2023
F02152,0.0954
F02153,0.1759
F02154,0.1669
F02155,0.1918
F02156,0.102
F02159,0.1973
F02160,0.1911
F02161,0.1976
F02162,0.1835
F02163,0.1853
F02164,0.1618
F02165,0.1914
F02166,0.1562
F02167,0.1536
F02168,0.1883
F02169,0.1554
F02170,0.1607
F02171,0.1534
F02172,0.1399
F02173,0.145
F02174,0.1418
F02180,0.1416
F02181,0.1182
F02182,0.1164
F02184,0.1641
F02194,0.1616
F02196,0.1559
F02197,0.1474
F02198,0.1436
F02200,0.143
F02202,0.1439
F02203,0.182
F02211,0.1674
F02212,0.144
F02213,0.1471
F02214,0.129
F02215,0.1295
F02216,0.1388
F02217,0.1354
F02218,0.1915
F02222,0.1564
F02224,0.1482
F02225,0.1604
F02226,0.202
F02227,0.2017
F02228,0.2015
F02229,0.2026
F02232,0.1988
F02233,0.1495
F02234,0.1003
F02235,0.0964
F02236,0.1304
F02237,0.0962
F02238,0.1093
F02239,0.1316
F02240,0.127
F02241,0.1161
F02242,0.202
F02243,0.1423
F02244,0.2016
F02245,0.2026
F02246,0.1501
F02247,0.1454
F02252,0.1337
F02253,0.1447
F02254,0.1615
F02255,0.1524
F02259,0.1157
F02260,0.0989
F02261,0.1002
F02262,0.128
F02263,0.1889
F02264,0.1644
F02265,0.1656
F02266,0.1436
F02267,0.2025
F02270,0.0
F02271,0.0922
F02272,0.3088
F02273,0.0
F02274,0.1494
F02275,0.1512
F02276,0.1502
F02277,0.15
F02278,0.1502
F02279,0.1433
F02280,0.1344
F02281,0.1424
F02282,0.138
F02283,0.1466
F02284,0.1389
F02285,0.1508
F02286,0.1344
F02287,0.138
F02288,0.1542
F02289,0.1624
F02290,0.1622
F02291,0.1581
F02292,0.1556
F02294,0.1498
F02295,0.1572
F02296,0.1426
F02297,0.152
F02298,0.1571
F02299,0.1564
F02300,0.1547
F02301,0.1541
F02302,0.1574
F02303,0.176
F02305,0.1463
F02306,0.1532
F02309,0.1218
F02310,0.1521
F02311,0.125
F02313,0.2628
F02314,0.2628
F02315,0.2628
F02316,0.2525
F02317,0.2463
F02318,0.2447
F02319,0.2398
F02320,0.2313
F02321,0.211
F02322,0.2191
F02323,0.1355
F02324,0.1933
F02325,0.1386
F02326,0.1355
F02327,0.1379
F02328,0.1387
F02329,0.1403
F02330,0.1346
F02332,0.1545
F02333,0.1263
F02335,0.132
F02337,0.1272
F02338,0.1364
F02339,0.1342
F02340,0.1335
F02341,0.1347
F02342,0.1347
F02343,0.1347
F02344,0.134
F02345,0.1374
F02346,0.1343
F02347,0.1339
F02348,0.1334
F02349,0.131
F02350,0.1355
F02351,0.1289
F02352,0.1377
F02353,0.1472
F02355,0.1374
F02356,0.1334
F02357,0.133
F02358,0.1332
F02359,0.1361
F02360,0.1374
F02361,0.1374
F02362,0.1361
F02364,0.1492
F02365,0.1502
F02366,0.1435
F02367,0.134
F02368,0.1435
F02369,0.1343
F02370,0.1397
F02371,0.1435
F02374,0.1377
F02375,0.1374
F02376,0.1369
F02377,0.1374
F02378,0.1361
F02379,0.1369
F02380,0.1369
F02383,0.1371
F02384,0.1205
F02385,0.1418
F02386,0.1371
F02387,0.2313
F02388,0.1949
F02389,0.2067
F02390,0.1905
F02391,0.203
F02392,0.1917
F02393,0.196
F02394,0.1792
F02395,0.1905
F02396,0.1635
F02397,0.1887
F02398,0.1351
F02399,0.1707
F02400,0.1603
F02401,0.1599
F02402,0.1403
F02403,0.1391
F02404,0.139
F02405,0.1312
F02406,0.1513
F02407,0.1409
F02408,0.1436
F02409,0.1452
F02411,0.1409
F02413,0.1548
F02414,0.1549
F02415,0.1605
F02416,0.1572
F02417,0.1374
F02420,0.1543
F02421,0.1446
F02422,0.1584
F02423,0.1774
F02424,0.161
F02425,0.1574
F02426,0.1616
F02427,0.1435
F02428,0.1352
F02429,0.1537
F02430,0.1589
F02431,0.1443
F02433,0.1568
F02434,0.1482
F02435,0.1412
F02436,0.1522
F02437,0.1412
F02438,0.146
F02439,0.1454
F02440,0.2447
F02441,0.2043
F02442,0.2524
F02443,0.2608
F02444,0.2353
F02445,0.2702
F02446,0.2447
F02447,0.2905
F02448,0.2524
F02449,0.302
F02450,0.2608
F02451,0.3088
F02452,0.302
F02453,0.0922
F02454,0.302
F02455,0.0
F02456,0.3282
F02458,0.2089
F02459,0.2353
F02460,0.1533
F02461,0.1536
F02462,0.1541
F02464,0.1536
F02465,0.1542
F02466,0.1551
F02469,0.1555
F02470,0.1543
F02473,0.1543
F02477,0.1525
F02482,0.1332
F02483,0.134
F02484,0.1361
F02485,0.1374
F02486,0.1361
F02487,0.1377
F02488,0.1337
F02490,0.2702
F02492,0.1368
F02493,0.1544
F02494,0.1406
F02495,0.1348
F02496,0.1393
F02497,0.1368
F02498,0.1426
F02499,0.1567
F02500,0.1365
F02501,0.1406
F02502,0.145
F02503,0.1416
F02504,0.1357
F02505,0.1567
F02506,0.1374
F02507,0.1487
F02508,0.1412
F02509,0.1433
F02510,0.1402
F02511,0.1351
F02512,0.13
F02513,0.1412
F02514,0.1796
F02515,0.1477
F02516,0.1378
F02517,0.1315
F02519,0.1406
F02521,0.1327
F02522,0.1422
F02523,0.1863
F02524,0.1527
F02525,0.1439
F02526,0.1456
F02527,0.1412
F02528,0.1397
F02532,0.1379
F02533,0.1247
F02534,0.1546
F02535,0.1649
F02538,0.1254
F02539,0.1375
F02540,0.104
F02541,0.1195
F02542,0.1221
F02543,0.1324
F02544,0.125
F02545,0.1249
F02547,0.1379
F02548,0.1332
F02549,0.1384
F02550,0.1211
F02551,0.1273
F02552,0.1229
F02553,0.1262
F02554,0.1229
F02557,0.1243
F02558,0.114
F02559,0.114
F02560,0.1211
F02561,0.1219
F02562,0.1164
F02563,0.1691
F02564,0.1717
F02565,0.1697
F02566,0.1757
F02567,0.1487
F02568,0.1531
F02569,0.144
F02570,0.1529
F02571,0.1512
F02572,0.1525
F02573,0.1358
F02574,0.1436
F02575,0.1285
F02576,0.1191
F02577,0.1188
F02578,0.1398
F02579,0.1413
F02581,0.1405
F02583,0.1225
F02584,0.1212
F02585,0.1265
F02586,0.1202
F02587,0.1253
F02588,0.123
F02589,0.1199
F02590,0.1197
F02591,0.1255
F02592,0.1273
F02593,0.13
F02595,0.1532
F02596,0.1272
F02597,0.1304
F02600,0.1364
F02601,0.1405
F02602,0.1423
F02603,0.1426
F02604,0.1402
F02605,0.1405
F02606,0.1388
F02608,0.1417
F02610,0.1488
F02612,0.1458
F02615,0.1456
F02616,0.1509
F02617,0.1459
F02618,0.1553
F02620,0.1428
F02621,0.1419
F02623,0.148
F02624,0.1423
F02626,0.1419
F02627,0.1562
F02628,0.1359
F02629,0.1529
F02630,0.1146
F02631,0.1313
F02632,0.1372
F02635,0.1209
F02636,0.126
F02639,0.1412
F02640,0.1539
F02642,0.1405
F02643,0.1279
F02645,0.136
F02646,0.1203
F02647,0.1205
F02648,0.1186
F02649,0.1386
F02650,0.13
F02653,0.1379
F02654,0.1324
F02655,0.1282
F02656,0.126
F02657,0.1336
F02658,0.126
F02659,0.1258
F02660,0.1217
F02663,0.1254
F02664,0.1219
F02665,0.1191
F02666,0.1229
F02667,0.1391
F02668,0.1243
F02670,0.1273
F02671,0.1155
F02672,0.126
F02673,0.122
F02674,0.1185
F02675,0.1145
F02676,0.1163
F02677,0.1312
F02687,0.2066
F02688,0.212
F02692,0.1593
F02693,0.1595
F02694,0.1769
F02695,0.1562
F02698,0.1764
F02699,0.1666
F02700,0.1541
F02701,0.1591
F02702,0.1765
F02703,0.1651
F02704,0.177
F02705,0.1567
F02706,0.1664
F02707,0.1652
F02708,0.1594
F02709,0.1466
F02711,0.1552
F02712,0.1538
F02713,0.1857
F02714,0.1477
F02715,0.1476
F02716,0.1563
F02717,0.165
F02718,0.1533
F02720,0.1571
F02722,0.1571
F02723,0.155
F02724,0.1596
F02725,0.1497
F02726,0.1544
F02730,0.1569
F02731,0.1516
F02732,0.1477
F02733,0.1572
F02734,0.159
F02735,0.1458
F02736,0.1613
F02737,0.1517
F02738,0.1554
F02740,0.1468
F02741,0.1382
F02743,0.1405
F02744,0.1465
F02745,0.1193
F02746,0.1338
F02747,0.1278
F02748,0.1261
F02749,0.121
F02750,0.121
F02751,0.1279
F02752,0.1235
F02753,0.1266
F02755,0.1349
F02756,0.129
F02758,0.1306
F02759,0.1304
F02760,0.1284
F02761,0.1284
F02762,0.1285
F02763,0.1284
F02764,0.1235
F02765,0.1498
F02766,0.1415
F02767,0.1141
F02768,0.0916
F02769,0.1026
F02770,0.0896
F02771,0.0924
F02772,0.0941
F02773,0.1378
F02774,0.1496
F02775,0.1094
F02776,0.1036
F02777,0.0968
F02778,0.1137
F02779,0.1247
F02780,0.1277
F02781,0.1111
F02782,0.1304
F02783,0.1387
F02784,0.13
F02785,0.1255
F02786,0.1398
F02787,0.1408
F02788,0.1354
F02789,0.132
F02790,0.139
F02791,0.1387
F02792,0.1462
F02793,0.141
F02794,0.1289
F02795,0.1258
F02796,0.1172
F02797,0.1324
F02798,0.1303
F02799,0.1335
F02800,0.1371
F02801,0.1345
F02802,0.1371
F02803,0.1421
F02804,0.1404
F02805,0.1423
F02806,0.1442
F02807,0.1381
F02808,0.1381
F02809,0.141
F02810,0.1343
F02811,0.1324
F02812,0.1401
F02813,0.1304
F02814,0.1261
F02815,0.1278
F02816,0.1312
F02817,0.1301
F02818,0.1288
F02819,0.1292
F02820,0.1384
F02821,0.1309
F02823,0.1487
F02824,0.1414
F02826,0.159
F02827,0.1591
F02828,0.1532
F02829,0.1469
F02830,0.1246
F02831,0.1261
F02832,0.1362
F02835,0.1532
F02836,0.1447
F02837,0.1281
F02844,0.1511
F02845,0.1679
F02846,0.165
F02847,0.1477
F02848,0.1639
F02849,0.1476
F02850,0.1996
F02851,0.1979
F02852,0.161
F02853,0.1868
F02854,0.1888
F02855,0.2119
F02857,0.1991
F02858,0.2015
F02859,0.2012
F02861,0.1684
F02863,0.2111
F02865,0.1427
F02866,0.1509
F02867,0.1413
F02868,0.1437
F02869,0.1573
F02873,0.1428
F02875,0.1526
F02876,0.1535
F02879,0.1489
F02880,0.1721
F02881,0.1307
F02882,0.179
F02884,0.1812
F02886,0.1838
F02893,0.1281
F02894,0.133
F02895,0.1782
F02898,0.13
F02899,0.1559
F02900,0.1543
F02901,0.1549
F02902,0.1417
F02903,0.1616
F02904,0.1499
F02905,0.1677
F02906,0.1499
F02907,0.1499
F02908,0.1499
F02909,0.1886
F02911,0.2043
F02913,0.1775
F02914,0.2006
F02915,0.1316
F02916,0.1321
F02917,0.127
F02918,0.1316
F02923,0.1358
F02924,0.1334
F02925,0.1507
F02928,0.142
F02929,0.1276
F02930,0.1247
F02931,0.1257
F02932,0.1358
F02933,0.1342
F02934,0.1272
F02935,0.1034
F02936,0.1298
F02937,0.1257
F02938,0.1395
F02939,0.1357
F02940,0.1442
F02941,0.1369
F02942,0.1381
F02943,0.1286
F02944,0.139
F02945,0.2025
F02946,0.2057
F02947,0.1582
F02948,0.1996
F02951,0.1805
F02952,0.1607
F02953,0.1499
F02954,0.1499
F02955,0.1499
F02956,0.135
F02957,0.1214
F02960,0.1532
F02961,0.1297
F02962,0.1524
F02963,0.1776
F02966,0.128
F02967,0.1431
F02968,0.1252
F02969,0.1218
F02970,0.1206
F02971,0.1216
F02972,0.1236
F02973,0.1213
F02974,0.1447
F02979,0.1436
F02980,0.133
F02981,0.1335
F02982,0.1752
F02983,0.1419
F02984,0.1258
F02985,0.1209
F02986,0.1411
F02987,0.1724
F02988,0.163
F02989,0.1615
F02990,0.168
F02991,0.1672
F02992,0.1645
F02993,0.1607
F02994,0.1591
F02997,0.1925
F02998,0.2006
F02999,0.2149
F03000,0.1973
F03001,0.1835
F03003,0.184
F03004,0.1868
F03005,0.1844
F03008,0.1846
F03009,0.1739
F03010,0.1379
F03011,0.1676
F03012,0.1677
F03013,0.1687
F03014,0.1669
F03015,0.1575
F03016,0.1773
F03017,0.1679
F03018,0.1712
F03019,0.1882
F03020,0.1777
F03021,0.1736
F03022,0.1768
F03023,0.1791
F03024,0.224
F03025,0.1637
F03026,0.2082
F03028,0.2008
F03030,0.1652
F03032,0.1784
F03033,0.1826
F03034,0.1752
F03035,0.175
F03036,0.1748
F03037,0.1736
F03038,0.1789
F03039,0.1831
F03040,0.1741
F03041,0.2389
F03042,0.2147
F03043,0.2107
F03045,0.1608
F03046,0.1781
F03047,0.1757
F03048,0.1792
F03049,0.1642
F03050,0.1776
F03051,0.1613
F03052,0.1772
F03053,0.1433
F03054,0.1668
F03055,0.1542
F03056,0.1646
F03057,0.1591
F03058,0.1774
F03059,0.1722
F03060,0.1617
F03062,0.1583
F03063,0.166
F03064,0.1711
F03065,0.1625
F03066,0.1773
F03067,0.1551
F03068,0.1592
F03069,0.1581
F03070,0.1737
F03071,0.1662
F03072,0.1711
F03073,0.1676
F03074,0.1879
F03075,0.1642
F03076,0.1828
F03077,0.162
F03078,0.1675
F03079,0.188
F03080,0.1872
F03081,0.1891
F03082,0.1931
F03083,0.1929
F03084,0.1778
F03085,0.2061
F03086,0.1282
F03087,0.1583
F03088,0.1858
F03089,0.2023
F03090,0.1953
F03091,0.2012
F03092,0.1989
F03094,0.2076
F03095,0.2139
F03096,0.1861
F03097,0.1778
F03098,0.1492
F03099,0.1778
F03100,0.2011
F03101,0.2112
F03102,0.161
F03103,0.2053
F03104,0.1796
F03106,0.162
F03107,0.1739
F03108,0.1617
F03109,0.1637
F03110,0.1694
F03111,0.1564
F03112,0.1212
F03113,0.1563
F03114,0.1584
F03115,0.1658
