stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,gini_house_walk15,gini_house_multimodal,walk15_mean_price,multimodal_mean_price,gini_walk15,gini_multimodal,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
F01588,6.637,0.4985,37,4.559,8.385,6.726,1,8,30,4,42,5,26,12,12,140,1,3,13,1,25,2,10,7,4,66,3.169,3.4679999999999995,"Újhegyi út, Sportliget",47.468083,19.168683,525,0.0037048470744307,0.0014756517461878,0.069776221856123,0.0015529271767246,0.1448,0.1401,0.451,0.446,0.122235,0.141062,0.399678,0.414794
F01590,3.672,0.3939,21,1.7,8.374,6.685,1,5,18,3,31,3,15,9,5,90,1,3,12,3,26,2,11,7,4,69,3.02,0.6520000000000001,Dolomit utca,47.469565,19.169158,526,0.0007134382251371,0.0004918839153959,0.0652271560574948,0.0,0.1342,0.1401,0.46,0.446,0.121184,0.127662,0.416734,0.419163
F01591,5.307,0.5149,30,3.005,8.658,6.939,1,7,26,4,34,4,22,11,6,115,1,1,10,2,19,0,7,7,4,51,3.303,2.0040000000000004,Maglódi út,47.470264,19.17333,509,0.0174733240265056,0.0009837678307919,0.0748499687051286,0.0019032108303339,0.1411,0.1401,0.469,0.446,0.119386,0.127624,0.392337,0.418907
F01600,7.13,0.7014,39,5.108,8.754,6.851,1,5,24,5,34,6,22,12,6,115,1,0,0,0,0,0,2,0,0,3,1.805,5.325,Gránátos utca,47.481187,19.177509,538,0.0047208484889888,0.0009837678307919,0.0696948920123414,0.0010024863249947,0.0,0.1401,0.39,0.446,0.108927,0.125219,0.277084,0.391051
F01602,7.061,0.6071,40,6.249,8.79,6.805,4,9,22,7,42,4,37,15,19,159,0,0,0,0,0,0,2,0,0,2,1.291,5.77,Kozma utca,47.487509,19.178599,545,0.004947151697254,0.0014756517461878,0.0656187463688593,0.0001527599606559,0.0,0.1415,0.39,0.447,0.117969,0.164848,0.291589,0.405875
F01604,6.017,0.8247,36,4.302,8.936,6.956,3,4,12,3,15,4,13,9,6,69,0,0,0,0,0,0,2,0,0,2,1.282,4.735,Athenaeum Nyomda,47.48703,19.180522,546,0.004947151697254,0.0014756517461878,0.0656187463688593,0.0001527599606559,0.0,0.1291,0.39,0.347,0.123613,0.133717,0.294984,0.276644
F01605,9.833,0.7583,54,7.959,9.442,7.462,4,15,31,13,54,7,41,23,30,218,0,0,0,0,3,0,3,1,0,7,1.552,8.281,Kossuth Nyomda,47.486626,19.187221,541,0.0156912192232175,0.0024594195769798,0.0700623772271427,0.0110760543447939,0.1219,0.1483,0.333,0.433,0.140827,0.159798,0.275536,0.383183
F01609,6.335,0.8371,36,3.621,9.855,7.867,1,7,19,4,25,5,18,18,6,103,0,0,2,1,3,0,1,1,2,10,2.304,4.031000000000001,Túzok utca,47.487051,19.192716,86,0.0605785229971957,0.0009837678307919,0.0751182382500739,0.003216933801946,0.1234,0.1258,0.354,0.441,0.147018,0.137774,0.222461,0.368186
F01611,4.588,0.8837,25,3.853,8.032,6.012,0,7,17,3,31,2,27,15,15,117,0,0,0,0,2,0,1,1,2,6,1.951,2.637,Keresztúri út 102.,47.490929,19.168549,549,0.0005713716767301,0.0009837678307919,0.0614440716897875,0.0003071191824257,0.0898,0.1258,0.452,0.441,0.11568,0.176044,0.310713,0.427283
F01615,10.8,0.6252,63,11.723,6.566,4.559,7,26,53,12,110,8,64,38,62,380,1,2,4,1,10,0,6,4,5,33,2.094,8.706000000000001,Maglódi út,47.490455,19.149107,554,0.0494679633851383,0.0024594195769798,0.0727943282727012,0.003451003703683,0.1764,0.1402,0.437,0.516,0.114777,0.154551,0.389375,0.458485
F01619,11.559,0.5233,67,12.244,6.243,4.219,12,28,56,12,127,10,71,47,65,428,2,2,5,2,14,1,9,7,7,49,2.365,9.194,Sörgyár,47.491733,19.14477,555,0.0546729290800757,0.0019675356615838,0.0727344281063289,0.0005619669093748,0.1423,0.1402,0.459,0.516,0.117322,0.162619,0.418222,0.46078
F01623,10.66,0.412,64,7.143,5.732,3.722,11,25,57,10,124,15,65,44,51,402,4,5,15,2,20,3,13,7,21,90,2.713,7.947,Élessarok,47.491037,19.138015,564,0.0465836434741081,0.0034431874077717,0.0704337583148558,0.0027281798059938,0.1346,0.123,0.453,0.44,0.138353,0.157441,0.457661,0.452726
F01630,6.644,0.5712,41,4.051,5.685,3.718,11,15,35,6,68,8,43,24,36,246,5,5,16,2,27,4,16,9,21,105,2.769,3.875,Kőrösi Csoma Sándor út,47.488852,19.137427,570,0.0174081931876916,0.0024594195769798,0.0713608761276282,0.0034811764065302,0.1402,0.123,0.444,0.44,0.143658,0.158046,0.466213,0.45205
F01637,4.582,0.7212,20,2.17,5.065,3.693,4,9,21,3,52,6,28,25,10,158,0,4,14,2,38,2,18,9,6,93,2.966,1.6159999999999997,Hízlaló tér,47.472267,19.12424,653,0.000121254487873,0.0014756517461878,0.0747646366578405,0.000837135029574,0.1147,0.194,0.517,0.441,0.160178,0.240788,0.406913,0.411551
F01639,9.88,0.4807,57,7.314,5.108,3.358,13,19,53,6,85,18,59,29,34,316,6,8,24,3,30,8,21,11,21,132,3.233,6.647,Liget tér,47.481743,19.128809,579,0.0067884980948469,0.0039350713231677,0.0805754825413182,0.0175456730766084,0.1539,0.1356,0.459,0.472,0.160369,0.153776,0.421354,0.431523
F01641,8.102,0.666,45,4.096,5.205,3.413,10,14,43,9,68,13,51,25,35,268,5,7,23,3,30,8,21,12,21,130,3.327,4.775,Liget tér,47.482795,19.130358,578,0.0049474881777474,0.0014756517461878,0.0755958799687651,0.0020653334066737,0.1502,0.155,0.454,0.513,0.149096,0.141953,0.430493,0.453124
F01668,4.251,0.3783,24,2.172,6.048,4.133,6,11,24,4,44,6,32,17,31,175,2,4,18,2,30,6,16,13,18,109,2.819,1.4320000000000004,Ihász utca,47.485907,19.142079,553,0.0043691030028024,0.0009837678307919,0.0666535523425461,0.0,0.1377,0.123,0.451,0.44,0.133048,0.162405,0.432476,0.467581
F01669,5.357,0.6963,32,3.146,6.196,4.311,6,13,32,6,59,5,40,19,34,214,2,4,17,2,32,6,17,12,16,108,3.118,2.2390000000000003,Ihász utca,47.484287,19.143855,551,0.0052805432235898,0.0019675356615838,0.0667082294264339,0.0012100804609489,0.1279,0.0299,0.446,0.522,0.129638,0.131794,0.421864,0.461035
F01671,3.489,0.6073,22,1.057,6.363,4.5,0,6,20,3,37,3,15,11,6,101,2,4,13,2,33,5,14,12,8,93,3.35,0.1389999999999998,Csősztorony,47.482972,19.145882,552,0.0026977974487778,0.0009837678307919,0.0658546856272877,0.000214604752553,0.1333,0.0299,0.442,0.522,0.117348,0.117847,0.403495,0.444283
F01676,8.726,0.6494,49,7.245,7.302,5.408,6,14,38,7,56,11,34,21,33,220,0,3,9,2,17,2,7,6,3,49,2.903,5.823,Kada utca / Maglódi út,47.482897,19.158401,563,0.0374712556176446,0.0014756517461878,0.0718780936218356,0.0007782275055077,0.1348,0.1421,0.452,0.446,0.106741,0.137118,0.399149,0.425731
F01681,7.177,0.7061,40,4.167,6.984,5.171,6,11,36,6,60,11,27,20,28,205,0,3,12,2,22,4,7,7,5,62,3.107,4.069999999999999,Kada utca / Mádi utca,47.479359,19.153464,517,0.04909917379724,0.0029513034923757,0.0719824381262613,0.0036492419403891,0.1382,0.1421,0.453,0.446,0.107295,0.139295,0.397584,0.43902
F01684,6.854,0.6374,41,3.486,6.871,5.093,4,11,41,5,58,9,30,19,27,204,0,4,15,2,33,5,11,9,7,86,3.292,3.5620000000000003,Kada utca / Harmat utca,47.478038,19.151591,516,0.042633490284613,0.0024594195769798,0.0719747928910288,0.004526922015022,0.1277,0.1401,0.454,0.446,0.114445,0.137821,0.394043,0.421803
F01686,6.342,0.7468,38,2.885,6.32,4.584,5,9,39,6,60,11,28,21,22,201,1,2,13,0,30,6,7,7,8,74,3.183,3.159,Márga utca,47.47782,19.144082,644,0.0038744102634568,0.0009837678307919,0.0658568189180434,0.0003634122585336,0.1314,0.1415,0.451,0.447,0.151279,0.138685,0.381435,0.435899
F01695,6.848,0.4861,38,4.341,8.013,6.387,2,11,35,3,62,7,36,15,19,190,1,3,13,1,29,2,11,7,4,71,2.909,3.939,Mélytó utca,47.467837,19.163416,524,0.0006566948936897,0.0014756517461878,0.0734969813094248,0.0023602557243297,0.1376,0.1177,0.464,0.436,0.127997,0.149117,0.404633,0.416768
F01697,7.212,0.4083,40,4.62,7.589,5.904,5,14,42,6,70,12,49,18,20,236,0,6,19,3,34,4,17,8,5,96,3.164,4.048,Szövőszék utca,47.471843,19.159273,518,0.0006196437620734,0.0014756517461878,0.0697714324936509,0.0024781065366023,0.1245,0.1421,0.465,0.444,0.12752,0.142322,0.441834,0.422744
F01699,4.579,0.4759,28,2.152,7.623,5.899,1,6,24,3,37,5,19,10,6,111,0,6,20,3,34,4,15,9,5,96,3.101,1.4779999999999998,Sibrik Miklós út,47.47356,19.160391,519,0.0019398367178932,0.0014756517461878,0.0667651888341543,0.0024793567141245,0.1258,0.1401,0.463,0.446,0.121913,0.130814,0.44378,0.410985
F01700,8.899,0.3962,51,6.414,7.769,6.055,4,15,42,8,82,12,49,19,26,257,0,6,18,3,29,3,14,8,5,86,3.012,5.886999999999999,Sibrik Miklós út,47.472668,19.16206,521,0.0011022532981685,0.0019675356615838,0.0680729951448183,0.0029010137697737,0.1279,0.1421,0.464,0.444,0.123135,0.138912,0.44261,0.415712
F01701,3.564,0.4623,23,1.573,7.34,5.597,1,6,21,3,32,3,17,9,6,98,0,4,20,3,35,3,14,10,5,94,2.958,0.6059999999999999,Lavotta utca,47.475218,19.157091,514,0.0085832649154304,0.0009837678307919,0.0682879312082227,0.0016474263724917,0.1303,0.1401,0.458,0.446,0.121499,0.132013,0.448318,0.429378
F01704,3.051,0.4326,18,1.332,7.885,6.146,1,5,18,3,30,3,14,9,5,88,1,6,19,3,28,3,14,9,5,88,2.856,0.1950000000000002,Mádi utca,47.473537,19.163953,522,0.0003879390517847,0.0009837678307919,0.0625923645320197,0.0009837678307919,0.1302,0.1401,0.462,0.446,0.122186,0.125661,0.443277,0.433764
F01706,7.426,0.5479,39,5.276,7.887,6.067,4,9,35,5,50,8,28,16,25,180,1,4,16,3,21,2,10,9,4,70,2.656,4.77,Venyige utca,47.477675,19.165189,513,0.0088261284571381,0.0014756517461878,0.0697331412499142,0.0005000914204905,0.1239,0.1415,0.43,0.447,0.123293,0.113008,0.440816,0.403209
F01710,3.865,0.1286,20,2.356,8.259,6.482,1,3,16,3,20,3,15,7,4,72,1,3,12,3,22,2,12,7,4,66,2.736,1.129,Sírkert út,47.474486,19.169334,511,0.018459499835441,0.0009837678307919,0.0748224209635272,0.0006739450622652,0.1348,0.1415,0.457,0.447,0.122709,0.12147,0.440399,0.401866
F01711,6.735,0.515,34,4.116,8.422,6.651,3,4,31,4,48,9,22,17,9,147,1,3,11,3,21,1,11,6,4,61,2.808,3.927000000000001,Sírkert út,47.47372,19.171309,510,0.018459499835441,0.0009837678307919,0.0748224209635272,0.0006739450622652,0.1217,0.1415,0.465,0.447,0.119318,0.122545,0.438565,0.405618
F01714,8.359,0.4809,47,5.971,8.082,6.404,2,12,38,3,68,7,40,15,19,204,1,3,14,3,26,2,13,8,4,74,2.95,5.409,Tavas utca,47.469975,19.165304,527,0.0010523326411821,0.0014756517461878,0.0714210433866151,0.001667313606774,0.1331,0.1401,0.461,0.446,0.124743,0.144011,0.41834,0.380287
F01715,7.784,0.8185,47,5.295,10.354,8.369,3,12,21,12,38,5,24,19,26,160,0,0,2,1,3,0,1,1,0,8,2.004,5.779999999999999,Legényrózsa utca,47.486386,19.199309,80,0.0612630322504811,0.0009837678307919,0.0751849112426035,0.0118391975463353,0.125,0.1457,0.349,0.442,0.138046,0.133024,0.197434,0.32115
F01717,4.605,0.8546,25,2.479,11.79,9.777,0,4,13,2,10,3,13,6,5,56,0,1,3,1,2,2,4,1,1,15,2.691,1.9140000000000008,Határmalom utca,47.488923,19.218437,75,0.1096291503968556,0.0009837678307919,0.0751099124395019,0.0,0.2024,0.1258,0.384,0.441,0.143607,0.131136,0.171991,0.301922
F01718,3.998,0.7597,22,1.722,11.946,9.933,1,11,20,9,26,5,17,14,21,124,0,1,3,1,2,2,4,1,1,15,2.652,1.346,Határmalom utca,47.488875,19.220507,76,0.1096291503968556,0.0009837678307919,0.0751099124395019,0.0,0.2012,0.1607,0.408,0.346,0.143764,0.130481,0.182392,0.288959
F01719,8.258,0.8945,48,7.548,11.604,9.618,3,11,20,10,28,8,21,17,24,142,0,1,5,2,3,2,5,2,0,20,2.786,5.472,501. utca,47.485734,19.215879,74,0.0980999396962182,0.0019675356615838,0.0751154627748014,0.0020507598715367,0.1523,0.1481,0.359,0.439,0.136716,0.130401,0.171579,0.305309
F01723,5.505,0.5741,27,4.034,8.797,7.274,2,8,13,3,27,4,17,16,19,109,0,2,3,0,13,1,6,3,0,28,1.879,3.626,Gyömrői út 156.,47.460265,19.170482,1039,0.0006611956012967,0.0009837678307919,0.073627408373171,2.1847290608595225e-05,0.1801,0.1333,0.448,0.45,0.111989,0.123226,0.328928,0.336573
F01725,5.278,0.7617,25,3.072,4.716,2.857,13,12,38,6,49,14,43,22,28,225,8,5,19,2,19,6,16,8,14,97,2.409,2.869,Kistorony park,47.486055,19.124366,575,0.0006088027648799,0.0009837678307919,0.0746438537230136,0.0005619437532364,0.1613,0.155,0.464,0.513,0.150763,0.151518,0.457234,0.469414
F01731,7.01,0.6973,33,4.589,3.942,2.198,21,21,69,11,78,25,74,37,35,371,5,4,11,1,13,2,14,4,5,59,2.241,4.769,Eiffel Műhelyház,47.485009,19.113882,607,0.0009102838798269,0.0009837678307919,0.0782464783311523,0.000390005493059,0.226,0.159,0.556,0.564,0.185347,0.20339,0.453281,0.473205
F01735,7.196,0.5156,31,5.552,3.985,1.842,20,41,98,17,68,22,215,36,89,606,2,10,22,4,16,2,28,8,19,111,3.342,3.854,Őrnagy utca,47.500696,19.11219,590,0.0173334255500173,0.0014756517461878,0.0821779376692671,0.0017538080537652,0.1507,0.1614,0.569,0.595,0.150871,0.201752,0.483133,0.489918
F01737,7.092,0.596,31,4.51,4.249,2.107,11,29,68,12,82,10,111,35,55,413,1,11,18,5,19,2,26,13,16,111,3.158,3.934,Várna utca,47.501747,19.115376,598,0.0389411813310804,0.0024594195769798,0.0837487126673532,0.0062466138547351,0.1413,0.1567,0.542,0.571,0.143729,0.191331,0.486422,0.483393
F01744,5.095,0.7042,22,2.453,4.17,2.047,12,23,70,8,39,13,93,21,49,328,2,9,18,5,11,2,23,10,13,93,2.714,2.381,Hős utca,47.497564,19.116008,596,0.0034903058582733,0.0009837678307919,0.0772299042698678,0.0010069762338224,0.166,0.1567,0.569,0.571,0.146306,0.196921,0.492974,0.492124
F01769,8.26,0.5244,45,4.769,6.147,4.018,3,28,39,11,101,4,69,39,60,354,1,10,12,4,48,1,28,17,21,142,2.281,5.978999999999999,Gyakorló köz,47.501657,19.141556,730,0.1108579814941868,0.0009837678307919,0.0771947144592952,0.0009539895191408,0.1394,0.1398,0.524,0.516,0.167211,0.153236,0.489046,0.453956
F01771,3.536,0.5796,19,1.908,6.333,4.196,1,11,15,3,35,1,26,14,17,123,1,12,15,4,55,1,30,20,29,167,2.439,1.097,Gyakorló köz,47.503832,19.143306,731,0.1380789686366155,0.0009837678307919,0.0771771315769493,0.0,0.1258,0.1258,0.511,0.441,0.164192,0.16974,0.48761,0.446252
F01773,7.144,0.6121,37,7.196,7.028,4.903,2,21,28,6,79,3,45,24,40,248,0,5,14,1,39,2,22,16,9,108,2.786,4.3580000000000005,Halas utca,47.502519,19.153245,705,0.0525952841755094,0.0019675356615838,0.0719773411223225,0.0036417360409099,0.1084,0.1403,0.486,0.516,0.150839,0.156798,0.452797,0.449304
F01775,6.898,0.6917,33,3.233,7.532,5.397,3,15,23,5,57,6,34,25,30,198,0,5,11,1,31,2,13,14,6,83,3.225,3.673,Egyenes utcai lakótelep,47.505716,19.159025,707,0.2092122607835646,0.0024594195769798,0.0775391891376482,0.0428123287378275,0.1284,0.1403,0.48,0.516,0.111292,0.164982,0.402959,0.437628
F01781,8.785,0.3256,50,4.953,5.936,3.876,11,27,51,11,123,6,69,40,67,405,2,6,4,3,18,1,18,6,14,72,2.282,6.503,Terebesi utca,47.494246,19.140449,566,0.0435485045970416,0.0014756517461878,0.0726850196639256,0.0004742275798218,0.1289,0.1399,0.443,0.516,0.174357,0.154627,0.462936,0.453958
F01784,4.212,0.7593,21,7.22,7.02,4.907,1,9,16,4,35,1,25,14,16,121,0,3,12,1,26,2,8,13,1,66,2.576,1.6359999999999997,EGIS Gyógyszergyár,47.500495,19.153719,704,0.0105380475154689,0.0009837678307919,0.0671666446412052,0.0016898019092135,0.1045,0.1258,0.484,0.441,0.112265,0.169038,0.442122,0.445231
F01786,4.113,0.8656,21,3.595,7.673,5.624,0,6,17,3,30,1,23,14,13,107,0,0,0,0,3,0,3,2,1,9,2.37,1.7430000000000003,MÁV-telep,47.493596,19.163631,548,0.0005200738531594,0.0009837678307919,0.060321039670059,3.2370945946070576e-05,0.1267,0.1258,0.449,0.441,0.097856,0.174,0.279786,0.423234
F01788,5.735,0.6476,27,3.351,8.107,5.988,4,15,21,3,45,6,35,23,28,180,0,3,4,0,10,1,7,3,1,29,2.918,2.817,Dömsödi utca,47.502919,19.167734,709,0.0298102357119675,0.0009837678307919,0.0674518911745189,3.5132259967749966e-05,0.1612,0.1435,0.483,0.476,0.105647,0.164688,0.311844,0.430869
F01794,5.243,0.66,30,2.421,5.488,3.861,9,13,39,3,54,13,38,18,28,215,4,5,17,1,24,8,15,7,15,96,3.003,2.24,Kelemen utca,47.47691,19.132424,635,0.0014359832776788,0.0009837678307919,0.0745754007556582,0.0003273349909974,0.1427,0.1356,0.453,0.472,0.183487,0.156327,0.395037,0.420955
F01796,7.68,0.7321,43,4.999,6.074,4.522,15,18,56,9,88,18,65,26,40,335,0,1,6,0,18,6,9,3,1,44,2.855,4.824999999999999,Gyógyszergyár,47.472399,19.138559,643,0.0020272358705651,0.0019675356615838,0.0753800519095291,0.0037168094456038,0.1366,0.1511,0.454,0.431,0.183222,0.155935,0.314367,0.437563
F01798,5.157,0.5809,24,4.928,3.941,1.969,13,13,42,9,34,12,53,17,26,219,1,3,10,1,10,2,4,6,0,37,2.127,3.03,Kőbányai garázs,47.490712,19.114248,603,0.0006461580205405,0.0014756517461878,0.0768213422007255,0.0029298643330114,0.22,0.1468,0.536,0.618,0.129826,0.196652,0.488199,0.47506
F01806,9.14,0.6229,48,5.939,7.295,5.753,8,22,58,8,85,18,70,30,38,337,1,9,22,1,34,3,30,10,11,121,2.884,6.256,Sibrik Miklós út,47.467152,19.153022,534,0.0007396888861523,0.0019675356615838,0.0744143484626647,0.0021979898053229,0.144,0.1511,0.462,0.431,0.153091,0.154195,0.412328,0.432888
F01808,6.375,0.597,36,4.217,8.806,6.928,1,4,25,4,37,4,22,12,5,114,1,0,0,0,1,0,0,0,0,2,2.073,4.302,Izraelita temető,47.479379,19.177889,539,0.021701070280427,0.0014756517461878,0.0748169138483053,0.0019689416217471,0.0735,0.1415,0.34,0.447,0.10762,0.127822,0.270788,0.369157
F01812,7.913,0.7003,43,6.4,8.815,6.864,2,6,28,5,37,7,25,14,8,132,0,0,0,0,0,0,2,0,0,2,1.379,6.534000000000001,Meténg utca,47.484712,19.178751,544,0.0028143707559314,0.0014756517461878,0.0653319622083681,0.0003208978653019,0.0,0.1415,0.39,0.447,0.114082,0.132872,0.30263,0.325887
F01814,4.713,0.8895,26,2.254,8.724,6.718,0,6,18,3,31,4,28,15,14,119,0,0,0,0,1,0,0,0,2,3,1.472,3.241,Fővárosi Kertészet,47.489354,19.177754,543,0.0024470931008643,0.0009837678307919,0.0653508630942814,0.0012590002049835,0.1242,0.1258,0.423,0.441,0.145807,0.168618,0.233599,0.410674
F01816,5.37,0.8826,29,2.49,9.167,7.171,0,7,18,5,32,5,28,17,14,126,0,0,0,0,1,0,0,0,2,3,1.258,4.112,Díszítő üzem,47.488331,19.18363,540,0.0121365209937209,0.0009837678307919,0.0698937669749372,0.0022375232105621,0.1458,0.1258,0.42,0.441,0.158789,0.167438,0.241608,0.405665
F01833,8.19,0.6263,43,5.604,7.61,5.758,5,10,37,6,56,11,32,20,28,205,0,3,10,2,16,2,7,8,3,51,2.67,5.52,Bajcsy-Zsilinszky Kórház,47.480034,19.16201,512,0.008915261627546,0.0009837678307919,0.0693761943761943,0.0002833582923884,0.1299,0.1415,0.443,0.447,0.108329,0.120281,0.418243,0.407544
F01838,3.931,0.5571,27,1.235,6.625,4.801,1,6,21,3,38,4,16,11,6,106,0,2,11,1,28,6,6,10,4,68,3.231,0.7000000000000002,Szlávy utca,47.480649,19.148929,560,0.0087292147947005,0.0009837678307919,0.0679024716098864,0.0006108407924481,0.137,0.115,0.46,0.446,0.111278,0.123101,0.379197,0.431615
F01843,4.825,0.4763,28,3.129,7.806,6.176,1,8,26,3,45,7,25,11,11,137,0,3,15,2,29,2,13,7,4,75,3.028,1.7970000000000002,Bányató utca,47.468748,19.160964,523,0.0019668544928772,0.0019675356615838,0.0791820837390457,0.0079644073786861,0.1314,0.1401,0.462,0.446,0.129714,0.133091,0.413899,0.417223
F01845,3.708,0.3925,22,1.38,8.13,6.418,1,5,18,3,31,3,15,9,5,90,1,5,16,3,26,3,13,7,4,78,2.816,0.8920000000000003,Tavas utca,47.471483,19.166562,528,7.4705266685583e-05,0.0004918839153959,0.058907046824293,0.0,0.1328,0.1401,0.46,0.446,0.122466,0.127397,0.436664,0.419907
F01846,9.636,0.7961,56,9.705,10.585,8.6,3,15,27,13,46,7,28,26,27,192,0,0,2,1,3,0,2,1,0,9,2.176,7.459999999999999,Rézvirág utca,47.486265,19.202373,81,0.302450953976259,0.0049188391539596,0.0811868535601613,0.1303932539244503,0.1281,0.1455,0.345,0.442,0.140224,0.128477,0.181607,0.324036
F01848,7.977,0.8667,47,6.877,11.118,9.133,3,10,19,10,28,7,20,17,24,138,0,1,4,2,3,2,3,2,0,17,2.106,5.871,Dombhát utca,47.486012,19.209442,82,0.0771320549388283,0.0009837678307919,0.0751043629243784,0.0,0.1429,0.1474,0.357,0.37,0.144032,0.130206,0.154969,0.294806
F01850,7.663,0.472,42,4.988,6.601,4.473,2,22,29,6,96,3,50,32,52,292,1,10,13,3,41,1,25,14,20,128,2.048,5.615,Gépmadár utca,47.502309,19.147517,729,0.0314753653350075,0.0009837678307919,0.0718044714442129,2.824136653356107e-06,0.0974,0.1399,0.477,0.516,0.172562,0.153195,0.481466,0.445318
F01852,4.877,0.4886,24,3.578,7.572,5.453,3,15,20,3,43,6,32,18,25,165,0,3,9,1,20,2,6,9,0,50,2.857,2.02,Pilisi utca,47.502234,19.160697,708,0.0158683952511455,0.0009837678307919,0.0672866882901966,3.2275847466926944e-06,0.1065,0.1403,0.48,0.516,0.099752,0.168282,0.388967,0.449242
F01858,3.165,0.9039,16,1.961,10.775,8.832,0,0,2,0,6,1,2,4,0,15,0,0,0,0,1,0,0,1,0,2,2.027,1.138,Hungaropharma,47.481836,19.20452,83,1.0173509298060054e-06,0.0009837678307919,0.0499385900270203,0.0028369935835,0.1507,0.1569,0.359,0.392,0.110618,0.11999,0.138505,0.181073
F01860,11.009,0.2313,62,9.342,5.796,3.677,6,32,63,12,129,11,95,52,83,483,1,7,6,4,41,1,20,14,16,110,2.174,8.835,Fehér úti ipari park,47.499537,19.137445,720,0.1248929663853564,0.0014756517461878,0.0772387067360662,0.0021363807820595,0.1539,0.1398,0.538,0.516,0.174047,0.152034,0.479717,0.451851
F01866,5.226,0.3446,27,2.9,8.904,7.089,2,4,23,4,33,4,18,12,5,105,1,0,0,0,4,0,0,0,0,5,2.823,2.403,Új köztemető (Kozma utca),47.475097,19.178223,507,0.0209387843110079,0.0009837678307919,0.0747976453274466,0.0,0.1194,0.1415,0.372,0.447,0.105353,0.121661,0.322533,0.392066
F01868,3.38,0.8849,18,2.536,10.487,8.579,1,0,2,0,4,0,3,4,0,14,0,0,0,0,1,0,0,0,0,1,1.515,1.865,Tűzoltóság,47.478982,19.200279,84,5.058512313554724e-06,0.0009837678307919,0.0522864050203178,0.0037207708388394,0.0823,0.1569,0.395,0.392,0.091259,0.119818,0.111791,0.198734
F01872,4.025,0.8354,25,3.078,9.857,7.902,1,0,3,1,4,0,5,3,0,17,0,0,2,1,3,0,1,1,0,8,2.107,1.918,Kollégium,47.483957,19.192531,89,0.0006294681559933,0.0009837678307919,0.0616041938123087,0.0065647571383877,0.1219,0.1569,0.333,0.392,0.132912,0.12725,0.20969,0.24563
F01874,3.582,0.8718,21,3.107,10.154,8.242,1,0,3,1,5,0,3,4,0,17,0,0,0,0,1,0,0,0,0,1,1.377,2.205,Ezüstfa utca,47.479824,19.195969,85,2.525184052745913e-05,0.0009837678307919,0.0549949955365596,0.0046446669725802,0.0823,0.1569,0.395,0.392,0.110885,0.118962,0.172663,0.19792
F01885,2.149,0.8902,8,1.03,8.215,10.223,0,0,6,1,4,2,6,6,7,32,0,0,2,2,4,2,3,0,1,14,2.683,-0.5339999999999998,Kamaraerdei Ifjúsági Park,47.44116,18.97949,1563,4.470102332189036e-09,0.0014756517461878,0.0488314558162995,0.0016750634589269,0.2021,0.1564,0.466,0.349,0.093071,0.13965,0.147885,0.131851
F01888,2.985,0.8053,12,1.22,7.551,9.556,0,1,6,1,6,2,6,6,8,36,1,0,3,1,4,1,5,5,1,21,2.377,0.6080000000000001,Repülőtér,47.444609,18.986738,1571,1.170129246295984e-09,0.0009837678307919,0.046789413118527,0.0003844572152288,0.2275,0.1564,0.629,0.349,0.10731,0.133585,0.111087,0.16493
F01890,3.06,0.7584,13,1.36,7.223,9.213,1,1,7,1,7,2,6,7,9,41,1,0,1,1,3,0,4,5,5,20,2.186,0.8740000000000001,Fülőke utca,47.44543,18.991497,1570,1.2769937896067927e-09,0.0009837678307919,0.0470798017692557,0.0004627019384505,0.1571,0.1564,0.721,0.349,0.181926,0.14066,0.140716,0.13021
F01892,4.603,0.5599,20,4.033,6.563,8.464,1,2,8,4,14,2,8,12,10,61,0,0,3,1,2,1,5,3,7,22,2.827,1.7759999999999998,Balatoni út,47.444573,19.005406,1586,2.378512810913839e-08,0.0009837678307919,0.0517473973579046,0.0023469659135697,0.1416,0.1564,0.705,0.349,0.134238,0.133585,0.114843,0.16493
F01894,7.873,0.2673,41,6.062,6.322,8.157,6,14,26,9,60,10,53,28,40,246,1,0,6,2,4,2,5,5,9,34,3.685,4.188000000000001,Kelenvölgy-Péterhegy,47.443568,19.012407,1585,1.118936144272536e-07,0.0019675356615838,0.0544894130259983,0.0050117593525504,0.1753,0.2156,0.652,0.531,0.126385,0.140915,0.130943,0.246285
F01898,7.126,0.1551,38,4.872,5.989,7.846,4,13,21,8,42,10,51,26,40,215,1,1,5,1,3,3,4,4,6,28,3.161,3.965,Kápolna út,47.446617,19.013771,1584,5.18873504674776e-08,0.0009837678307919,0.051742129240793,0.0002091723159204,0.1732,0.2151,0.652,0.528,0.126074,0.14519,0.151917,0.307069
