stop_id,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
011762,0.4373661961116726,0.43890102864349556
011773,0.25596822017790616,0.2986061022862606
016532,0.49510236683902964,0.49418364135872966
016725,0.41052155516036065,0.4255446929171689
016727,0.49598929751276377,0.47659688539122286
019313,0.25217391304347825,0.20543618701248986
019314,0.24552947236735598,0.20253240638711356
019316,0.19715800191662672,0.18748499255630793
022005,0.22843526212041818,0.20555447888843012
036678,0.4573615186367108,0.43824311457713044
038671,0.45491782553729454,0.42642269053081683
038673,0.4551841573347718,0.4278221929649808
038674,0.4647310896046993,0.42442239262266324
038675,0.45932301217935134,0.423912883834622
038678,0.4579427519250084,0.42392613493244485
038680,0.45962482891876655,0.41839557262200444
038682,0.4502143666841875,0.41754996698877617
038683,0.45124900872323553,0.42747583856848503
038686,0.4778561134265571,0.426294451188972
038687,0.4616142981977877,0.4246841628828724
038692,0.4555696880871367,0.4228202462334697
038717,0.4480536387724157,0.4708915448995916
038791,0.42716719329578234,0.4109781904931582
040525,0.3568371570897355,0.3732077353425369
040608,0.4265308733306264,0.4163261443699835
040609,0.3685858225848401,0.36130949475887575
040612,0.39326553499027117,0.38759856118535463
040761,0.4217582985739938,0.4239417963575835
040762,0.4231749679703081,0.4398502634720354
040763,0.42718897931657623,0.4292543416337407
040789,0.45974457522619905,0.4601351936909611
041071,0.5022515050689356,0.480822476376799
041092,0.39171212387823334,0.3336138365680728
041093,0.32412145256181957,0.3708819156428516
041094,0.360596368138671,0.37797017797017796
041095,0.3674001678858376,0.360940859905937
041209,0.49359272226681206,0.4860871261147852
042933,0.45357901092693953,0.4776936070246725
043192,0.15447011551983927,0.2810943165230494
043193,0.15054061546991962,0.24072759207010594
043331,0.26765899864682,0.2941724487951388
043341,0.17476079367663283,0.2683151694505307
043342,0.37120082513985897,0.4208114380069396
043343,0.41368241465454686,0.43456061873963103
043548,0.1614406315097029,0.21796390355543957
043554,0.1913122055121668,0.19365003253758947
043555,0.17066155321188878,0.1984276686263441
043556,0.17592405574631387,0.20730995598199714
043571,0.16895947309714773,0.22185716121216573
044076,0.39462807456375437,0.34254358366954146
044127,0.4308051630144908,0.42243139512093464
044135,0.287280367855294,0.3347743487989192
044557,0.42327011926506924,0.42423989208676033
044637,0.395199873917889,0.3853457300703795
044638,0.394058105816053,0.3819125505796384
045755,0.2567153687804388,0.3170951093024987
047671,0.3579777496127306,0.38833669438382273
048471,0.2910484561679745,0.38345271871904063
048505,0.4470518755368903,0.46824876957300154
048506,0.4479134491524066,0.45425638343663277
048519,0.30136406596041815,0.37997889738855184
049170,0.2640678483441254,0.3056479695530039
049171,0.264444354216574,0.302134545417066
049172,0.30455205071412206,0.29365004880246265
