stop_id,gini_walk15,gini_multimodal,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
F00629,0.181559,0.192658,0.420914,0.441908
F00630,0.092717,0.124803,0.086252,0.261966
F00631,0.090222,0.133815,0.085871,0.276657
F00634,0.145681,0.190779,0.283612,0.348402
F00635,0.145676,0.189501,0.283342,0.372415
F00636,0.128733,0.132514,0.423608,0.430597
F00637,0.128792,0.129910,0.426556,0.361726
F00638,0.130088,0.130549,0.419283,0.374306
F00639,0.130021,0.133087,0.424243,0.429313
F00645,0.133268,0.128392,0.408976,0.419082
F00646,0.136140,0.130054,0.414819,0.379752
F00649,0.130196,0.129636,0.398014,0.365565
F00650,0.130086,0.129736,0.400857,0.404111
F00653,0.131998,0.128893,0.390626,0.344726
F00654,0.131477,0.129692,0.397221,0.357986
F00655,0.132315,0.131123,0.393550,0.339761
F00656,0.130737,0.129831,0.323660,0.344487
F00657,0.130794,0.132587,0.325583,0.345571
F00658,0.114158,0.130908,0.171122,0.346352
F00659,0.115940,0.130500,0.175895,0.331646
F00660,0.106825,0.132587,0.158310,0.345571
F00663,0.120256,0.130500,0.202447,0.331646
F00666,0.126475,0.132817,0.296211,0.338801
F00667,0.127140,0.138846,0.299283,0.356353
F00668,0.126935,0.135354,0.300367,0.351757
F00669,0.135306,0.169904,0.299049,0.374435
F00670,0.104709,0.133710,0.177952,0.306402
F00671,0.109316,0.131165,0.195408,0.313445
F00672,0.139722,0.159941,0.289475,0.348528
F00673,0.139764,0.151651,0.287769,0.369013
F00674,0.138275,0.146710,0.232694,0.273439
F00676,0.102190,0.131123,0.151058,0.339761
F00679,0.101932,0.128593,0.104548,0.266151
F00680,0.142239,0.130105,0.329757,0.264218
F00681,0.105133,0.127976,0.173654,0.272129
F00682,0.120696,0.131122,0.256095,0.367032
F00683,0.119390,0.129826,0.253450,0.368615
F00684,0.189437,0.183926,0.400300,0.389831
F00685,0.190545,0.192669,0.398521,0.391025
F00688,0.166868,0.189889,0.347254,0.357093
F00690,0.098979,0.133250,0.142025,0.316217
F00691,0.127538,0.135915,0.396516,0.425213
F00692,0.127389,0.135001,0.395363,0.453486
F00693,0.133822,0.148057,0.439367,0.453330
F00697,0.113512,0.131073,0.217340,0.327905
F00698,0.111227,0.132546,0.213253,0.311751
F00699,0.112164,0.131617,0.223078,0.337386
F00700,0.120440,0.136046,0.304180,0.383698
F00701,0.119276,0.128870,0.294128,0.338533
F00702,0.129685,0.152647,0.372378,0.410025
F00703,0.130363,0.137257,0.353043,0.359209
F00704,0.132902,0.150138,0.406322,0.421176
F00705,0.133620,0.138109,0.409985,0.380285
F00706,0.135894,0.135656,0.424953,0.378331
F00707,0.114695,0.125098,0.231750,0.322606
F00708,0.117091,0.129912,0.237151,0.341052
F00709,0.120560,0.131108,0.256225,0.347408
F00710,0.120947,0.132456,0.259218,0.334818
F00711,0.117934,0.119955,0.242870,0.286799
F00712,0.125692,0.134301,0.281780,0.369336
F00713,0.124226,0.129845,0.272705,0.351758
F00714,0.122510,0.134295,0.274476,0.346978
F00715,0.124384,0.128739,0.272504,0.336768
F00717,0.116304,0.134947,0.249026,0.341131
F00718,0.111909,0.136045,0.201451,0.347852
F00720,0.145013,0.137592,0.327540,0.342362
F00721,0.144834,0.138181,0.326355,0.343605
F00722,0.148390,0.138816,0.361266,0.359404
F00723,0.143554,0.136449,0.347380,0.352309
F00724,0.143800,0.136510,0.346903,0.363535
F00725,0.142032,0.136071,0.343814,0.380632
F00726,0.144691,0.138709,0.378791,0.362666
F00727,0.144618,0.140119,0.379533,0.371251
F00728,0.142479,0.138201,0.368330,0.356509
F00729,0.141312,0.139666,0.364459,0.370214
F00730,0.135002,0.140471,0.362012,0.372767
F00731,0.134786,0.141202,0.364321,0.381317
F00732,0.136291,0.135231,0.361599,0.391850
F00735,0.140089,0.136475,0.339717,0.394392
F00739,0.135885,0.136895,0.359772,0.399440
F00740,0.135252,0.140907,0.358343,0.385236
F00748,0.135660,0.140184,0.377113,0.384647
F00749,0.135561,0.131290,0.374241,0.402793
F00750,0.134497,0.133344,0.367185,0.370224
F00751,0.132114,0.131446,0.350939,0.426614
F00752,0.134637,0.134657,0.357854,0.365082
F00753,0.126170,0.133633,0.291001,0.367704
F00754,0.125613,0.135030,0.289375,0.381669
F00755,0.126892,0.129028,0.291174,0.343992
F00756,0.125767,0.128800,0.291978,0.332768
F00757,0.125124,0.132472,0.317407,0.368954
F00758,0.125066,0.136540,0.319385,0.407091
F00760,0.130181,0.132667,0.361646,0.403981
F00761,0.131940,0.133138,0.339687,0.386691
F00762,0.130029,0.135548,0.351661,0.427598
F00764,0.126350,0.127643,0.356923,0.393326
F00767,0.121021,0.126819,0.261208,0.319820
F00769,0.126970,0.133949,0.306549,0.396977
F00770,0.126637,0.129054,0.319060,0.338496
F00773,0.133151,0.137479,0.400245,0.434075
F00774,0.132716,0.136612,0.397907,0.438323
F00775,0.135283,0.134850,0.411919,0.430714
F00776,0.138173,0.135313,0.403393,0.398934
F00777,0.136421,0.134767,0.398532,0.392197
F00778,0.135958,0.134867,0.393586,0.430789
F00779,0.136199,0.134181,0.441891,0.430678
F00782,0.138346,0.147219,0.432141,0.432750
F00783,0.137990,0.135105,0.431765,0.418255
F00784,0.136370,0.134886,0.447923,0.427231
F00785,0.136442,0.145629,0.449122,0.429567
F00786,0.135688,0.135414,0.454300,0.449340
F00788,0.135618,0.134432,0.453885,0.431547
F00789,0.133196,0.134192,0.456388,0.417325
F00790,0.133784,0.134656,0.458702,0.424241
F00791,0.133235,0.132357,0.459374,0.425057
F00792,0.134172,0.137918,0.459317,0.418824
F00793,0.137392,0.136728,0.456968,0.396409
F00794,0.137112,0.137419,0.449944,0.449519
F00795,0.135787,0.146328,0.463589,0.437116
F00796,0.136291,0.135014,0.459802,0.439582
F00797,0.135983,0.145135,0.469303,0.420172
F00798,0.136324,0.145783,0.470526,0.425925
F00799,0.136662,0.158482,0.461381,0.430752
F00800,0.136818,0.145408,0.473634,0.425030
F00801,0.136147,0.144452,0.471839,0.420760
F00803,0.135916,0.145143,0.470902,0.420125
F00804,0.136305,0.145145,0.467406,0.421891
F00805,0.136343,0.145044,0.472451,0.425898
F00806,0.135425,0.144837,0.467969,0.425429
F00808,0.136324,0.148787,0.437669,0.441207
F00809,0.135667,0.159625,0.454821,0.440368
F00810,0.135234,0.163371,0.450433,0.442678
F00811,0.134574,0.161302,0.452823,0.449560
F00813,0.134244,0.135802,0.460374,0.466915
F00814,0.135550,0.145332,0.470221,0.424808
F00815,0.135270,0.145060,0.469611,0.426687
F00816,0.134142,0.155690,0.474784,0.440086
F00817,0.134659,0.134553,0.470611,0.459426
F00818,0.134565,0.145217,0.467797,0.436269
F00819,0.135126,0.154728,0.465692,0.458435
F00820,0.135483,0.158278,0.462599,0.447281
F00821,0.135488,0.164422,0.460031,0.468692
F00822,0.135457,0.164427,0.460600,0.461141
F00823,0.136817,0.152453,0.459180,0.456090
F00826,0.153510,0.136818,0.359550,0.383612
F00828,0.132240,0.149608,0.488823,0.458487
F00829,0.128355,0.131025,0.484583,0.451197
F00832,0.133834,0.134551,0.486392,0.459192
F00833,0.135022,0.131540,0.486579,0.439636
F00834,0.134334,0.132929,0.481537,0.433477
F00835,0.134108,0.142120,0.485239,0.423458
F00836,0.135147,0.130819,0.485942,0.441329
F00837,0.131006,0.131464,0.469877,0.441901
F00838,0.127452,0.130818,0.470914,0.444881
F00840,0.126790,0.132276,0.461818,0.447531
F00841,0.124711,0.133228,0.441918,0.444496
F00845,0.121251,0.140365,0.409061,0.402677
F00846,0.122085,0.133781,0.419024,0.429670
F00848,0.125463,0.134864,0.327739,0.414745
F00849,0.126946,0.134132,0.330892,0.362476
F00850,0.125673,0.135002,0.329370,0.368901
F00851,0.136260,0.134884,0.426395,0.379849
F00852,0.136147,0.136051,0.426366,0.422426
F00853,0.123296,0.136229,0.441429,0.416898
F00854,0.135627,0.131557,0.487028,0.430907
F00855,0.135919,0.144841,0.481740,0.421514
F00856,0.144821,0.138651,0.333210,0.347658
F00859,0.135646,0.138313,0.358435,0.390521
F00861,0.135086,0.145357,0.468787,0.431235
F00862,0.135408,0.146057,0.471025,0.454166
F00863,0.126308,0.137740,0.426334,0.431900
F00864,0.124158,0.133846,0.418545,0.464051
F00867,0.113975,0.130632,0.224338,0.331165
F00868,0.116363,0.136818,0.229967,0.359050
F00869,0.116528,0.131247,0.241525,0.333963
F00870,0.117201,0.136975,0.250464,0.368098
F00871,0.136761,0.139666,0.359075,0.370214
F00872,0.133694,0.139075,0.353312,0.381341
F00873,0.128424,0.123941,0.350894,0.391456
F00874,0.128413,0.132558,0.349601,0.398575
F00875,0.126767,0.124454,0.332046,0.392389
F00876,0.133591,0.135289,0.466533,0.436456
F00877,0.138076,0.131851,0.487155,0.442531
F00878,0.132892,0.157231,0.480501,0.448475
F00879,0.132817,0.132152,0.479389,0.458565
F00880,0.125709,0.138325,0.449579,0.407902
F00881,0.125346,0.134527,0.445666,0.417702
F00885,0.135417,0.131430,0.479177,0.439078
F00886,0.134686,0.131106,0.479016,0.443470
F00888,0.119787,0.131475,0.484368,0.453071
F00889,0.124690,0.133470,0.483299,0.457071
F00890,0.128094,0.135871,0.484286,0.445631
F00891,0.132971,0.132955,0.488843,0.445303
F00892,0.134661,0.132187,0.488822,0.453599
F00893,0.134595,0.136728,0.392102,0.396409
F00896,0.129510,0.135694,0.357077,0.384297
F00899,0.148624,0.135927,0.363272,0.344587
F00900,0.147457,0.140444,0.391800,0.372517
F00901,0.146992,0.141068,0.384389,0.373547
F00904,0.147287,0.136176,0.372994,0.375458
F00906,0.144609,0.135868,0.343843,0.342538
F00907,0.145388,0.138815,0.348106,0.367961
F00908,0.144441,0.137947,0.333610,0.343023
F00909,0.142755,0.137677,0.342630,0.346607
F00910,0.136433,0.145121,0.465755,0.425523
F00916,0.132739,0.119357,0.116236,0.203950
F00918,0.241204,0.237991,0.475493,0.476561
F00919,0.241042,0.235762,0.476619,0.482525
F00921,0.242072,0.236018,0.475737,0.481540
F00922,0.242615,0.243245,0.475565,0.482269
F00923,0.242304,0.242192,0.475431,0.482048
F00925,0.248593,0.243628,0.459923,0.455841
F00926,0.250921,0.248015,0.460089,0.462083
F00930,0.250203,0.246100,0.460429,0.455148
F00931,0.253962,0.251347,0.459165,0.445661
F00932,0.252856,0.236159,0.456977,0.479143
F00933,0.254355,0.245661,0.451002,0.459795
F00935,0.255657,0.246881,0.449343,0.464631
F00938,0.258768,0.253684,0.447895,0.451470
F00939,0.258496,0.254147,0.448998,0.453401
F00940,0.258930,0.248996,0.447633,0.457932
F00941,0.259057,0.253811,0.447793,0.455883
F00942,0.261638,0.252365,0.448808,0.457023
F00943,0.261593,0.253285,0.449782,0.461376
F00944,0.264274,0.255960,0.444928,0.458342
F00945,0.264038,0.249628,0.445620,0.460782
F00950,0.261694,0.245233,0.449999,0.474075
F00951,0.252689,0.244489,0.456713,0.472243
F00966,0.259363,0.246063,0.442344,0.458721
F00967,0.259253,0.239472,0.442419,0.471605
F00968,0.254840,0.251733,0.461265,0.460780
F00969,0.255721,0.254787,0.461632,0.451684
F00970,0.258659,0.252692,0.452550,0.458455
F00971,0.257441,0.251306,0.458443,0.460472
F00972,0.257527,0.253013,0.457913,0.458741
F00973,0.257169,0.241193,0.458963,0.459478
F00974,0.260603,0.249683,0.453487,0.449712
F00975,0.261294,0.249774,0.447107,0.451760
F00976,0.261689,0.246595,0.445582,0.465068
F00979,0.264838,0.250668,0.445363,0.465625
F00980,0.264921,0.255097,0.445432,0.448353
F00981,0.265358,0.249527,0.445403,0.450294
F00982,0.259948,0.260814,0.446520,0.447631
F00983,0.252626,0.243684,0.458347,0.470701
F00985,0.263826,0.247253,0.445793,0.470875
F00986,0.263815,0.254969,0.447650,0.438704
F00990,0.256556,0.245014,0.453421,0.465918
F00991,0.256582,0.254701,0.454989,0.450201
F01000,0.248258,0.237503,0.455044,0.477088
F01004,0.252949,0.238965,0.454512,0.469271
F01005,0.246366,0.241736,0.473306,0.484151
F01006,0.246731,0.243917,0.472881,0.482321
F01007,0.244555,0.240364,0.481912,0.483882
F01010,0.247063,0.244274,0.472794,0.481665
F01011,0.247556,0.241964,0.472075,0.482769
F01012,0.253907,0.244045,0.464200,0.478320
F01013,0.252683,0.246360,0.465950,0.472224
F01014,0.252182,0.243536,0.466309,0.478868
F01015,0.252484,0.246360,0.465830,0.472224
F01016,0.254067,0.245021,0.465298,0.473558
F01017,0.253805,0.243399,0.463957,0.474394
F01020,0.259847,0.253027,0.449848,0.454462
F01021,0.261876,0.257418,0.448079,0.448902
F01022,0.259277,0.253605,0.449274,0.453571
F01023,0.251809,0.246041,0.453144,0.461260
F01028,0.254436,0.244390,0.451193,0.458478
F01029,0.255603,0.245696,0.449211,0.460929
F01030,0.256191,0.253463,0.449718,0.456826
F01031,0.255904,0.256397,0.449611,0.449812
F01032,0.260030,0.255916,0.449336,0.462686
F01033,0.259925,0.256852,0.449493,0.453983
F01034,0.257916,0.256565,0.448924,0.460553
F01035,0.257583,0.253701,0.449448,0.460755
F01036,0.258229,0.255681,0.448541,0.461484
F01037,0.257585,0.253217,0.450647,0.465612
F01040,0.254867,0.255600,0.458936,0.461233
F01041,0.256279,0.253995,0.454465,0.462438
F01042,0.256118,0.251613,0.453385,0.460195
F01043,0.256708,0.251983,0.453712,0.464366
F01044,0.254143,0.253486,0.456705,0.459888
F01045,0.252957,0.255178,0.458994,0.463951
F01046,0.249161,0.240207,0.466024,0.461094
F01047,0.249024,0.253935,0.467585,0.464040
F01048,0.218729,0.226779,0.473726,0.481756
F01051,0.211119,0.233677,0.483504,0.471560
F01054,0.210838,0.236218,0.486365,0.469066
F01055,0.210311,0.239059,0.484592,0.468910
F01056,0.210210,0.241064,0.486487,0.468965
F01057,0.204908,0.226978,0.502409,0.472165
F01058,0.204602,0.212542,0.502893,0.476228
F01059,0.205293,0.219319,0.501733,0.480286
F01060,0.205281,0.227768,0.503074,0.476093
F01061,0.222839,0.239457,0.482115,0.462421
F01062,0.220126,0.221415,0.484703,0.481281
F01066,0.237927,0.238873,0.461384,0.465080
F01067,0.238621,0.238770,0.460689,0.465281
F01069,0.248457,0.252023,0.454762,0.452926
F01070,0.248661,0.247635,0.455414,0.455298
F01071,0.249100,0.246511,0.455375,0.460222
F01072,0.249710,0.251611,0.454160,0.456476
F01073,0.220593,0.234394,0.478834,0.472534
F01075,0.259506,0.256117,0.451366,0.454157
F01076,0.259288,0.256299,0.451753,0.458288
F01077,0.259661,0.254866,0.451334,0.458342
F01078,0.260270,0.254380,0.451111,0.457816
F01081,0.258401,0.252044,0.447151,0.464897
F01082,0.258246,0.247096,0.447430,0.463741
F01088,0.258937,0.252954,0.448631,0.458410
F01089,0.259358,0.249471,0.449115,0.458879
F01090,0.254928,0.251148,0.446967,0.460163
F01091,0.256118,0.248975,0.447748,0.460185
F01094,0.250430,0.249451,0.449683,0.458888
F01097,0.247332,0.246116,0.451652,0.458256
F01098,0.234477,0.242265,0.461073,0.460083
F01099,0.239691,0.248456,0.457333,0.458572
F01104,0.227988,0.245986,0.473365,0.457162
F01105,0.226137,0.234152,0.475860,0.477410
F01106,0.240089,0.252392,0.461329,0.451969
F01110,0.255686,0.246053,0.465060,0.472777
F01111,0.256808,0.254492,0.465074,0.461110
F01112,0.256702,0.249113,0.466691,0.470247
F01115,0.256722,0.255455,0.464315,0.465064
F01116,0.256654,0.244076,0.470741,0.472603
F01117,0.250976,0.251787,0.477675,0.472510
F01119,0.253206,0.255956,0.471560,0.455597
F01120,0.250619,0.255643,0.476050,0.461043
F01121,0.245486,0.230817,0.483635,0.479531
F01122,0.247038,0.246557,0.481759,0.462260
F01124,0.248526,0.246797,0.470745,0.456906
F01125,0.247894,0.232060,0.469833,0.479731
F01126,0.247017,0.251098,0.469688,0.454823
F01127,0.245315,0.245239,0.478982,0.465908
F01129,0.244046,0.237846,0.479826,0.459721
F01130,0.243144,0.224869,0.480021,0.482359
F01131,0.238937,0.244542,0.489681,0.464589
F01134,0.226836,0.229382,0.470850,0.482149
F01135,0.226857,0.238546,0.468586,0.474196
F01136,0.227682,0.229067,0.466422,0.481315
F01137,0.227581,0.228798,0.470923,0.478645
F01138,0.230237,0.223212,0.472239,0.489617
F01139,0.234466,0.246548,0.472988,0.468519
F01140,0.233739,0.228626,0.478168,0.481162
F01141,0.235410,0.218835,0.478366,0.495746
F01142,0.237226,0.217795,0.478178,0.482313
F01143,0.239048,0.241299,0.482775,0.485267
F01144,0.235096,0.229114,0.480125,0.487765
F01145,0.234905,0.236007,0.480737,0.477364
F01146,0.236414,0.215773,0.481943,0.488272
F01149,0.234764,0.224280,0.482705,0.488560
F01150,0.237076,0.223953,0.487026,0.490445
F01151,0.237392,0.237677,0.487588,0.486031
F01159,0.238087,0.229659,0.492863,0.482320
F01160,0.238110,0.235422,0.492301,0.480003
F01161,0.241722,0.245065,0.493388,0.472567
F01162,0.241309,0.240798,0.493837,0.475926
F01164,0.254150,0.243652,0.476936,0.472897
F01165,0.253851,0.243687,0.476673,0.472941
F01166,0.253792,0.243411,0.478913,0.470611
F01168,0.253004,0.247090,0.479261,0.468054
F01169,0.251844,0.242111,0.482039,0.478802
F01170,0.254478,0.243864,0.467545,0.473426
F01171,0.254311,0.243523,0.466251,0.473858
F01172,0.240176,0.241658,0.492665,0.480790
F01174,0.243433,0.244700,0.484911,0.474960
F01175,0.242896,0.246976,0.486973,0.481670
F01176,0.226358,0.241911,0.513232,0.478747
F01177,0.224619,0.225862,0.513985,0.501620
F01180,0.169991,0.232815,0.518484,0.501060
F01181,0.169986,0.208986,0.517627,0.480216
F01182,0.223665,0.232490,0.501446,0.486688
F01183,0.229757,0.203303,0.502853,0.492794
F01184,0.222978,0.210048,0.522333,0.517338
F01186,0.192488,0.225645,0.528616,0.509512
F01187,0.191453,0.221965,0.528058,0.514908
F01191,0.236902,0.237582,0.497472,0.492172
F01192,0.235454,0.232940,0.499488,0.490433
F01194,0.236814,0.231230,0.498600,0.488930
F01197,0.240047,0.236354,0.495130,0.495174
F01199,0.240393,0.245954,0.494478,0.480276
F01200,0.244263,0.247731,0.490804,0.472086
F01201,0.243906,0.243146,0.489889,0.486106
F01204,0.239042,0.248271,0.496563,0.478937
F01205,0.237095,0.241302,0.500165,0.490688
F01207,0.228611,0.243101,0.510796,0.477532
F01208,0.228317,0.235062,0.511796,0.492454
F01209,0.235285,0.219941,0.510112,0.510568
F01210,0.234609,0.214548,0.509941,0.514030
F01211,0.233574,0.216356,0.510178,0.513959
F01212,0.233148,0.231021,0.510510,0.505070
F01213,0.224964,0.200338,0.521290,0.514802
F01214,0.225335,0.188222,0.519260,0.524472
F01215,0.231112,0.228787,0.516425,0.504196
F01218,0.184341,0.212480,0.524744,0.492852
F01219,0.190923,0.226926,0.527409,0.501735
F01220,0.204836,0.223667,0.525692,0.511749
F01221,0.216514,0.226886,0.522492,0.503464
F01222,0.213276,0.233834,0.523667,0.496417
F01223,0.217825,0.237124,0.519223,0.489425
F01224,0.211285,0.233383,0.525524,0.497994
F01225,0.203250,0.221754,0.529081,0.510919
F01226,0.218703,0.235358,0.512087,0.497378
F01227,0.221339,0.236403,0.514145,0.468712
F01234,0.222661,0.231360,0.511079,0.495873
F01235,0.223946,0.228739,0.509403,0.489767
F01236,0.221362,0.217678,0.501081,0.498731
F01240,0.216018,0.238523,0.469654,0.482839
F01241,0.216124,0.242123,0.471707,0.436648
F01245,0.216324,0.232204,0.500194,0.479722
F01246,0.216075,0.233347,0.500801,0.485967
F01248,0.215446,0.235172,0.498525,0.479487
F01249,0.211642,0.230682,0.500442,0.479930
F01250,0.246735,0.237156,0.501428,0.480266
F01251,0.242615,0.213275,0.503260,0.494125
F01258,0.218393,0.237235,0.449949,0.461309
F01260,0.223308,0.216240,0.443041,0.439646
F01263,0.234470,0.199757,0.461104,0.470526
F01264,0.232503,0.223373,0.461195,0.492754
F01265,0.225902,0.201717,0.447116,0.479668
F01266,0.226752,0.191772,0.445248,0.468272
F01267,0.225720,0.206589,0.449251,0.485914
F01270,0.235095,0.191757,0.441890,0.463261
F01271,0.191885,0.189311,0.480180,0.466992
F01274,0.192603,0.203272,0.479240,0.476768
F01275,0.155608,0.186476,0.492291,0.467341
F01278,0.134516,0.192423,0.490221,0.521090
F01279,0.148014,0.175497,0.485224,0.506365
F01280,0.164787,0.213007,0.517138,0.523959
F01281,0.157215,0.190082,0.513391,0.511310
F01286,0.214651,0.196268,0.460085,0.479326
F01294,0.251392,0.215511,0.483075,0.513717
F01296,0.251194,0.217428,0.483399,0.514109
F01298,0.248143,0.202178,0.490296,0.516991
F01300,0.242772,0.201644,0.500747,0.519937
F01301,0.241293,0.209578,0.503055,0.514410
F01302,0.240070,0.209578,0.504758,0.514410
F01303,0.241672,0.215265,0.502754,0.508759
F01309,0.237508,0.222786,0.506017,0.509139
F01310,0.237514,0.237692,0.505835,0.482079
F01311,0.237962,0.231407,0.496837,0.483363
F01314,0.239579,0.236809,0.493251,0.477134
F01316,0.166319,0.222495,0.479185,0.476146
F01317,0.166238,0.223957,0.477203,0.475096
F01319,0.153392,0.224311,0.480877,0.476551
F01321,0.152686,0.221439,0.480045,0.471565
F01322,0.152682,0.220197,0.480175,0.473557
F01323,0.153689,0.217667,0.479897,0.479856
F01328,0.151141,0.204980,0.488363,0.475762
F01329,0.149890,0.189009,0.491236,0.464817
F01330,0.236562,0.192757,0.507586,0.519507
F01331,0.235553,0.202875,0.508282,0.517474
F01332,0.205191,0.231254,0.526403,0.500714
F01333,0.205221,0.237202,0.526515,0.485533
F01334,0.190287,0.225802,0.527409,0.508889
F01341,0.163094,0.182099,0.421423,0.393268
F01343,0.233543,0.238231,0.486892,0.472773
F01346,0.232898,0.227826,0.487262,0.491344
F01349,0.127011,0.149585,0.255585,0.374773
F01350,0.126752,0.182099,0.262061,0.393268
F01351,0.140106,0.185146,0.327274,0.436033
F01352,0.142269,0.155394,0.328028,0.413964
F01355,0.155633,0.158311,0.392570,0.413943
F01356,0.157341,0.186407,0.419216,0.452513
F01357,0.116061,0.129629,0.341143,0.384266
F01358,0.115611,0.151598,0.364264,0.379641
F01359,0.116759,0.156976,0.335836,0.430558
F01360,0.115201,0.130076,0.361730,0.436407
F01363,0.134185,0.159104,0.448949,0.439799
F01364,0.134630,0.137831,0.450459,0.454105
F01365,0.153533,0.143034,0.444366,0.456681
F01366,0.132498,0.150790,0.396130,0.433184
F01367,0.132624,0.136390,0.395298,0.408870
F01368,0.133187,0.167972,0.449134,0.432751
F01369,0.132844,0.160988,0.447299,0.432232
F01370,0.125788,0.131628,0.360113,0.351705
F01371,0.127484,0.128456,0.356772,0.318504
F01373,0.226309,0.221233,0.502529,0.487724
F01374,0.225960,0.230656,0.498482,0.491933
F01376,0.223433,0.226746,0.493792,0.490518
F01378,0.228462,0.223040,0.498761,0.492413
F01379,0.228917,0.223099,0.496364,0.500601
F01380,0.230513,0.236276,0.498727,0.493346
F01381,0.227658,0.222841,0.496676,0.502413
F01384,0.213307,0.211885,0.472981,0.479051
F01386,0.221987,0.211885,0.484806,0.479051
F01387,0.217942,0.209841,0.480466,0.479329
F01388,0.219282,0.210951,0.485338,0.482217
F01390,0.219870,0.205514,0.494329,0.486010
F01393,0.216876,0.206488,0.495966,0.480272
F01395,0.215783,0.213191,0.500050,0.490735
F01396,0.197153,0.201596,0.463311,0.462639
F01397,0.194849,0.214222,0.463671,0.479315
F01398,0.206541,0.204823,0.493262,0.469391
F01399,0.205574,0.212526,0.494405,0.485180
F01400,0.245398,0.244039,0.477197,0.484477
F01401,0.165879,0.201044,0.434415,0.467371
F01403,0.167489,0.179733,0.435071,0.444984
F01407,0.158708,0.191455,0.420760,0.458895
F01408,0.135972,0.138818,0.417500,0.457058
F01411,0.153855,0.180086,0.395055,0.439686
F01412,0.151994,0.184844,0.387817,0.447056
F01414,0.129418,0.151778,0.282919,0.369804
F01417,0.124901,0.172541,0.253290,0.429431
F01418,0.097665,0.153394,0.164046,0.427418
F01419,0.125301,0.173528,0.253944,0.420207
F01420,0.124777,0.152472,0.249727,0.396033
F01421,0.123611,0.134899,0.246704,0.386033
F01422,0.123329,0.164656,0.242681,0.400583
F01423,0.122793,0.132202,0.237846,0.354700
F01424,0.122308,0.151645,0.249218,0.386413
F01425,0.127609,0.152533,0.246106,0.389390
F01426,0.126661,0.133948,0.239553,0.321628
F01427,0.123697,0.129875,0.286963,0.384694
F01428,0.123288,0.149625,0.291640,0.365217
F01429,0.125071,0.158891,0.289953,0.413699
F01432,0.123189,0.122525,0.447989,0.427828
F01434,0.125748,0.123667,0.438525,0.412003
F01435,0.125628,0.124568,0.436914,0.417012
F01436,0.125840,0.131092,0.443735,0.402294
F01437,0.125724,0.128499,0.434478,0.388298
F01439,0.125119,0.126465,0.447132,0.396856
F01440,0.123915,0.146108,0.463862,0.441610
F01441,0.124328,0.126075,0.466038,0.439585
F01442,0.123883,0.135194,0.426450,0.400291
F01443,0.121939,0.131119,0.424222,0.407490
F01444,0.122831,0.132259,0.385421,0.420339
F01445,0.122558,0.133936,0.390957,0.411612
F01446,0.122333,0.132449,0.386895,0.388235
F01447,0.126021,0.132890,0.346972,0.417131
F01448,0.126166,0.132733,0.347037,0.416447
F01449,0.125521,0.124115,0.343209,0.394481
F01450,0.126107,0.131998,0.345893,0.406377
F01451,0.128257,0.132771,0.366764,0.400501
F01452,0.129527,0.133499,0.368563,0.403614
F01453,0.126951,0.136199,0.368198,0.391861
F01454,0.126645,0.138375,0.363111,0.405324
F01455,0.131912,0.141138,0.412188,0.415872
F01456,0.131680,0.131496,0.411651,0.405300
F01457,0.131467,0.138577,0.415607,0.422685
F01458,0.131922,0.130241,0.414072,0.397833
F01459,0.145984,0.143620,0.422056,0.424391
F01461,0.150032,0.141993,0.426087,0.415049
F01462,0.150293,0.142358,0.423190,0.419540
F01463,0.156475,0.145258,0.418249,0.429231
F01464,0.155313,0.205426,0.419832,0.410846
F01465,0.139086,0.200297,0.440936,0.464679
F01466,0.138924,0.164217,0.442583,0.437317
F01467,0.139639,0.147148,0.435697,0.445623
F01468,0.139891,0.155021,0.441150,0.443156
F01469,0.139429,0.138818,0.441774,0.457058
F01471,0.139849,0.137831,0.430403,0.454105
F01474,0.132348,0.152213,0.283444,0.387791
F01475,0.130593,0.135812,0.299880,0.320694
F01476,0.139075,0.148710,0.369713,0.443388
F01477,0.153313,0.147435,0.444261,0.453295
F01478,0.158231,0.141688,0.432420,0.457683
F01479,0.145354,0.158666,0.425055,0.435009
F01481,0.132050,0.159265,0.442752,0.433180
F01482,0.133954,0.153079,0.448361,0.431635
F01483,0.132591,0.166821,0.445464,0.432110
F01484,0.132202,0.151595,0.444640,0.427406
F01485,0.132520,0.168040,0.446861,0.436115
F01486,0.132489,0.194711,0.446651,0.428370
F01487,0.132053,0.136756,0.447116,0.440868
F01488,0.132168,0.139233,0.446243,0.450531
F01491,0.148507,0.194953,0.440487,0.449539
F01492,0.159248,0.145237,0.448019,0.458219
F01495,0.149743,0.192823,0.439510,0.448648
F01496,0.136579,0.198160,0.441481,0.465768
F01497,0.136836,0.188193,0.444644,0.446505
F01498,0.224217,0.206028,0.447261,0.478316
F01499,0.222841,0.203492,0.449121,0.481580
F01500,0.222657,0.212352,0.452597,0.480193
F01502,0.168028,0.202741,0.451698,0.470192
F01503,0.167396,0.204111,0.450869,0.452045
F01504,0.172594,0.210369,0.452472,0.461101
F01506,0.186608,0.204377,0.454460,0.447204
F01507,0.186632,0.209852,0.459062,0.475055
F01508,0.182080,0.212118,0.455513,0.459794
F01511,0.210890,0.207857,0.502722,0.494601
F01512,0.211980,0.213590,0.502787,0.501775
F01513,0.209699,0.216466,0.504821,0.494829
