stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality
F02369,2.144,0.8465,24,0.278,5.647,7.393,7,6,10,14,20,6,45,11,23,2,2,4,7,12,3,10,5,4,2.426,-0.28200000000000003,Lelesz utca,47.509546,18.993155,2129,1.605208410339233e-07,0.000983767830791933,0.05663583686204591,0.0019665673861598587
F02370,1.11,0.8844,12,0.071,5.781,7.558,1,1,4,9,8,2,9,2,1,2,0,2,5,8,2,7,6,3,2.429,-1.3189999999999997,Felső Svábhegyi út,47.508525,18.990614,2141,3.3726634946865095e-08,0.000983767830791933,0.053604387491430684,0.0009837678307919333
F02371,1.748,0.8951,20,0.182,5.809,7.595,4,3,6,12,14,4,24,6,11,3,0,2,4,9,1,7,5,3,2.49,-0.7420000000000002,Felső Svábhegyi út,47.508129,18.989991,2141,3.3726634946865095e-08,0.000983767830791933,0.053604387491430684,0.0009837678307919333
F02374,1.65,0.9439,21,0.16,6.176,7.905,1,1,2,6,8,0,4,7,2,3,2,3,4,11,3,7,8,3,2.563,-0.9130000000000003,Galgóczy utca,47.511814,18.986952,2115,4.3960250207619116e-10,0.000983767830791933,0.046364714468162746,0.004909156399719588
F02375,2.069,0.9235,28,0.267,6.227,7.968,1,2,5,9,13,1,11,11,6,3,2,4,2,9,3,5,9,3,2.736,-0.6670000000000003,Galgóczy utca,47.511373,18.985943,2115,4.3960250207619116e-10,0.000983767830791933,0.046364714468162746,0.004909156399719588
F02376,1.606,0.939,19,0.171,6.307,8.049,1,1,2,6,7,0,4,7,2,3,2,4,2,9,2,8,7,3,2.849,-1.243,Zalai út,47.511536,18.984889,2114,9.297638510939699e-11,0.000983767830791933,0.04431897453784444,0.003929261670623686
F02377,1.953,0.9273,26,0.239,6.375,8.12,1,2,4,8,11,1,11,9,4,3,2,4,2,9,2,8,7,3,2.772,-0.8189999999999997,Zalai út,47.511607,18.983946,2114,9.297638510939699e-11,0.000983767830791933,0.04431897453784444,0.003929261670623686
F02378,1.574,0.935,17,0.136,6.895,8.688,1,1,2,5,7,0,4,7,2,2,1,2,1,6,2,3,6,1,2.738,-1.164,Béla király út,47.510424,18.975876,2110,8.825726649844088e-13,0.000983767830791933,0.039129263222726925,0.0009837678307919333
F02379,1.642,0.9429,20,0.184,6.95,8.746,1,1,2,6,8,0,4,7,2,2,0,1,0,5,2,2,5,1,2.713,-1.0710000000000002,Csillagvölgyi út,47.510395,18.975073,2110,8.825726649844088e-13,0.000983767830791933,0.039129263222726925,0.0009837678307919333
F02380,1.606,0.939,19,0.171,7.187,8.982,1,1,2,6,7,0,4,7,2,0,0,0,0,10,3,4,6,0,2.611,-1.0050000000000001,Fácános tér,47.511005,18.972058,2111,1.7921887441205147e-13,0.0004918839153959665,0.03765651626287323,0.0
F02383,3.823,0.8212,43,1.125,6.852,8.51,3,8,13,13,30,8,29,29,14,2,2,4,2,12,3,4,9,4,2.145,1.678,Lóvasút,47.517108,18.980719,2119,1.5295117522489394e-06,0.000983767830791933,0.05709551492684023,0.0009837678307919333
F02384,1.805,0.9175,22,0.23,6.901,8.569,2,4,5,7,15,5,10,14,8,2,2,6,2,15,3,8,14,5,2.595,-0.7900000000000003,Lóvasút,47.516793,18.979763,2119,1.5295117522489394e-06,0.000983767830791933,0.05709551492684023,0.0009837678307919333
F02385,3.657,0.8841,38,0.876,6.69,8.314,2,6,11,14,28,8,23,28,15,3,3,9,4,19,5,12,16,8,3.026,0.6310000000000002,Szarvas Gábor út,47.518072,18.983878,2116,7.274744545668084e-06,0.002459419576979833,0.060547398516841884,0.010777631675774913
F02386,4.941,0.7908,57,1.749,6.697,8.323,4,8,15,15,39,10,38,38,19,3,3,9,4,18,5,12,16,7,2.943,1.9979999999999998,Szarvas Gábor út,47.517955,18.983692,2116,7.274744545668084e-06,0.002459419576979833,0.060547398516841884,0.010777631675774913
F02387,3.941,0.7524,44,0.921,5.64,7.519,6,2,5,2,33,3,17,18,4,3,1,2,0,15,4,3,11,3,2.783,1.158,Adonis utca,47.503046,18.989882,2139,1.7292803994438597e-07,0.0014756517461878996,0.057085895599921374,0.01556783529974185
F02388,4.671,0.7289,52,1.266,5.606,7.474,10,11,31,7,45,7,52,27,42,3,1,2,0,16,4,3,11,4,2.732,1.939,Adonis utca,47.503604,18.990585,2139,1.7292803994438597e-07,0.0014756517461878996,0.057085895599921374,0.01556783529974185
F02389,4.115,0.7686,47,0.967,5.521,7.347,8,5,18,6,34,6,32,26,30,3,1,2,0,11,4,3,8,4,2.364,1.7510000000000003,Istenhegyi lejtő,47.505566,18.99268,2137,5.596880229156496e-08,0.000983767830791933,0.05487771959185877,0.001270920687001993
F02390,4.45,0.79,54,1.022,5.529,7.357,10,11,31,8,39,7,51,30,44,3,1,2,0,10,4,3,8,4,2.368,2.0820000000000003,Istenhegyi lejtő,47.505485,18.992534,2137,5.596880229156496e-08,0.000983767830791933,0.05487771959185877,0.001270920687001993
F02391,4.085,0.7763,44,0.803,5.111,6.938,9,6,19,6,34,6,34,26,31,2,0,1,0,12,4,2,9,3,2.136,1.9489999999999998,Óra út,47.504642,18.997964,2136,1.0413219154148941e-07,0.000983767830791933,0.05519357115708313,0.0013697071763116271
F02392,5.19,0.7485,56,1.701,5.104,6.933,20,24,43,9,48,9,129,33,86,2,0,1,0,12,4,2,9,3,2.093,3.0970000000000004,Óra út,47.504525,18.998004,2136,1.0413219154148941e-07,0.000983767830791933,0.05519357115708313,0.0013697071763116271
F02393,4.342,0.7657,47,0.884,4.706,6.546,10,11,31,7,41,7,51,27,42,0,1,4,4,14,3,8,11,2,2.373,1.9689999999999994,Nógrádi utca,47.503178,19.002916,2143,4.582367086338211e-07,0.000983767830791933,0.058012783928775256,0.0022591972566526662
F02394,5.507,0.7011,64,1.343,4.748,6.597,20,25,46,11,52,10,138,33,94,0,0,3,4,15,2,7,11,2,2.409,3.098,Nógrádi utca,47.502917,19.002186,2143,4.582367086338211e-07,0.000983767830791933,0.058012783928775256,0.0022591972566526662
F02395,4.45,0.79,54,1.022,4.484,6.322,10,11,31,8,39,7,51,30,44,1,2,6,9,20,1,14,14,3,2.7,1.75,Pethényi út,47.502828,19.00585,2142,2.160094922749675e-06,0.0014756517461878996,0.0614868134526978,0.0032279164735631344
F02396,5.992,0.6111,73,1.853,4.46,6.31,25,29,49,15,60,13,148,37,114,1,1,4,7,19,1,10,15,3,2.698,3.294,Pethényi út,47.50228,19.005903,2142,2.160094922749675e-06,0.0014756517461878996,0.0614868134526978,0.0032279164735631344
F02397,4.016,0.7897,40,0.846,4.107,6.003,19,18,39,8,37,9,114,25,75,5,8,19,10,29,6,28,24,27,3.328,0.6880000000000002,Szent Orbán tér,47.499646,19.009608,1227,4.890671645443167e-06,0.000983767830791933,0.064757596993056,0.002452409017641131
F02398,4.596,0.4945,66,1.102,4.057,5.956,33,25,49,19,67,12,172,30,118,5,8,20,9,28,6,29,22,28,3.183,1.4130000000000003,Szent Orbán tér,47.49943,19.010206,1227,4.890671645443167e-06,0.000983767830791933,0.064757596993056,0.002452409017641131
F02399,5.619,0.6489,73,1.699,4.137,6.044,10,15,34,8,48,7,61,32,53,5,8,19,9,28,6,23,24,27,3.383,2.2359999999999998,Szent Orbán tér,47.499223,19.009011,1228,5.334505638692115e-06,0.001967535661583866,0.062049810767916005,0.007672809297489409
F02400,5.034,0.5835,64,1.666,4.168,6.073,10,15,35,9,45,8,69,30,61,5,8,20,9,30,6,24,24,25,3.408,1.626,Szent Orbán tér,47.49934,19.00864,1228,5.334505638692115e-06,0.001967535661583866,0.062049810767916005,0.007672809297489409
F02401,5.702,0.6597,69,1.439,4.193,6.099,10,16,30,13,56,9,62,34,63,5,8,18,9,29,6,21,22,20,3.364,2.338,Szent Orbán tér,47.49934,19.008295,1228,5.334505638692115e-06,0.001967535661583866,0.062049810767916005,0.007672809297489409
F02402,6.188,0.4114,72,2.115,3.541,5.443,44,35,59,28,109,16,232,40,162,11,16,29,11,30,7,72,24,61,3.287,2.901,Istenhegyi út,47.498515,19.016948,1244,2.21001092075187e-05,0.0014756517461878996,0.06908856113640997,0.005338273229277748
F02403,4.936,0.3819,56,2.338,3.531,5.402,33,31,51,22,76,12,200,35,138,12,12,31,12,28,7,76,24,59,3.169,1.767,Tóth Lőrinc utca,47.499657,19.017611,1245,4.642633568181054e-06,0.000983767830791933,0.06462995930824009,0.0009837678307919333
F02404,4.038,0.3417,46,1.099,3.759,5.582,29,25,48,18,61,9,164,25,116,16,17,33,15,29,7,114,21,70,3.244,0.794,Goldmark Károly utca,47.501797,19.015553,1255,9.365274279897707e-07,0.0004918839153959665,0.06070831342570473,0.0
F02405,2.919,0.5163,28,0.702,3.798,5.573,15,13,32,13,32,9,79,26,70,16,15,31,21,33,6,134,20,69,3.101,-0.18199999999999994,Határőr út,47.503497,19.016043,1256,3.4215659278273146e-06,0.0004918839153959665,0.06431305558191769,0.0
F02406,1.619,0.4268,16,0.213,3.325,5.173,6,7,19,10,14,5,37,11,33,23,19,33,15,35,8,107,27,80,3.175,-1.5559999999999998,Ráth György utca,47.500027,19.020717,1247,8.112089567734927e-05,0.000983767830791933,0.07379578206105485,0.0019665673861598587
F02407,7.798,0.2031,116,4.031,3.216,5.124,55,36,68,36,137,22,298,51,185,20,20,34,15,36,10,84,25,82,3.284,4.514,Kék Golyó utca,47.497814,19.021129,1249,0.00010024212363842145,0.0014756517461878996,0.07406193078324226,0.012462542146250597
F02408,5.958,0.381,94,3.104,3.226,5.14,32,30,55,22,76,13,196,36,135,19,20,35,15,33,9,83,25,80,3.248,2.71,Kék Golyó utca,47.497571,19.020891,1249,0.00010024212363842145,0.0014756517461878996,0.07406193078324226,0.012462542146250597
F02409,5.992,0.3074,93,1.952,3.235,5.157,32,29,56,22,78,13,197,36,133,19,20,33,15,32,10,82,25,80,3.225,2.767,Kék Golyó utca,47.497293,19.020652,1249,0.00010024212363842145,0.0014756517461878996,0.07406193078324226,0.012462542146250597
F02411,7.798,0.2365,111,4.031,3.243,5.147,55,36,68,36,137,22,298,51,185,21,20,34,16,35,9,91,26,81,3.409,4.389,Kék Golyó utca,47.497994,19.020837,1249,0.00010024212363842145,0.0014756517461878996,0.07406193078324226,0.012462542146250597
F02413,6.458,0.492,84,2.13,3.315,5.277,26,30,51,17,68,16,158,39,125,14,19,36,15,34,8,78,27,80,3.589,2.869,Királyhágó tér,47.495745,19.018994,1250,8.954168678138652e-05,0.002459419576979833,0.07046793760831889,0.014488293987694807
F02414,5.862,0.2789,77,1.668,3.257,5.223,24,31,51,20,60,14,156,31,126,15,20,36,15,37,8,81,27,84,3.564,2.298,Királyhágó tér,47.495521,19.019711,1250,8.954168678138652e-05,0.002459419576979833,0.07046793760831889,0.014488293987694807
F02415,3.046,0.2659,33,0.81,3.18,5.166,38,24,49,16,69,11,210,22,122,14,19,37,14,36,12,80,23,82,3.32,-0.274,Márvány utca,47.494621,19.020478,1251,5.251131937358377e-05,0.000983767830791933,0.07020270036948789,0.0007258113816642677
F02416,7.684,0.3069,91,3.469,2.832,4.902,35,38,79,27,96,18,286,47,218,12,20,33,15,39,12,70,28,70,3.446,4.2379999999999995,Csörsz utca,47.490224,19.024424,1271,0.00025116937019869004,0.002951303492375799,0.0726616390864577,0.028658304477878697
F02417,7.404,0.4884,110,3.063,2.833,4.893,46,38,67,43,108,20,246,54,177,11,20,35,17,38,12,71,26,71,3.363,4.041,Csörsz utca,47.490782,19.024447,1271,0.00025116937019869004,0.002951303492375799,0.0726616390864577,0.028658304477878697
F02420,6.278,0.3249,82,2.361,3.304,5.289,24,29,50,17,65,14,155,34,123,13,18,37,14,32,8,75,27,76,3.46,2.8179999999999996,Királyhágó tér,47.494783,19.018848,1250,8.954168678138652e-05,0.002459419576979833,0.07046793760831889,0.014488293987694807
F02421,8.146,0.3353,122,3.401,3.278,5.257,54,36,68,28,130,24,270,53,173,13,19,37,15,34,8,77,27,82,3.552,4.594000000000001,Királyhágó tér,47.494972,19.01926,1250,8.954168678138652e-05,0.002459419576979833,0.07046793760831889,0.014488293987694807
F02422,4.696,0.4716,52,1.345,3.58,5.561,12,18,38,13,49,10,75,32,81,7,15,29,10,31,5,61,23,58,3.344,1.3519999999999999,Agárdi út,47.495169,19.015235,1225,2.090745494461177e-05,0.000983767830791933,0.06588669950738917,0.0008234244169570842
F02423,4.909,0.693,57,1.278,3.707,5.646,10,14,29,8,43,8,54,31,53,8,16,28,13,35,6,65,26,60,3.436,1.4729999999999999,Galántai utca,47.497192,19.014146,1224,1.9169683865742222e-05,0.000983767830791933,0.06596151974303235,0.007760305504528564
F02424,4.743,0.5847,58,1.501,3.773,5.712,19,23,47,10,45,10,124,29,96,8,15,28,11,34,6,60,25,56,3.457,1.2860000000000005,Galántai utca,47.497291,19.01327,1224,1.9169683865742222e-05,0.000983767830791933,0.06596151974303235,0.007760305504528564
F02425,4.755,0.6016,56,1.13,3.901,5.874,8,13,22,7,43,7,46,31,45,6,8,21,9,30,5,28,24,35,3.467,1.2879999999999998,Nárcisz utca,47.495806,19.011071,1223,3.8986310358844755e-06,0.000983767830791933,0.06013369616658779,0.0007482661143577242
F02426,5.217,0.6239,62,1.218,3.934,5.899,8,17,30,15,51,6,61,33,65,6,7,22,9,33,5,28,25,35,3.524,1.6929999999999996,Nárcisz utca,47.496264,19.010752,1223,3.8986310358844755e-06,0.000983767830791933,0.06013369616658779,0.0007482661143577242
F02427,1.748,0.8951,20,0.182,5.351,7.075,4,3,6,12,14,4,24,6,11,1,2,5,9,12,3,15,7,3,2.185,-0.43700000000000006,Tarpatak utca,47.509581,18.99749,2148,7.634572336867855e-07,0.000983767830791933,0.06002716428487068,0.0029483986661037764
F02428,2.406,0.7884,31,0.419,5.366,7.096,8,6,10,16,21,7,46,12,23,1,2,6,9,11,3,13,7,4,2.213,0.19300000000000006,Tarpatak utca,47.509428,18.997158,2148,7.634572336867855e-07,0.000983767830791933,0.06002716428487068,0.0029483986661037764
F02429,3.76,0.4329,42,0.945,4.199,6.156,4,7,18,5,32,2,31,22,29,3,7,11,3,27,3,17,18,9,3.12,0.6399999999999997,Vöröskő utca,47.496929,19.007367,1226,1.1325085333904723e-06,0.000983767830791933,0.05845145337971881,0.004761233717287733
F02430,4.896,0.6375,64,1.188,4.195,6.157,8,14,24,8,44,8,47,31,50,3,7,11,3,28,3,17,18,9,3.184,1.7119999999999997,Vöröskő utca,47.496668,19.007341,1226,1.1325085333904723e-06,0.000983767830791933,0.05845145337971881,0.004761233717287733
F02431,3.355,0.3801,42,0.666,4.402,6.389,4,7,16,5,32,2,29,24,28,4,5,8,3,27,3,16,19,9,3.172,0.18299999999999983,Szendrő utca,47.49539,19.004237,1219,2.5663338488317556e-07,0.0014756517461878996,0.055247567802597965,0.0038092760395923107
F02433,4.501,0.5848,54,2.051,4.393,6.383,6,13,20,7,38,3,41,25,41,4,5,8,3,27,3,16,19,9,3.107,1.3940000000000001,Szendrő utca,47.495255,19.004316,1219,2.5663338488317556e-07,0.0014756517461878996,0.055247567802597965,0.0038092760395923107
F02434,2.976,0.2555,33,0.607,4.479,6.475,3,5,8,3,27,1,20,17,11,3,5,8,2,23,2,14,19,7,3.091,-0.11500000000000021,Pagony utca,47.494931,19.003096,1219,2.5663338488317556e-07,0.0014756517461878996,0.055247567802597965,0.0038092760395923107
F02435,2.296,0.258,26,0.642,4.737,6.702,3,5,7,3,17,1,15,14,9,4,2,5,1,23,3,8,16,3,2.827,-0.5310000000000001,Sólyom utca,47.49698,19.000117,1220,5.442201027029847e-08,0.000983767830791933,0.052361819399371554,0.0019665673861598587
F02436,3.726,0.4214,41,0.964,4.752,6.714,4,7,17,5,31,2,29,22,27,4,3,5,1,23,3,8,15,3,2.807,0.919,Sólyom utca,47.497142,18.999957,1220,5.442201027029847e-08,0.000983767830791933,0.052361819399371554,0.0019665673861598587
F02437,2.296,0.258,26,0.642,4.888,6.852,3,5,7,3,17,1,15,14,9,4,1,3,1,22,3,5,13,3,2.604,-0.3080000000000003,Tamási Áron utca / Thomán István utca,47.497159,18.998126,1221,1.1529580505351051e-08,0.000983767830791933,0.04976013315057764,0.0009837678307919333
F02438,2.976,0.2595,34,0.609,4.877,6.848,3,5,8,3,27,1,20,17,11,4,1,3,1,23,3,5,11,3,2.662,0.31400000000000006,Tamási Áron utca / Thomán István utca,47.496728,18.998166,1221,1.1529580505351051e-08,0.000983767830791933,0.04976013315057764,0.0009837678307919333
F02439,2.849,0.2744,31,0.568,4.818,6.821,3,5,8,3,27,1,20,17,11,4,3,4,0,21,3,4,10,4,2.606,0.24300000000000033,Thomán István utca,47.494641,18.998513,1222,2.3434553872919207e-09,0.0004918839153959665,0.047402536840141764,0.0
F02440,4.069,0.7639,42,1.161,5.57,7.498,6,1,4,2,32,3,17,18,4,3,1,1,0,15,4,4,9,3,3.205,0.8639999999999999,Városkút,47.500114,18.989766,2152,3.6490067217839956e-08,0.000983767830791933,0.054044713826195606,0.013684636567502354
F02441,4.168,0.7523,47,1.008,5.582,7.507,9,6,19,6,34,6,34,26,31,3,1,1,0,15,4,3,10,3,3.177,0.9910000000000001,Városkút,47.500321,18.989659,2152,3.6490067217839956e-08,0.000983767830791933,0.054044713826195606,0.013684636567502354
F02442,3.906,0.7544,41,1.123,5.517,7.485,6,1,4,1,29,3,16,16,4,3,1,1,0,24,4,4,8,3,3.226,0.6800000000000002,Svábhegy,47.497524,18.989742,2153,8.05042231216158e-09,0.0014756517461878996,0.05130858339853116,0.012724107346886608
F02443,3.603,0.7634,37,0.789,6.217,8.18,6,1,3,0,29,3,16,14,3,4,1,2,0,21,3,11,10,2,2.796,0.8070000000000004,Ordas út,47.49849,18.98057,2155,1.6989780132251502e-09,0.000983767830791933,0.04882911012369401,0.009794105913838981
F02444,3.756,0.7747,41,0.747,6.153,8.118,6,2,5,2,33,3,17,18,4,4,1,2,0,21,3,11,10,2,2.78,0.976,Ordas út,47.49823,18.981367,2155,1.6989780132251502e-09,0.000983767830791933,0.04882911012369401,0.009794105913838981
F02445,3.3,0.7594,36,0.772,6.544,8.497,6,1,3,0,23,3,13,13,3,3,1,2,0,18,0,14,9,2,2.893,0.40700000000000003,Őzike köz,47.49954,18.976428,2157,3.589638144967216e-10,0.000983767830791933,0.0465760956722949,0.008819052561863118
F02446,4.048,0.7703,41,1.078,6.482,8.436,6,1,4,2,32,3,17,18,4,3,1,2,0,19,0,14,9,2,2.918,1.13,Őzike köz,47.499423,18.977225,2157,3.589638144967216e-10,0.000983767830791933,0.0465760956722949,0.008819052561863118
F02447,2.937,0.7392,32,0.739,6.831,8.786,6,1,3,0,21,3,13,12,3,3,0,2,0,17,1,12,8,1,3.222,-0.28500000000000014,Fülemile út,47.499645,18.972592,2159,7.61469129928969e-11,0.000983767830791933,0.04451987298806526,0.007843030934463247
F02448,3.883,0.763,39,0.955,6.77,8.726,6,1,4,1,29,3,16,16,4,3,0,2,0,15,0,13,8,1,3.184,0.6989999999999998,Fülemile út,47.499547,18.973389,2159,7.61469129928969e-11,0.000983767830791933,0.04451987298806526,0.007843030934463247
F02449,2.683,0.705,28,0.68,6.989,8.937,6,1,2,0,18,3,13,10,2,3,0,1,0,16,2,11,8,0,3.265,-0.5820000000000003,"Normafa, Gyermekvasút",47.500391,18.970653,2158,1.7256173767801043e-11,0.0014756517461878996,0.042635740200910176,0.006866041031639369
F02450,3.603,0.7634,37,0.789,6.97,8.921,6,1,3,0,29,3,16,14,3,3,0,1,0,15,2,11,8,0,3.283,0.3200000000000003,"Normafa, Gyermekvasút",47.500157,18.97084,2158,1.7256173767801043e-11,0.0014756517461878996,0.042635740200910176,0.006866041031639369
F02451,2.152,0.5615,20,0.582,7.427,9.381,4,1,2,0,14,0,13,8,2,3,0,1,0,9,2,10,6,0,3.001,-0.8489999999999998,Csillagvizsgáló,47.500315,18.964734,2163,4.5959328389232755e-12,0.0014756517461878996,0.040902140672782875,0.004909156399719588
F02452,2.924,0.7295,30,0.729,7.423,9.379,6,1,3,0,21,3,13,12,3,3,0,1,0,9,2,10,6,0,2.962,-0.038000000000000256,Csillagvizsgáló,47.500135,18.964748,2163,4.5959328389232755e-12,0.0014756517461878996,0.040902140672782875,0.004909156399719588
F02453,2.152,0.549,19,0.57,7.444,9.428,4,1,2,0,14,0,13,8,2,3,0,1,0,8,1,11,5,0,2.375,-0.22299999999999986,"Csillebérc, Gyermekvasút",47.497706,18.963955,2162,9.747675392499104e-13,0.000983767830791933,0.03930173213733375,0.003929261670623686
F02454,2.683,0.705,28,0.68,7.435,9.419,6,1,2,0,18,3,13,10,2,3,0,1,0,7,0,11,5,0,2.358,0.32499999999999973,"Csillebérc, Gyermekvasút",47.497724,18.964075,2162,9.747675392499104e-13,0.000983767830791933,0.03930173213733375,0.003929261670623686
F02455,1.859,0.5148,17,0.384,7.358,9.371,3,0,1,0,10,0,10,6,0,3,0,1,0,6,0,11,4,0,1.983,-0.12400000000000011,Sötétvágás utca,47.494864,18.964663,2161,2.0690712470474706e-13,0.000983767830791933,0.03782044126948692,0.0029483986661037764
F02456,2.546,0.6721,24,0.664,7.37,9.378,6,1,2,0,17,3,13,10,2,3,0,1,0,6,0,11,4,0,2.057,0.4889999999999999,Sötétvágás utca,47.495377,18.964569,2161,2.0690712470474706e-13,0.000983767830791933,0.03782044126948692,0.0029483986661037764
F02458,3.798,0.7671,42,0.746,5.54,7.502,6,4,11,4,32,4,24,25,19,3,1,1,0,21,3,4,8,2,2.941,0.8570000000000002,Svábhegy,47.497928,18.989543,2153,8.05042231216158e-09,0.0014756517461878996,0.05130858339853116,0.012724107346886608
F02459,3.545,0.7617,39,0.643,5.547,7.512,4,2,5,2,30,3,16,18,4,3,1,1,0,21,3,4,8,2,3.009,0.536,Svábhegy,47.49773,18.989397,2153,8.05042231216158e-09,0.0014756517461878996,0.05130858339853116,0.012724107346886608
F02460,11.746,0.553,174,7.261,3.445,5.05,119,64,122,69,203,42,732,90,298,43,22,45,22,82,14,225,26,115,3.772,7.974,Széll Kálmán tér M,47.506863,19.024178,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02461,12.796,0.3426,187,7.771,3.416,5.028,123,68,124,74,220,47,737,92,307,43,21,45,23,85,14,233,27,120,3.744,9.052,Széll Kálmán tér M,47.506611,19.02439,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02462,11.648,0.3962,168,5.529,3.382,4.995,119,65,120,71,204,42,729,87,300,44,22,46,22,81,14,230,28,121,3.463,8.184999999999999,Széll Kálmán tér M,47.506441,19.024775,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02464,11.556,0.5417,172,5.748,3.43,5.008,120,64,122,68,200,42,732,83,298,44,22,46,21,84,14,244,25,118,3.721,7.834999999999999,Széll Kálmán tér M,47.507403,19.024974,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02465,10.848,0.4928,157,5.084,3.447,5.027,118,63,118,67,197,41,727,82,295,43,21,46,22,83,14,235,26,118,3.734,7.114000000000001,Széll Kálmán tér M,47.507421,19.024722,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02466,12.039,0.5963,177,7.218,3.39,4.962,121,65,124,69,209,44,732,92,300,44,22,47,22,85,15,246,26,125,3.739,8.3,Széll Kálmán tér M,47.507376,19.025598,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02469,10.882,0.4892,161,5.097,3.44,5.06,118,63,118,67,197,41,727,82,295,43,21,41,21,78,13,227,27,117,3.253,7.629,Széll Kálmán tér M,47.506512,19.023912,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02470,11.424,0.4228,166,5.509,3.417,5.036,118,64,119,67,203,41,727,84,295,43,21,42,21,84,13,230,28,119,3.687,7.737,Széll Kálmán tér M,47.506441,19.024213,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02473,11.222,0.4842,163,5.586,3.448,5.064,118,63,119,67,201,41,727,84,295,43,22,43,24,84,13,229,28,116,3.688,7.533999999999999,Széll Kálmán tér M,47.506647,19.023912,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02477,11.933,0.4657,170,7.28,3.406,4.988,123,74,133,71,211,45,821,88,340,44,21,47,22,87,14,241,26,124,3.782,8.151,Széll Kálmán tér M,47.507232,19.025186,1267,0.0008084083617852665,0.005902606984751598,0.08419614014743643,0.18066270762154213
F02482,2.892,0.894,41,0.448,4.882,6.521,12,13,17,17,28,5,106,18,50,4,4,7,12,23,4,23,16,12,2.599,0.2929999999999997,Rendelőintézet,47.511176,19.00568,2127,1.7959771747374196e-05,0.000983767830791933,0.0683223551552628,0.013684636567502354
F02483,5.613,0.7814,93,2.324,4.86,6.502,38,25,48,30,92,17,220,42,117,4,5,7,12,23,4,24,17,13,2.667,2.9460000000000006,Rendelőintézet,47.510969,19.005852,2127,1.7959771747374196e-05,0.000983767830791933,0.0683223551552628,0.013684636567502354
F02484,1.606,0.9411,18,0.171,6.523,8.28,1,1,2,6,7,0,4,7,2,3,2,4,2,8,2,6,7,3,2.593,-0.9869999999999999,Hunyad köz,47.511435,18.981716,2108,1.9682571728942735e-11,0.000983767830791933,0.04244436093365067,0.0029483986661037764
F02485,1.953,0.9273,26,0.239,6.532,8.292,1,2,4,8,11,1,11,9,4,3,2,4,2,8,2,6,6,3,2.628,-0.675,Hunyad köz,47.511282,18.981504,2108,1.9682571728942735e-11,0.000983767830791933,0.04244436093365067,0.0029483986661037764
F02486,1.468,0.9383,16,0.123,6.716,8.493,1,1,2,3,6,0,4,7,2,2,1,3,1,6,3,4,6,3,2.656,-1.1880000000000002,Hunyad lejtő,47.510875,18.97865,2109,4.1700085599762016e-12,0.000983767830791933,0.04072026599367063,0.0019665673861598587
F02487,1.756,0.9386,22,0.215,6.684,8.46,1,2,4,7,11,1,9,8,2,2,1,3,1,6,3,5,6,3,2.697,-0.9410000000000001,Cinege út,47.510849,18.979088,2109,4.1700085599762016e-12,0.000983767830791933,0.04072026599367063,0.0019665673861598587
F02488,2.316,0.4654,25,0.473,3.573,5.388,9,9,28,10,24,6,63,20,48,18,17,34,17,33,7,131,24,83,3.203,-0.887,Csemegi utca,47.501645,19.018128,1246,1.6999428617264427e-05,0.000983767830791933,0.06873119442847966,0.0009837678307919333
F02490,3.3,0.7594,36,0.772,7.428,9.349,6,1,3,0,23,3,13,13,3,3,0,1,0,9,2,10,7,0,3.338,-0.038000000000000256,Normafa,47.503004,18.96546,2160,4.431397834200064e-12,0.000983767830791933,0.040898026514313304,0.0
F02492,3.391,0.616,36,1.526,3.637,4.336,30,21,33,21,82,11,125,14,69,11,8,7,2,16,2,78,0,21,1.458,1.933,Hajós Alfréd uszoda,47.519853,19.044234,2038,7.758912927952023e-05,0.000983767830791933,0.07599431818181818,0.0020772915130229234
F02493,4.627,0.5465,51,2.045,3.641,4.344,37,30,44,29,100,17,293,17,148,10,8,7,2,16,2,77,0,20,1.415,3.2119999999999997,Hajós Alfréd uszoda,47.519862,19.044101,2038,7.758912927952023e-05,0.000983767830791933,0.07599431818181818,0.0020772915130229234
