stop_id,gini_walk15,gini_multimodal
043192,0.1253506958603994,0.1347384949984292
043193,0.12193608521127469,0.1312932580551726
043331,0.11466156370017848,0.11621553939683771
043341,0.13026553987817222,0.12606294327889694
043342,0.1244048001018395,0.12871185607240354
043343,0.1827226497475988,0.20239913789282582
043548,0.11344116970208282,0.1264317253165271
043554,0.1513111281759418,0.1305355505570602
043555,0.14837427000192532,0.13251883564524047
043556,0.14196825989798195,0.14062797503454913
043571,0.11300052355472336,0.1224304124017211
044076,0.11574926061906586,0.11748261133239501
044127,0.15110477827624327,0.14350324261444267
044135,0.14193523451910514,0.13794065500138114
044557,0.13580945885455145,0.14836130077869045
044637,0.11412484420645706,0.11299722138769414
044638,0.11362411192532619,0.11710341307931606
045755,0.11488918959928839,0.10928216136898981
047671,0.10624125639380813,0.12930997204169975
048471,0.13666472123130735,0.19479774053593282
048505,0.2637106384744708,0.25119916271264847
048506,0.2634423606960625,0.25618439603367255
048519,0.134453996640021,0.12729867887009158
049170,0.13027988097060975,0.1304130163655055
049171,0.13095278147649753,0.12929637021509677
049172,0.12777004179629506,0.12844681574712805
049177,0.20791955851050214,0.2212680849903228
049178,0.2030438312328609,0.2101049208898514
049180,0.18316321662580357,0.19549489605598488
049182,0.1659350092415761,0.18006805840583479
049183,0.16603475666408302,0.18238414421289523
049185,0.15281143049377713,0.1301628985217018
049900,0.13205661295063786,0.17405032880932542
050184,0.12255090302496509,0.13125143889586297
050279,0.10125443942633096,0.13024895149130566
056123,0.09593950899791179,0.09909205552011323
056124,0.10158911755354419,0.09806258747563953
056161,0.12151137922090582,0.12616857015021105
056162,0.11116434679821835,0.10756116360862432
056163,0.11160735458588646,0.11925487354575073
056165,0.11896813663547971,0.10389124028677267
056166,0.1208694732260995,0.12029541265452429
056168,0.10795261175940647,0.10749011113510905
056169,0.10795261175940647,0.11884599923939239
056170,0.11490264526565155,0.11173160963457242
056172,0.07527187046826729,0.11173160963457242
056173,0.11490264526565154,0.10749011113510905
056174,0.11422176270119024,0.10693406438076203
056187,0.10670002529594545,0.10693406438076203
056188,0.07527187046826729,0.11117645096458566
056189,0.11094527497741219,0.11876755119877283
061136,0.12854716550558157,0.1274313100699773
061188,0.13287782330558526,0.13828813681506022
061222,0.13313978608218832,0.13824277950434552
061223,0.1366838113622235,0.1374415157561493
061224,0.1426934574409772,0.13337795658882104
061225,0.1221750723408553,0.13404396584200384
061226,0.13599833564281336,0.14319777884478133
061227,0.13622706378669047,0.1338588604086492
061231,0.1228158635701811,0.14628279619076617
061232,0.12292986717894779,0.13074673660300243
061233,0.11851718284183153,0.16422209017498285
061234,0.11153875932791663,0.13587696850745
061236,0.13213562161122447,0.1303175939972987
061237,0.1335335718890604,0.13224453892775082
061271,0.1438848653066529,0.13513736440608345
061272,0.12453379513150843,0.1464924546725883
061273,0.12407758122825568,0.1358532476300939
061274,0.13291457534517057,0.1369083431845279
061275,0.13263503507205704,0.1379429686037446
061277,0.1324502462221884,0.14132035039357327
061278,0.1323708157065603,0.1387102157013243
061280,0.1330802658131297,0.15408760252019732
061286,0.11249913548042896,0.1351180566278874
061350,0.23789708363565032,0.2350654720964529
061351,0.2389943986996676,0.23541080283720242
061368,0.24001438649127238,0.23969912171099175
062511,0.13027231116178212,0.13232017697338935
062512,0.12555962076661675,0.13242310866712176
062513,0.10307932673935144,0.13583111463129247
062514,0.10237570546755516,0.13301509787119076
062515,0.12849621163364508,0.10898030869821915
062516,0.13845744507573327,0.12437537554392966
062517,0.24663243190130957,0.23292524862963906
062518,0.24999755617244857,0.23287511718362186
062519,0.13888687887514392,0.1336099973044402
062521,0.2417264329507589,0.2419603112427643
062522,0.12094581209850447,0.1220212646931017
062726,0.13432181131271892,0.15284274842364215
062759,0.24523100097543807,0.24348032176646048
062815,0.11890246601723124,0.1214209428874809
062861,0.18589124849514657,0.19649116044371756
062942,0.24307189715152408,0.24015782471332559
064208,0.006452604031506607,0.17587750305117195
064209,0.008721714702845084,0.19046409140414775
064210,0.10162161623514734,0.1921617955688381
064377,0.047730235025185926,0.11269935121818474
066434,0.21595065465260194,0.21309197659447668
066451,0.18447071402230086,0.1876995276178894
066452,0.18440666397607353,0.1882548358295994
066453,0.1904691507350427,0.1804238763361099
066454,0.1907286062153199,0.18847325637013404
066456,0.17773830178367028,0.18426392260878377
066457,0.13517804609101372,0.16362366829696182
066458,0.13589764763589995,0.17672995438193526
066459,0.13647498051167303,0.16715332270196964
066460,0.1338892146337404,0.17433605873214889
066679,0.10841172661387546,0.10917219782037627
066680,0.10802309182674232,0.13214875077928132
066681,0.1077320298437492,0.11166908108790663
066682,0.10652849493775263,0.13515694693905161
066683,0.10383582369453931,0.10939971663279731
066684,0.10597614370042238,0.12842893009090214
066685,0.10235919937530559,0.11080731328955098
066686,0.10305300477720333,0.12043276073712361
066687,0.1070778683689196,0.1075717262452831
066688,0.10757687797412042,0.10991390838106514
066697,0.14093182072674673,0.1356445671150887
066698,0.1496781402223354,0.13799426690979222
066699,0.15110335023663526,0.14151292034637225
066700,0.15896798835753598,0.13799426690979222
066711,0.11569058072575843,0.12066701056876045
066712,0.1129027917870139,0.12568858334965358
066713,0.1125850861431942,0.12512979809739033
066714,0.10692022024488008,0.1157853091188354
066715,0.1076134316221485,0.12557091140387228
066717,0.10311911205942409,0.12172655077183933
066719,0.10338618026956237,0.11760913956633576
066722,0.13077660525644705,0.1157853091188354
066828,0.19842390919916647,0.2004294203780654
066856,0.1313452920962934,0.17192637732597102
066969,0.1682825796612627,0.1356445671150887
067592,0.2251867950149276,0.24091772034364367
069089,0.22347011829680435,0.22914793929765667
069090,0.22324345113399885,0.22914793929765667
069091,0.22387977317156374,0.22503733676156668
069092,0.22247845442324315,0.23093645613573732
069093,0.22240006250127278,0.2372018188640186
069403,0.1118424784274189,0.11147128476947651
071262,0.17636673646214912,0.18159983348173178
071659,0.25641588353523953,0.24664943557544927
072851,0.21770842527887724,0.20952050803391933
072934,0.24099323436367298,0.22817292201362688
072935,0.22682476156875772,0.2272237445765604
073152,0.21970355832387045,0.21126936573458352
075220,0.10672227135128314,0.12898223591222063
075654,0.1153955450084077,0.1192608235313324
075655,0.11539554500840767,0.11364102476597993
075744,0.13195260772821257,0.14272804025950347
076394,0.09610065162025604,0.07128947857914435
076395,0.09603188325882811,0.07323407710595849
076396,0.07673724098317067,0.08986378254589583
076397,0.07074360106067869,0.07200808786561232
076398,0.0669541122289723,0.0786960567586167
076399,0.06706571838942475,0.0843324091272081
078004,0.21737726625959675,0.2254533943660231
081565,0.2179791662811594,0.22529593012122484
081950,0.12129562660245868,0.12776117862670835
081954,0.22203728748696808,0.2321995524852569
082200,0.14770966829637217,0.17708193095352454
082617,0.13099511661558957,0.13432161417139563
082623,0.1283620514347894,0.1304696840533622
083329,0.19399965285760182,0.10697958030833804
083330,0.18558717733464664,0.12045327641570998
083331,0.12084070393435509,0.12299609260589153
083777,0.12112735064588252,0.12770784268165397
085772,0.10500497021724724,0.10346866615062905
086855,0.2105868558237156,0.23200916040672367
086856,0.21118200445540183,0.22688164639299643
086857,0.22095148440924336,0.21927666679745908
086858,0.21908719533077325,0.19921749947940365
086859,0.22487873749043935,0.20491383485684672
086866,0.2225307976780622,0.23029127941952543
086874,0.10352702154096009,0.11059643553220785
086875,0.10424814196213507,0.11408030637963272
086876,0.10966406930137296,0.11430536788316395
086880,0.22178675723065433,0.19875193250438397
086885,0.2006895484815999,0.22649733216664364
087373,0.13882470147777357,0.14119702789616995
090482,0.22451649483253677,0.2293350086783663
090915,0.12541152807426867,0.16550022156745434
091338,0.22145719470679273,0.22690879609462697
091816,0.13489939518175112,0.15130478736424197
091817,0.13415605324434127,0.1729066880377043
091821,0.13253651188462637,0.16284173715906225
096830,0.11422176270119017,0.128919897429823
099342,0.25799212004292466,0.252487930370497
099343,0.2584496656379631,0.25311838852107377
099344,0.2583528729715144,0.25171008876255135
099629,0.1316486468370603,0.16369862714339492
099630,0.13173328457201003,0.1652149713487979
099631,0.13454481282598404,0.13558740410990944
099632,0.13529282282180982,0.14956756118199926
099634,0.1335749757997304,0.14155532364591425
100836,0.07333844814731423,0.10389124028677267
100837,0.0,0.11035805807074935
100838,0.0,0.11173160963457242
102568,0.1285231254473862,0.12978528836681893
102569,0.13376139538088397,0.1402182193659594
102602,0.19343776026836304,0.2356737196304679
102797,0.1331930241043424,0.19640598190083708
103897,0.12450480995091256,0.11567176098191187
105925,0.2622093999512609,0.24782407782673704
106324,0.1362025360553866,0.12645853114895406
106325,0.1363812440633242,0.11769084648646912
108188,0.2201670573656161,0.21095110592782038
108458,0.22235796344761669,0.2234821730022028
108550,0.2177007113957321,0.2348966364852685
109462,0.10438139306929589,0.11693182893283291
109565,0.12466989009395985,0.12388172892355277
109566,0.12753758654019012,0.12603416395222508
109702,0.11385689058898313,0.11688763471239948
CS007899,0.13380238753406076,0.14114554372471183
CS009703,0.16726174901793286,0.19444831198449106
CS050182,0.13253773150225998,0.13201979166748498
