stop_id,distance_from_largest_betweenness_centroid,distance_from_largest_betweenness_medoid,distance_from_landuse_centroid
F01337,0.482,0.5,2.315
F01339,0.524,0.554,2.055
F01340,0.615,0.634,2.374
F01341,2.965,2.993,3.3
F01342,2.993,3.021,3.316
F01343,0.723,0.742,2.417
F01345,0.808,0.831,2.327
F01346,0.715,0.733,2.43
F01349,4.143,4.171,4.262
F01350,4.116,4.144,4.23
F01351,3.581,3.608,3.923
F01352,3.574,3.6,3.929
F01355,3.266,3.292,3.687
F01356,2.942,2.968,3.424
F01357,5.089,5.117,5.166
F01358,5.177,5.204,5.245
F01359,5.017,5.044,5.197
F01360,5.151,5.178,5.333
F01363,4.505,4.537,3.584
F01364,4.533,4.564,3.618
F01365,3.802,3.834,3.19
F01366,5.001,5.032,4.321
F01367,4.983,5.014,4.307
F01368,4.34,4.372,3.453
F01369,4.311,4.343,3.446
F01370,5.458,5.489,4.879
F01371,5.551,5.582,4.949
F01373,1.08,1.104,2.422
F01374,1.068,1.093,2.369
F01376,1.161,1.186,2.401
F01378,0.942,0.971,2.134
F01379,1.007,1.035,2.165
F01380,0.905,0.934,2.069
F01381,1.347,1.376,2.172
F01382,1.401,1.43,2.188
F01384,1.838,1.863,2.752
F01386,1.644,1.669,2.631
F01387,1.733,1.759,2.672
F01388,1.734,1.76,2.587
F01390,1.843,1.872,2.354
F01391,1.86,1.89,2.336
F01393,1.942,1.972,2.354
F01394,1.911,1.941,2.328
F01395,1.928,1.958,2.271
F01396,2.221,2.246,2.965
F01397,2.184,2.21,2.942
F01398,2.237,2.267,2.537
F01399,2.276,2.306,2.557
F01400,0.196,0.205,2.27
F01401,2.654,2.68,3.252
F01403,2.612,2.638,3.217
F01407,2.796,2.822,3.381
F01408,5.118,5.149,4.33
F01411,3.03,3.053,3.786
F01412,3.006,3.03,3.745
F01413,3.838,3.866,3.966
F01414,3.818,3.846,3.953
F01417,4.302,4.33,4.51
F01418,4.23,4.257,4.473
F01419,4.342,4.368,4.562
F01420,4.339,4.366,4.533
F01421,4.421,4.449,4.526
F01422,4.441,4.469,4.563
F01423,4.553,4.581,4.62
F01424,4.552,4.579,4.645
F01425,4.687,4.716,4.605
F01426,4.729,4.758,4.606
F01427,4.711,4.739,4.802
F01428,4.763,4.79,4.847
F01429,4.659,4.685,4.859
F01430,4.742,4.769,4.947
F01431,5.529,5.555,5.684
F01432,5.61,5.636,5.771
F01434,5.667,5.694,5.699
F01435,5.662,5.69,5.685
F01436,5.69,5.717,5.735
F01437,5.654,5.681,5.707
F01439,5.712,5.739,5.765
F01440,5.826,5.852,5.945
F01441,5.878,5.905,6.001
F01442,5.619,5.647,5.548
F01443,5.608,5.636,5.532
F01444,5.52,5.549,5.284
F01445,5.538,5.567,5.318
F01446,5.582,5.611,5.341
F01447,5.468,5.498,5.049
F01448,5.478,5.509,5.067
F01449,5.638,5.669,5.206
F01450,5.503,5.533,5.081
F01451,5.485,5.516,4.845
F01452,5.449,5.48,4.823
F01453,5.41,5.441,4.786
F01454,5.46,5.491,4.811
F01455,5.538,5.57,4.635
F01456,5.511,5.543,4.642
F01457,5.509,5.541,4.627
F01458,5.503,5.534,4.614
F01459,5.592,5.624,4.445
F01461,5.548,5.58,4.385
F01462,5.544,5.576,4.384
F01463,5.47,5.502,4.259
F01464,5.483,5.515,4.263
F01465,4.767,4.799,3.648
F01466,4.76,4.791,3.652
F01467,5.113,5.145,4.166
F01468,4.905,4.936,3.951
F01469,4.772,4.804,3.847
F01470,5.02,5.051,4.189
F01471,5.082,5.114,4.245
F01474,4.901,4.931,4.574
F01475,4.975,5.005,4.595
F01476,4.093,4.124,3.633
F01477,3.775,3.807,3.156
F01478,3.978,4.009,3.389
F01479,4.185,4.217,3.588
F01481,4.184,4.216,3.318
F01482,4.136,4.168,3.347
F01483,4.136,4.168,3.297
F01484,4.197,4.229,3.368
F01485,4.179,4.211,3.338
F01486,4.219,4.251,3.361
F01487,4.387,4.419,3.45
F01488,4.376,4.408,3.435
F01491,4.096,4.128,3.095
F01492,3.585,3.616,2.981
F01495,4.107,4.138,3.09
F01496,4.288,4.32,3.222
F01497,4.236,4.267,3.189
F01498,3.16,3.191,2.601
F01499,3.173,3.205,2.574
F01500,3.144,3.176,2.586
F01502,2.96,2.991,2.787
F01503,2.93,2.961,2.802
F01504,2.974,3.005,2.745
F01506,2.695,2.725,2.877
F01507,2.648,2.677,2.835
F01508,2.753,2.783,2.85
F01511,2.083,2.114,2.105
F01512,2.06,2.091,2.135
F01513,2.053,2.084,2.152
F01514,1.135,1.161,2.359
F01515,1.19,1.216,2.379
F01518,1.089,1.112,2.428
F01519,1.131,1.155,2.444
F01525,4.592,4.623,3.857
F01526,4.613,4.644,3.876
F01530,3.238,3.27,2.333
F01531,4.419,4.45,3.124
F01532,4.411,4.442,3.135
F01533,4.071,4.102,2.618
F01534,4.009,4.039,2.563
F01535,4.558,4.589,3.124
F01536,4.488,4.519,3.058
F01537,4.652,4.683,3.236
F01538,4.546,4.577,3.131
F01539,5.296,5.328,3.946
F01540,5.331,5.362,3.987
F01545,9.423,9.455,7.907
F01546,8.496,8.528,6.969
F01547,8.188,8.219,6.655
F01548,8.076,8.107,6.545
F01549,9.195,9.226,7.569
F01550,9.193,9.224,7.559
F01551,9.119,9.149,7.425
F01552,9.143,9.173,7.456
F01553,10.138,10.166,8.184
F01554,10.143,10.171,8.189
F01555,5.424,5.45,3.389
F01556,5.168,5.194,3.144
F01557,4.672,4.698,2.662
F01558,4.466,4.491,2.422
F01559,4.444,4.47,2.457
F01560,4.475,4.502,2.497
F01561,4.712,4.739,2.753
F01562,4.749,4.776,2.789
F01563,4.163,4.192,2.429
F01564,4.229,4.259,2.506
F01565,4.212,4.241,2.473
F01566,4.204,4.233,2.469
F01567,4.679,4.708,2.921
F01568,4.673,4.702,2.919
F01569,4.906,4.935,3.118
F01570,4.885,4.914,3.097
F01571,4.858,4.887,3.093
F01572,4.889,4.918,3.132
F01574,4.979,5.008,3.243
F01575,4.785,4.815,3.188
F01576,4.81,4.84,3.203
F01577,5.781,5.812,4.223
F01578,5.776,5.807,4.22
F01579,6.336,6.367,4.776
F01580,6.357,6.387,4.791
F01581,6.52,6.551,4.974
F01582,6.515,6.546,4.966
F01583,7.322,7.354,5.832
F01584,7.35,7.382,5.851
F01585,7.686,7.717,6.149
F01586,7.819,7.85,6.287
F01587,8.39,8.421,6.855
F01588,8.385,8.415,6.726
F01589,8.425,8.456,6.759
F01590,8.374,8.404,6.685
F01591,8.658,8.688,6.939
F01592,8.712,8.743,6.985
F01593,8.876,8.906,7.095
F01594,8.88,8.91,7.096
F01595,8.932,8.962,7.144
F01596,8.912,8.942,7.125
F01597,8.866,8.896,7.088
F01600,8.754,8.783,6.851
F01601,8.762,8.79,6.851
F01602,8.79,8.817,6.805
F01603,8.84,8.868,6.864
F01604,8.936,8.964,6.956
F01605,9.442,9.47,7.462
F01606,9.4,9.427,7.421
F01608,9.803,9.83,7.827
F01609,9.855,9.882,7.867
F01610,9.895,9.923,7.909
F01611,8.032,8.058,6.012
F01612,8.082,8.109,6.065
F01613,8.454,8.481,6.462
F01614,8.409,8.436,6.418
F01615,6.566,6.593,4.559
F01616,6.609,6.636,4.604
F01617,6.563,6.59,4.563
F01618,6.53,6.556,4.527
F01619,6.243,6.27,4.219
F01620,6.212,6.238,4.185
F01621,6.335,6.361,4.317
F01622,6.225,6.251,4.196
F01623,5.732,5.758,3.722
F01624,5.79,5.816,3.771
F01625,5.756,5.782,3.732
F01626,5.784,5.81,3.761
F01628,5.9,5.926,3.874
F01629,5.639,5.666,3.656
F01630,5.685,5.712,3.718
F01631,5.72,5.747,3.761
F01636,5.004,5.033,3.201
F01637,5.065,5.096,3.693
F01638,5.013,5.045,3.642
F01639,5.108,5.137,3.358
F01640,5.079,5.108,3.329
F01641,5.205,5.234,3.413
F01642,5.265,5.294,3.46
F01644,5.232,5.261,3.463
F01645,5.071,5.1,3.301
F01646,5.143,5.172,3.37
F01647,5.219,5.248,3.443
F01648,5.253,5.281,3.386
F01649,5.267,5.295,3.406
F01650,5.276,5.304,3.406
F01652,5.191,5.219,3.309
F01653,5.222,5.25,3.339
F01655,5.578,5.608,3.793
F01658,8.655,8.686,7.117
F01659,5.634,5.663,3.905
F01660,5.643,5.673,3.919
F01661,5.623,5.653,3.841
F01662,5.701,5.73,3.921
F01664,5.964,5.994,4.277
F01665,5.882,5.912,4.189
F01666,6.022,6.052,4.247
F01667,6.108,6.138,4.345
F01668,6.048,6.076,4.133
F01669,6.196,6.224,4.311
F01670,6.287,6.315,4.411
F01671,6.363,6.392,4.5
F01672,6.594,6.622,4.707
F01673,6.868,6.895,4.912
F01674,6.855,6.883,4.899
F01676,7.302,7.331,5.408
F01677,7.285,7.313,5.398
F01678,7.276,7.305,5.394
F01679,7.329,7.358,5.438
F01681,6.984,7.014,5.171
F01682,7.014,7.043,5.196
F01683,7.086,7.115,5.268
F01684,6.871,6.9,5.093
F01685,6.928,6.958,5.152
F01686,6.32,6.35,4.584
F01687,6.355,6.385,4.62
F01688,6.661,6.691,4.949
F01689,6.63,6.66,4.923
F01690,6.446,6.476,4.805
F01691,6.47,6.5,4.841
F01692,6.797,6.828,5.18
F01693,7.45,7.481,5.855
F01694,7.396,7.427,5.825
F01695,8.013,8.044,6.387
F01696,8.091,8.122,6.443
F01697,7.589,7.619,5.904
F01698,7.622,7.652,5.926
F01699,7.623,7.654,5.899
F01700,7.769,7.799,6.055
F01701,7.34,7.37,5.597
F01703,7.439,7.469,5.655
F01704,7.885,7.915,6.146
F01705,7.708,7.738,5.947
F01706,7.887,7.916,6.067
F01707,7.925,7.955,6.108
F01708,7.943,7.972,6.126
F01709,7.951,7.98,6.136
F01710,8.259,8.289,6.482
F01711,8.422,8.452,6.651
F01712,8.457,8.487,6.685
F01713,8.42,8.45,6.647
F01714,8.082,8.112,6.404
F01715,10.354,10.381,8.369
F01716,10.377,10.405,8.395
F01717,11.79,11.817,9.777
F01718,11.946,11.973,9.933
F01719,11.604,11.632,9.618
F01720,11.684,11.712,9.704
F01721,11.707,11.735,9.729
F01722,11.719,11.747,9.734
F01723,8.797,8.829,7.274
F01724,4.983,5.009,2.972
F01725,4.716,4.744,2.857
F01726,4.688,4.716,2.812
F01727,5.366,5.392,3.361
F01728,5.348,5.375,3.346
F01729,5.022,5.048,3.038
F01730,5.001,5.028,3.021
F01731,3.942,3.97,2.198
F01732,3.881,3.91,2.141
F01733,3.867,3.896,2.129
F01734,3.956,3.985,2.225
F01735,3.985,4.005,1.842
F01736,4.021,4.042,1.879
F01737,4.249,4.269,2.107
F01738,4.266,4.286,2.124
F01739,4.217,4.238,2.076
F01741,4.529,4.55,2.388
F01744,4.17,4.192,2.047
F01745,4.18,4.203,2.066
F01746,4.397,4.421,2.31
F01756,5.83,5.851,3.689
F01757,5.843,5.864,3.702
F01769,6.147,6.17,4.018
F01770,6.231,6.254,4.103
F01771,6.333,6.355,4.196
F01772,6.254,6.276,4.116
F01773,7.028,7.051,4.903
F01774,7.011,7.034,4.885
F01775,7.532,7.554,5.397
F01776,7.512,7.534,5.377
F01777,8.109,8.131,5.975
F01778,8.156,8.178,6.022
F01779,5.793,5.819,3.738
F01780,5.991,6.017,3.943
F01781,5.936,5.962,3.876
F01782,5.979,6.004,3.92
F01783,5.934,5.959,3.867
F01784,7.02,7.044,4.907
F01785,7.006,7.03,4.901
F01786,7.673,7.699,5.624
F01787,7.634,7.66,5.584
F01788,8.107,8.131,5.988
F01789,8.126,8.15,6.006
F01790,6.959,6.981,4.823
F01791,6.915,6.937,4.779
F01794,5.488,5.518,3.861
F01795,5.441,5.471,3.809
F01796,6.074,6.105,4.522
F01797,6.11,6.14,4.556
F01798,3.941,3.967,1.969
F01799,3.921,3.948,1.955
F01800,4.96,4.989,3.144
F01803,4.977,5.006,3.168
F01804,6.868,6.899,5.322
F01805,6.821,6.852,5.278
F01806,7.295,7.326,5.753
F01807,7.249,7.28,5.711
F01808,8.806,8.835,6.928
F01810,8.807,8.836,6.936
F01811,8.787,8.816,6.908
F01812,8.815,8.843,6.864
F01813,8.795,8.823,6.847
F01814,8.724,8.751,6.718
F01815,8.664,8.691,6.659
F01816,9.167,9.195,7.171
F01817,9.174,9.201,7.178
F01818,7.671,7.698,5.672
F01819,7.739,7.766,5.739
F01822,7.417,7.444,5.417
F01823,7.308,7.335,5.306
F01824,7.137,7.164,5.136
F01825,6.998,7.025,4.994
F01826,5.588,5.615,3.615
F01827,5.521,5.548,3.562
F01829,7.101,7.129,5.177
F01830,7.081,7.109,5.157
F01831,7.062,7.09,5.139
F01832,7.102,7.13,5.181
F01833,7.61,7.639,5.758
F01834,7.669,7.698,5.822
F01835,7.625,7.654,5.772
F01836,7.669,7.698,5.819
F01837,6.798,6.827,4.941
F01838,6.625,6.654,4.801
F01839,6.167,6.197,4.502
F01840,6.245,6.276,4.584
F01841,7.877,7.907,6.177
F01842,8.0,8.03,6.309
F01843,7.806,7.837,6.176
F01844,7.757,7.788,6.12
F01845,8.13,8.161,6.418
F01846,10.585,10.613,8.6
F01847,10.693,10.72,8.709
F01848,11.118,11.146,9.133
F01849,11.154,11.182,9.17
F01850,6.601,6.624,4.473
F01851,6.583,6.605,4.455
F01852,7.572,7.596,5.453
F01853,7.652,7.676,5.533
F01854,6.561,6.583,4.424
F01855,6.612,6.634,4.476
F01856,4.398,4.424,2.4
F01857,4.36,4.386,2.361
F01858,10.775,10.803,8.832
F01859,10.684,10.712,8.737
F01860,5.796,5.819,3.677
F01861,5.771,5.794,3.653
F01862,5.797,5.82,3.675
F01863,5.804,5.827,3.685
F01864,10.647,10.674,8.657
F01865,10.613,10.64,8.624
F01866,8.904,8.934,7.089
F01867,8.907,8.936,7.099
F01868,10.487,10.515,8.579
F01869,10.49,10.518,8.581
F01870,9.306,9.337,7.786
F01872,9.857,9.884,7.902
F01873,9.875,9.903,7.921
F01874,10.154,10.182,8.242
F01875,10.164,10.193,8.251
F01880,8.653,8.645,10.628
F01881,8.656,8.649,10.63
F01883,8.498,8.49,10.483
F01885,8.215,8.205,10.223
F01886,8.264,8.254,10.269
F01888,7.551,7.542,9.556
F01889,7.529,7.52,9.535
F01890,7.223,7.215,9.213
F01891,7.231,7.223,9.221
F01892,6.563,6.558,8.464
F01893,6.564,6.56,8.462
F01894,6.322,6.32,8.157
F01895,6.343,6.341,8.18
F01896,6.306,6.304,8.142
F01897,6.233,6.231,8.076
F01898,5.989,5.986,7.846
F01899,5.921,5.918,7.78
F01900,5.643,5.639,7.52
F01901,5.687,5.684,7.564
F01902,6.325,6.332,7.785
F01903,6.312,6.32,7.765
F01904,6.374,6.382,7.817
F01905,6.302,6.31,7.752
F01908,7.869,7.858,9.924
F01909,7.919,7.907,9.98
F01913,7.424,7.414,9.452
F01914,5.487,5.483,7.371
F01915,5.352,5.349,7.232
F01916,5.026,5.021,6.94
F01917,5.035,5.03,6.951
F01918,4.822,4.817,6.748
F01919,4.726,4.72,6.678
F01920,4.716,4.708,6.703
F01921,4.672,4.665,6.664
F01922,4.63,4.621,6.651
F01923,4.595,4.586,6.615
F01924,4.808,4.799,6.813
F01925,4.275,4.263,6.348
F01926,4.22,4.208,6.293
F01927,4.415,4.404,6.475
F01928,4.69,4.678,6.762
F01929,5.019,5.007,7.078
F01930,5.268,5.256,7.341
F01931,5.163,5.151,7.238
F01932,5.671,5.658,7.757
F01933,5.663,5.65,7.747
F01934,5.961,5.949,8.033
F01935,6.007,5.994,8.078
F01936,6.763,6.752,8.812
F01937,6.731,6.72,8.781
F01938,5.388,5.386,7.236
F01939,5.4,5.398,7.248
F01940,5.45,5.448,7.272
F01941,5.199,5.197,7.025
F01942,5.285,5.284,7.092
F01943,5.396,5.397,7.147
F01944,5.37,5.371,7.129
F01945,5.042,5.039,6.909
F01946,4.995,4.993,6.841
F01947,4.754,4.751,6.623
F01948,4.672,4.669,6.559
F01951,4.205,4.2,6.141
F01952,4.486,4.482,6.404
F01955,3.619,3.617,5.518
F01956,3.598,3.595,5.5
F01958,3.511,3.508,5.41
F01959,3.53,3.527,5.43
F01960,4.06,4.06,5.861
F01962,4.082,4.082,5.885
F01964,4.384,4.385,6.138
F01965,4.491,4.493,6.224
F01966,4.876,4.88,6.556
F01967,4.932,4.935,6.6
F01968,5.43,5.435,7.027
F01969,5.487,5.492,7.073
F01972,5.363,5.373,6.736
F01973,5.304,5.314,6.674
F01974,4.753,4.763,6.171
F01975,4.862,4.871,6.276
F01976,4.552,4.563,5.93
F01977,4.58,4.591,5.953
F01980,3.863,3.874,5.263
F01981,3.861,3.872,5.251
F01984,2.414,2.423,4.031
F01985,2.282,2.291,3.918
F01986,1.818,1.824,3.604
F01988,1.879,1.885,3.626
F01989,1.883,1.889,3.643
F01990,1.857,1.863,3.621
F01991,1.978,1.985,3.72
F01992,1.816,1.822,3.56
F01995,2.059,2.059,3.951
F01997,2.033,2.032,3.961
F01998,2.056,2.055,3.965
F01999,1.995,1.993,3.928
F02000,1.992,1.993,3.869
F02003,2.838,2.84,4.635
F02004,2.808,2.809,4.611
F02006,3.37,3.372,5.133
F02007,3.356,3.359,5.075
F02009,3.243,3.246,4.99
F02010,3.329,3.332,5.066
F02013,4.06,4.064,5.723
F02014,4.104,4.108,5.761
F02016,4.507,4.512,6.134
F02017,4.446,4.451,6.074
F02019,4.955,4.961,6.537
F02020,4.992,4.997,6.571
F02021,5.01,5.016,6.585
F02022,5.028,5.034,6.599
F02024,5.402,5.409,6.941
F02025,5.438,5.445,6.975
F02026,5.42,5.427,6.954
F02027,5.458,5.464,6.991
F02028,5.735,5.742,7.242
F02029,5.642,5.649,7.159
F02030,5.688,5.694,7.201
F02031,5.685,5.692,7.201
F02032,3.314,3.31,5.245
F02033,3.33,3.325,5.264
F02034,3.08,3.074,5.07
F02035,3.185,3.18,5.15
F02038,3.7,3.69,5.753
F02039,3.675,3.665,5.727
F02040,3.221,3.211,5.27
F02042,3.267,3.258,5.318
F02044,2.934,2.926,4.96
F02046,2.821,2.812,4.866
F02047,2.858,2.849,4.905
F02048,2.685,2.676,4.725
F02051,3.251,3.237,5.359
F02052,3.26,3.246,5.371
F02053,3.813,3.8,5.907
F02054,3.802,3.789,5.892
F02055,4.963,4.948,7.068
F02056,4.975,4.961,7.078
F02057,5.026,5.008,7.158
F02058,5.019,5.001,7.153
F02059,5.106,5.088,7.244
F02060,5.145,5.126,7.285
F02061,5.154,5.14,7.252
F02062,5.16,5.146,7.261
F02063,5.26,5.245,7.375
F02064,5.261,5.245,7.378
F02065,5.434,5.416,7.565
F02066,5.441,5.423,7.573
F02067,5.495,5.477,7.632
F02068,5.492,5.474,7.63
F02071,5.265,5.246,7.407
F02072,5.272,5.252,7.414
F02073,5.682,5.661,7.824
F02074,5.727,5.706,7.869
F02075,5.805,5.783,7.944
F02076,5.791,5.769,7.93
F02077,5.486,5.463,7.623
F02078,5.505,5.482,7.642
F02079,5.325,5.301,7.454
F02080,5.309,5.285,7.437
F02081,4.882,4.858,7.009
F02082,4.823,4.799,6.952
F02083,4.836,4.813,6.966
F02084,4.83,4.806,6.958
F02085,4.801,4.778,6.929
F02086,4.739,4.716,6.876
F02087,4.72,4.698,6.859
F02088,4.674,4.652,6.815
F02089,4.654,4.633,6.795
F02090,4.619,4.6,6.761
F02091,4.645,4.625,6.786
F02092,4.438,4.421,6.572
F02093,4.459,4.44,6.595
F02094,4.303,4.289,6.412
F02095,4.302,4.288,6.404
F02096,4.405,4.382,6.539
F02097,4.391,4.368,6.525
F02098,4.419,4.396,6.553
F02099,4.413,4.39,6.548
F02100,4.31,4.286,6.431
F02101,4.282,4.257,6.401
F02102,4.249,4.225,6.372
F02103,4.279,4.255,6.402
F02104,4.01,3.986,6.131
F02105,3.963,3.939,6.083
F02106,3.5,3.476,5.621
F02107,3.424,3.4,5.544
F02108,3.171,3.147,5.302
F02109,3.15,3.128,5.285
F02110,3.03,3.007,5.167
F02111,3.024,3.001,5.161
F02112,2.941,2.916,5.056
F02113,3.007,2.99,5.141
F02114,3.024,3.006,5.159
F02115,2.51,2.489,4.652
F02116,2.491,2.47,4.633
F02119,2.529,2.509,4.672
F02120,2.552,2.532,4.694
F02121,2.58,2.565,4.704
F02122,2.597,2.581,4.723
F02123,2.436,2.424,4.524
F02124,2.448,2.437,4.53
F02126,2.198,2.182,4.325
F02127,2.176,2.161,4.301
F02128,2.134,2.119,4.254
F02129,2.148,2.132,4.276
F02130,1.801,1.782,3.941
F02131,1.755,1.737,3.894
F02132,1.667,1.653,3.788
F02133,1.659,1.644,3.779
F02134,1.562,1.55,3.661
F02135,1.501,1.488,3.611
F02136,1.548,1.531,3.682
F02137,1.55,1.534,3.683
F02138,1.679,1.658,3.821
F02142,0.955,0.95,2.997
F02143,0.948,0.944,2.987
F02144,1.031,1.026,3.074
F02145,1.057,1.051,3.104
F02146,2.022,2.01,4.116
F02147,1.999,1.987,4.089
F02148,1.317,1.315,3.31
F02149,1.247,1.245,3.247
F02152,1.54,1.544,3.383
F02153,1.625,1.631,3.413
F02154,1.623,1.628,3.437
F02155,1.695,1.7,3.497
F02156,1.636,1.64,3.479
F02159,8.956,8.949,10.888
F02160,8.971,8.964,10.9
F02161,9.309,9.303,11.216
F02162,9.239,9.234,11.146
F02163,2.947,2.922,5.059
F02164,2.906,2.881,5.015
F02165,2.839,2.813,4.937
F02166,2.821,2.796,4.933
F02167,2.832,2.807,4.947
F02168,2.752,2.726,4.859
F02169,2.808,2.783,4.925
F02170,2.699,2.677,4.837
F02171,2.716,2.693,4.853
F02172,2.732,2.709,4.869
F02173,2.704,2.682,4.843
F02174,2.778,2.756,4.918
F02180,2.209,2.203,4.211
F02181,2.341,2.333,4.374
F02182,2.259,2.25,4.299
F02184,2.284,2.276,4.313
F02194,1.748,1.744,3.733
F02196,1.762,1.756,3.79
F02197,1.804,1.796,3.842
F02198,1.781,1.774,3.816
F02200,1.753,1.748,3.769
F02202,1.794,1.789,3.8
F02203,1.75,1.745,3.748
F02211,5.163,5.167,6.8
F02212,5.214,5.218,6.84
F02213,3.883,3.882,5.72
F02214,3.867,3.867,5.702
F02215,3.747,3.742,5.692
F02216,3.735,3.73,5.686
F02217,6.492,6.476,8.616
F02218,6.549,6.533,8.673
F02222,1.443,1.456,3.067
F02224,1.437,1.45,3.075
F02225,1.402,1.415,3.021
F02226,5.557,5.537,7.699
F02227,5.532,5.512,7.674
F02228,5.543,5.523,7.685
F02229,5.495,5.475,7.637
F02232,6.453,6.441,8.512
F02233,6.438,6.427,8.498
F02234,2.859,2.869,4.388
F02235,2.86,2.87,4.379
F02236,3.439,3.45,4.888
F02237,3.412,3.423,4.854
F02238,2.539,2.54,4.381
F02239,2.483,2.484,4.332
F02240,3.717,3.721,5.413
F02241,3.753,3.757,5.443
F02242,5.004,4.988,7.122
F02243,4.99,4.974,7.111
F02244,5.345,5.329,7.47
F02245,5.343,5.326,7.468
F02246,4.359,4.342,6.482
F02247,4.355,4.339,6.475
F02252,2.368,2.349,4.509
F02253,2.355,2.336,4.495
F02254,2.003,1.986,4.135
F02255,1.975,1.958,4.109
F02259,3.256,3.262,4.878
F02260,3.293,3.299,4.927
F02261,2.886,2.873,4.987
F02262,2.831,2.817,4.932
F02263,5.75,5.755,7.336
F02264,5.522,5.525,7.203
F02265,5.499,5.502,7.187
F02266,6.012,5.997,8.118
F02267,5.971,5.956,8.073
F02270,7.773,7.746,9.835
F02271,7.736,7.709,9.797
F02272,7.601,7.574,9.654
F02273,7.612,7.585,9.665
F02274,5.446,5.42,7.532
F02275,5.273,5.247,7.368
F02276,5.266,5.241,7.361
F02277,5.135,5.109,7.241
F02278,5.142,5.117,7.247
F02279,4.501,4.472,6.52
F02280,4.51,4.482,6.525
F02281,4.499,4.472,6.556
F02282,4.509,4.482,6.572
F02283,4.377,4.351,6.464
F02284,4.361,4.334,6.448
F02285,4.16,4.134,6.243
F02286,4.137,4.111,6.213
F02287,3.965,3.938,6.016
F02288,3.927,3.899,5.974
F02289,3.794,3.766,5.842
F02290,3.768,3.739,5.799
F02291,3.799,3.77,5.813
F02292,3.614,3.586,5.668
F02294,3.619,3.592,5.675
F02295,3.594,3.566,5.651
F02296,3.953,3.926,6.031
F02297,3.935,3.909,6.011
F02298,3.782,3.755,5.845
F02299,3.752,3.724,5.816
F02300,3.553,3.526,5.615
F02301,3.522,3.495,5.586
F02302,3.307,3.28,5.382
F02303,3.291,3.264,5.369
F02305,3.414,3.386,5.452
F02306,3.445,3.417,5.479
F02309,3.247,3.218,5.283
F02310,2.887,2.859,4.919
F02311,2.862,2.833,4.892
F02313,6.247,6.219,8.253
F02314,5.936,5.907,7.927
F02315,5.908,5.879,7.898
F02316,5.546,5.516,7.516
F02317,5.522,5.493,7.484
F02318,5.596,5.566,7.525
F02319,5.617,5.588,7.543
F02320,5.652,5.622,7.531
F02321,5.631,5.601,7.505
F02322,5.464,5.433,7.253
F02323,5.437,5.406,7.22
F02324,5.219,5.187,6.99
F02325,5.187,5.156,6.961
F02326,4.876,4.845,6.64
F02327,4.825,4.794,6.589
F02328,4.552,4.52,6.25
F02329,4.542,4.51,6.232
F02330,4.321,4.289,5.953
F02332,3.523,3.491,5.146
F02333,3.455,3.423,5.1
F02335,3.531,3.5,5.198
F02337,3.679,3.647,5.395
F02338,3.702,3.671,5.413
F02339,4.026,3.994,5.712
F02340,4.018,3.986,5.707
F02341,4.483,4.452,6.157
F02342,4.55,4.519,6.218
F02343,4.547,4.515,6.238
F02344,4.881,4.85,6.603
F02345,4.831,4.8,6.553
F02346,5.169,5.138,6.892
F02347,5.194,5.162,6.913
F02348,5.036,5.004,6.666
F02349,5.075,5.043,6.706
F02350,5.322,5.29,6.964
F02351,5.263,5.231,6.898
F02352,6.205,6.173,7.821
F02353,6.188,6.156,7.806
F02355,5.476,5.444,7.153
F02356,5.474,5.443,7.153
F02357,5.23,5.199,6.896
F02358,5.209,5.178,6.876
F02359,5.763,5.732,7.474
F02360,5.961,5.93,7.684
F02361,5.994,5.963,7.717
F02362,6.035,6.004,7.73
F02364,5.003,4.978,7.121
F02365,5.024,4.999,7.14
F02366,5.561,5.53,7.294
F02367,5.611,5.579,7.344
F02368,5.674,5.643,7.419
F02369,5.647,5.616,7.393
F02370,5.781,5.75,7.558
F02371,5.809,5.778,7.595
F02374,6.176,6.145,7.905
F02375,6.227,6.195,7.968
F02376,6.307,6.275,8.049
F02377,6.375,6.344,8.12
F02378,6.895,6.863,8.688
F02379,6.95,6.919,8.746
F02380,7.187,7.156,8.982
F02383,6.852,6.82,8.51
F02384,6.901,6.869,8.569
F02385,6.69,6.659,8.314
F02386,6.697,6.665,8.323
F02387,5.64,5.609,7.519
F02388,5.606,5.575,7.474
F02389,5.521,5.49,7.347
F02390,5.529,5.498,7.357
F02391,5.111,5.08,6.938
F02392,5.104,5.073,6.933
F02393,4.706,4.675,6.546
F02394,4.748,4.718,6.597
F02395,4.484,4.453,6.322
F02396,4.46,4.43,6.31
F02397,4.107,4.076,6.003
F02398,4.057,4.026,5.956
F02399,4.137,4.107,6.044
F02400,4.168,4.137,6.073
F02401,4.193,4.162,6.099
F02402,3.541,3.51,5.443
F02403,3.531,3.501,5.402
F02404,3.759,3.728,5.582
F02405,3.798,3.767,5.573
F02406,3.325,3.294,5.173
F02407,3.216,3.186,5.124
F02408,3.226,3.195,5.14
F02409,3.235,3.204,5.157
F02411,3.243,3.213,5.147
F02413,3.315,3.285,5.277
F02414,3.257,3.227,5.223
F02415,3.18,3.151,5.166
F02416,2.832,2.804,4.902
F02417,2.833,2.805,4.893
F02420,3.304,3.275,5.289
F02421,3.278,3.248,5.257
F02422,3.58,3.551,5.561
F02423,3.707,3.676,5.646
