stop_id,mean_price
F03681,0.382
F03682,0.371
F03683,0.385
F03684,0.382
F03685,0.385
F03686,0.374
F03687,0.403
F03688,
F03689,0.414
F03690,0.414
F03691,0.331
F03692,0.22
F03693,0.41
F03694,0.41
F03695,0.45
F03696,0.402
F03697,0.412
F03698,0.343
F03699,0.412
F03700,0.408
F03701,0.387
F03702,0.41
F03703,0.411
F03704,0.411
F03705,0.385
F03706,0.392
F03707,0.414
F03708,0.414
F03709,0.414
F03710,0.427
F03711,0.408
F03713,0.411
F03714,0.407
F03715,0.415
F03718,0.427
F03719,0.414
F03720,0.385
F03721,0.385
F03722,0.408
F03723,0.391
F03724,
F03725,0.403
F03726,0.432
F03727,0.432
F03728,0.432
F03729,0.432
F03730,0.432
F03731,0.432
F03732,0.432
F03733,0.432
F03734,0.432
F03735,0.432
F03737,0.429
F03739,0.429
F03741,0.432
F03742,0.401
F03743,0.401
F03744,0.401
F03745,
F03746,
F03747,
F03748,0.401
F03749,0.401
F03750,0.404
F03751,
F03752,0.432
F03753,0.419
F03754,0.419
F03755,0.427
F03756,0.432
F03757,0.429
F03758,
F03759,0.419
F03760,0.419
F03761,0.397
F03762,0.406
F03763,0.371
F03764,0.396
F03765,0.394
F03766,0.388
F03767,0.401
F03768,0.414
F03769,0.393
F03770,0.414
F03771,0.427
F03772,0.414
F03774,0.387
F03778,0.448
F03779,0.448
F03780,0.4
F03781,0.4
F03782,0.4
F03783,0.4
F03786,0.388
F03787,0.372
F03790,0.377
F03791,0.377
F03793,0.352
F03794,0.352
F03795,0.352
F03796,0.352
F03797,0.352
F03798,0.403
F03799,0.397
F03800,0.403
F03801,0.22
F03802,0.352
F03803,0.352
F03804,0.352
F03805,0.331
F03806,0.414
F03807,0.4
F03808,0.4
F03809,
F03810,0.377
F03814,0.433
F03816,0.382
F03817,
F03818,0.375
F03819,0.382
F03820,0.375
F03821,0.377
F03822,0.414
F03823,0.414
F03824,0.414
F03825,0.407
F03826,0.433
F03827,0.401
F03828,0.387
F03829,0.392
F03830,0.411
F03831,0.387
F03832,0.401
F03833,0.427
F03834,0.429
F03835,0.416
F03836,0.429
F03837,0.432
F03838,0.432
F03839,
F03840,0.419
F03841,
F03842,0.401
F03843,0.433
F03845,0.433
F03846,0.397
F03847,0.377
F03848,0.403
F03849,0.377
F03850,0.382
F03851,
F03852,0.352
F03853,0.377
F03854,0.352
F03855,0.377
F03856,0.331
F03857,0.382
F03858,0.349
F03859,0.388
F03860,0.403
F03861,0.403
F03862,0.403
F03863,0.382
F03864,0.382
F03865,0.382
F03866,0.382
F03867,0.352
F03868,0.372
F03869,0.4
F03870,0.402
F03871,0.382
F03872,0.351
F03873,0.382
F03874,0.375
F03875,0.448
F03876,0.382
F03877,0.382
F03878,0.382
F03879,0.388
F03880,0.404
F03881,0.41
F03882,0.41
F03883,0.352
F03885,0.352
F03887,0.352
F03888,0.351
F03889,0.351
F03890,0.408
F03891,0.406
F03892,0.386
F03893,0.388
F03894,0.406
F03895,0.462
F03896,0.366
F03897,0.462
F03898,0.405
F03899,0.406
F03900,0.403
F03903,0.432
F03904,0.432
F03905,0.432
F03906,0.432
F03907,0.351
F03908,0.366
F03909,0.351
F03911,0.351
F03912,0.366
F03913,0.509
F03914,0.351
F03915,0.366
F03916,0.462
F03917,0.462
F03918,0.462
F03919,0.338
F03920,0.321
F03921,0.36
F03922,0.401
F03923,0.36
F03924,0.402
F03925,0.4
F03926,0.406
F03927,0.404
F03931,0.42
F03932,0.404
F03940,0.407
F03941,0.411
F03942,0.433
F03943,
F03944,0.401
F03945,0.409
F03946,0.406
F03947,0.432
F03950,0.433
F03951,0.432
F03952,0.432
F03953,0.432
F03954,0.42
F03955,0.409
F03956,0.367
F03957,0.431
F03958,0.322
F03959,
F03960,
F03961,0.406
F03963,0.321
F03964,0.349
F03965,0.401
F03966,0.367
F03967,0.321
F03968,0.36
F03969,0.36
F03970,0.321
F03971,0.356
F03972,0.367
F03973,0.401
F03974,0.367
F03975,0.356
F03976,0.297
F03977,0.411
F03978,0.371
F03979,0.406
F03980,0.411
F03981,0.367
F03982,0.367
F03983,0.367
F03984,0.367
F03985,0.411
F03986,0.371
F03989,0.367
F03990,0.367
F03991,0.367
F03992,0.394
F03993,0.367
F03995,0.391
F03996,0.371
F03997,0.412
F03998,0.406
F03999,0.412
F04000,0.371
F04002,0.367
F04003,0.411
F04004,0.411
F04005,
F04006,0.401
F04015,0.405
F04017,0.405
F04018,0.405
F04019,0.405
F04020,0.431
F04021,0.406
F04022,0.411
F04024,0.367
F04025,0.367
F04026,0.411
F04027,0.371
F04028,0.432
F04029,0.432
F04030,0.432
F04031,0.432
F04033,0.371
F04034,0.367
F04035,0.367
F04036,0.367
F04037,0.462
F04038,0.462
F04039,0.411
F04041,0.332
F04042,0.312
F04043,0.356
F04044,0.301
F04045,
F04046,
F04048,
F04049,
F04050,0.363
F04051,0.308
F04054,0.419
F04055,0.332
F04056,0.446
F04057,0.312
F04058,0.465
F04059,0.313
F04060,0.302
F04061,0.301
F04062,
F04063,0.301
F04064,
F04065,0.357
F04066,0.333
F04067,0.333
F04068,
F04069,0.328
F04070,
F04071,0.332
F04072,0.332
F04073,0.332
F04074,
F04075,
F04077,0.317
F04078,0.324
F04079,0.323
F04080,0.302
F04081,0.302
F04083,0.325
F04085,0.339
F04086,0.332
F04087,
F04088,
F04089,
F04090,0.317
F04092,
F04094,
F04095,
F04096,
F04097,0.317
F04098,0.301
F04099,0.299
F04100,0.367
F04101,0.382
F04102,0.357
F04103,0.357
F04104,0.324
F04105,
F04106,0.299
F04107,0.301
F04108,0.348
F04109,0.481
F04110,0.357
F04111,0.301
F04112,0.301
F04113,0.299
F04114,0.301
F04115,0.321
F04116,0.302
F04117,0.301
F04118,0.446
F04119,0.403
F04120,0.359
F04121,0.372
F04122,0.398
F04123,0.397
F04124,0.398
F04125,0.466
F04126,0.301
F04127,0.407
F04128,0.399
F04129,0.402
F04130,0.376
F04131,0.402
F04132,0.399
F04133,0.481
F04134,0.357
F04135,0.481
F04136,0.481
F04137,0.374
F04138,0.357
F04139,0.348
F04140,0.509
F04141,0.509
F04142,0.363
F04143,0.361
F04144,0.398
F04145,0.38
F04146,0.363
F04147,0.333
F04148,0.406
F04149,0.403
F04152,0.402
F04153,0.399
F04154,
F04155,0.301
F04156,0.332
F04157,0.325
F04158,0.313
F04159,0.302
F04160,0.302
F04161,0.317
F04162,0.312
F04163,0.302
F04164,0.302
F04165,0.325
F04166,0.337
F04167,
F04168,
F04169,
F04170,0.356
F04171,0.297
F04172,0.382
F04173,0.374
F04174,0.4
F04177,0.391
F04178,0.439
F04179,0.367
F04181,0.362
F04182,0.394
F04185,0.391
F04186,0.394
F04187,0.367
F04188,0.394
F04189,0.367
F04191,0.377
F04192,0.382
F04193,0.378
F04194,0.393
F04195,0.394
F04196,0.394
F04197,0.393
F04198,0.376
F04199,0.371
F04200,0.378
F04201,0.359
F04202,0.383
F04203,0.405
F04204,0.405
F04205,0.378
F04206,0.377
F04207,0.385
F04208,0.385
F04209,0.405
F04210,0.374
F04211,0.386
F04212,0.377
F04213,0.445
F04214,0.367
F04215,0.367
F04216,0.367
F04217,0.374
F04218,0.37
F04219,0.362
F04220,0.367
F04221,0.362
F04222,0.362
F04223,0.362
F04224,0.362
F04226,0.362
F04227,0.362
F04228,0.362
F04229,0.362
F04230,0.362
F04231,0.362
F04232,0.359
F04233,0.386
F04234,
F04235,0.386
F04236,0.359
F04237,0.359
F04238,0.385
F04239,0.405
F04240,0.425
F04241,0.385
F04242,0.386
F04243,0.385
F04244,
F04245,0.385
F04247,
F04248,0.385
F04249,0.372
F04250,0.385
F04251,0.372
F04252,0.385
F04253,0.385
F04254,0.386
F04255,0.385
F04256,0.385
F04257,0.362
F04258,0.362
F04259,0.385
F04260,0.386
F04261,0.362
F04262,0.362
F04263,0.362
F04264,0.362
F04267,0.391
F04268,0.391
F04269,
F04273,0.383
F04274,0.307
F04278,0.377
F04279,0.398
F04280,0.386
F04281,
F04283,0.383
F04284,0.307
F04285,
F04286,0.307
F04287,
F04288,0.307
F04289,
F04290,
F04291,0.378
F04292,0.378
F04293,0.378
F04294,0.383
F04295,0.393
F04296,0.394
F04297,0.357
F04298,0.634
F04299,0.396
F04300,0.391
F04301,0.4
F04302,0.396
F04306,0.407
F04307,0.395
F04311,0.393
F04312,0.396
F04314,0.392
F04315,0.411
F04316,0.394
F04317,0.405
F04318,0.391
F04320,0.391
F04321,0.39
F04323,0.392
F04324,0.392
F04325,0.392
F04327,0.392
F04328,0.392
F04329,0.392
F04330,0.39
F04332,0.39
F04333,0.392
F04334,0.386
F04335,0.377
F04336,0.395
F04337,0.387
F04338,0.372
F04339,0.385
F04340,0.405
F04341,0.367
F04342,0.362
F04343,
F04344,0.386
F04345,
F04346,
F04347,
F04348,0.385
F04349,0.383
F04350,0.383
F04351,
F04352,
F04353,
F04354,
F04355,0.391
F04356,0.396
F04357,
F04358,0.378
F04359,0.378
F04360,0.359
F04361,0.378
F04362,0.367
F04363,0.362
F04364,0.372
F04366,0.383
F04367,0.378
F04370,0.531
F04371,0.536
F04373,0.523
F04374,0.521
F04375,0.621
F04376,0.532
F04377,0.603
F04378,0.621
F04379,0.621
F04380,0.621
F04381,0.551
F04382,0.551
F04383,0.551
F04384,0.551
F04389,0.448
F04390,0.548
F04391,
F04392,
F04393,
F04394,0.563
F04395,0.563
F04396,0.551
F04397,0.551
F04398,0.551
F04400,0.551
F04402,0.551
F04403,0.518
F04405,0.551
F04406,0.551
F04407,0.553
F04408,0.519
F04409,0.551
F04410,0.553
F04411,0.55
F04412,0.518
F04413,0.553
F04414,0.55
F04415,0.465
F04416,0.465
F04417,0.55
F04418,0.576
F04419,0.513
F04420,0.576
F04421,0.576
F04422,0.513
F04423,0.431
F04424,0.431
F04425,0.431
F04426,0.431
F04427,0.431
F04428,0.431
F04429,0.567
F04430,0.431
F04431,0.497
F04432,0.451
F04433,0.451
F04434,0.519
F04435,0.553
F04436,0.455
F04437,0.563
F04438,0.431
F04439,0.563
F04440,0.45
F04441,0.431
F04442,0.45
F04443,0.454
F04444,0.431
F04445,0.454
F04446,0.454
F04447,0.454
F04448,0.455
F04449,0.455
F04450,0.454
F04451,0.454
F04452,0.455
F04453,0.426
F04454,0.459
F04455,0.451
F04456,0.426
F04457,0.427
F04458,0.426
F04459,0.443
F04460,0.426
F04461,0.443
F04462,0.426
F04463,0.443
F04464,0.426
F04466,0.426
F04467,0.365
F04468,0.391
F04469,0.428
F04470,0.448
F04471,0.393
F04472,0.393
F04473,0.448
F04474,0.393
F04475,0.448
F04476,0.448
F04477,0.381
F04478,0.391
F04479,0.449
F04480,0.135
F04481,0.377
F04482,
F04483,0.377
F04484,0.35
F04485,0.378
F04486,0.381
F04487,0.378
F04488,0.381
F04489,0.381
F04490,0.314
F04491,0.377
F04492,0.314
F04493,0.377
F04494,0.365
F04495,0.135
F04496,0.135
F04497,0.135
F04498,0.377
F04499,0.314
F04501,0.135
F04502,0.135
F04503,0.135
F04504,0.135
F04505,0.135
F04506,0.135
F04509,0.135
F04510,0.449
F04511,0.43
F04512,0.391
F04513,0.448
F04514,0.448
F04515,0.377
F04516,0.35
F04517,0.455
F04521,0.391
F04523,0.392
F04524,0.332
F04525,0.333
F04526,0.362
F04528,0.306
F04529,0.304
F04530,0.303
F04531,0.308
F04532,0.303
F04533,0.306
F04536,0.304
F04537,0.306
F04538,0.303
F04539,0.303
F04542,0.303
F04543,0.306
F04544,0.367
F04545,0.303
F04550,0.304
F04551,0.301
F04552,0.392
F04553,0.304
F04554,0.369
F04555,0.355
F04556,0.368
F04557,0.355
F04558,0.362
F04559,0.369
F04560,0.362
F04561,0.369
F04562,0.362
F04563,0.375
F04564,0.325
F04565,0.324
F04566,0.362
F04567,0.362
F04568,0.303
F04569,0.306
F04570,0.392
F04571,0.304
F04572,0.323
F04573,0.325
F04574,0.332
F04575,0.333
F04576,0.333
F04577,0.333
