stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,Unnamed: 0,weighted_gini_walk,weighted_gini_multi,weighted_med_inc_walk,weighted_med_inc_multi
1541185,3.208,0.3728,19,1.024,11.722,7.912,2,3,10,0,80,3,22,32,15,167,0,1,2,0,32,1,4,8,1,49,3.289,-0.0809999999999999,2.768545897162275e-07,0.0008576329331046,0.0807451483935607,0.0,600,60.22182,25.140423,Pohj. ostoskeskus,2600,0.298081,0.303341,35613.0,35823.0
1532115,2.515,0.1027,15,0.77,10.99,7.253,1,3,10,0,45,3,16,18,11,107,0,1,3,0,36,0,8,6,2,56,3.199,-0.6839999999999997,6.752227415109915e-08,0.0017152658662092,0.0747557533795504,0.001712321203778,603,60.219952,25.127712,Rantakiventie,2527,0.301126,0.299753,42126.0,35737.0
1532113,3.601,0.4185,21,1.231,11.104,7.313,2,3,11,0,85,4,22,33,15,175,0,1,3,0,37,0,7,6,2,56,3.188,0.4129999999999998,3.667713919356109e-07,0.0034305317324185,0.0807900598297804,0.0047262077410267,606,60.221195,25.12927,Melatie,2525,0.300307,0.300947,40648.0,35506.0
1532117,1.558,0.4802,10,0.248,10.833,7.185,0,1,2,0,15,0,3,8,0,29,0,1,3,0,33,0,6,10,1,54,2.81,-1.252,1.2048905383792502e-08,0.0008576329331046,0.0695518902574808,0.0,614,60.217976,25.125623,Rantakiventie,2529,0.301612,0.300813,41065.0,35557.0
1532111,3.266,0.3765,20,1.064,11.271,7.439,2,3,10,0,80,3,22,33,15,168,0,1,3,0,36,0,7,7,2,56,3.363,-0.0969999999999999,3.422241832581529e-07,0.0017152658662092,0.0807675978683347,0.0,604,60.222205,25.131903,Kurkimoisio,2523,0.299705,0.301017,39643.0,35526.0
1531107,3.908,0.3988,23,1.325,11.052,7.373,2,3,11,0,96,4,23,34,15,188,0,1,3,0,37,2,4,11,1,59,2.96,0.948,9.46005995146732e-08,0.0017152658662092,0.0760324170995048,5.153159254705939e-06,605,60.218662,25.12939,Merikorttitie,2497,0.300955,0.303714,38938.0,36381.0
1531109,5.325,0.3351,28,2.835,10.975,7.411,2,3,14,0,150,6,33,43,19,270,0,1,3,0,34,2,3,16,0,59,2.598,2.7270000000000003,1.6388997709833768e-07,0.0017152658662092,0.0774823918471516,0.0004041303798369,613,60.216127,25.128913,Merikorttikuja,2499,0.301685,0.304265,37254.0,36240.0
1541118,5.152,0.5245,28,6.919,11.549,7.659,0,3,12,0,70,2,31,15,18,151,0,1,3,0,35,0,4,7,2,52,3.32,1.8320000000000003,1.3799302482626509e-06,0.0017152658662092,0.0877712388044212,0.0123000011911627,608,60.22372,25.13634,Mustalahdentie,2551,0.297966,0.296532,36505.0,38037.0
1532101,4.537,0.2275,22,2.255,11.356,7.98,2,2,13,0,136,6,30,42,16,247,1,3,10,0,79,4,22,35,14,168,3.44,1.097,1.789193970781192e-07,0.0017152658662092,0.0774617312533652,0.0,610,60.211752,25.137133,Satamasaarentie,2519,0.305818,0.305201,35412.0,36091.0
1532100,4.707,0.5747,28,1.988,11.296,8.131,2,2,12,0,158,5,34,44,17,274,2,2,12,0,115,5,26,38,16,216,3.506,1.201,1.5289936105486157e-07,0.0017152658662092,0.077528918503585,0.0023218667109959,611,60.20718,25.136948,Tyynylaavankuja,2518,0.312645,0.311471,36708.0,37216.0
1531110,5.67,0.2823,29,3.182,11.485,8.053,2,3,14,0,171,6,35,44,20,295,1,3,10,0,71,4,20,26,12,147,3.455,2.215,1.789193970781192e-07,0.0017152658662092,0.0774617312533652,0.0,612,60.212913,25.139195,Vuosaaren kirkko,2500,0.304641,0.304698,35464.0,36164.0
1454192,3.241,0.4073,23,1.543,7.63,3.866,2,1,5,1,49,1,16,13,4,92,2,1,4,1,48,1,12,12,3,84,3.031,0.2099999999999999,1.0352718123502014e-06,0.0008576329331046,0.0769080303482515,0.0,616,60.220467,25.064765,Myllypadontie,2151,0.32063,0.318256,35539.0,36208.0
1354100,3.068,0.8566,13,1.647,6.266,5.175,0,0,3,0,65,0,5,9,3,85,0,0,1,0,21,0,4,3,1,30,3.795,-0.7269999999999999,1.0746570975073564e-05,0.0017152658662092,0.075273915302956,0.0034216977451247,1066,60.255023,24.917668,Paloheinän maja,1411,0.255617,0.270552,69614.0,64585.0
1174112,8.792,0.7992,51,6.375,0.841,4.798,6,6,22,4,183,7,150,39,46,463,1,2,8,1,36,3,86,6,12,155,2.738,6.054,0.0052980051564366,0.0025728987993138,0.1068508901638374,0.0027700649690006,618,60.20661,24.92968,Veturitie,550,0.314977,0.320033,39072.0,37404.0
1171150,7.086,0.7405,40,4.524,1.315,5.181,1,5,18,5,143,8,104,38,30,352,0,0,0,1,6,0,7,5,1,20,2.836,4.25,0.0035225322023698,0.0025728987993138,0.0987510351433443,0.0012030638497486,877,60.2085,24.91885,Ilmalan seisake,494,,,29247.0,32493.0
1173132,13.081,0.7119,84,10.58,1.03,4.211,10,9,32,5,251,11,222,54,72,666,2,0,4,0,54,3,37,10,7,117,3.023,10.058,0.0046644577806808,0.0034305317324185,0.1073047770368207,0.004127720574643,903,60.20781,24.9413,Ilmattarentie,531,0.315337,0.321133,38518.0,37371.0
1240107,12.484,0.2874,75,9.602,2.037,3.188,32,8,61,1,282,25,321,64,140,934,3,2,9,0,98,3,37,13,17,182,3.52,8.964,0.000111266310861,0.0017152658662092,0.0951603824856058,0.0011516099594277,619,60.20952,24.96435,Kumpula,704,0.326719,0.323699,37010.0,38063.0
1240104,14.761,0.6119,91,16.178,2.13,3.167,34,9,70,1,326,27,347,74,155,1043,3,2,7,0,86,2,35,13,15,163,3.421,11.34,0.0004954202341322,0.0042881646655231,0.1009121520218612,0.0100235543737976,620,60.20869,24.96735,Intiankatu,701,0.329172,0.328659,37220.0,35554.0
1250105,13.207,0.2925,83,10.443,2.066,3.093,23,9,51,3,291,23,297,64,110,871,3,1,5,0,70,2,29,10,12,132,3.65,9.557,0.0001354539605815,0.0034305317324185,0.1016892824478631,0.0032423413776267,1137,60.2129,24.95926,Joukolan puisto,727,0.323186,0.321889,35907.0,38033.0
1240106,9.254,0.524,54,5.079,2.049,3.323,48,11,64,1,252,25,444,64,197,1106,5,2,6,0,92,4,35,14,17,175,3.42,5.834,0.0004230323157106,0.0025728987993138,0.1006324959324268,0.0072771951514955,621,60.20699,24.967438,Sumatrantie,703,0.330947,0.328866,36664.0,36272.0
1240133,9.869,0.3494,63,6.282,1.775,3.628,38,9,59,1,256,21,296,55,158,893,5,1,6,0,86,2,39,17,23,179,3.325,6.544,0.000371565300574,0.0017152658662092,0.0941122078668285,0.0,624,60.20488,24.96385,A.I. Virtasen aukio,718,0.330887,0.33029,36346.0,35584.0
1230109,14.448,0.5595,93,10.602,1.903,3.7,53,15,82,1,329,29,484,87,204,1284,4,1,7,0,87,4,44,18,21,186,3.306,11.142,0.0016114677990068,0.006861063464837,0.0985249644337571,0.023315705310568,623,60.20312,24.9673,Kumpulan kampus,688,0.335262,0.329763,36037.0,35003.0
1230409,7.636,0.5423,42,3.881,2.029,3.555,37,7,52,1,224,19,275,49,156,820,4,1,7,0,85,4,38,17,20,176,3.213,4.423,0.0003047693244319,0.0017152658662092,0.0897230662135535,0.0025456974801051,622,60.2041,24.969158,Kumtähdenkenttä,695,0.335669,0.336182,36701.0,34976.0
1230405,7.63,0.3967,43,4.993,2.414,3.135,25,6,47,1,221,18,250,46,140,754,2,1,5,0,67,2,26,11,11,125,2.722,4.908,0.000116688374018,0.0034305317324185,0.0824115908178533,0.0034264828215755,630,60.206955,24.974597,Arabiankatu,692,0.335562,0.333638,38692.0,35585.0
1230113,9.634,0.5358,55,5.14,2.229,3.344,37,7,56,1,261,20,284,57,158,881,3,1,5,0,74,3,31,14,13,144,3.005,6.629,0.0003157115748677,0.0025728987993138,0.089778523567313,0.0045699870636221,629,60.20548,24.97209,Kokkosaarenkatu,690,0.335571,0.331133,37520.0,34568.0
1210163,8.863,0.2592,52,5.897,1.976,4.138,38,14,63,1,243,19,415,51,175,1019,9,1,13,0,82,6,63,17,20,211,3.334,5.529,0.000453622120379,0.0017152658662092,0.0923617701718251,0.0050278330801948,884,60.19824,24.96938,Haukilahdenkatu,625,0.335254,0.326291,36398.0,38162.0
1220105,13.207,0.6034,79,8.221,1.569,4.299,69,17,86,2,344,35,644,87,315,1599,9,1,12,0,96,5,85,23,29,260,3.603,9.604,0.003655898536137,0.0034305317324185,0.1010437765679767,0.009308187727403,958,60.19842,24.96205,Paavalinkirkko,631,0.334538,0.330828,34609.0,34844.0
1220104,10.606,0.5232,64,7.964,1.659,4.57,78,20,89,3,320,30,661,81,338,1620,16,1,18,0,97,8,135,24,65,364,3.291,7.314999999999999,0.0031179325403348,0.0025728987993138,0.1004150907822098,0.0045495056763373,959,60.19551,24.96272,Vallilan varikko,630,0.335278,0.32583,33233.0,38345.0
1270102,7.722,0.722,47,4.823,2.876,2.485,13,4,26,0,205,10,125,47,79,509,2,0,5,0,63,2,20,10,10,112,2.867,4.855,4.019464576396587e-05,0.0034305317324185,0.0887364208118925,0.0032113588865486,625,60.21252,24.97844,Annalantie,769,0.333133,0.331375,38417.0,34669.0
1230101,5.433,0.5609,30,2.148,2.664,2.758,15,2,24,0,174,13,128,33,74,463,2,1,5,0,73,2,25,12,11,131,2.947,2.486,1.803285681491449e-05,0.0017152658662092,0.0844724796839002,0.0004117006235767,626,60.210234,24.976613,Kaironkatu,684,0.33411,0.332977,38694.0,35046.0
1270104,5.878,0.6929,33,2.695,3.286,1.962,2,3,12,0,114,5,32,29,17,214,2,0,4,0,52,2,10,7,4,81,2.976,2.902,9.716744981827394e-05,0.0034305317324185,0.097230644342041,0.0027904468347435,636,60.217158,24.981087,Tekniikan museo,771,0.328483,0.320544,37330.0,36563.0
1230103,8.191,0.6641,48,4.154,2.468,3.019,22,6,50,1,230,18,229,52,129,737,2,1,5,0,68,2,27,12,11,128,2.858,5.333,6.204109795597287e-05,0.0025728987993138,0.0826813313314168,0.0010543995896508,631,60.20808,24.97474,Arabia,686,0.33511,0.330581,38877.0,35416.0
1230102,5.133,0.7549,31,1.952,2.762,2.637,4,3,15,0,122,3,42,28,22,239,2,1,5,0,70,2,22,11,10,123,2.905,2.228,1.803285681491449e-05,0.0017152658662092,0.0844724796839002,0.0004117006235767,627,60.21121,24.97757,Kaironkatu,685,0.333604,0.326133,38819.0,35607.0
1232102,6.416,0.4417,33,3.247,2.778,2.754,22,5,44,1,196,16,227,44,127,682,2,1,5,0,62,2,22,11,11,116,2.483,3.933,2.058010999224091e-05,0.0008576329331046,0.0761320468146322,0.0,628,60.209603,24.979491,Arabianranta,697,0.335787,0.332407,39714.0,35145.0
1230407,4.336,0.3767,23,1.531,2.636,2.948,15,2,22,0,155,11,117,29,71,422,2,1,5,0,64,2,24,10,11,119,2.395,1.9410000000000005,2.058010999224091e-05,0.0008576329331046,0.0761320468146322,0.0,632,60.208016,24.978066,Arabianranta,694,0.336906,0.334985,39853.0,35042.0
1361103,7.354,0.6993,40,3.553,3.669,1.633,5,4,17,0,142,7,39,38,22,274,2,0,2,0,40,1,4,6,2,57,2.561,4.793,5.117627880260248e-05,0.0025728987993138,0.0959065228236821,7.98803013695134e-05,633,60.21896,24.98699,Viikinranta,1414,0.328591,0.319306,38041.0,36612.0
1270105,9.534,0.5849,61,5.802,3.176,2.089,15,3,28,0,239,12,157,45,84,583,2,0,4,0,55,2,11,6,5,85,2.892,6.642000000000001,9.46305552432816e-05,0.0034305317324185,0.097230644342041,0.0032464200748612,635,60.21611,24.98016,Tekniikan museo,772,0.330076,0.326955,37303.0,35613.0
1351132,3.593,0.8693,16,2.13,6.293,4.617,0,0,4,0,73,0,7,9,3,96,0,0,2,0,27,1,2,7,0,39,3.51,0.0830000000000001,5.8974397783923606e-05,0.0025728987993138,0.0813841875985244,0.0051289148673552,637,60.255822,24.930532,Sysiniitty,1392,0.246293,0.27572,73435.0,62426.0
1352143,5.619,0.5418,29,4.714,6.388,3.983,1,0,6,1,91,3,17,21,2,142,0,0,3,0,35,1,3,7,0,49,3.133,2.486,0.0001480221559433,0.0034305317324185,0.0885335947071796,0.0043959868535447,650,60.25638,24.94599,Torpparinmäentie,1401,0.259457,0.278685,69639.0,59298.0
1203409,3.214,0.7018,18,1.054,5.108,9.777,68,17,38,7,94,27,522,36,316,1125,5,1,5,3,59,1,48,16,30,168,1.615,1.599,0.0004993562053474,0.0017152658662092,0.078983376191662,0.001712321203778,638,60.15407,24.919259,Länsiterm. T1,599,0.324697,0.318576,41023.0,43155.0
1203405,4.755,0.698,28,2.432,4.45,9.15,83,20,50,9,161,36,640,53,395,1447,27,6,20,6,84,13,179,27,150,512,2.855,1.9,0.0027440621390244,0.0025728987993138,0.0857503822988512,0.005140057259662,993,60.159893,24.921266,Huutokonttori,597,0.322317,0.317774,42029.0,43475.0
1250429,9.027,0.0502,51,4.131,1.955,3.371,7,4,22,1,200,13,164,46,46,503,3,1,7,0,51,4,32,7,8,113,3.215,5.811999999999999,0.0016859427512308,0.0017152658662092,0.1027957741093181,0.0001828365014978,639,60.21519,24.949,Metsolantie,748,0.317694,0.320488,36487.0,37547.0
1250103,15.543,0.1565,92,19.959,1.564,3.777,30,13,74,4,334,26,384,81,181,1127,2,1,6,0,56,1,24,9,7,106,2.747,12.796,0.0082259089333036,0.0042881646655231,0.1113350034044009,0.0063023555027532,902,60.21246,24.9439,Käpylänaukio,725,0.313886,,37544.0,37888.0
1332107,7.654,0.6748,43,5.561,4.556,4.819,3,6,13,2,115,8,59,30,34,270,0,1,4,0,23,1,7,4,4,44,3.655,3.999,0.0001537055191081,0.0025728987993138,0.0941198307574706,0.0124789751545676,640,60.23894,24.91321,Niittyluhdantie,1260,0.282936,0.311929,55524.0,39691.0
1332106,15.91,0.5925,97,15.893,4.409,5.388,3,9,35,4,243,17,96,71,55,533,1,2,5,0,27,1,26,5,13,80,2.912,12.998,0.0001544485004465,0.0042881646655231,0.0917419414599504,0.024619684113173,668,60.23566,24.90215,Venäläinen koulu,1259,0.312886,0.301906,38755.0,45209.0
1332108,10.042,0.6035,57,9.694,4.522,4.695,1,3,17,1,116,7,33,32,13,223,0,1,3,1,24,1,6,3,3,42,3.317,6.725,8.061953880908045e-05,0.0025728987993138,0.0911375239632731,0.0075700930286947,641,60.23891,24.91547,Niittyluhdantie,1261,0.282123,0.290965,55629.0,50273.0
1341120,12.413,0.5728,70,8.06,4.481,4.015,1,4,16,1,148,9,56,42,18,295,0,2,5,1,28,3,8,8,6,61,3.601,8.812000000000001,0.0002134409450706,0.0034305317324185,0.0926933176875983,0.0015125465640314,1105,60.23948,24.92814,Muurimestarintie,1336,0.271207,0.295385,60647.0,48889.0
1341108,4.731,0.8555,23,4.247,4.659,4.038,1,3,12,1,60,5,14,19,5,120,0,2,5,1,21,2,6,6,4,47,2.897,1.834,8.923211396016863e-05,0.0017152658662092,0.0954888183525131,0.0077965854046724,1107,60.24109,24.92844,Pakilantie,1330,0.261999,0.275068,65830.0,55940.0
1341109,2.431,0.6388,12,0.734,4.711,4.691,0,0,0,0,17,2,1,6,0,26,0,1,5,0,24,1,6,5,4,46,3.509,-1.0779999999999998,1.681159779026671e-05,0.0017152658662092,0.083790267560696,0.0015217801000501,642,60.240725,24.916203,Niittyluhdantie,1331,0.27342,0.249179,60798.0,72774.0
1341135,2.747,0.4107,14,0.724,5.069,4.741,0,0,1,0,21,2,2,7,0,33,0,1,4,0,17,1,4,3,3,33,3.412,-0.665,3.537610944233549e-06,0.0017152658662092,0.0774307610136424,0.0001676935901469,643,60.244077,24.916928,Suovatie,1350,0.260386,0.248662,68002.0,72887.0
1341139,4.094,0.3706,21,1.908,5.162,4.034,0,2,7,1,50,3,7,12,4,86,0,1,4,0,19,3,4,9,2,42,3.28,0.8140000000000005,3.2466335188538403e-06,0.0017152658662092,0.0788440378973899,0.0003602854409252,869,60.245676,24.931484,Rohkatie,1354,0.247294,0.248489,73378.0,72965.0
1351125,5.382,0.458,31,2.431,6.278,4.285,0,2,8,1,62,4,9,15,5,106,0,0,3,0,33,1,2,8,0,47,3.245,2.137,5.973247655330048e-05,0.0025728987993138,0.08157272239605,0.001179355889915,644,60.255681,24.937717,Kuusmiehentie,1389,0.249243,0.262368,72654.0,67115.0
1351122,5.559,0.4137,33,3.808,5.975,3.986,0,3,12,1,66,5,11,16,7,121,0,0,3,0,35,2,1,8,0,49,3.173,2.386,1.504449986706497e-05,0.0025728987993138,0.0803431812578118,0.0007369507847972,1157,60.25289,24.94031,Rakovalkeantie,1386,0.249908,0.267409,72555.0,63127.0
1352145,4.412,0.3424,24,3.158,7.084,4.258,1,0,6,0,53,3,13,16,1,93,0,0,3,0,31,0,1,4,0,39,2.475,1.937,2.0948587242164515e-06,0.0025728987993138,0.0715123041745173,0.001712321203778,645,60.26233,24.95158,Fallintori,1403,0.274257,0.266645,64839.0,64733.0
1352138,5.7,0.2649,31,3.959,6.875,4.032,1,1,7,0,60,3,16,19,3,110,0,0,3,0,32,0,1,4,0,40,2.229,3.471,2.039453127369678e-06,0.0017152658662092,0.0715079034173373,0.0,649,60.26032,24.95306,Viskaalintie 32,1398,0.271139,0.270604,65894.0,61835.0
1353122,4.261,0.5675,21,1.72,6.574,3.528,0,1,7,1,90,2,14,18,3,136,1,0,3,0,27,0,2,3,0,36,2.164,2.097,0.0001392496734382,0.0017152658662092,0.0886281313806523,0.0,646,60.25699,24.95927,Tuomarinkyläntie,1409,0.269656,0.302428,66467.0,48523.0
1352139,6.108,0.2668,33,3.036,6.794,3.944,1,1,8,1,66,4,16,22,4,123,0,0,3,0,33,0,1,4,0,41,2.311,3.797,9.467974233457127e-06,0.0025728987993138,0.0770099695494554,0.0051281296240402,648,60.25954,24.95366,Asessorintie,1399,0.269114,0.262758,66561.0,66357.0
1352136,8.008,0.0604,41,5.228,6.522,3.826,1,2,10,1,116,5,22,31,9,197,0,0,3,0,36,1,3,5,0,48,2.837,5.170999999999999,4.954761509383343e-05,0.0017152658662092,0.0834053567708679,0.0068316168405244,654,60.25723,24.95164,Käräjätuvantie,1396,0.264172,0.265896,68190.0,64621.0
1353120,3.929,0.486,17,1.314,6.267,3.503,0,3,14,1,79,4,26,15,10,152,1,0,3,0,37,0,3,4,0,48,3.285,0.6439999999999997,0.0004491405209897,0.0034305317324185,0.0948961560254579,0.0135745501861628,652,60.25465,24.95468,Yhdyskunnantie,1407,0.264595,0.301897,68205.0,48722.0
1352134,9.385,0.1228,49,7.048,6.38,3.793,1,2,13,1,132,6,34,35,11,235,0,0,3,0,37,1,3,7,0,51,3.203,6.182,0.0002714712397491,0.0042881646655231,0.0909449346898123,0.0105917701705102,655,60.25605,24.95008,Sihteerintie,1394,0.261628,0.271645,69013.0,61121.0
1352144,5.685,0.4324,27,2.711,6.453,4.112,0,2,7,1,85,3,10,17,6,131,0,0,3,0,33,1,2,7,0,46,2.963,2.7219999999999995,0.0001756164495324,0.0034305317324185,0.0885268498043373,0.0050770405231275,651,60.25706,24.94409,Torpparinmäentie,1402,0.257405,0.260944,70212.0,67420.0
1352119,7.866,0.2862,38,5.21,6.259,3.761,3,4,17,1,126,7,53,28,16,255,0,0,3,0,35,1,3,6,0,48,2.839,5.026999999999999,0.0005605312676607,0.0025728987993138,0.0992063032981928,0.0133266281753461,656,60.255037,24.94895,Kuusmiehenkaari,1393,0.260469,0.305954,69352.0,44190.0
1341103,16.024,0.3296,92,14.256,5.06,3.202,7,7,37,1,254,17,166,55,46,590,0,0,1,0,26,2,1,9,0,39,2.981,13.043,0.0023014785106301,0.0034305317324185,0.1088018193381771,0.0395082048556185,1151,60.24432,24.94666,Sysimiehentie,1327,0.258002,0.303103,70073.0,45157.0
1463117,3.977,0.334,25,1.388,5.539,7.601,0,2,7,0,104,1,22,14,18,168,2,1,8,0,54,2,20,17,13,117,3.454,0.5229999999999997,1.3950822379451713e-05,0.0017152658662092,0.0798463155728532,0.023186545663527,657,60.23393,24.862,Konalan puisto,2208,0.320814,0.320534,35731.0,36586.0
1320119,4.546,0.2776,28,2.264,6.22,8.063,0,2,8,0,111,1,22,19,19,182,0,1,4,0,84,1,20,7,12,129,3.659,0.8870000000000005,2.677520205271692e-06,0.0017152658662092,0.0742494204812608,0.0215694352116931,826,60.2387,24.85418,Ruosilanpolku,1202,0.320394,0.320648,36533.0,36471.0
1463118,8.36,0.4948,42,4.155,5.418,7.538,3,6,18,2,190,4,85,45,43,396,1,1,7,0,51,3,22,17,14,116,3.572,4.787999999999999,1.3950822379451713e-05,0.0017152658662092,0.0798463155728532,0.023186545663527,658,60.23293,24.86311,Konalan puisto,2209,0.320905,0.322242,35893.0,35959.0
1294124,15.404,0.5225,104,12.444,4.543,6.983,5,8,36,5,297,10,129,69,77,636,0,1,2,0,44,2,20,16,3,88,3.66,11.744,7.64308002844112e-05,0.0042881646655231,0.0864071557504262,0.0542784291092375,867,60.227,24.87358,Marttila,1040,0.324044,0.321533,35389.0,36018.0
1331108,3.703,0.6051,22,1.012,5.35,7.164,3,5,15,0,84,6,46,23,34,216,2,1,9,0,61,2,17,16,19,127,3.289,0.4139999999999997,4.367493379943733e-05,0.0008576329331046,0.0881173451529333,0.0,661,60.23538,24.87,Pelimannintie 23,1232,0.320744,0.320433,34476.0,33636.0
1331106,6.942,0.1706,49,3.695,5.206,6.814,3,5,17,0,140,9,59,30,36,299,3,3,10,0,58,5,35,13,25,152,3.154,3.788,0.0002476739260039,0.0034305317324185,0.0966403385339098,0.0127424898789478,788,60.23635,24.87644,Klaneettitie,1230,0.32025,0.319875,33766.0,34004.0
1150128,4.19,0.671,23,1.614,2.761,7.816,17,3,20,5,81,14,118,23,90,371,4,0,3,2,21,5,13,9,2,59,2.222,1.9680000000000004,2.5498284939204026e-05,0.0017152658662092,0.0605935980879038,0.001712321203778,663,60.18844,24.88912,Heikinniementie,447,0.31832,0.315603,39380.0,40449.0
1150126,4.745,0.6904,27,1.776,2.496,7.608,33,6,32,5,102,25,244,28,192,667,5,0,1,2,20,2,6,7,0,43,1.817,2.928,0.0001401936163669,0.0017152658662092,0.0644984142169034,0.0034216977451247,978,60.18742,24.89573,Ruutikellarit,445,0.313933,0.315913,39524.0,40143.0
1150130,3.888,0.6854,21,1.219,2.925,7.956,14,3,20,5,71,14,110,23,89,349,6,0,2,2,21,4,17,6,2,60,2.259,1.629,4.493541467552315e-06,0.0008576329331046,0.0571289788855325,0.0,664,60.18854,24.88575,Seurasaari,449,0.318801,0.314873,40433.0,41030.0
1332109,8.827,0.1836,51,4.768,4.836,5.696,1,5,23,6,167,9,63,41,42,357,1,2,5,0,38,3,24,7,14,94,3.351,5.476,7.941305067413602e-05,0.0017152658662092,0.0854351467194862,0.0085321593945774,666,60.238753,24.897169,Venäläinen koulu,1262,0.308992,0.32065,40705.0,35645.0
1332111,7.919,0.2009,41,4.004,5.17,5.888,1,4,20,6,156,7,54,40,36,324,1,2,5,0,35,3,23,9,17,95,3.312,4.606999999999999,1.4950406716569868e-05,0.0025728987993138,0.0787478605673442,0.0068360338341713,675,60.24143,24.89447,Raitamaantie,1264,0.307954,0.320626,41147.0,35798.0
1281154,12.304,0.1144,80,7.911,4.074,5.342,1,6,29,6,233,11,86,58,56,486,1,3,6,0,41,1,28,8,13,101,3.537,8.767,0.0004353646066267,0.0034305317324185,0.0933486046378319,0.0325460270784679,709,60.2325,24.90275,Pirkkolan urheilup.,783,0.316847,0.318126,36646.0,37202.0
1332159,11.838,0.2091,67,10.049,4.731,5.412,2,6,27,3,220,12,60,42,40,412,1,2,5,0,28,1,23,4,13,77,3.512,8.325999999999999,0.0001170768743051,0.0042881646655231,0.0883048431135901,0.0325213886831734,667,60.23883,24.90236,Kaarelankuja,1278,0.300092,0.311524,46071.0,39808.0
1332123,4.192,0.3721,24,1.594,5.214,5.47,0,0,4,0,56,2,8,8,9,87,1,1,3,0,32,3,10,4,12,66,3.32,0.8720000000000003,2.627821323481786e-05,0.0025728987993138,0.0812817173007647,0.0050685002098071,678,60.243589,24.903067,Kasemattikuja,1274,0.284874,0.311429,55774.0,40618.0
1332161,8.951,0.2849,52,6.471,5.376,5.695,2,4,18,3,133,9,35,26,29,259,1,2,5,0,38,3,22,4,16,91,3.443,5.508000000000001,2.7133687777826688e-05,0.0034305317324185,0.0813784880265937,0.0225485531941018,679,60.24445,24.89929,Maununnevantie,1280,0.294748,0.309871,50013.0,40723.0
1294180,13.094,0.7403,77,13.717,4.517,5.9,3,7,28,2,196,13,80,51,44,424,1,4,8,0,53,1,32,14,19,132,2.971,10.123,8.901160950796907e-05,0.0034305317324185,0.0904775699238287,0.0157336990775404,717,60.23438,24.89275,Kantelettarentie,1048,0.322171,0.302563,33821.0,44630.0
1334188,4.658,0.4473,30,1.658,6.306,6.472,2,0,8,0,68,4,12,12,15,121,0,0,1,0,57,2,2,4,5,71,3.302,1.3560000000000003,3.8788457212772475e-07,0.0017152658662092,0.0656462025044761,0.001712321203778,669,60.251335,24.888752,Maljatie,1322,0.306606,0.306884,43830.0,43324.0
1334190,4.006,0.5316,26,1.461,6.539,6.71,2,0,8,0,64,3,11,8,11,107,0,0,1,0,74,2,5,5,4,91,3.439,0.5670000000000002,6.842071854560028e-08,0.0008576329331046,0.0615989944090188,0.0,671,60.252857,24.885282,Vakkatie,1324,0.308237,0.307293,42267.0,42632.0
1332170,6.558,0.3101,41,3.778,5.924,6.095,3,3,12,0,89,7,35,17,25,191,0,0,3,0,49,2,4,5,8,71,3.948,2.61,2.130633970531115e-06,0.0051457975986277,0.0702541372751954,0.0139881555653677,805,60.24874,24.8942,Perhekunnantie,1283,0.303349,0.311168,45828.0,40089.0
1304133,6.646,0.3389,44,2.717,3.87,7.777,6,4,14,4,144,10,70,38,30,320,0,1,4,1,46,2,21,13,9,97,3.062,3.584,0.0002555650876369,0.0025728987993138,0.0780601525279949,0.0033649022016142,672,60.2091,24.86682,Ulvilantie 21,1129,0.323523,0.31758,37075.0,38423.0
1304132,5.673,0.2806,35,1.999,3.962,7.974,4,3,10,4,133,8,56,34,21,273,0,2,2,1,39,3,15,12,7,81,2.92,2.753,7.927546346234946e-05,0.0025728987993138,0.07252549185693,2.772890456103672e-05,674,60.20745,24.86424,Ulvilantie 19,1128,0.321653,0.319797,37932.0,38161.0
1304134,7.784,0.3509,52,2.977,3.448,7.361,9,4,17,5,158,11,83,41,34,362,0,1,5,2,68,2,30,22,13,143,3.358,4.426,0.0013117696158882,0.0017152658662092,0.0846324421363242,0.0050625000932359,694,60.2091,24.8748,Ulvilantie 27,1130,0.321751,0.317853,37541.0,38329.0
1304138,3.943,0.4457,25,1.257,4.33,8.326,3,3,10,4,78,7,50,27,18,200,0,0,0,0,30,2,4,8,2,46,2.496,1.447,5.9013487996200536e-05,0.0017152658662092,0.0724621745155732,0.0,1163,60.20749,24.85745,Muusantori,1134,0.32172,0.318752,37207.0,38978.0
1304131,5.448,0.2956,35,2.153,3.946,8.067,4,3,10,4,113,8,55,32,20,249,1,2,2,1,39,3,15,11,5,79,2.844,2.6040000000000005,0.0001352316977706,0.0017152658662092,0.0727981099192915,6.12125371574143e-05,673,60.20569,24.8638,Ulvilantie 17,1127,0.319056,0.319141,39218.0,38497.0
