stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,weighted_gini_walk,weighted_med_inc_walk,weighted_hh_low_walk,weighted_hh_mid_walk,weighted_hh_high_walk,weighted_gini_multi,weighted_med_inc_multi,weighted_hh_low_multi,weighted_hh_mid_multi,weighted_hh_high_multi
1304137,9.786,0.3864,133,5.393,3.075,7.229,14,4,21,5,180,13,110,48,55,450,2,3,11,2,66,3,44,21,16,168,3.526,6.26,0.0071872956344119,0.006861063464837,0.0924131883674035,0.0442931539006006,706,60.20595,24.87998,Munkkivuori,0.3186395735961155,38681.77976105722,982.3650227738442,2560.6738147358396,1404.6107458344284,0.31756033740219186,39672.335780949266,914.1595888260516,2326.3259345241318,1362.0296129335866
1304140,8.192,0.2921,112,5.071,3.172,7.251,6,3,16,4,156,11,84,42,32,354,2,3,8,2,64,3,44,20,13,159,3.548,4.644,0.0071872956344119,0.006861063464837,0.0924131883674035,0.0442931539006006,706,60.20693,24.87868,Naantalintie,0.3198354690402148,38331.431453929836,991.5921061602003,2565.1988684529065,1372.525851993407,0.3178618580495177,39167.08510717341,870.4738681536644,2236.163345413569,1262.6802673014527
1304150,9.574,0.247,120,4.082,3.105,7.191,6,5,23,5,184,12,92,50,40,417,2,3,10,2,71,3,44,22,15,172,3.653,5.920999999999999,0.0071872956344119,0.006861063464837,0.0924131883674035,0.0442931539006006,706,60.20687,24.879902,Munkkivuori,0.3196603178263072,38328.436982655374,994.7386369580139,2571.2176573782554,1383.0451820241594,0.3185548982138921,38644.07076158546,866.1214736666625,2195.985300174106,1188.379484144205
1304160,9.506,0.2408,132,6.166,3.116,7.299,6,4,22,5,172,12,88,46,35,390,2,3,11,2,63,4,42,20,15,162,3.429,6.077,0.0071872956344119,0.006861063464837,0.0924131883674035,0.0442931539006006,706,60.2055,24.879,Munkkivuori,0.3179770144929607,39023.13651292288,984.5043548569607,2580.769343710215,1446.959595024112,0.31790455276292184,39095.20534702002,839.2380170949928,2162.5495458515015,1221.1890991107184
1304162,9.506,0.2408,132,6.166,3.24,7.406,6,4,22,5,172,12,88,46,35,390,3,3,7,2,60,5,37,18,15,150,3.284,6.222,0.0071872956344119,0.006861063464837,0.0924131883674035,0.0442931539006006,706,60.205627,24.87677,Munkkivuoren ostosk.,0.31790441862831154,39093.381323396585,997.1056578767655,2618.254027845494,1474.0126929188004,0.31790455276292184,39095.20534702002,839.2380170949928,2162.5495458515015,1221.1890991107184
1305151,10.15,0.2461,130,4.74,3.051,7.157,6,6,24,5,189,14,97,54,41,436,2,4,11,2,73,3,44,23,14,176,3.591,6.559,0.0071872956344119,0.006861063464837,0.0924131883674035,0.0442931539006006,706,60.20663,24.88078,Munkkivuori,0.3195078486373742,38279.79682212471,993.3527140190274,2570.81602653174,1376.3491477568555,0.3189105984550454,38454.31270750655,883.9729493773903,2234.036820477328,1197.2412878825714
1301112,7.057,0.4801,81,3.12,2.812,7.325,10,4,15,5,144,10,81,38,37,344,4,4,11,3,65,6,39,22,16,170,3.449,3.608000000000001,0.0157436603619046,0.0042881646655231,0.0854539954796096,0.012739606505657,697,60.200773,24.883186,Rakuunantie,0.3136920097806148,40915.48377597173,878.7074030189743,2387.9468988740296,1554.9731254893998,0.3159567034917194,40618.00643097541,920.5088021768088,2355.511900988991,1406.3749289567238
1301113,6.766,0.4617,76,2.972,2.726,7.274,10,4,15,4,130,9,80,37,35,324,4,4,11,3,65,6,36,21,16,166,3.305,3.461,0.0157436603619046,0.0042881646655231,0.0854539954796096,0.012739606505657,697,60.200373,24.884701,Rakuunantie,0.313301937247913,41133.08547758555,859.1653361256756,2343.4481791645126,1559.6586479214234,0.315334394085303,40834.341486503996,898.6366629992738,2309.8279231435517,1382.3177937953965
1301125,9.437,0.3859,121,4.98,2.8,7.359,11,5,19,5,189,12,99,51,47,438,4,4,11,2,56,5,34,20,15,151,2.917,6.52,0.0157436603619046,0.0042881646655231,0.0854539954796096,0.012739606505657,697,60.20002,24.88334,Lokkalantie,0.3128501153845677,41217.90987662422,867.1482223080952,2371.890992203546,1564.4953548842675,0.3173297007303081,39562.99835073317,914.4079488243561,2303.8873730057776,1304.1572015615964
1301126,9.028,0.6098,119,5.184,2.791,7.402,17,6,26,8,182,13,139,49,71,511,5,4,11,2,65,6,36,22,12,163,3.497,5.531000000000001,0.0157436603619046,0.0042881646655231,0.0854539954796096,0.012739606505657,697,60.19909,24.8835,Lokkalantie,0.31354443583642067,41348.02383527731,895.2334769670562,2425.0958623011143,1658.1419362456177,0.3141843423444384,41688.00244803758,893.6604325309912,2277.0110575425124,1418.6515040757517
1301158,10.805,0.6751,143,5.838,2.896,7.333,28,5,29,7,226,19,186,56,97,653,4,4,12,2,63,5,40,21,17,168,3.57,7.234999999999999,0.0107931215298597,0.0025728987993138,0.0854414287155685,0.0091021187134965,698,60.20188,24.88185,Niemenmäki,0.3140012607922739,40759.732641507115,906.4830771606294,2452.1324006701534,1563.2934038747906,0.3159142699846953,41118.562546660156,987.474326567038,2473.115875168446,1595.8523848967313
1304127,10.577,0.3772,140,5.837,2.906,7.279,15,6,25,5,208,14,137,58,68,536,4,4,12,2,66,5,41,19,18,171,3.488,7.089,0.0107931215298597,0.0025728987993138,0.0854414287155685,0.0091021187134965,698,60.20289,24.88189,Niemenmäki,0.3149422482413463,40180.2483393652,914.2871044187516,2458.0981530307936,1494.6936209438143,0.3178008747122697,39318.464987715626,932.6945191659356,2331.2867454027287,1309.6076194701727
1301160,3.354,0.3708,34,0.948,2.678,7.343,4,3,7,3,63,7,44,22,13,166,5,4,13,4,61,7,38,19,12,163,3.321,0.0329999999999999,0.0027745239105204,0.0008576329331046,0.0787211862700177,0.0,704,60.198389,24.885561,Rakuunantie 8,0.313191847646212,41465.725107294296,865.0414266720203,2354.7791777056204,1637.6574599572707,0.3128550665199266,42022.843023567235,895.0534408289968,2355.3270386647505,1507.4471096230934
1304102,7.849,0.386,109,6.382,3.136,7.402,6,3,15,4,150,10,76,42,32,338,4,3,8,2,59,5,36,16,15,148,3.219,4.630000000000001,0.0016619990005547,0.0017152658662092,0.0846694426210822,0.0,707,60.204227,24.878127,Raumantie,0.3168500156665237,39561.0087958633,987.0151359850191,2609.65910787192,1517.024024023772,0.3189753938235211,38599.21450870604,882.2649014064183,2281.162620901081,1305.702845566847
1304128,5.651,0.4815,81,2.932,3.237,7.505,6,3,12,5,92,9,66,27,30,250,4,3,6,2,58,4,34,17,15,143,3.188,2.463,0.0016619990005547,0.0017152658662092,0.0846694426210822,0.0,708,60.204069,24.876212,Raumantie,0.31640860595200326,39833.29981207222,996.2431469405608,2641.603131359529,1565.823735627077,0.31446303847543416,40962.20163240711,891.9830507036903,2342.1711442455744,1475.6630934838333
1291138,12.087,0.3743,126,8.493,3.19,6.986,4,7,26,5,221,14,104,66,42,489,0,1,5,2,92,2,34,24,14,174,3.565,8.522,0.0041871390840661,0.0042881646655231,0.1004498124595204,0.0428606270251631,710,60.21059,24.8809,Kultareuna,0.32418814474121527,36575.75037665921,1041.2819155035497,2601.50506010341,1242.651026863555,0.3209803230508789,36982.301670477056,928.258853745685,2286.0663267585064,1106.263174565243
1291139,9.614,0.2216,122,4.612,3.214,7.004,11,6,22,4,188,12,102,51,45,441,0,1,5,2,92,2,33,25,13,173,3.611,6.003,0.0041871390840661,0.0042881646655231,0.1004498124595204,0.0428606270251631,710,60.21066,24.8805,Kultareuna,0.32440038039696784,36549.183415011554,1039.7945981011517,2595.946476456562,1234.100718900431,0.31739464828893144,39314.536475638146,920.6456817316099,2299.8485389740526,1259.1792388985057
1291121,7.406,0.404,96,3.994,2.892,6.878,5,5,17,5,147,8,67,36,23,313,0,2,9,2,86,2,34,22,16,173,3.503,3.903,0.0031775000728796,0.0025728987993138,0.0925530410618663,0.0037834836141158,755,60.20828,24.88484,Ansaritie,0.32141683829638135,37161.34408623243,1002.2929035281434,2547.336674407556,1275.2175921265552,0.31997751450919376,38190.42079052802,906.8214455732116,2331.814454718038,1286.768208996961
1291122,10.512,0.6191,113,8.206,2.847,6.826,4,6,26,6,197,11,105,60,48,463,0,2,9,2,87,2,33,22,16,173,3.551,6.961,0.0031775000728796,0.0025728987993138,0.0925530410618663,0.0037834836141158,755,60.20837,24.88578,Ansaritie,0.321225900156454,37045.75581621007,978.5946231788504,2485.6289942896797,1234.9477604457347,,37196.13224934776,875.4400032774432,2262.0791415243925,1098.5544727568715
1281160,14.24,0.3261,164,8.563,3.505,5.167,5,10,42,8,252,16,191,73,74,671,0,1,3,0,43,2,17,10,9,85,3.691,10.549,0.0021178925814148,0.006861063464837,0.1009384494902477,0.0396147724292316,720,60.227698,24.906365,Hämeenlinnanväylä,0.32173717137143715,34375.17367993563,1312.2801384322281,2812.8689802076397,993.4522143538301,0.32016574821829147,36961.086144603265,1046.222945488198,2461.114679502118,1008.3385122301214
1286181,12.782,0.5102,141,7.218,3.489,5.115,2,8,32,6,208,11,87,61,46,461,0,1,3,0,45,2,17,11,9,88,3.562,9.22,0.0021178925814148,0.006861063464837,0.1009384494902477,0.0396147724292316,720,60.227754,24.907305,Hämeenlinnanväylä,0.3211188725054178,34556.792233819986,1305.8764787693756,2796.3335542348254,981.7157783782353,0.3175454181125228,38850.32979801958,972.0069063724065,2328.339341590222,1020.513675120998
1293152,11.535,0.0453,134,5.804,3.599,5.162,2,6,26,6,210,9,71,54,48,432,0,1,3,0,45,1,16,12,8,86,3.452,8.083,0.0021178925814148,0.006861063464837,0.1009384494902477,0.0396147724292316,720,60.22861,24.9063,Pirkkolantie,0.31950920044083325,35312.310925514284,1279.581783227387,2742.606158327766,958.3567146654136,0.3188762057528182,37898.574453585796,1056.6382430858914,2478.2863440859924,1022.5023146995725
1293153,12.031,0.1581,157,6.643,3.546,5.171,6,7,31,6,222,10,120,62,74,538,0,1,3,0,42,2,17,11,8,84,3.462,8.569,0.0021178925814148,0.006861063464837,0.1009384494902477,0.0396147724292316,720,60.22807,24.90623,Pirkkolantie,0.32164994121319207,34375.98488184941,1313.3240171282373,2806.8900142303023,981.6979751001891,0.32076574910735156,37046.988702602655,1019.6477938379923,2389.763054866597,1048.1568611655553
1465177,7.791,0.5992,74,3.313,3.372,6.968,3,5,18,3,166,4,73,44,27,343,0,1,6,2,86,2,36,22,13,168,3.573,4.218,0.0015369725181214,0.0017152658662092,0.091937924719656,0.0,713,60.213022,24.879553,Vanha viertotie,0.3260402571266998,36122.650909374206,1031.2091832188737,2537.926638844064,1171.027434743293,0.32097749778185325,37183.323524392676,884.9094121785938,2205.7410536932293,1045.5041472773112
1291117,12.011,0.3878,140,5.462,3.124,6.543,3,7,26,3,214,11,104,62,42,472,0,2,7,2,83,3,32,21,9,159,3.512,8.498999999999999,0.0078467544362431,0.0042881646655231,0.1099653099774517,0.0895237806411681,734,60.21463,24.88657,Vihdintie,0.32686795465395146,35543.237207479244,1134.8328548062468,2725.3323775276244,1270.8958295803948,0.32103609497389274,36737.770754682984,959.1505821562496,2329.432781220774,1102.2442001494642
1291118,12.263,0.3502,167,7.226,3.106,6.51,6,11,36,4,223,15,181,67,64,607,0,1,6,1,82,3,32,22,10,157,3.497,8.766,0.0078467544362431,0.0042881646655231,0.1099653099774517,0.0895237806411681,734,60.21475,24.88711,Vihdintie,0.3270029258954585,35512.3276858052,1138.2937119159878,2728.491737854561,1274.7163844511,,36279.0493728392,1089.373852288841,2524.4229113667448,1036.8199979956194
1291198,7.696,0.536,82,5.001,2.968,6.772,1,3,19,6,151,6,75,45,34,340,0,2,10,2,84,3,36,20,14,171,3.43,4.266,0.0026489769786882,0.0025728987993138,0.092200541976651,6.417095706622277e-05,762,60.210445,24.885147,Kangaspellontie,0.3242120713920399,36187.236846089996,1029.2525755169215,2560.425296407573,1196.2395191759767,0.3222060592250779,36900.38713411481,861.6961972902923,2187.447032710678,1055.178668543294
1291199,6.706,0.3772,73,2.127,2.938,6.735,3,4,17,4,140,6,64,38,24,300,0,2,10,2,84,3,37,20,13,171,3.457,3.249000000000001,0.0026489769786882,0.0025728987993138,0.092200541976651,6.417095706622277e-05,762,60.21051,24.8858,Kangaspellontie,0.3241622867492069,36163.95475483116,1030.7932972299045,2562.8835707912726,1198.9416859869516,0.3210847555582153,37755.05937280581,915.8604205468503,2329.9184785680136,1243.397487362143
1291119,11.62,0.614,125,5.938,2.789,6.628,5,7,33,7,228,12,170,65,78,605,0,3,10,2,87,3,36,21,13,175,3.618,8.001999999999999,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.209999,24.888297,Talontie,0.323135558848869,36198.61889187863,974.9060317144301,2429.3731343255386,1138.8244847467088,,36670.6486008203,865.6699080464132,2193.441899064049,1039.5471045515185
1291120,10.959,0.6169,111,6.145,2.747,6.596,1,7,28,6,229,10,110,64,53,508,0,3,10,2,85,3,34,17,13,167,3.549,7.41,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.20988,24.88902,Talontie,0.32286888880601333,36125.051919098725,972.5581026196993,2421.6776860704126,1134.2918015466387,0.32277654648265447,36323.28943005018,895.8493827929138,2198.0002331268183,974.6790376249659
1291145,9.459,0.5905,100,4.498,2.675,6.526,1,6,25,6,188,10,99,57,50,442,0,3,11,2,82,3,31,13,13,158,3.398,6.061,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.209844,24.890416,Vanha Turun maantie,0.32280944690878904,35966.356871945434,977.4517112419807,2429.1896130820815,1134.5297653553846,0.32293242883129536,36414.99918695791,881.5444473541809,2198.9954520566725,1009.0617582572345
1291146,9.601,0.5781,103,4.747,2.636,6.443,1,6,25,6,190,10,99,57,50,444,0,3,11,2,80,3,31,14,13,157,3.344,6.2570000000000014,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.210285,24.891655,Ahjokuja,0.3231117442660031,35843.88499647546,993.1057347356748,2457.059986614881,1147.943158413185,0.32296934523156995,36383.966924514505,886.6209219678855,2207.960224146302,1013.4170041131612
1291149,9.459,0.5908,99,4.498,2.64,6.449,1,6,25,6,188,10,99,57,50,442,0,3,11,2,81,3,30,13,13,156,3.36,6.099,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.210268,24.891564,Ahjokuja,0.32304397504212673,35862.76223095081,987.7326656384151,2445.147624208693,1142.1954531212136,0.32293242883129536,36414.99918695792,881.544447354181,2198.995452056672,1009.0617582572347
1291150,9.734,0.5544,109,4.835,2.615,6.308,1,6,25,6,194,11,100,59,50,452,0,3,10,2,81,3,30,15,11,155,3.344,6.390000000000001,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.21142,24.89337,Yhdistystie,0.32356372429905345,35621.64527363842,1028.5845595914436,2519.9571901739255,1187.65192417712,0.3229821062117203,36341.53158811737,894.0179569893999,2218.370854231344,1013.1494968731396
1291151,9.459,0.5908,99,4.498,2.616,6.38,1,6,25,6,188,10,99,57,50,442,0,3,11,2,82,2,30,15,13,158,3.303,6.156,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.21071,24.892532,Yhdistystie,0.32325004240120464,35721.03584195385,1006.384600516617,2479.3414951848463,1162.647127644512,0.32293242883129536,36414.99918695792,881.544447354181,2198.995452056672,1009.0617582572347
1291219,12.89,0.5641,160,6.62,2.754,6.616,9,8,34,7,237,15,163,69,77,619,0,3,10,2,87,3,34,20,13,172,3.673,9.217,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.20973,24.88874,Talontie,0.3226236259644083,36292.01489745386,957.9365688065571,2394.1561376225627,1129.0299570920026,0.3214182911106855,37221.93349313127,912.1050274257469,2266.8497997349864,1146.0144200215689
1291220,11.636,0.5277,144,6.254,2.786,6.597,3,7,28,6,214,12,118,69,53,510,0,2,9,2,80,3,31,15,13,155,3.174,8.462,0.007315640528695,0.0094339622641509,0.1011053189360247,0.0197099987915808,765,60.21031,24.88865,Talontie,0.3226493800900253,36146.05504959193,978.0944193690968,2444.4840261948602,1143.05015142842,0.3220352004841293,36662.057813576066,896.4377934409279,2219.3511164061224,1028.5134898040367
1465146,7.438,0.4928,69,3.048,3.728,6.845,2,5,19,3,160,4,72,44,28,337,0,0,2,0,57,0,25,15,4,103,3.215,4.223,0.0008244012137738,0.0017152658662092,0.0915756506053851,0.001712321203778,853,60.21857,24.87877,Valimotie 15,0.3256162937536478,36416.06735339491,910.9624201843721,2233.119016059546,1018.6105099037052,0.3212002779527889,36977.4708116455,891.7963842554717,2206.723826902866,1049.4290430556682
1465147,3.259,0.6544,17,1.16,3.788,6.85,0,1,7,2,79,3,39,20,13,164,0,0,2,0,56,0,26,14,4,102,3.231,0.028,0.0008244012137738,0.0017152658662092,0.0915756506053851,0.001712321203778,853,60.21922,24.87837,Valimotie 15,0.32524983583166645,36480.57830966779,883.101678457385,2169.782604208233,982.4203971186101,0.3245093562036791,36372.3740909744,917.8581356829154,2283.7612149080596,1037.7493238954123
1465143,7.948,0.6342,78,3.709,3.465,6.947,3,5,18,3,161,4,71,45,27,337,0,1,5,2,78,2,33,22,12,155,3.417,4.531000000000001,0.002088702665565,0.0017152658662092,0.0920325859759015,0.0,712,60.21437,24.8791,Höyläämötie,0.3261640177824481,36189.9634096848,998.5684535122981,2451.842020540671,1129.7331808591089,0.320858346311501,37205.264756799006,880.7809435190695,2200.6208630816914,1040.5367725337683
1293123,12.897,0.4984,157,8.045,3.394,5.649,3,8,32,3,238,12,116,69,55,536,0,2,6,0,67,4,21,14,8,122,3.546,9.351,0.0054218203172103,0.0051457975986277,0.109653999295247,0.0682353634235378,714,60.22424,24.89852,Eliel Saarisen tie,0.32602406571062503,33727.939769516335,1381.2323121252816,3002.3964900398387,1174.7928837765235,0.31971272469095785,36741.571907809855,1111.7255907535828,2556.1070671093503,1006.3370917800444
1293124,13.082,0.2357,161,8.107,3.375,5.645,4,8,35,6,236,15,136,70,65,575,0,2,6,0,68,4,21,14,8,123,3.612,9.47,0.0054218203172103,0.0051457975986277,0.109653999295247,0.0682353634235378,714,60.22408,24.89863,Eliel Saarisen tie,0.3260179272361229,33797.421099419305,1375.7536650127881,2997.959874291774,1179.9656519337034,0.32094132508718615,36261.40132354351,1049.630919034831,2443.614695819647,1003.306235311836
1293139,12.307,0.4826,152,7.658,3.425,5.716,3,7,31,3,219,11,109,64,51,498,0,2,7,0,73,4,22,14,8,130,3.632,8.675,0.0054218203172103,0.0051457975986277,0.109653999295247,0.0682353634235378,714,60.22415,24.89731,Ilkantie,0.32645759822454334,33669.77424322661,1385.613172508271,3016.428191053132,1194.4273920783526,0.319274496430437,36896.755190768534,1101.2719122354551,2533.1134932983928,1002.1413162933604
1293140,13.092,0.3798,162,8.522,3.415,5.737,4,11,43,5,243,15,186,73,66,646,0,2,7,0,74,4,22,16,8,133,3.533,9.559,0.0054218203172103,0.0051457975986277,0.109653999295247,0.0682353634235378,714,60.22393,24.897,Ilkantie,0.32688209835317483,33586.640294076205,1397.280297683551,3043.1263365537206,1215.7528616589705,,36201.35372181146,1078.2956029416027,2495.248723918878,1002.3869487360441
1293164,11.195,0.4536,134,7.523,3.478,5.64,3,7,29,3,207,10,109,60,49,477,0,2,6,0,66,4,23,12,8,121,3.528,7.667,0.0054218203172103,0.0051457975986277,0.109653999295247,0.0682353634235378,714,60.22513,24.89841,Aino Acktén tie,0.3258414093495918,33514.16736414841,1378.4283326149612,2971.0469897533844,1134.035910359904,0.3209610471102505,35934.5415341029,1100.7772610325364,2518.2333704716348,978.863267731022
1293165,11.358,0.4651,136,6.361,3.462,5.638,3,7,29,3,211,10,108,57,49,477,0,2,7,0,66,4,23,12,8,122,3.592,7.766,0.0054218203172103,0.0051457975986277,0.109653999295247,0.0682353634235378,714,60.22498,24.89848,Aino Acktén tie,0.32585888326002355,33579.476180992155,1376.535290495028,2973.3122010392967,1141.3449169069572,0.3205913197603422,36215.511501072106,1105.6116673973377,2533.51575044202,990.6976137544399
1293103,7.656,0.3478,94,3.314,3.615,5.803,3,7,21,3,157,7,71,37,37,343,0,3,7,0,68,2,24,12,9,125,3.381,4.275,0.0010925486318963,0.0034305317324185,0.0990878682128193,0.0128052466833227,716,60.225537,24.895316,Thalianaukio,0.32638967976205724,33442.088626481986,1353.7097968344315,2908.9248381483117,1110.3135735026565,0.32153650994674343,35076.42321673447,1243.3554748531951,2747.183057241713,1032.2479596224289
1293104,7.656,0.3478,94,3.314,3.65,5.82,3,7,21,3,157,7,71,37,37,343,0,3,7,0,62,2,24,12,9,119,3.302,4.353999999999999,0.0010925486318963,0.0034305317324185,0.0990878682128193,0.0128052466833227,716,60.225797,24.894952,Thalianaukio,0.3262981795051307,33459.96515493598,1346.9627887696697,2893.279338050159,1100.5995758812696,0.32153650994674343,35076.42321673447,1243.3554748531951,2747.183057241713,1032.2479596224289
1293130,9.457,0.4778,127,4.962,3.619,5.79,3,7,23,3,182,8,80,47,41,394,0,3,7,0,65,2,24,12,9,122,3.342,6.115,0.0010925486318963,0.0034305317324185,0.0990878682128193,0.0128052466833227,716,60.22566,24.89553,Thalianaukio,0.32630984272349706,33411.80400254608,1358.4813561907947,2915.1768840699256,1107.979406189305,0.31913698074415964,36054.62719885716,1209.0717697398925,2692.053430349714,1010.83900238827
1293131,12.339,0.3001,147,7.472,3.615,5.803,5,9,40,7,230,15,186,64,67,623,0,3,7,0,68,2,24,12,9,125,3.373,8.966000000000001,0.0010925486318963,0.0034305317324185,0.0990878682128193,0.0128052466833227,716,60.22554,24.89532,Thalianaukio,0.3263904695342556,33440.907408037616,1354.7753121121195,2911.2003897000586,1111.2113132739307,0.3209101031977628,36097.04676504438,1095.9240931855204,2515.975259143943,1003.7717740684337
1293162,11.5,0.4626,140,7.735,3.526,5.397,4,10,35,5,215,14,173,56,59,571,0,1,5,0,46,3,17,9,7,88,3.656,7.843999999999999,0.001430023004483,0.0025728987993138,0.0996401501056193,0.0008342228667761,719,60.22686,24.90237,Teuvo Pakkalan tie,0.3237220257974518,33848.443818887274,1335.5011764301942,2865.3298998933506,1035.1904816598997,0.321048651180315,36027.42927792297,1125.4353145309635,2582.4732448525842,1017.2703715703981
1293163,11.884,0.5007,143,7.904,3.503,5.361,1,7,27,4,203,9,79,58,36,424,0,1,5,0,49,3,17,10,7,92,3.698,8.186,0.001430023004483,0.0025728987993138,0.0996401501056193,0.0008342228667761,719,60.22682,24.90304,Teuvo Pakkalan tie,0.32356580361250037,33906.48538869834,1336.6680536769913,2872.121144040179,1039.0946869083134,0.31864155228538693,38112.50918878262,1014.412328890134,2415.6134260028707,1032.9267483293218
1291127,13.323,0.494,158,8.768,3.136,6.082,5,11,40,5,243,14,193,66,65,642,0,2,7,0,86,4,25,19,10,153,3.602,9.721,0.0225851188120867,0.0060034305317324,0.1208029348717883,0.2198111249869896,743,60.218752,24.892838,Huopalahden asema,0.327422764064139,34481.38614120271,1284.2957820388572,2924.0319115999937,1292.0554186346094,,35925.130408486686,1096.0693167976942,2540.9374621221305,991.469009895557
1291128,13.242,0.4324,171,8.831,3.134,6.117,7,12,43,5,246,15,199,69,66,662,0,2,6,0,85,4,29,21,12,159,3.458,9.784,0.0225851188120867,0.0060034305317324,0.1208029348717883,0.2198111249869896,743,60.21847,24.89234,Huopalahden asema,0.32784429272329274,34568.7648914507,1285.229697995962,2945.2199544116365,1321.8562365781806,,36148.8146312804,1038.956228168059,2444.8854310610927,1033.43887494978
1291501,11.605,0.5811,129,7.384,3.083,6.06,5,10,34,4,220,13,180,59,62,587,0,2,7,0,83,4,23,19,10,148,3.547,8.058,0.0225851188120867,0.0060034305317324,0.1208029348717883,0.2198111249869896,743,60.218387,24.893444,Huopalahti,0.32720905511091375,34461.19852721732,1277.8670426339954,2912.0911675771076,1295.836309211923,,35316.321586136495,1155.9848373775255,2634.99362848383,1005.1240316136278
1291551,13.511,0.6399,137,7.594,3.083,6.062,8,11,38,5,262,14,214,74,73,699,0,2,7,0,86,4,25,19,10,153,3.437,10.074,0.0225851188120867,0.0060034305317324,0.1208029348717883,0.2198111249869896,743,60.218369,24.893425,Huopalahti,0.3276027288839588,34446.83275117465,1295.250505117213,2947.9778218276924,1306.683339801986,,36063.93232354659,1056.3010353955663,2534.7605929127362,1033.7162318116145
1293126,12.045,0.4304,148,6.374,3.01,5.466,3,7,32,3,218,13,111,66,55,508,0,2,6,0,71,4,21,13,9,126,3.646,8.399000000000001,0.0017207251114289,0.0051457975986277,0.099452535992103,0.0124859820523332,748,60.22157,24.90292,Haagan ammattikoulu,,34510.278001114675,1295.927936219823,2904.678763225459,1212.686268520184,0.3205009418987453,36333.19345185198,1105.292758580092,2539.143066482288,1004.0198250316888
1293127,11.285,0.1273,157,6.344,2.986,5.488,2,8,30,6,213,12,115,59,55,500,0,2,6,0,74,4,21,15,9,131,3.705,7.58,0.0017207251114289,0.0051457975986277,0.099452535992103,0.0124859820523332,748,60.22122,24.90266,Haagan ammattikoulu,,34533.402599886074,1287.675850077109,2898.322363955201,1225.5796258125636,,35972.801753305655,1043.9587469450519,2434.7445308818383,1025.679072199245
1293105,3.593,0.5161,41,0.798,3.699,5.988,1,5,9,0,88,5,44,17,20,189,0,3,7,0,77,2,21,11,9,130,3.331,0.262,0.0001993704598375,0.0017152658662092,0.0901756503594391,0.0024191909259526,715,60.225235,24.89203,Ohjaajantie,0.32650043793096933,33688.76841755072,1285.5082115674336,2790.237358876451,1086.8751328415049,0.32448785037340505,33519.87716930097,1390.3138931597305,2946.9155997394855,1055.701013375184
1293106,1.195,0.3822,19,0.104,3.708,5.992,0,1,2,0,28,1,8,6,6,52,0,3,7,0,76,2,21,11,9,129,3.318,-2.123,0.0001993704598375,0.0017152658662092,0.0901756503594391,0.0024191909259526,715,60.225299,24.891935,Ohjaajantie,0.32647653198832355,33679.6327801306,1284.4247765004677,2785.8420818730315,1082.6802501443565,0.32482271644533706,33247.77820748018,1329.8470511937223,2762.000949954444,921.5408096624868
1293107,4.013,0.4764,49,0.92,3.972,6.212,3,5,10,0,94,5,47,22,25,211,0,2,5,0,64,2,19,12,9,113,3.151,0.8620000000000001,3.808476241331133e-05,0.0017152658662092,0.082734313316606,0.0007341569273709,730,60.226617,24.887637,Ohjaajantie,0.32533599832985616,33924.254408553206,1184.8498404770553,2571.3454154011597,963.056127347577,0.3240794894121996,33505.27830401217,1437.6015519277837,3038.656865965323,1078.8600203406104
1293108,1.416,0.291,21,0.142,3.96,6.206,0,1,2,0,32,1,8,7,6,57,0,2,6,0,65,2,20,12,9,116,3.194,-1.778,3.808476241331133e-05,0.0017152658662092,0.082734313316606,0.0007341569273709,730,60.226521,24.887764,Ohjaajantie,0.32537569658496934,33920.559972330586,1187.237124673437,2576.6462999626015,966.7397923135685,0.32487587448692723,33279.96187306412,1332.062322501961,2775.588731083585,939.5304953609477
1293113,6.87,0.4541,89,3.596,3.867,5.811,3,5,17,2,142,8,66,35,35,313,0,2,6,0,54,2,24,11,9,108,3.235,3.635,0.0003012910033246,0.0051457975986277,0.091582868106221,0.0065489239867878,727,60.228064,24.894627,Näyttelijäntie,0.324662573633508,33641.759838816084,1292.2418013134566,2739.504538257311,973.4445735252759,0.32227131873582765,33939.98131071626,1373.5434165004665,2943.622075578988,1040.3307319098908
